8.178e-01,7.421e-01,5.770e-01,8.394e-01,4.315e-01,5.647e-01,5.349e-01,6.068e-01,8.366e-05,3.874e-01,4.685e-01,7.637e-01,2.383e-01,8.040e-01,5.782e-01,1.565e-01,4.513e-01,1.069e-01,7.685e-01,5.244e-01,3.819e-01,5.820e-01,4.433e-01,1.431e-01,2.931e-01,6.878e-01,8.823e-01,5.674e-01,1.277e-01,9.056e-01,3.045e-04,2.474e-01,9.526e-01,2.983e-01,2.748e-01,6.646e-01,3.601e-01,4.323e-01,3.424e-01,2.847e-01,2.076e-01,8.726e-01,9.150e-01,3.271e-01,2.778e-01,3.286e-01,7.926e-01,1.240e-01,7.515e-01,4.084e-01,9.334e-01,5.127e-01,3.675e-01,3.482e-01,5.095e-01,1.405e-01,6.880e-01,3.046e-01,5.578e-02,6.326e-01,2.109e-01,9.380e-01,9.860e-01,9.014e-01,4.809e-01,7.126e-01,6.686e-01,7.089e-01,9.315e-01,2.283e-01,2.019e-01,3.712e-01,5.328e-01,4.898e-01,3.344e-01,1.063e-01,6.762e-01,6.782e-01,3.460e-01,2.490e-01,8.847e-02,2.931e-01,6.764e-01,2.441e-01,5.058e-02,3.576e-01
1.614e-01,1.727e-01,3.512e-01,3.422e-01,3.066e-01,3.484e-01,5.932e-01,2.730e-01,1.189e-01,1.458e-01,5.155e-01,1.142e+00,8.338e-02,1.082e+00,9.039e-01,4.074e-01,9.718e-01,3.344e-01,6.871e-01,7.455e-01,9.364e-01,3.074e-01,1.061e+00,3.352e-01,9.127e-01,7.010e-01,4.881e-01,9.814e-01,3.578e-01,1.009e+00,9.772e-01,4.203e-01,4.076e-01,6.921e-01,5.216e-01,4.901e-01,9.233e-01,3.815e-01,3.718e-01,6.400e-01,2.181e-01,4.434e-01,4.451e-01,8.791e-01,8.999e-01,3.898e-01,1.072e+00,6.809e-01,1.011e+00,1.647e-01,8.134e-01,7.352e-01,7.259e-01,6.453e-01,9.569e-01,7.711e-01,5.867e-01,9.300e-01,1.949e-01,5.625e-01,5.958e-02,2.708e-01,1.169e+00,8.656e-01,1.498e-01,3.340e-01,2.234e-01,2.829e-01,3.401e-01,4.230e-01,6.021e-01,1.887e-01,4.647e-01,7.391e-01,6.635e-01,5.321e-01,2.136e-01,7.349e-01,1.906e-01,3.738e-01,3.528e-01,6.594e-01,1.123e+00,5.316e-01,4.639e-01,2.767e-01
5.994e-01,5.677e-01,1.014e+00,1.187e+00,9.670e-01,1.553e+00,8.677e-01,1.147e+00,9.727e-01,1.102e+00,1.101e+00,1.514e+00,3.478e-01,2.053e+00,1.306e+00,1.056e+00,1.497e+00,1.103e+00,1.746e+00,1.038e+00,1.930e+00,9.225e-01,2.124e+00,1.105e+00,1.222e+00,1.163e+00,1.579e+00,1.295e+00,9.950e-01,1.937e+00,1.506e+00,1.065e+00,1.831e+00,1.354e+00,9.514e-01,1.636e+00,1.766e+00,6.621e-01,1.390e+00,1.523e+00,8.437e-01,1.853e+00,1.721e+00,1.014e+00,1.437e+00,1.441e+00,2.048e+00,1.183e+00,2.273e+00,6.594e-01,1.437e+00,1.746e+00,1.124e+00,8.166e-01,1.465e+00,1.390e+00,1.040e+00,1.552e+00,5.932e-01,1.256e+00,5.204e-01,1.190e+00,1.940e+00,1.705e+00,1.155e+00,1.333e+00,1.561e+00,1.078e+00,1.174e+00,1.236e+00,1.223e+00,7.089e-01,1.570e+00,1.492e+00,1.332e+00,9.815e-01,8.495e-01,1.500e+00,1.170e+00,8.461e-01,4.488e-01,1.354e+00,1.763e+00,9.811e-01,1.215e+00,4.725e-01
1.012e-01,1.013e-01,2.717e-01,3.061e-01,3.407e-01,1.306e+00,1.182e+00,6.112e-01,6.352e-01,7.144e-01,1.220e+00,1.397e+00,7.554e-01,1.400e+00,8.737e-01,6.073e-01,6.797e-01,4.437e-01,8.936e-01,1.114e+00,1.177e+00,6.020e-01,1.242e+00,3.939e-01,9.101e-01,1.195e+00,1.305e+00,9.124e-01,9.076e-01,9.563e-01,9.341e-01,7.243e-01,6.340e-01,6.617e-01,1.261e+00,1.261e+00,6.079e-01,7.802e-01,1.404e+00,1.300e+00,6.465e-01,9.154e-01,1.122e+00,8.251e-01,5.699e-01,1.235e+00,8.042e-01,6.490e-01,8.937e-01,6.041e-01,4.616e-01,8.067e-01,1.073e+00,4.377e-01,1.183e+00,5.031e-01,1.112e+00,8.283e-01,8.345e-01,7.577e-01,4.984e-01,1.084e+00,7.903e-01,1.354e+00,5.784e-01,4.478e-01,1.135e+00,4.175e-01,1.147e+00,6.855e-01,1.350e+00,8.880e-01,5.131e-01,7.032e-01,7.195e-01,5.226e-01,2.580e-01,1.400e+00,1.038e+00,3.336e-01,2.932e-01,1.172e+00,1.388e+00,1.203e+00,1.318e+00,2.650e-01
2.456e-01,2.464e-01,4.927e-01,5.289e-01,1.267e+00,1.308e+00,9.383e-01,8.575e-01,1.188e+00,1.308e+00,1.438e+00,1.926e+00,9.209e-01,2.332e+00,1.567e+00,6.086e-01,1.612e+00,6.808e-01,1.022e+00,1.289e+00,1.381e+00,1.091e+00,1.666e+00,8.209e-01,1.994e+00,9.052e-01,1.087e+00,1.637e+00,9.917e-01,2.034e+00,2.024e+00,9.003e-01,9.139e-01,1.766e+00,9.095e-01,1.419e+00,1.648e+00,8.813e-01,1.611e+00,1.827e+00,6.058e-01,1.762e+00,8.547e-01,1.661e+00,1.879e+00,7.909e-01,1.495e+00,1.272e+00,1.634e+00,1.304e+00,1.728e+00,1.773e+00,1.757e+00,1.439e+00,1.248e+00,1.390e+00,1.640e+00,1.779e+00,1.297e+00,9.512e-01,6.187e-01,1.317e+00,1.459e+00,2.053e+00,1.206e+00,1.396e+00,8.364e-01,1.262e+00,9.408e-01,1.512e+00,1.344e+00,1.139e+00,1.460e+00,1.240e+00,1.110e+00,1.418e+00,8.550e-01,1.773e+00,1.116e+00,5.674e-01,7.873e-01,1.355e+00,1.711e+00,1.454e+00,1.322e+00,9.706e-01
1.981e-01,1.810e-01,5.007e-01,6.029e-01,1.043e+00,2.834e+00,9.176e-01,1.600e+00,2.455e+00,2.531e+00,2.067e+00,2.097e+00,1.302e+00,2.631e+00,1.481e+00,1.674e+00,1.924e+00,1.197e+00,1.351e+00,1.495e+00,1.624e+00,1.324e+00,1.971e+00,1.582e+00,1.891e+00,9.853e-01,2.478e+00,1.271e+00,1.363e+00,1.867e+00,1.535e+00,1.204e+00,2.094e+00,1.543e+00,1.222e+00,2.525e+00,1.214e+00,9.240e-01,2.917e+00,2.349e+00,9.083e-01,2.315e+00,2.277e+00,1.498e+00,1.348e+00,1.466e+00,1.890e+00,9.792e-01,1.714e+00,1.735e+00,1.784e+00,2.440e+00,1.431e+00,1.579e+00,1.298e+00,1.120e+00,1.942e+00,2.023e+00,2.082e+00,1.785e+00,9.534e-01,1.706e+00,9.878e-01,2.321e+00,1.520e+00,2.248e+00,1.824e+00,1.297e+00,2.279e+00,1.866e+00,1.957e+00,1.438e+00,1.943e+00,2.000e+00,1.520e+00,2.020e+00,1.369e+00,1.823e+00,2.397e+00,8.188e-01,1.210e+00,2.119e+00,2.061e+00,2.198e+00,2.352e+00,1.409e+00
1.161e-01,1.297e-01,3.778e-01,3.779e-01,1.193e+00,2.524e+00,2.191e+00,1.648e+00,3.024e+00,2.970e+00,2.941e+00,3.858e+00,2.074e+00,4.105e+00,3.191e+00,1.921e+00,2.462e+00,1.534e+00,1.952e+00,2.861e+00,2.160e+00,2.072e+00,2.614e+00,1.600e+00,3.727e+00,1.934e+00,2.873e+00,3.122e+00,2.221e+00,2.507e+00,3.044e+00,1.497e+00,1.803e+00,2.289e+00,1.746e+00,3.367e+00,2.108e+00,1.475e+00,3.048e+00,3.218e+00,1.828e+00,2.577e+00,2.531e+00,2.588e+00,2.481e+00,2.027e+00,3.012e+00,2.368e+00,2.403e+00,2.456e+00,2.762e+00,3.160e+00,3.137e+00,2.790e+00,2.812e+00,2.431e+00,2.696e+00,2.768e+00,2.780e+00,2.072e+00,1.547e+00,2.218e+00,2.189e+00,3.599e+00,1.507e+00,2.370e+00,2.071e+00,2.052e+00,2.964e+00,2.485e+00,2.788e+00,2.366e+00,2.378e+00,3.049e+00,2.123e+00,2.795e+00,2.035e+00,3.311e+00,2.768e+00,1.530e+00,2.182e+00,3.234e+00,3.489e+00,3.611e+00,2.795e+00,2.155e+00
5.844e-02,6.249e-02,2.982e-01,3.198e-01,3.735e-01,2.040e+00,1.390e+00,2.012e+00,3.437e+00,3.174e+00,2.193e+00,3.026e+00,1.453e+00,3.179e+00,2.302e+00,2.617e+00,2.121e+00,2.117e+00,2.530e+00,2.194e+00,2.320e+00,1.911e+00,2.653e+00,2.355e+00,2.935e+00,1.680e+00,2.592e+00,2.108e+00,1.635e+00,2.169e+00,2.088e+00,1.180e+00,2.146e+00,1.458e+00,1.846e+00,3.493e+00,1.919e+00,1.261e+00,2.222e+00,2.338e+00,1.593e+00,2.622e+00,3.271e+00,1.405e+00,2.123e+00,2.024e+00,2.524e+00,1.653e+00,2.047e+00,1.804e+00,2.193e+00,2.534e+00,1.945e+00,2.708e+00,2.038e+00,2.016e+00,1.653e+00,1.839e+00,2.832e+00,1.886e+00,1.170e+00,2.132e+00,1.872e+00,3.178e+00,1.342e+00,1.957e+00,2.143e+00,1.567e+00,3.199e+00,2.036e+00,2.584e+00,2.159e+00,1.736e+00,3.285e+00,2.624e+00,2.060e+00,2.386e+00,2.541e+00,2.950e+00,2.201e+00,1.745e+00,3.402e+00,3.204e+00,3.126e+00,2.871e+00,2.390e+00
1.546e-01,1.500e-01,4.807e-01,5.373e-01,5.560e-01,1.374e+00,1.077e+00,1.640e+00,3.044e+00,3.247e+00,1.575e+00,2.625e+00,1.847e+00,3.360e+00,2.544e+00,2.484e+00,2.164e+00,2.552e+00,2.864e+00,2.323e+00,2.609e+00,1.708e+00,2.512e+00,2.881e+00,3.185e+00,1.970e+00,1.978e+00,1.914e+00,2.138e+00,2.267e+00,2.282e+00,1.835e+00,2.607e+00,2.077e+00,1.755e+00,3.148e+00,2.314e+00,1.712e+00,1.680e+00,2.362e+00,2.194e+00,2.911e+00,3.128e+00,1.854e+00,2.551e+00,2.777e+00,2.483e+00,1.992e+00,2.782e+00,1.563e+00,2.211e+00,2.245e+00,1.992e+00,2.664e+00,2.597e+00,2.639e+00,1.596e+00,1.947e+00,2.799e+00,2.193e+00,1.302e+00,1.925e+00,2.148e+00,2.671e+00,2.004e+00,2.373e+00,2.365e+00,1.698e+00,3.167e+00,2.571e+00,2.549e+00,2.140e+00,2.189e+00,3.342e+00,3.140e+00,1.541e+00,2.099e+00,2.643e+00,3.128e+00,2.581e+00,1.835e+00,3.206e+00,2.630e+00,2.812e+00,2.986e+00,1.864e+00
8.123e-01,7.486e-01,1.000e+00,1.277e+00,1.340e+00,3.167e+00,2.207e+00,2.412e+00,3.418e+00,4.125e+00,3.469e+00,4.111e+00,3.005e+00,5.577e+00,3.469e+00,3.166e+00,3.696e+00,3.277e+00,4.027e+00,3.879e+00,3.907e+00,2.698e+00,3.314e+00,3.306e+00,4.005e+00,3.353e+00,4.635e+00,2.981e+00,2.881e+00,3.420e+00,2.816e+00,2.640e+00,3.585e+00,2.936e+00,2.535e+00,4.650e+00,3.282e+00,2.503e+00,3.981e+00,3.609e+00,3.170e+00,4.781e+00,4.748e+00,3.671e+00,3.212e+00,3.316e+00,4.328e+00,3.254e+00,3.855e+00,2.668e+00,3.975e+00,4.285e+00,3.868e+00,3.861e+00,3.420e+00,3.338e+00,3.094e+00,3.241e+00,3.623e+00,3.103e+00,2.097e+00,4.108e+00,3.087e+00,4.579e+00,2.592e+00,4.039e+00,4.283e+00,2.841e+00,4.624e+00,3.914e+00,4.044e+00,2.877e+00,4.025e+00,4.605e+00,3.265e+00,2.759e+00,3.516e+00,4.298e+00,4.504e+00,2.610e+00,2.752e+00,4.103e+00,4.438e+00,4.204e+00,4.150e+00,2.462e+00
