4.977e-01,2.863e-01,5.149e-01,1.242e-01,5.208e-01,6.224e-01,3.886e-01,3.368e-01,6.098e-01,1.720e-01,2.768e-01,2.354e-01,7.683e-01,4.226e-01,8.241e-01,6.050e-01,5.920e-01,2.833e-01,5.222e-01,9.335e-02,4.684e-01,3.555e-01,3.210e-01,8.677e-01,5.138e-01,3.967e-02,1.247e-01,8.305e-01,1.979e-01,8.535e-01,1.412e-01,8.611e-01,1.832e-01,6.006e-01,2.252e-01,1.737e-01,1.635e-01,7.091e-02,9.948e-01,2.932e-01,5.293e-01,7.157e-01,9.105e-01,3.237e-01,6.033e-01,5.365e-01,1.916e-01,7.550e-01,7.014e-02,6.565e-01,3.787e-01,8.908e-01,9.708e-01,6.010e-01,8.991e-01,3.084e-01,1.868e-01,5.270e-01,8.698e-01,6.851e-01,1.688e-01,1.858e-01,4.967e-02,1.527e-01,4.557e-01,6.672e-01,5.762e-01,3.859e-03,3.574e-02,8.922e-01,7.590e-01,5.437e-01,7.443e-01,1.144e-01,1.040e-01,1.229e-01,6.227e-01,8.732e-01
3.521e-01,9.749e-01,9.919e-01,3.469e-01,8.450e-01,8.115e-01,2.903e-01,2.387e-01,6.954e-01,6.027e-01,2.893e-01,7.030e-01,5.892e-01,1.239e+00,7.981e-01,6.565e-01,8.360e-01,1.010e+00,3.995e-01,9.992e-02,4.872e-01,8.522e-01,7.159e-01,8.757e-01,8.614e-01,7.969e-01,9.230e-01,8.616e-01,4.434e-01,1.048e+00,8.840e-01,1.335e+00,4.786e-01,1.122e+00,1.116e+00,7.630e-01,2.434e-01,1.561e-01,1.630e+00,5.418e-01,5.473e-01,1.253e+00,6.633e-01,1.198e+00,1.416e+00,8.102e-01,1.113e+00,6.398e-01,3.858e-01,4.830e-01,8.563e-01,1.127e+00,1.476e+00,1.233e+00,1.171e+00,9.286e-01,2.071e-01,1.150e+00,1.577e+00,8.772e-01,1.014e+00,9.983e-01,4.631e-01,9.131e-01,4.103e-01,6.258e-01,1.079e+00,3.338e-01,4.573e-01,8.985e-01,8.046e-01,5.830e-01,6.126e-01,6.899e-01,1.015e+00,1.004e+00,1.214e+00,8.277e-01
2.492e-01,8.885e-01,1.612e+00,1.211e+00,1.584e+00,1.029e+00,9.731e-01,1.126e+00,1.107e+00,1.235e+00,3.366e-01,6.905e-01,4.335e-01,1.159e+00,1.167e+00,6.048e-01,9.623e-01,1.107e+00,6.446e-01,4.147e-01,9.346e-01,9.331e-01,1.213e+00,8.667e-01,7.640e-01,1.475e+00,1.769e+00,1.288e+00,9.943e-01,1.435e+00,1.474e+00,1.368e+00,7.014e-01,1.422e+00,1.303e+00,1.693e+00,9.002e-01,9.658e-01,1.424e+00,1.012e+00,1.007e+00,1.732e+00,7.179e-01,1.293e+00,1.662e+00,7.970e-01,2.004e+00,7.629e-01,1.349e+00,1.084e+00,8.731e-01,1.469e+00,2.079e+00,1.963e+00,1.270e+00,1.793e+00,3.798e-01,1.404e+00,1.428e+00,9.627e-01,1.387e+00,1.009e+00,8.873e-01,1.415e+00,5.504e-01,5.542e-01,1.557e+00,3.661e-01,1.146e+00,7.580e-01,1.426e+00,7.002e-01,1.383e+00,6.781e-01,1.477e+00,1.343e+00,2.036e+00,8.320e-01
3.036e-01,2.995e-01,6.236e-01,6.670e-01,1.602e+00,6.761e-01,1.298e+00,1.144e+00,9.399e-01,9.575e-01,1.043e+00,1.015e+00,1.086e+00,1.343e+00,7.632e-01,8.318e-01,9.855e-01,6.115e-01,4.462e-01,9.201e-01,5.771e-01,4.914e-01,7.273e-01,8.781e-01,8.993e-01,1.216e+00,9.727e-01,1.148e+00,6.043e-01,1.226e+00,1.255e+00,1.260e+00,1.107e+00,1.136e+00,1.084e+00,1.432e+00,5.366e-01,3.823e-01,1.624e+00,5.164e-01,7.494e-01,7.895e-01,1.487e+00,9.957e-01,1.574e+00,9.541e-01,1.149e+00,8.614e-01,3.976e-01,1.111e+00,1.191e+00,1.716e+00,1.575e+00,1.154e+00,1.351e+00,1.317e+00,4.705e-01,1.252e+00,1.148e+00,7.402e-01,8.669e-01,3.663e-01,5.722e-01,9.832e-01,6.222e-01,4.663e-01,1.364e+00,1.854e-01,7.983e-01,1.181e+00,1.057e+00,1.160e+00,1.447e+00,7.052e-01,9.994e-01,6.443e-01,1.576e+00,1.450e+00
2.902e-01,6.078e-01,1.239e+00,1.072e+00,2.046e+00,1.128e+00,2.034e+00,1.943e+00,1.578e+00,1.529e+00,1.040e+00,1.138e+00,8.149e-01,2.030e+00,1.551e+00,1.024e+00,1.166e+00,1.584e+00,9.308e-01,1.585e+00,1.807e+00,8.147e-01,1.716e+00,1.560e+00,1.430e+00,1.532e+00,1.840e+00,2.018e+00,1.405e+00,1.641e+00,2.339e+00,1.739e+00,1.488e+00,1.653e+00,1.468e+00,1.964e+00,1.399e+00,1.331e+00,2.254e+00,1.382e+00,1.540e+00,1.547e+00,1.613e+00,1.228e+00,1.940e+00,9.304e-01,2.023e+00,1.103e+00,1.339e+00,1.822e+00,1.160e+00,2.176e+00,2.202e+00,2.620e+00,1.732e+00,2.519e+00,8.598e-01,1.977e+00,1.422e+00,1.576e+00,2.102e+00,1.400e+00,1.171e+00,1.479e+00,1.002e+00,9.111e-01,2.006e+00,7.693e-01,1.268e+00,1.137e+00,1.827e+00,1.806e+00,2.368e+00,7.369e-01,2.121e+00,1.601e+00,2.527e+00,1.810e+00
1.474e-01,6.008e-01,1.058e+00,9.880e-01,1.667e+00,1.601e+00,2.101e+00,1.518e+00,1.371e+00,1.389e+00,1.114e+00,1.182e+00,1.562e+00,2.052e+00,9.827e-01,1.484e+00,9.509e-01,1.320e+00,5.710e-01,1.698e+00,1.170e+00,1.554e+00,1.559e+00,1.454e+00,1.053e+00,1.752e+00,2.518e+00,1.324e+00,1.652e+00,2.120e+00,1.583e+00,2.084e+00,1.153e+00,1.394e+00,1.984e+00,2.548e+00,1.014e+00,1.190e+00,1.957e+00,1.311e+00,1.625e+00,1.627e+00,1.228e+00,1.645e+00,1.716e+00,1.575e+00,2.428e+00,1.421e+00,9.599e-01,1.054e+00,1.627e+00,1.940e+00,2.401e+00,2.372e+00,1.538e+00,2.648e+00,7.551e-01,2.085e+00,2.104e+00,1.660e+00,1.921e+00,1.006e+00,9.715e-01,1.605e+00,1.439e+00,1.121e+00,2.202e+00,9.931e-01,1.334e+00,1.794e+00,1.809e+00,1.525e+00,2.004e+00,1.133e+00,2.139e+00,1.180e+00,1.877e+00,1.941e+00
1.437e-01,4.901e-01,5.429e-01,5.317e-01,1.527e+00,9.265e-01,2.417e+00,2.094e+00,1.854e+00,2.004e+00,1.362e+00,2.048e+00,1.413e+00,2.514e+00,1.308e+00,1.585e+00,1.231e+00,1.356e+00,6.935e-01,2.454e+00,1.183e+00,1.675e+00,1.860e+00,1.467e+00,1.749e+00,1.591e+00,2.448e+00,1.446e+00,1.243e+00,2.319e+00,2.024e+00,1.985e+00,1.490e+00,2.176e+00,2.158e+00,2.602e+00,1.535e+00,1.125e+00,2.695e+00,1.790e+00,1.888e+00,1.470e+00,1.515e+00,1.855e+00,2.080e+00,1.202e+00,2.186e+00,1.260e+00,1.086e+00,1.797e+00,2.007e+00,2.331e+00,1.853e+00,2.170e+00,2.286e+00,2.092e+00,9.020e-01,2.456e+00,2.242e+00,1.691e+00,2.236e+00,1.333e+00,1.537e+00,1.509e+00,1.201e+00,1.670e+00,1.878e+00,1.520e+00,1.895e+00,2.275e+00,2.118e+00,2.467e+00,1.682e+00,1.197e+00,2.565e+00,1.317e+00,1.834e+00,2.477e+00
9.777e-02,5.959e-01,1.061e+00,9.204e-01,1.521e+00,1.238e+00,2.358e+00,2.336e+00,2.294e+00,2.349e+00,1.379e+00,1.676e+00,1.200e+00,2.281e+00,2.113e+00,2.093e+00,1.334e+00,2.341e+00,1.283e+00,2.374e+00,1.891e+00,1.802e+00,2.782e+00,1.715e+00,1.912e+00,2.038e+00,2.859e+00,1.684e+00,2.404e+00,2.610e+00,2.166e+00,2.286e+00,1.535e+00,2.679e+00,2.616e+00,2.652e+00,2.191e+00,1.854e+00,2.376e+00,2.825e+00,2.148e+00,2.282e+00,1.141e+00,2.025e+00,2.293e+00,1.194e+00,2.661e+00,1.890e+00,1.603e+00,2.657e+00,1.840e+00,2.772e+00,3.044e+00,3.044e+00,2.832e+00,3.329e+00,1.058e+00,2.801e+00,2.989e+00,2.306e+00,2.997e+00,1.721e+00,2.508e+00,1.731e+00,1.964e+00,1.702e+00,2.623e+00,1.497e+00,2.141e+00,2.563e+00,2.799e+00,2.562e+00,2.620e+00,1.598e+00,3.129e+00,1.732e+00,2.417e+00,2.624e+00
2.953e-01,5.995e-01,7.593e-01,6.293e-01,1.792e+00,1.100e+00,2.387e+00,2.134e+00,2.715e+00,2.640e+00,1.948e+00,2.884e+00,2.098e+00,2.985e+00,2.623e+00,2.181e+00,1.805e+00,2.575e+00,1.139e+00,2.398e+00,2.048e+00,1.677e+00,2.798e+00,2.282e+00,2.217e+00,2.434e+00,2.556e+00,1.958e+00,1.967e+00,2.551e+00,2.833e+00,3.030e+00,2.305e+00,3.402e+00,2.838e+00,3.163e+00,2.187e+00,1.562e+00,3.151e+00,2.579e+00,2.337e+00,2.464e+00,2.188e+00,2.854e+00,2.434e+00,1.963e+00,2.289e+00,2.395e+00,1.840e+00,2.286e+00,2.299e+00,3.264e+00,3.449e+00,3.073e+00,3.342e+00,3.138e+00,1.652e+00,3.488e+00,2.915e+00,2.478e+00,3.053e+00,1.891e+00,2.169e+00,2.575e+00,2.102e+00,1.908e+00,2.407e+00,1.958e+00,2.297e+00,2.527e+00,2.510e+00,3.126e+00,2.855e+00,1.382e+00,3.544e+00,2.435e+00,3.092e+00,3.582e+00
3.772e-01,2.827e-01,8.459e-01,7.246e-01,1.379e+00,9.287e-01,1.762e+00,1.703e+00,2.108e+00,2.031e+00,1.573e+00,2.198e+00,1.943e+00,1.872e+00,2.270e+00,1.871e+00,1.764e+00,1.814e+00,1.943e+00,2.153e+00,2.303e+00,1.608e+00,2.290e+00,1.767e+00,1.687e+00,2.238e+00,2.606e+00,1.688e+00,2.164e+00,2.397e+00,2.269e+00,2.574e+00,2.119e+00,2.693e+00,1.806e+00,2.440e+00,2.290e+00,2.151e+00,1.986e+00,2.351e+00,2.385e+00,2.963e+00,2.176e+00,2.332e+00,1.703e+00,2.116e+00,2.133e+00,2.828e+00,2.343e+00,2.024e+00,2.269e+00,2.925e+00,2.998e+00,2.900e+00,3.298e+00,2.526e+00,1.275e+00,2.888e+00,2.504e+00,1.836e+00,1.962e+00,1.885e+00,1.885e+00,1.999e+00,1.872e+00,2.323e+00,2.280e+00,1.868e+00,2.450e+00,2.005e+00,2.233e+00,2.715e+00,2.313e+00,7.963e-01,2.846e+00,1.876e+00,3.105e+00,2.523e+00
