1.365e-01,9.861e-01,4.907e-01,4.477e-01,1.152e-01,5.165e-01,8.017e-01,6.290e-01,1.658e-01,3.781e-01,1.498e-01,8.139e-02,8.766e-01,9.373e-01,6.089e-01,2.170e-01,9.331e-01,1.745e-01,6.909e-01,5.835e-01,8.633e-01,3.650e-02,2.698e-01,3.633e-01,6.963e-01,4.111e-01,6.734e-01,1.322e-01,3.927e-01,6.903e-01,3.295e-01,5.843e-01,4.028e-01,9.081e-01
1.000e-02,5.744e-01,7.416e-01,1.014e+00,6.456e-01,3.544e-01,2.933e-01,4.028e-01,3.498e-01,2.644e-01,7.348e-01,7.522e-01,2.863e-01,3.234e-01,7.177e-01,6.710e-02,8.185e-01,8.477e-02,8.519e-01,2.646e-01,9.388e-02,7.232e-01,3.940e-01,7.750e-01,7.741e-01,2.646e-01,5.441e-01,8.187e-01,1.008e+00,4.470e-01,2.680e-02,9.080e-01,1.230e-01,3.284e-01
1.026e-01,1.114e+00,1.748e+00,1.492e+00,7.312e-01,9.934e-01,9.657e-01,1.224e+00,7.010e-01,1.031e+00,7.079e-01,6.629e-01,1.781e+00,1.561e+00,1.137e+00,7.136e-01,1.552e+00,2.028e-01,1.147e+00,1.025e+00,1.157e+00,7.907e-01,6.297e-01,1.789e+00,1.448e+00,9.770e-01,1.206e+00,7.460e-01,1.372e+00,9.638e-01,1.079e+00,2.005e+00,1.160e+00,1.517e+00
9.503e-02,7.346e-01,6.972e-01,1.070e+00,5.454e-01,7.014e-01,6.950e-01,1.027e+00,1.212e+00,1.450e+00,7.758e-01,4.286e-01,1.047e+00,1.841e+00,1.499e+00,7.936e-01,1.510e+00,5.266e-01,1.276e+00,9.636e-01,1.219e+00,9.418e-01,7.432e-01,1.346e+00,7.530e-01,9.275e-01,1.565e+00,8.004e-01,1.218e+00,1.364e+00,7.321e-01,1.070e+00,6.591e-01,1.571e+00
4.276e-02,4.343e-01,4.117e-01,4.327e-01,4.833e-01,1.182e+00,3.318e-01,1.228e+00,6.308e-01,7.256e-01,4.744e-01,9.236e-01,9.559e-01,7.038e-01,6.129e-01,8.573e-01,1.287e+00,1.968e-01,1.353e+00,7.066e-01,7.296e-01,6.903e-01,3.311e-01,1.314e+00,1.188e+00,3.989e-01,5.338e-01,1.196e+00,1.339e+00,6.245e-01,1.064e+00,1.265e+00,9.741e-01,5.058e-01
1.339e-01,1.071e+00,1.234e+00,1.135e+00,6.436e-01,2.350e+00,1.864e+00,2.370e+00,1.165e+00,1.995e+00,7.530e-01,1.394e+00,2.275e+00,2.320e+00,2.329e+00,1.290e+00,2.634e+00,4.824e-01,2.633e+00,1.614e+00,1.980e+00,1.774e+00,1.528e+00,2.390e+00,2.384e+00,1.727e+00,1.486e+00,1.583e+00,1.854e+00,1.997e+00,2.293e+00,2.882e+00,1.831e+00,2.067e+00
5.690e-02,6.083e-01,9.165e-01,8.211e-01,5.145e-01,1.467e+00,1.645e+00,1.972e+00,1.435e+00,1.326e+00,9.003e-01,1.488e+00,1.864e+00,1.856e+00,1.982e+00,1.290e+00,1.805e+00,1.206e+00,1.756e+00,1.639e+00,1.810e+00,1.824e+00,1.006e+00,2.387e+00,2.160e+00,1.431e+00,1.532e+00,1.700e+00,1.423e+00,1.764e+00,2.121e+00,2.468e+00,2.111e+00,1.906e+00
7.787e-02,5.662e-01,1.095e+00,1.182e+00,6.312e-01,1.626e+00,1.758e+00,2.842e+00,2.196e+00,2.777e+00,1.795e+00,2.296e+00,2.758e+00,3.082e+00,3.344e+00,2.077e+00,3.007e+00,2.027e+00,3.064e+00,2.218e+00,2.603e+00,2.926e+00,1.454e+00,3.194e+00,2.502e+00,2.191e+00,2.777e+00,1.829e+00,2.414e+00,3.164e+00,2.540e+00,2.843e+00,3.159e+00,3.130e+00
2.380e-02,1.875e-01,1.599e-01,1.494e-01,2.050e-01,1.334e+00,8.981e-01,1.546e+00,8.075e-01,1.565e+00,1.118e+00,2.364e+00,2.056e+00,1.169e+00,1.535e+00,8.932e-01,1.910e+00,1.305e+00,2.477e+00,1.743e+00,1.110e+00,2.190e+00,1.559e+00,2.199e+00,2.378e+00,1.669e+00,6.738e-01,1.816e+00,1.989e+00,2.006e+00,1.982e+00,1.702e+00,1.502e+00,1.334e+00
5.489e-02,5.189e-01,9.279e-01,8.390e-01,6.001e-01,1.955e+00,1.230e+00,2.270e+00,1.314e+00,2.549e+00,1.891e+00,2.924e+00,2.772e+00,2.128e+00,2.223e+00,1.947e+00,2.785e+00,1.610e+00,3.592e+00,2.606e+00,2.384e+00,3.024e+00,2.775e+00,3.135e+00,3.566e+00,3.044e+00,1.363e+00,2.573e+00,3.045e+00,3.203e+00,3.116e+00,2.727e+00,2.546e+00,2.737e+00
