3.664e-01,8.205e-01,6.275e-01,3.865e-01,9.976e-01,2.934e-01,4.880e-01,2.773e-01,9.735e-01,5.455e-01,6.409e-01,9.574e-01,2.125e-02,8.540e-01,7.909e-01,5.818e-01,1.435e-01,6.613e-01,2.109e-01,4.923e-01,8.012e-01,4.200e-01,1.002e-01,8.044e-01,2.501e-01,4.738e-01,4.290e-01,8.209e-01,6.889e-01,7.359e-01,6.004e-01,9.103e-01,5.229e-01,3.678e-01,2.024e-01,4.012e-01
1.456e-01,3.732e-01,1.086e+00,8.764e-01,1.367e+00,5.972e-01,1.018e+00,9.967e-01,9.330e-01,1.013e+00,8.320e-01,8.139e-01,9.634e-01,3.983e-01,3.512e-01,7.993e-01,1.027e+00,1.120e+00,2.721e-01,3.718e-01,7.347e-01,7.677e-01,1.436e-01,9.175e-01,3.770e-01,4.310e-01,9.535e-01,5.466e-01,1.246e+00,3.884e-01,1.005e+00,5.981e-01,4.406e-01,2.164e-01,5.638e-01,3.192e-01
1.771e-01,4.361e-01,1.680e+00,1.386e+00,1.749e+00,1.329e+00,1.517e+00,1.663e+00,1.662e+00,1.498e+00,1.172e+00,9.316e-01,8.233e-01,8.417e-01,6.923e-01,1.663e+00,1.281e+00,1.225e+00,8.104e-01,9.605e-01,1.459e+00,9.316e-01,8.169e-01,1.161e+00,1.067e+00,1.132e+00,1.658e+00,1.533e+00,1.283e+00,6.986e-01,1.511e+00,1.265e+00,1.334e+00,5.873e-01,1.398e+00,6.426e-01
3.576e-01,8.420e-01,1.388e+00,1.481e+00,2.085e+00,1.728e+00,1.776e+00,1.869e+00,1.584e+00,1.662e+00,1.656e+00,2.171e+00,1.738e+00,9.866e-01,1.352e+00,2.004e+00,1.064e+00,1.906e+00,1.116e+00,1.515e+00,1.907e+00,1.284e+00,8.146e-01,1.356e+00,9.106e-01,9.475e-01,1.655e+00,1.265e+00,2.527e+00,1.237e+00,2.071e+00,1.825e+00,9.961e-01,1.020e+00,1.082e+00,7.286e-01
2.371e-01,5.402e-01,9.664e-01,9.090e-01,1.342e+00,1.473e+00,1.337e+00,1.387e+00,1.616e+00,1.251e+00,1.153e+00,1.455e+00,1.061e+00,1.425e+00,1.482e+00,1.497e+00,8.722e-01,1.387e+00,1.141e+00,1.951e+00,1.364e+00,1.048e+00,1.133e+00,1.172e+00,9.600e-01,1.509e+00,1.184e+00,1.591e+00,1.777e+00,1.294e+00,2.000e+00,1.835e+00,1.025e+00,1.582e+00,1.026e+00,1.445e+00
1.667e-01,3.937e-01,1.314e+00,1.180e+00,1.481e+00,1.778e+00,1.847e+00,1.743e+00,2.172e+00,1.830e+00,1.483e+00,2.107e+00,1.760e+00,2.119e+00,1.522e+00,2.634e+00,1.937e+00,2.086e+00,1.568e+00,2.014e+00,1.800e+00,1.842e+00,1.241e+00,1.530e+00,1.790e+00,1.917e+00,2.485e+00,1.994e+00,1.874e+00,1.914e+00,2.729e+00,1.778e+00,2.154e+00,1.632e+00,2.218e+00,1.251e+00
3.783e-02,9.256e-02,8.618e-01,8.489e-01,8.565e-01,1.471e+00,1.534e+00,2.037e+00,1.998e+00,1.853e+00,1.625e+00,1.600e+00,1.934e+00,1.581e+00,1.907e+00,2.810e+00,2.025e+00,1.543e+00,1.923e+00,2.586e+00,1.482e+00,1.309e+00,1.367e+00,1.830e+00,2.052e+00,1.905e+00,2.811e+00,2.188e+00,1.344e+00,1.518e+00,2.478e+00,1.876e+00,2.594e+00,1.418e+00,2.105e+00,1.240e+00
1.936e-01,4.432e-01,9.549e-01,9.352e-01,1.177e+00,1.445e+00,1.530e+00,1.966e+00,2.728e+00,2.420e+00,2.492e+00,2.922e+00,2.006e+00,1.810e+00,2.020e+00,2.963e+00,1.916e+00,1.998e+00,2.330e+00,2.674e+00,1.913e+00,1.462e+00,1.182e+00,2.616e+00,2.574e+00,2.144e+00,2.617e+00,2.441e+00,1.683e+00,1.830e+00,2.877e+00,2.329e+00,3.001e+00,1.805e+00,1.927e+00,1.455e+00
2.002e-01,4.502e-01,7.854e-01,6.506e-01,1.015e+00,1.088e+00,1.125e+00,1.608e+00,3.199e+00,2.712e+00,2.626e+00,2.688e+00,2.186e+00,2.003e+00,2.196e+00,2.698e+00,1.591e+00,1.882e+00,2.108e+00,3.474e+00,1.735e+00,1.057e+00,1.411e+00,3.021e+00,2.203e+00,2.724e+00,2.226e+00,2.796e+00,2.139e+00,2.037e+00,2.545e+00,3.100e+00,2.164e+00,2.657e+00,1.645e+00,2.753e+00
1.686e-01,3.870e-01,7.669e-01,8.411e-01,1.018e+00,1.234e+00,1.096e+00,1.215e+00,1.542e+00,2.288e+00,1.486e+00,1.871e+00,1.895e+00,2.043e+00,1.974e+00,2.790e+00,1.072e+00,2.114e+00,1.662e+00,2.076e+00,1.544e+00,1.488e+00,9.338e-01,2.000e+00,1.998e+00,2.013e+00,1.966e+00,1.445e+00,1.859e+00,1.976e+00,2.084e+00,1.770e+00,1.561e+00,1.487e+00,2.129e+00,1.486e+00
