5.044e-02,8.478e-01,6.478e-01,6.755e-01,3.737e-01,7.997e-01,2.142e-02,3.795e-01,4.032e-01,8.530e-01,5.381e-01,8.759e-01,7.762e-01,9.598e-01,1.669e-02,4.647e-01,3.462e-02,7.605e-01,1.175e-01,6.170e-01,3.562e-01,1.580e-01,7.367e-01,1.426e-02,7.303e-01,9.415e-01,4.636e-02,9.691e-01,2.535e-01,3.143e-01,6.033e-01,5.843e-01,4.714e-01,7.294e-01,9.503e-01,5.779e-01,5.454e-01,5.704e-02,3.007e-01,7.464e-01,1.125e-01,9.511e-01,3.991e-01,4.050e-02,8.604e-01,7.224e-01,5.016e-01,7.429e-02,2.487e-01,1.237e-02,8.228e-01,3.334e-01,6.938e-02,8.958e-01,8.015e-01,8.092e-01,1.369e-01,5.128e-01,5.961e-01,5.158e-01,6.852e-03,9.692e-01,3.169e-01,1.298e-01,6.521e-01,1.290e-01,9.580e-01,8.191e-01,3.430e-01,8.525e-01,6.164e-01,2.922e-01,9.489e-01,3.355e-01,2.011e-01,1.022e-01
3.938e-02,1.146e+00,1.136e+00,7.595e-01,1.125e+00,9.241e-01,3.439e-01,4.713e-01,6.255e-01,1.379e+00,1.036e+00,1.007e+00,1.251e+00,9.286e-01,3.355e-01,1.241e+00,2.086e-01,1.375e+00,5.836e-01,7.484e-01,8.286e-01,7.101e-01,5.887e-01,9.684e-01,9.191e-01,7.613e-01,1.979e-01,1.048e+00,7.817e-01,1.196e+00,1.159e+00,1.214e+00,4.074e-01,1.433e+00,1.433e+00,9.762e-01,1.291e+00,6.628e-01,8.852e-01,8.412e-01,4.055e-01,9.492e-01,6.275e-01,6.006e-01,1.383e+00,1.115e+00,1.282e+00,7.163e-01,3.277e-01,5.407e-01,1.433e+00,3.087e-01,6.828e-01,1.445e+00,9.029e-01,1.066e+00,1.672e-01,8.189e-01,9.839e-01,1.079e+00,7.822e-01,1.384e+00,4.834e-01,4.560e-01,9.324e-01,3.289e-01,1.080e+00,1.529e+00,1.160e+00,1.216e+00,8.267e-01,6.823e-01,1.065e+00,6.785e-01,8.776e-01,9.941e-01
1.512e-02,3.155e-01,8.084e-01,4.349e-01,5.731e-01,7.751e-01,2.252e-01,1.023e+00,1.123e+00,8.307e-01,1.230e+00,1.286e+00,1.193e+00,9.729e-01,7.860e-01,8.895e-01,6.154e-01,1.026e+00,9.997e-01,1.080e+00,9.556e-01,1.099e+00,8.392e-01,4.181e-01,7.026e-01,7.788e-01,6.262e-01,1.169e+00,1.093e+00,9.357e-01,1.220e+00,8.496e-01,2.201e-01,6.984e-01,7.571e-01,6.761e-01,2.815e-01,1.059e+00,5.830e-01,1.002e+00,7.029e-01,1.062e+00,3.167e-01,2.094e-01,8.072e-01,1.050e+00,1.140e+00,3.492e-01,8.386e-01,4.387e-01,9.015e-01,8.893e-01,7.343e-01,1.079e+00,6.093e-01,4.618e-01,6.786e-01,2.693e-01,7.109e-01,1.006e+00,4.342e-01,1.354e+00,4.557e-01,2.866e-01,3.529e-01,6.918e-01,1.257e+00,5.669e-01,4.165e-01,1.093e+00,1.134e+00,7.660e-01,1.197e+00,3.032e-01,1.143e+00,4.601e-01
2.793e-02,8.133e-01,1.317e+00,1.609e+00,1.422e+00,1.432e+00,7.468e-01,1.816e+00,1.561e+00,1.731e+00,2.224e+00,1.972e+00,2.325e+00,2.271e+00,1.208e+00,1.721e+00,9.835e-01,1.961e+00,1.562e+00,2.150e+00,1.521e+00,1.611e+00,1.108e+00,1.543e+00,1.759e+00,1.417e+00,1.372e+00,2.362e+00,1.530e+00,2.295e+00,2.556e+00,2.204e+00,9.112e-01,1.622e+00,2.050e+00,1.278e+00,1.406e+00,2.216e+00,1.315e+00,1.965e+00,1.719e+00,1.579e+00,1.031e+00,6.610e-01,1.474e+00,2.000e+00,2.074e+00,1.407e+00,1.195e+00,1.132e+00,1.739e+00,1.119e+00,1.255e+00,2.631e+00,1.140e+00,9.607e-01,1.145e+00,1.424e+00,1.563e+00,1.825e+00,1.872e+00,2.588e+00,1.635e+00,6.014e-01,8.139e-01,8.913e-01,2.492e+00,2.066e+00,1.275e+00,2.259e+00,2.257e+00,1.947e+00,2.192e+00,1.287e+00,2.302e+00,1.449e+00
2.094e-02,6.547e-01,7.812e-01,1.299e+00,1.068e+00,1.142e+00,6.342e-01,1.551e+00,9.264e-01,2.120e+00,1.911e+00,1.802e+00,1.716e+00,1.928e+00,1.175e+00,2.005e+00,6.251e-01,1.878e+00,1.391e+00,1.778e+00,1.690e+00,1.274e+00,8.538e-01,1.756e+00,1.710e+00,1.501e+00,1.395e+00,2.464e+00,8.629e-01,2.451e+00,2.317e+00,1.957e+00,1.556e+00,1.699e+00,2.419e+00,1.736e+00,1.335e+00,1.417e+00,1.107e+00,1.487e+00,1.783e+00,9.749e-01,1.517e+00,8.161e-01,1.259e+00,1.795e+00,1.839e+00,1.997e+00,6.014e-01,1.285e+00,1.191e+00,9.727e-01,7.718e-01,2.464e+00,1.703e+00,1.535e+00,1.521e+00,2.035e+00,1.618e+00,1.593e+00,1.976e+00,1.879e+00,1.399e+00,9.251e-01,1.101e+00,5.301e-01,2.544e+00,1.806e+00,1.069e+00,2.418e+00,2.167e+00,2.182e+00,2.253e+00,1.387e+00,2.087e+00,1.688e+00
4.444e-02,9.381e-01,8.886e-01,1.164e+00,8.793e-01,1.513e+00,1.309e+00,1.628e+00,1.048e+00,2.624e+00,2.141e+00,2.068e+00,2.179e+00,2.376e+00,1.388e+00,2.481e+00,1.116e+00,2.593e+00,1.020e+00,1.743e+00,1.303e+00,1.261e+00,1.028e+00,1.530e+00,1.521e+00,1.524e+00,1.563e+00,2.514e+00,9.953e-01,2.220e+00,2.031e+00,1.834e+00,1.476e+00,2.386e+00,2.304e+00,1.814e+00,1.601e+00,1.754e+00,1.829e+00,2.088e+00,1.503e+00,1.719e+00,1.562e+00,1.425e+00,2.296e+00,2.150e+00,2.195e+00,1.521e+00,7.154e-01,1.527e+00,1.398e+00,1.350e+00,8.640e-01,2.932e+00,2.516e+00,1.633e+00,1.424e+00,1.800e+00,1.865e+00,1.400e+00,1.678e+00,2.307e+00,1.192e+00,1.075e+00,1.539e+00,1.288e+00,2.290e+00,2.379e+00,1.326e+00,2.081e+00,2.461e+00,1.878e+00,2.554e+00,1.394e+00,1.773e+00,1.324e+00
4.026e-02,6.776e-01,9.998e-01,1.365e+00,8.342e-01,1.460e+00,1.689e+00,2.059e+00,1.524e+00,2.129e+00,2.344e+00,2.996e+00,2.947e+00,2.489e+00,1.563e+00,1.615e+00,1.639e+00,2.238e+00,2.051e+00,2.073e+00,1.502e+00,1.424e+00,2.242e+00,1.619e+00,1.598e+00,1.988e+00,1.806e+00,2.823e+00,1.300e+00,2.360e+00,2.847e+00,2.417e+00,1.663e+00,1.786e+00,2.518e+00,1.671e+00,1.173e+00,2.063e+00,2.059e+00,2.233e+00,2.412e+00,1.907e+00,1.997e+00,1.361e+00,2.291e+00,2.028e+00,2.430e+00,1.337e+00,1.767e+00,1.683e+00,2.186e+00,2.313e+00,8.921e-01,3.390e+00,1.582e+00,1.649e+00,1.985e+00,1.392e+00,1.623e+00,1.646e+00,2.285e+00,2.755e+00,1.530e+00,1.214e+00,1.661e+00,1.312e+00,2.555e+00,1.731e+00,1.588e+00,2.620e+00,2.664e+00,2.305e+00,2.531e+00,1.432e+00,2.515e+00,1.208e+00
2.767e-02,6.157e-01,6.812e-01,1.265e+00,8.100e-01,1.195e+00,1.314e+00,1.904e+00,1.049e+00,2.173e+00,2.523e+00,2.668e+00,2.727e+00,3.152e+00,2.157e+00,2.118e+00,2.008e+00,2.757e+00,1.543e+00,2.459e+00,1.484e+00,1.418e+00,1.651e+00,2.444e+00,2.269e+00,1.838e+00,2.353e+00,2.594e+00,1.515e+00,2.545e+00,2.543e+00,1.950e+00,2.036e+00,2.648e+00,2.798e+00,1.379e+00,2.252e+00,2.418e+00,1.875e+00,2.820e+00,2.241e+00,1.363e+00,1.607e+00,1.737e+00,2.378e+00,2.557e+00,2.644e+00,1.708e+00,1.002e+00,1.688e+00,1.464e+00,1.970e+00,1.649e+00,3.596e+00,1.994e+00,1.583e+00,1.625e+00,2.273e+00,2.341e+00,1.754e+00,2.735e+00,2.356e+00,2.287e+00,1.468e+00,1.345e+00,1.142e+00,2.011e+00,3.008e+00,2.228e+00,1.809e+00,2.350e+00,2.091e+00,2.670e+00,1.609e+00,2.770e+00,1.596e+00
5.141e-03,4.033e-01,9.129e-01,1.114e+00,1.140e+00,1.114e+00,8.979e-01,1.974e+00,1.696e+00,2.778e+00,2.506e+00,2.939e+00,3.094e+00,2.790e+00,2.868e+00,2.702e+00,2.013e+00,2.303e+00,2.342e+00,2.664e+00,2.456e+00,2.365e+00,2.279e+00,2.849e+00,1.977e+00,2.416e+00,2.038e+00,2.739e+00,1.621e+00,3.588e+00,3.024e+00,2.423e+00,2.511e+00,2.278e+00,3.167e+00,2.219e+00,2.501e+00,2.842e+00,2.314e+00,2.418e+00,3.059e+00,2.033e+00,1.950e+00,2.177e+00,2.589e+00,2.660e+00,2.898e+00,2.137e+00,2.009e+00,2.341e+00,2.276e+00,1.995e+00,2.381e+00,3.775e+00,1.914e+00,1.719e+00,2.828e+00,2.379e+00,2.357e+00,2.576e+00,2.773e+00,3.050e+00,2.063e+00,1.769e+00,1.545e+00,1.365e+00,3.445e+00,2.462e+00,1.721e+00,2.808e+00,2.719e+00,2.758e+00,2.703e+00,2.245e+00,2.933e+00,2.016e+00
3.799e-04,4.096e-02,5.722e-01,9.055e-01,6.522e-01,1.147e+00,1.587e+00,2.221e+00,1.469e+00,2.578e+00,2.705e+00,2.921e+00,2.884e+00,3.412e+00,2.265e+00,3.224e+00,2.141e+00,3.111e+00,2.510e+00,2.970e+00,2.147e+00,2.483e+00,1.715e+00,2.893e+00,2.501e+00,1.514e+00,3.334e+00,3.052e+00,2.167e+00,2.822e+00,3.152e+00,2.067e+00,2.074e+00,2.304e+00,2.103e+00,1.535e+00,1.351e+00,3.660e+00,2.249e+00,2.447e+00,2.413e+00,1.676e+00,1.800e+00,1.716e+00,2.202e+00,2.312e+00,2.895e+00,1.663e+00,2.054e+00,1.995e+00,1.535e+00,2.165e+00,1.881e+00,4.130e+00,2.353e+00,1.139e+00,2.177e+00,2.390e+00,2.433e+00,1.855e+00,2.762e+00,3.299e+00,2.668e+00,1.888e+00,1.393e+00,2.555e+00,2.648e+00,2.009e+00,1.465e+00,2.695e+00,2.981e+00,3.192e+00,3.346e+00,2.090e+00,3.387e+00,2.402e+00
