2.705e-01,5.064e-01,1.063e-01,3.235e-01,6.243e-01,9.412e-01,5.207e-01,1.956e-01,2.677e-01,7.725e-01,8.834e-02,1.423e-01,5.706e-01,2.624e-01,7.269e-01,7.130e-02,1.582e-01,7.595e-01,2.069e-01,1.949e-01,3.176e-01,8.438e-01,9.262e-01,5.147e-01,5.961e-01,1.458e-02,2.238e-01,9.920e-01,8.452e-01,1.502e-01
2.517e-01,7.217e-01,5.146e-01,9.200e-01,7.710e-01,1.709e+00,1.190e+00,7.299e-01,8.707e-01,7.596e-01,7.382e-01,1.058e+00,1.183e+00,1.167e+00,1.636e+00,3.161e-01,4.008e-01,1.062e+00,4.033e-01,9.403e-01,3.171e-01,9.117e-01,1.660e+00,1.442e+00,8.241e-01,1.001e+00,5.282e-01,1.643e+00,1.274e+00,4.298e-01
2.579e-01,6.363e-01,3.692e-01,1.261e+00,1.665e+00,1.424e+00,9.986e-01,1.196e+00,8.555e-01,9.438e-01,6.177e-01,1.227e+00,1.895e+00,1.360e+00,1.427e+00,4.189e-01,3.723e-01,1.475e+00,1.139e+00,7.104e-01,5.242e-01,1.340e+00,1.412e+00,1.852e+00,9.419e-01,1.331e+00,9.494e-01,2.365e+00,1.924e+00,4.403e-01
2.701e-01,7.076e-01,4.537e-01,2.038e+00,2.503e+00,1.959e+00,1.574e+00,1.830e+00,1.384e+00,1.486e+00,1.309e+00,1.846e+00,2.209e+00,2.342e+00,2.171e+00,1.026e+00,6.672e-01,2.502e+00,1.959e+00,1.177e+00,1.166e+00,1.733e+00,1.619e+00,2.341e+00,1.454e+00,1.720e+00,1.378e+00,2.757e+00,2.222e+00,7.804e-01
2.614e-01,5.041e-01,1.294e-01,6.466e-01,1.270e+00,1.750e+00,8.451e-01,1.085e+00,1.145e+00,1.229e+00,9.310e-01,1.142e+00,1.049e+00,9.460e-01,1.056e+00,1.073e+00,1.154e+00,1.246e+00,7.472e-01,9.226e-01,9.370e-01,1.715e+00,1.215e+00,1.245e+00,1.196e+00,8.837e-01,1.386e+00,1.472e+00,1.967e+00,7.865e-01
1.885e-01,5.608e-01,4.278e-01,1.452e+00,1.711e+00,2.469e+00,1.547e+00,2.242e+00,1.453e+00,1.441e+00,1.342e+00,1.833e+00,2.228e+00,2.366e+00,1.756e+00,1.305e+00,8.293e-01,1.752e+00,2.284e+00,1.625e+00,1.397e+00,2.197e+00,1.441e+00,2.240e+00,1.327e+00,1.644e+00,1.281e+00,3.090e+00,2.778e+00,1.556e+00
1.456e-01,4.434e-01,3.502e-01,1.328e+00,1.614e+00,1.830e+00,2.053e+00,1.850e+00,1.408e+00,1.149e+00,1.998e+00,1.815e+00,2.508e+00,2.210e+00,1.996e+00,1.127e+00,7.299e-01,1.803e+00,2.053e+00,2.172e+00,1.844e+00,1.783e+00,2.059e+00,2.579e+00,1.538e+00,1.741e+00,2.165e+00,2.543e+00,2.735e+00,1.914e+00
7.910e-02,2.436e-01,1.905e-01,3.769e-01,3.379e-01,1.069e+00,1.067e+00,1.524e+00,6.675e-01,6.124e-01,1.167e+00,8.359e-01,1.800e+00,1.540e+00,1.750e+00,1.125e+00,6.185e-01,9.159e-01,1.357e+00,2.034e+00,1.477e+00,1.030e+00,2.012e+00,1.753e+00,9.872e-01,1.019e+00,1.132e+00,1.747e+00,1.810e+00,1.900e+00
1.467e-01,5.064e-01,4.457e-01,1.353e+00,1.447e+00,2.209e+00,1.564e+00,2.010e+00,2.009e+00,1.305e+00,1.837e+00,2.599e+00,2.265e+00,2.506e+00,2.185e+00,2.189e+00,1.510e+00,1.765e+00,2.507e+00,2.511e+00,1.921e+00,1.982e+00,2.207e+00,2.243e+00,2.232e+00,2.655e+00,1.753e+00,2.740e+00,2.354e+00,2.203e+00
1.530e-01,4.797e-01,3.877e-01,1.566e+00,1.778e+00,1.674e+00,2.047e+00,2.002e+00,1.692e+00,1.247e+00,3.188e+00,3.037e+00,3.710e+00,2.726e+00,3.288e+00,2.331e+00,1.193e+00,2.612e+00,2.923e+00,3.477e+00,2.349e+00,1.813e+00,3.479e+00,2.810e+00,2.257e+00,2.572e+00,2.531e+00,2.948e+00,3.268e+00,2.728e+00
