7.367e-01,7.492e-01,4.773e-01,9.102e-01,6.762e-01,9.653e-01,7.521e-01,1.031e-01,2.699e-01,1.152e-01,4.095e-01,4.158e-02,5.408e-01,7.237e-01,1.263e-01,6.941e-01,9.965e-01,4.832e-01,5.002e-01,9.392e-01,4.466e-01,8.936e-01,5.271e-01,8.040e-01,7.723e-01,4.004e-01,2.396e-01,1.203e-01,6.287e-01,7.984e-01,7.326e-01,2.875e-01,7.611e-01,6.935e-01
5.533e-01,1.250e+00,9.547e-01,7.318e-01,1.036e+00,1.244e+00,5.690e-01,3.302e-01,1.002e+00,1.022e-01,9.304e-01,5.621e-01,5.358e-01,6.198e-01,4.664e-01,1.199e+00,1.135e+00,7.872e-01,1.030e+00,8.095e-01,1.036e+00,1.457e+00,1.141e+00,1.481e+00,1.092e+00,1.051e+00,8.912e-01,7.198e-01,9.463e-01,1.142e+00,7.780e-01,6.367e-01,1.164e+00,1.218e+00
7.348e-01,9.718e-01,1.322e+00,9.525e-01,1.779e+00,1.415e+00,1.406e+00,9.902e-01,1.380e+00,9.944e-01,1.011e+00,8.109e-01,8.380e-01,9.363e-01,6.889e-01,1.777e+00,1.553e+00,1.468e+00,1.189e+00,1.355e+00,1.261e+00,1.976e+00,1.246e+00,1.139e+00,1.094e+00,6.744e-01,1.204e+00,1.289e+00,1.676e+00,1.733e+00,1.653e+00,1.419e+00,1.854e+00,1.138e+00
3.244e-01,7.071e-01,6.377e-01,1.266e+00,1.162e+00,8.325e-01,8.127e-01,9.088e-01,7.581e-01,9.466e-01,7.652e-01,9.454e-01,3.591e-01,1.380e+00,1.247e+00,1.729e+00,9.925e-01,1.478e+00,1.403e+00,7.730e-01,8.052e-01,1.024e+00,1.296e+00,1.440e+00,1.140e+00,1.188e+00,9.586e-01,1.546e+00,6.874e-01,1.048e+00,1.551e+00,7.369e-01,8.501e-01,1.248e+00
2.569e-01,6.508e-01,9.620e-01,8.700e-01,1.505e+00,9.728e-01,1.346e+00,1.196e+00,1.554e+00,1.513e+00,1.017e+00,1.867e+00,1.028e+00,1.138e+00,1.364e+00,2.035e+00,1.394e+00,2.041e+00,1.537e+00,1.209e+00,1.635e+00,1.599e+00,1.519e+00,1.231e+00,1.457e+00,1.212e+00,1.293e+00,1.957e+00,1.889e+00,1.812e+00,1.605e+00,1.500e+00,1.634e+00,1.250e+00
2.450e-01,7.840e-01,1.018e+00,1.002e+00,1.549e+00,1.883e+00,1.608e+00,1.544e+00,2.121e+00,1.479e+00,1.329e+00,2.423e+00,7.896e-01,1.998e+00,2.262e+00,2.632e+00,1.230e+00,2.817e+00,1.661e+00,1.364e+00,2.119e+00,2.156e+00,1.988e+00,1.738e+00,2.024e+00,1.539e+00,1.803e+00,2.703e+00,1.971e+00,1.837e+00,2.058e+00,1.984e+00,2.089e+00,1.991e+00
4.190e-01,6.933e-01,6.657e-01,1.213e+00,1.174e+00,1.650e+00,1.581e+00,1.230e+00,2.300e+00,1.692e+00,1.133e+00,2.690e+00,8.967e-01,1.971e+00,2.541e+00,2.301e+00,1.543e+00,2.261e+00,1.805e+00,1.348e+00,1.791e+00,1.902e+00,2.117e+00,2.355e+00,1.818e+00,2.159e+00,1.707e+00,2.048e+00,1.920e+00,2.402e+00,2.051e+00,2.075e+00,1.739e+00,2.203e+00
7.003e-01,1.397e+00,1.591e+00,1.639e+00,2.323e+00,2.214e+00,2.128e+00,1.886e+00,3.997e+00,2.756e+00,1.865e+00,3.296e+00,1.608e+00,2.917e+00,3.200e+00,4.268e+00,2.574e+00,3.916e+00,3.405e+00,1.995e+00,3.141e+00,3.139e+00,3.686e+00,3.770e+00,2.537e+00,3.508e+00,3.316e+00,3.139e+00,2.856e+00,3.652e+00,3.201e+00,3.252e+00,3.428e+00,2.890e+00
3.009e-01,3.114e-01,3.457e-01,7.705e-01,7.456e-01,1.331e+00,1.559e+00,9.290e-01,2.756e+00,2.497e+00,1.767e+00,2.996e+00,1.637e+00,2.093e+00,2.215e+00,2.032e+00,1.444e+00,2.956e+00,1.778e+00,1.660e+00,2.402e+00,2.243e+00,2.322e+00,2.034e+00,1.938e+00,1.987e+00,2.028e+00,2.119e+00,2.277e+00,2.859e+00,1.972e+00,2.496e+00,2.072e+00,2.448e+00
6.443e-01,1.270e+00,1.423e+00,9.336e-01,1.806e+00,2.244e+00,1.859e+00,1.351e+00,4.102e+00,3.350e+00,3.170e+00,3.162e+00,2.166e+00,3.370e+00,2.520e+00,3.858e+00,2.972e+00,4.321e+00,3.510e+00,2.252e+00,4.060e+00,4.351e+00,4.014e+00,3.418e+00,3.356e+00,3.656e+00,4.089e+00,3.304e+00,3.211e+00,4.051e+00,2.794e+00,3.869e+00,4.170e+00,3.481e+00
9.011e-02,7.081e-01,6.347e-01,7.775e-01,9.653e-01,1.592e+00,1.322e+00,1.200e+00,3.103e+00,2.679e+00,2.775e+00,4.269e+00,2.177e+00,3.088e+00,3.543e+00,3.698e+00,2.759e+00,4.110e+00,3.373e+00,2.320e+00,3.460e+00,3.010e+00,3.243e+00,3.140e+00,3.064e+00,3.315e+00,3.428e+00,3.657e+00,2.610e+00,3.255e+00,2.847e+00,3.809e+00,2.676e+00,3.590e+00
2.470e-01,4.139e-01,5.351e-01,1.099e+00,1.104e+00,1.390e+00,1.463e+00,1.317e+00,2.488e+00,2.794e+00,2.277e+00,3.695e+00,2.698e+00,4.144e+00,3.819e+00,4.851e+00,3.052e+00,5.324e+00,3.958e+00,3.336e+00,3.852e+00,2.851e+00,3.597e+00,3.463e+00,3.765e+00,3.527e+00,4.285e+00,4.166e+00,2.245e+00,2.592e+00,3.688e+00,4.126e+00,3.623e+00,2.916e+00
7.191e-01,1.407e+00,1.486e+00,1.513e+00,2.096e+00,2.152e+00,1.801e+00,1.514e+00,2.953e+00,2.126e+00,2.229e+00,2.972e+00,2.501e+00,3.769e+00,3.087e+00,4.944e+00,3.386e+00,4.228e+00,3.349e+00,3.415e+00,3.526e+00,3.273e+00,3.347e+00,4.116e+00,3.264e+00,3.307e+00,3.483e+00,3.566e+00,2.651e+00,3.522e+00,4.064e+00,3.739e+00,3.931e+00,3.732e+00
5.568e-02,6.337e-01,8.145e-01,5.427e-01,1.150e+00,1.140e+00,1.135e+00,1.155e+00,2.838e+00,2.449e+00,2.040e+00,2.948e+00,2.039e+00,3.447e+00,3.339e+00,4.581e+00,2.912e+00,3.951e+00,3.439e+00,2.920e+00,4.212e+00,3.555e+00,3.645e+00,3.183e+00,3.755e+00,4.184e+00,3.802e+00,3.646e+00,2.579e+00,3.645e+00,3.236e+00,3.351e+00,3.696e+00,2.957e+00
2.763e-01,3.143e-01,4.217e-01,8.518e-01,8.447e-01,1.163e+00,1.295e+00,1.028e+00,2.601e+00,2.902e+00,2.371e+00,3.326e+00,2.200e+00,3.531e+00,3.596e+00,4.250e+00,3.517e+00,4.259e+00,3.533e+00,2.912e+00,3.586e+00,3.640e+00,4.058e+00,4.115e+00,3.915e+00,4.307e+00,3.676e+00,4.147e+00,2.575e+00,3.647e+00,3.810e+00,4.208e+00,3.143e+00,3.695e+00
2.234e-01,4.599e-01,4.028e-01,5.733e-01,6.159e-01,1.082e+00,9.269e-01,7.480e-01,3.200e+00,2.382e+00,1.905e+00,3.013e+00,2.346e+00,3.393e+00,3.285e+00,4.651e+00,3.334e+00,4.183e+00,3.614e+00,2.931e+00,3.907e+00,3.206e+00,3.940e+00,4.922e+00,3.668e+00,4.067e+00,3.934e+00,4.143e+00,2.830e+00,3.930e+00,4.319e+00,4.278e+00,3.383e+00,3.563e+00
2.128e-01,6.725e-01,7.275e-01,3.440e-01,8.841e-01,1.343e+00,1.133e+00,8.247e-01,2.837e+00,1.958e+00,1.815e+00,3.197e+00,2.740e+00,3.327e+00,3.443e+00,4.954e+00,4.131e+00,4.975e+00,4.512e+00,4.209e+00,5.483e+00,4.438e+00,4.497e+00,4.816e+00,5.222e+00,4.971e+00,4.628e+00,4.808e+00,3.528e+00,3.851e+00,4.926e+00,5.286e+00,4.944e+00,3.828e+00
5.083e-01,1.124e+00,1.162e+00,9.642e-01,1.541e+00,2.032e+00,1.638e+00,1.233e+00,2.721e+00,2.093e+00,2.168e+00,2.923e+00,2.284e+00,3.760e+00,3.055e+00,4.716e+00,3.988e+00,5.123e+00,4.572e+00,4.335e+00,5.791e+00,5.382e+00,4.784e+00,4.067e+00,5.453e+00,4.714e+00,4.697e+00,4.505e+00,3.551e+00,4.115e+00,4.760e+00,4.534e+00,5.019e+00,4.283e+00
1.607e-01,2.731e-01,6.272e-01,2.685e-01,8.843e-01,1.118e+00,1.225e+00,9.644e-01,2.650e+00,2.225e+00,1.721e+00,3.074e+00,2.454e+00,3.252e+00,3.645e+00,4.679e+00,3.871e+00,5.043e+00,5.424e+00,5.220e+00,6.483e+00,5.553e+00,5.341e+00,4.169e+00,5.640e+00,5.671e+00,5.875e+00,5.455e+00,4.461e+00,4.234e+00,5.277e+00,5.565e+00,5.251e+00,4.513e+00
4.093e-01,8.237e-01,7.148e-01,8.102e-01,9.716e-01,1.495e+00,1.159e+00,8.431e-01,2.957e+00,2.480e+00,2.350e+00,2.609e+00,1.639e+00,2.929e+00,2.759e+00,3.532e+00,3.258e+00,3.905e+00,4.070e+00,3.804e+00,4.641e+00,5.633e+00,5.353e+00,4.813e+00,5.178e+00,5.055e+00,4.537e+00,4.226e+00,3.925e+00,4.556e+00,4.293e+00,4.171e+00,3.930e+00,4.402e+00
