3.247e-01,6.091e-01,9.993e-01,4.859e-01,2.800e-01,8.331e-01,8.072e-01,1.603e-01,7.823e-01,5.531e-01,4.536e-01,1.959e-01,4.286e-01,8.714e-01,7.523e-01,1.404e-02,8.974e-04,3.035e-01,9.943e-01,8.801e-01,4.393e-01,6.862e-01,4.724e-01,3.638e-01,3.206e-01,4.898e-01,3.954e-01,7.093e-01,2.345e-01,1.578e-01,7.685e-01,5.768e-01,2.145e-01,5.554e-01,5.066e-01,3.285e-01,7.490e-01,6.505e-02,9.145e-01,4.071e-01,7.255e-01,8.772e-01,5.996e-01,6.263e-01,5.595e-01,7.598e-02,2.112e-02,8.957e-01,4.903e-01,9.074e-01,7.779e-02,8.867e-01,8.018e-01,5.996e-01,2.676e-01,8.313e-01,6.377e-01,4.487e-01,6.188e-01,9.694e-01,8.907e-01,6.353e-01,6.563e-01,5.482e-01,9.008e-01,2.283e-01,9.021e-02,6.021e-01,5.683e-01,4.012e-01,5.948e-01,8.875e-02,6.410e-01,9.934e-01,7.403e-01,2.892e-02,6.255e-01
5.570e-02,9.988e-01,1.034e+00,1.019e+00,5.098e-01,6.619e-01,1.051e+00,6.441e-01,5.991e-01,4.500e-01,7.494e-01,4.415e-01,1.014e+00,6.306e-01,6.831e-01,1.060e-01,9.868e-01,8.382e-01,1.961e-01,1.086e+00,2.166e-01,1.237e-01,2.718e-01,9.307e-01,1.014e+00,2.569e-01,4.978e-01,1.438e-01,3.307e-01,4.770e-01,7.994e-01,6.490e-01,4.072e-01,3.172e-01,3.855e-01,3.052e-01,8.309e-01,3.053e-01,4.402e-01,1.046e+00,1.064e+00,6.220e-01,2.541e-01,8.204e-01,9.706e-01,4.541e-01,5.621e-01,3.892e-01,5.978e-01,3.514e-01,1.401e-01,2.881e-01,3.381e-01,1.863e-01,5.029e-01,5.838e-01,5.733e-01,4.979e-01,1.124e-01,9.885e-01,4.158e-01,1.382e-01,8.597e-01,4.191e-01,9.089e-01,8.961e-01,6.610e-01,9.768e-01,1.043e+00,2.260e-01,4.778e-01,5.096e-01,8.258e-01,7.279e-01,3.430e-01,2.313e-02,8.582e-01
2.082e-01,9.380e-01,1.710e+00,1.333e+00,5.427e-01,1.384e+00,1.819e+00,5.072e-01,1.620e+00,1.006e+00,1.538e+00,3.770e-01,8.828e-01,1.460e+00,1.772e+00,2.677e-01,1.267e+00,7.858e-01,9.577e-01,1.184e+00,4.513e-01,8.164e-01,1.380e+00,9.080e-01,1.190e+00,1.404e+00,5.507e-01,1.323e+00,5.140e-01,4.105e-01,1.333e+00,7.229e-01,8.742e-01,1.354e+00,1.412e+00,1.037e+00,1.691e+00,3.136e-01,9.764e-01,1.032e+00,1.540e+00,1.268e+00,7.520e-01,1.111e+00,1.123e+00,5.477e-01,6.480e-01,1.692e+00,1.440e+00,1.498e+00,3.633e-01,7.234e-01,1.015e+00,7.748e-01,1.104e+00,1.317e+00,8.621e-01,9.351e-01,1.164e+00,1.697e+00,1.340e+00,6.190e-01,1.870e+00,1.125e+00,1.145e+00,8.564e-01,8.502e-01,1.014e+00,1.552e+00,9.930e-01,1.150e+00,1.300e+00,1.262e+00,1.356e+00,1.046e+00,1.850e-01,1.434e+00
2.518e-01,8.785e-01,1.517e+00,1.237e+00,1.159e+00,1.464e+00,2.273e+00,1.274e+00,1.990e+00,1.377e+00,1.378e+00,7.766e-01,1.689e+00,1.878e+00,2.175e+00,5.052e-01,1.006e+00,1.360e+00,1.804e+00,1.958e+00,1.315e+00,1.736e+00,1.459e+00,1.561e+00,1.459e+00,1.424e+00,6.395e-01,1.942e+00,1.158e+00,4.612e-01,1.381e+00,1.147e+00,1.243e+00,1.787e+00,1.624e+00,8.856e-01,1.961e+00,5.598e-01,1.463e+00,1.031e+00,2.269e+00,1.423e+00,1.424e+00,1.801e+00,1.470e+00,8.255e-01,1.357e+00,1.844e+00,1.855e+00,1.762e+00,7.994e-01,1.290e+00,1.406e+00,1.192e+00,1.506e+00,1.759e+00,1.397e+00,9.562e-01,1.830e+00,2.363e+00,1.715e+00,1.625e+00,1.534e+00,1.803e+00,1.264e+00,1.502e+00,8.514e-01,1.678e+00,1.373e+00,1.368e+00,1.749e+00,1.783e+00,1.572e+00,2.186e+00,1.835e+00,5.586e-01,1.219e+00
2.197e-01,7.797e-01,1.104e+00,9.040e-01,1.589e+00,1.672e+00,2.039e+00,1.570e+00,1.864e+00,2.012e+00,1.729e+00,7.702e-01,2.339e+00,1.915e+00,1.536e+00,8.709e-01,1.537e+00,1.299e+00,1.506e+00,2.019e+00,1.956e+00,2.000e+00,1.287e+00,2.024e+00,1.377e+00,1.476e+00,7.877e-01,1.910e+00,1.318e+00,9.524e-01,1.482e+00,1.747e+00,1.841e+00,1.599e+00,1.298e+00,9.834e-01,2.096e+00,1.099e+00,1.934e+00,1.218e+00,2.678e+00,1.859e+00,1.895e+00,1.635e+00,1.887e+00,6.461e-01,1.963e+00,2.073e+00,2.118e+00,1.451e+00,7.036e-01,1.822e+00,1.512e+00,1.236e+00,2.033e+00,1.402e+00,1.479e+00,1.187e+00,1.309e+00,2.682e+00,2.117e+00,2.046e+00,1.152e+00,1.980e+00,1.967e+00,1.669e+00,1.540e+00,1.835e+00,1.388e+00,1.810e+00,2.030e+00,1.734e+00,1.756e+00,2.294e+00,2.172e+00,8.356e-01,1.331e+00
1.439e-01,4.524e-01,9.941e-01,8.053e-01,6.874e-01,1.859e+00,2.510e+00,1.303e+00,2.384e+00,1.366e+00,1.897e+00,7.729e-01,1.321e+00,1.949e+00,1.909e+00,4.428e-01,8.068e-01,1.207e+00,2.013e+00,1.840e+00,1.274e+00,1.880e+00,1.324e+00,1.284e+00,1.586e+00,1.312e+00,4.675e-01,1.570e+00,1.094e+00,9.489e-01,1.062e+00,1.012e+00,1.559e+00,2.287e+00,2.178e+00,1.262e+00,1.934e+00,8.079e-01,9.818e-01,1.549e+00,2.371e+00,1.272e+00,1.234e+00,1.585e+00,1.081e+00,1.449e+00,9.924e-01,2.248e+00,2.253e+00,2.234e+00,1.167e+00,1.721e+00,9.607e-01,1.167e+00,1.517e+00,1.538e+00,1.635e+00,1.575e+00,2.299e+00,1.638e+00,1.946e+00,1.475e+00,1.514e+00,1.276e+00,8.568e-01,1.821e+00,9.350e-01,1.227e+00,1.686e+00,1.044e+00,1.295e+00,2.268e+00,1.315e+00,1.890e+00,1.912e+00,9.764e-01,1.306e+00
4.081e-02,3.766e-01,7.598e-01,6.913e-01,8.552e-01,1.999e+00,2.990e+00,1.511e+00,3.158e+00,2.328e+00,2.932e+00,1.028e+00,2.546e+00,2.574e+00,1.527e+00,1.533e+00,1.738e+00,1.317e+00,2.314e+00,2.428e+00,2.150e+00,2.638e+00,1.990e+00,1.950e+00,1.773e+00,1.564e+00,1.272e+00,1.527e+00,1.464e+00,1.973e+00,1.416e+00,1.983e+00,2.536e+00,2.507e+00,2.859e+00,1.704e+00,2.447e+00,1.405e+00,1.862e+00,2.687e+00,3.092e+00,1.657e+00,1.525e+00,2.239e+00,1.995e+00,2.058e+00,2.239e+00,2.543e+00,2.877e+00,2.179e+00,1.685e+00,2.077e+00,1.065e+00,1.101e+00,2.789e+00,1.532e+00,1.505e+00,2.380e+00,2.629e+00,2.080e+00,2.850e+00,2.105e+00,1.616e+00,1.521e+00,2.257e+00,2.226e+00,2.228e+00,1.735e+00,2.248e+00,1.943e+00,2.208e+00,2.971e+00,2.360e+00,2.110e+00,2.724e+00,1.740e+00,2.517e+00
2.404e-02,6.695e-02,3.096e-01,2.519e-01,4.293e-01,9.286e-01,1.182e+00,1.248e+00,1.398e+00,1.788e+00,2.147e+00,1.192e+00,1.820e+00,1.190e+00,1.029e+00,1.397e+00,1.407e+00,1.396e+00,1.306e+00,1.044e+00,1.919e+00,1.566e+00,1.131e+00,1.552e+00,1.069e+00,9.609e-01,6.433e-01,1.415e+00,8.982e-01,8.956e-01,1.456e+00,8.572e-01,1.719e+00,1.701e+00,1.748e+00,1.688e+00,1.619e+00,1.440e+00,8.762e-01,1.359e+00,1.587e+00,1.046e+00,8.432e-01,1.666e+00,1.723e+00,1.244e+00,1.490e+00,1.420e+00,1.494e+00,1.509e+00,1.137e+00,1.762e+00,9.926e-01,1.048e+00,1.903e+00,1.168e+00,1.155e+00,1.761e+00,1.954e+00,1.375e+00,1.476e+00,1.617e+00,1.290e+00,8.748e-01,1.237e+00,8.590e-01,1.124e+00,9.457e-01,1.375e+00,1.517e+00,1.739e+00,1.997e+00,1.368e+00,1.392e+00,1.667e+00,9.475e-01,1.538e+00
9.568e-02,4.020e-01,9.644e-01,8.718e-01,1.295e+00,1.929e+00,2.681e+00,1.718e+00,3.673e+00,2.387e+00,3.258e+00,1.249e+00,3.108e+00,3.189e+00,2.212e+00,2.019e+00,2.056e+00,1.834e+00,2.603e+00,2.181e+00,2.680e+00,3.012e+00,2.289e+00,2.830e+00,2.688e+00,2.014e+00,1.539e+00,2.830e+00,2.148e+00,2.243e+00,2.490e+00,2.266e+00,2.999e+00,2.950e+00,3.104e+00,1.969e+00,2.851e+00,2.043e+00,1.797e+00,2.594e+00,3.609e+00,2.674e+00,2.377e+00,2.508e+00,2.197e+00,1.764e+00,2.889e+00,2.744e+00,2.889e+00,2.568e+00,1.976e+00,2.966e+00,2.071e+00,1.467e+00,3.221e+00,2.342e+00,1.745e+00,2.092e+00,3.228e+00,3.408e+00,3.093e+00,2.531e+00,2.569e+00,2.500e+00,2.238e+00,2.547e+00,2.536e+00,2.547e+00,2.637e+00,2.435e+00,3.270e+00,3.873e+00,2.758e+00,2.814e+00,3.499e+00,1.727e+00,2.352e+00
1.874e-01,5.105e-01,8.598e-01,5.800e-01,5.258e-01,1.492e+00,2.035e+00,1.476e+00,2.986e+00,2.607e+00,3.230e+00,1.996e+00,3.628e+00,2.917e+00,2.349e+00,2.831e+00,1.697e+00,2.460e+00,3.622e+00,3.034e+00,3.129e+00,3.262e+00,2.108e+00,2.596e+00,2.877e+00,1.183e+00,1.884e+00,2.602e+00,2.243e+00,2.136e+00,3.128e+00,1.901e+00,3.308e+00,2.966e+00,3.776e+00,2.092e+00,2.968e+00,2.494e+00,1.460e+00,3.206e+00,3.255e+00,2.861e+00,1.772e+00,3.420e+00,2.907e+00,2.629e+00,2.917e+00,2.525e+00,2.750e+00,3.297e+00,2.148e+00,3.197e+00,1.880e+00,1.982e+00,2.506e+00,3.251e+00,1.832e+00,2.771e+00,3.871e+00,2.788e+00,2.733e+00,3.081e+00,3.001e+00,2.143e+00,2.698e+00,2.751e+00,2.616e+00,2.529e+00,3.385e+00,2.633e+00,3.504e+00,4.055e+00,3.012e+00,2.810e+00,3.476e+00,1.829e+00,2.739e+00
