7.656e-01,6.656e-01,7.006e-01,5.950e-01,6.123e-01,7.287e-01,2.938e-02,9.968e-01,4.142e-01,9.960e-01,2.611e-01,2.919e-01,3.828e-01,1.548e-01,1.153e-01,9.659e-01,3.554e-01,4.105e-01,1.714e-01,7.096e-01,2.890e-01,1.126e-01,8.942e-01,1.919e-01,6.489e-01,2.288e-01,6.882e-01,1.370e-01,2.693e-01,6.794e-01,9.175e-01,6.912e-01,7.669e-01,4.652e-01,6.958e-01,2.554e-01,2.868e-01,1.165e-01,9.445e-01,7.698e-01,3.086e-01,7.123e-01,5.113e-01,5.553e-01,3.666e-01,4.174e-01,7.470e-01,6.227e-02,1.608e-02,9.333e-01,2.451e-01,9.237e-01,8.555e-01,3.975e-01,9.487e-01,8.541e-01,7.856e-01,4.884e-01,6.061e-01,7.589e-01,2.352e-01,6.274e-01,5.397e-01,4.326e-01,6.892e-02
1.549e-01,2.215e-01,1.815e-01,4.072e-01,4.574e-01,8.900e-01,9.429e-02,6.938e-01,7.232e-01,9.298e-01,2.859e-01,6.155e-01,1.709e-01,6.120e-01,9.603e-01,4.832e-01,4.545e-01,5.837e-01,3.496e-01,6.516e-01,9.185e-01,9.429e-01,7.310e-01,6.203e-01,5.844e-01,9.514e-01,5.880e-01,8.834e-01,4.547e-01,8.378e-01,1.015e+00,3.125e-01,3.812e-01,2.945e-01,5.850e-01,1.195e-01,3.988e-01,8.404e-01,1.138e+00,4.520e-01,6.802e-01,1.069e+00,7.840e-01,8.631e-01,7.326e-01,3.631e-01,4.800e-01,9.720e-01,4.422e-01,1.157e+00,3.649e-01,9.255e-01,3.221e-01,3.882e-01,9.171e-01,9.563e-01,5.168e-01,2.898e-01,8.814e-01,9.775e-01,6.132e-01,3.923e-01,5.273e-01,9.350e-01,4.189e-01
6.006e-01,5.974e-01,1.336e+00,1.132e+00,1.273e+00,1.990e+00,8.929e-01,1.248e+00,1.233e+00,1.606e+00,7.323e-01,1.560e+00,1.032e+00,1.182e+00,1.318e+00,1.595e+00,6.638e-01,1.234e+00,6.503e-01,1.324e+00,1.746e+00,1.784e+00,1.795e+00,8.999e-01,1.735e+00,1.257e+00,1.047e+00,1.386e+00,1.488e+00,1.461e+00,2.200e+00,8.858e-01,1.070e+00,1.131e+00,1.642e+00,6.009e-01,8.797e-01,1.274e+00,1.927e+00,1.366e+00,1.079e+00,1.640e+00,1.356e+00,1.467e+00,1.454e+00,5.738e-01,1.406e+00,8.894e-01,1.218e+00,1.852e+00,9.341e-01,1.622e+00,1.758e+00,1.020e+00,2.236e+00,1.841e+00,1.293e+00,1.445e+00,1.657e+00,1.676e+00,9.955e-01,1.427e+00,1.432e+00,1.388e+00,7.121e-01
5.373e-01,4.923e-01,1.178e+00,1.078e+00,1.862e+00,2.233e+00,1.635e+00,1.226e+00,1.525e+00,1.478e+00,1.341e+00,1.624e+00,1.133e+00,1.366e+00,8.971e-01,2.139e+00,9.237e-01,1.089e+00,4.870e-01,1.004e+00,1.864e+00,1.732e+00,1.846e+00,9.758e-01,2.098e+00,1.372e+00,1.375e+00,1.471e+00,1.300e+00,1.673e+00,2.191e+00,9.438e-01,9.059e-01,9.637e-01,2.007e+00,6.765e-01,7.389e-01,1.045e+00,1.963e+00,1.840e+00,1.558e+00,1.169e+00,1.232e+00,1.417e+00,1.295e+00,9.443e-01,1.429e+00,7.699e-01,1.420e+00,2.142e+00,1.127e+00,1.964e+00,2.102e+00,1.431e+00,2.016e+00,1.448e+00,1.777e+00,2.053e+00,1.236e+00,1.507e+00,9.906e-01,1.458e+00,1.717e+00,1.733e+00,1.279e+00
1.527e-01,2.035e-01,2.760e-01,4.675e-01,9.731e-01,1.938e+00,5.853e-01,1.391e+00,1.126e+00,1.856e+00,1.234e+00,1.254e+00,1.183e+00,1.367e+00,1.335e+00,1.207e+00,1.396e+00,1.071e+00,1.291e+00,9.329e-01,1.803e+00,1.871e+00,1.162e+00,1.292e+00,1.474e+00,1.708e+00,8.570e-01,1.907e+00,1.499e+00,1.623e+00,1.937e+00,5.174e-01,6.158e-01,9.863e-01,9.583e-01,1.001e+00,1.270e+00,1.150e+00,2.122e+00,1.302e+00,1.325e+00,1.811e+00,9.400e-01,1.346e+00,1.448e+00,5.809e-01,9.684e-01,1.822e+00,1.013e+00,1.792e+00,1.477e+00,1.651e+00,8.668e-01,9.024e-01,1.598e+00,9.445e-01,1.468e+00,1.288e+00,8.513e-01,1.156e+00,1.064e+00,1.189e+00,1.082e+00,1.741e+00,9.544e-01
3.182e-01,3.575e-01,4.567e-01,6.039e-01,7.880e-01,1.412e+00,8.868e-01,1.910e+00,1.338e+00,2.001e+00,6.600e-01,1.736e+00,6.231e-01,1.331e+00,1.949e+00,1.523e+00,1.012e+00,1.059e+00,9.464e-01,1.095e+00,2.105e+00,2.246e+00,2.073e+00,1.044e+00,1.617e+00,2.024e+00,1.276e+00,1.442e+00,1.772e+00,1.725e+00,1.940e+00,5.429e-01,7.944e-01,1.031e+00,1.009e+00,4.683e-01,1.381e+00,1.376e+00,1.764e+00,1.604e+00,1.090e+00,2.167e+00,1.719e+00,1.723e+00,1.192e+00,1.014e+00,1.474e+00,1.227e+00,7.054e-01,1.717e+00,9.428e-01,1.687e+00,1.089e+00,1.391e+00,1.656e+00,1.578e+00,1.649e+00,1.690e+00,1.921e+00,2.106e+00,8.300e-01,1.235e+00,1.407e+00,2.063e+00,1.280e+00
4.827e-01,4.267e-01,1.186e+00,9.539e-01,1.544e+00,1.896e+00,2.273e+00,1.965e+00,2.467e+00,2.531e+00,1.180e+00,3.091e+00,1.873e+00,1.677e+00,1.724e+00,3.263e+00,1.726e+00,2.010e+00,1.284e+00,1.346e+00,2.689e+00,2.457e+00,2.834e+00,1.765e+00,2.315e+00,2.065e+00,2.004e+00,2.118e+00,2.559e+00,2.622e+00,3.117e+00,1.180e+00,1.436e+00,1.433e+00,2.431e+00,8.085e-01,1.498e+00,1.539e+00,2.299e+00,3.123e+00,1.592e+00,2.534e+00,2.162e+00,2.365e+00,2.052e+00,1.343e+00,1.951e+00,6.091e-01,1.649e+00,2.618e+00,1.816e+00,2.544e+00,2.409e+00,2.470e+00,2.398e+00,2.289e+00,2.991e+00,2.930e+00,1.768e+00,2.590e+00,1.534e+00,2.457e+00,2.379e+00,2.635e+00,1.855e+00
6.757e-01,6.159e-01,9.788e-01,9.911e-01,1.781e+00,2.372e+00,1.942e+00,3.551e+00,3.135e+00,2.971e+00,2.100e+00,3.219e+00,2.487e+00,2.224e+00,2.082e+00,3.165e+00,2.026e+00,1.906e+00,1.875e+00,2.364e+00,3.051e+00,3.599e+00,3.679e+00,2.628e+00,3.280e+00,2.698e+00,2.830e+00,2.807e+00,2.474e+00,3.657e+00,3.848e+00,1.904e+00,1.979e+00,2.315e+00,2.278e+00,1.715e+00,2.230e+00,1.997e+00,3.754e+00,3.772e+00,2.461e+00,2.851e+00,3.141e+00,3.097e+00,2.864e+00,2.112e+00,2.478e+00,2.258e+00,1.990e+00,3.251e+00,2.561e+00,3.444e+00,3.166e+00,2.914e+00,2.869e+00,2.502e+00,4.045e+00,2.997e+00,2.718e+00,2.893e+00,1.640e+00,2.717e+00,2.607e+00,3.433e+00,2.823e+00
1.606e-01,1.652e-01,5.344e-01,5.739e-01,1.338e+00,1.982e+00,1.758e+00,2.420e+00,3.558e+00,2.969e+00,2.167e+00,3.546e+00,2.858e+00,2.739e+00,1.915e+00,3.563e+00,2.883e+00,2.621e+00,2.270e+00,2.552e+00,3.390e+00,3.104e+00,2.847e+00,3.154e+00,3.040e+00,3.061e+00,2.405e+00,3.181e+00,2.715e+00,3.439e+00,4.187e+00,1.542e+00,2.002e+00,2.322e+00,2.343e+00,2.520e+00,2.290e+00,2.626e+00,3.526e+00,3.208e+00,2.716e+00,3.463e+00,2.725e+00,2.818e+00,3.069e+00,2.103e+00,2.296e+00,2.192e+00,2.757e+00,3.116e+00,2.795e+00,2.983e+00,2.584e+00,2.584e+00,3.020e+00,2.451e+00,3.791e+00,3.002e+00,2.168e+00,2.820e+00,2.014e+00,2.905e+00,2.280e+00,2.922e+00,3.221e+00
1.439e-01,1.299e-01,1.949e-01,2.824e-01,7.625e-01,9.413e-01,1.243e+00,1.672e+00,2.497e+00,2.181e+00,1.782e+00,2.644e+00,2.561e+00,1.861e+00,1.494e+00,2.919e+00,2.749e+00,2.287e+00,1.789e+00,2.038e+00,2.692e+00,2.628e+00,1.966e+00,2.149e+00,2.345e+00,1.910e+00,2.781e+00,2.993e+00,1.846e+00,3.364e+00,2.714e+00,1.438e+00,1.872e+00,2.078e+00,2.015e+00,1.848e+00,1.731e+00,1.998e+00,3.012e+00,2.816e+00,2.534e+00,3.076e+00,2.520e+00,2.417e+00,2.186e+00,1.666e+00,1.578e+00,1.888e+00,2.266e+00,3.137e+00,2.297e+00,2.835e+00,1.580e+00,2.423e+00,1.785e+00,2.080e+00,3.371e+00,2.402e+00,1.502e+00,2.020e+00,2.091e+00,2.273e+00,1.889e+00,2.633e+00,2.622e+00
