9.997e-01,6.690e-01,4.445e-01,7.782e-01,6.628e-01,3.441e-01,4.216e-01,5.417e-01,4.671e-01,6.239e-01,2.348e-01,6.305e-01,6.520e-01,6.062e-01,5.048e-01,7.446e-02,1.201e-01,8.927e-02,8.044e-01,6.121e-01,5.791e-01,7.709e-01,8.455e-01,9.587e-01,8.060e-01,5.215e-02,3.778e-01,3.914e-01,6.268e-01,1.132e-01,4.491e-01,1.744e-01,3.568e-01,6.063e-01,8.208e-01,8.692e-01,4.759e-01,1.516e-01,8.954e-01,4.359e-01,1.925e-01,2.417e-01,8.171e-01,3.322e-01,4.322e-01,9.126e-01,5.567e-01,9.078e-01,2.611e-01,2.623e-02
6.508e-02,9.675e-01,7.953e-01,1.040e+00,1.684e-01,6.847e-01,3.895e-01,2.891e-01,4.099e-02,5.203e-01,5.724e-01,8.989e-01,4.032e-01,5.912e-01,4.300e-02,8.330e-01,1.225e-01,3.988e-02,8.725e-01,6.579e-01,8.516e-01,9.724e-01,1.647e-01,9.810e-01,7.274e-01,4.313e-02,4.802e-01,4.959e-01,4.845e-01,1.129e-01,6.578e-01,4.011e-01,5.026e-01,3.941e-01,3.969e-01,9.352e-02,6.667e-01,3.290e-01,3.317e-01,7.385e-01,9.857e-01,4.075e-01,3.918e-01,5.497e-01,4.620e-01,9.309e-01,5.771e-01,2.591e-01,1.838e-01,5.268e-01
7.528e-01,1.306e+00,1.080e+00,2.216e+00,1.253e+00,1.754e+00,1.539e+00,1.297e+00,1.213e+00,1.055e+00,1.559e+00,1.840e+00,1.637e+00,1.627e+00,8.415e-01,1.005e+00,3.801e-01,8.972e-01,1.601e+00,1.252e+00,1.300e+00,1.684e+00,1.481e+00,1.739e+00,1.727e+00,6.984e-01,1.533e+00,1.354e+00,1.355e+00,9.501e-01,1.848e+00,1.080e+00,1.644e+00,8.284e-01,1.521e+00,1.497e+00,1.073e+00,7.450e-01,1.802e+00,1.435e+00,1.469e+00,7.446e-01,9.551e-01,8.314e-01,8.256e-01,2.283e+00,1.614e+00,1.718e+00,3.708e-01,1.205e+00
5.699e-01,6.302e-01,4.806e-01,1.054e+00,6.900e-01,1.321e+00,7.808e-01,5.884e-01,6.016e-01,1.315e+00,8.333e-01,1.559e+00,8.894e-01,9.663e-01,8.384e-01,4.604e-01,5.337e-01,1.145e+00,1.632e+00,9.952e-01,1.038e+00,1.004e+00,1.278e+00,8.813e-01,1.094e+00,4.409e-01,1.052e+00,1.347e+00,1.562e+00,1.192e+00,7.741e-01,4.809e-01,9.526e-01,1.399e+00,9.644e-01,1.520e+00,1.223e+00,1.081e+00,8.882e-01,1.364e+00,1.376e+00,1.260e+00,1.214e+00,1.161e+00,1.233e+00,1.677e+00,1.206e+00,1.716e+00,8.327e-01,4.567e-01
4.791e-01,5.551e-01,4.649e-01,1.283e+00,1.728e+00,1.795e+00,1.254e+00,9.601e-01,1.707e+00,2.012e+00,1.653e+00,2.396e+00,2.043e+00,1.826e+00,1.068e+00,1.051e+00,6.020e-01,2.266e+00,1.498e+00,1.590e+00,1.772e+00,1.660e+00,1.761e+00,1.697e+00,1.713e+00,1.331e+00,1.524e+00,1.954e+00,1.944e+00,1.865e+00,2.103e+00,1.547e+00,1.559e+00,1.267e+00,1.898e+00,1.617e+00,1.595e+00,1.512e+00,1.450e+00,2.116e+00,1.420e+00,1.283e+00,1.425e+00,1.707e+00,1.752e+00,1.964e+00,2.090e+00,2.100e+00,1.233e+00,9.888e-01
2.725e-01,1.095e+00,8.942e-01,1.447e+00,8.824e-01,2.356e+00,1.491e+00,1.264e+00,1.600e+00,2.535e+00,1.969e+00,2.226e+00,1.291e+00,1.859e+00,7.774e-01,2.049e+00,1.489e+00,1.326e+00,2.600e+00,2.059e+00,1.743e+00,1.920e+00,1.213e+00,2.270e+00,1.902e+00,1.583e+00,1.796e+00,1.551e+00,2.358e+00,1.640e+00,1.674e+00,1.509e+00,1.426e+00,1.958e+00,2.034e+00,1.202e+00,2.018e+00,2.004e+00,9.687e-01,1.905e+00,2.219e+00,1.462e+00,1.868e+00,1.645e+00,2.146e+00,1.934e+00,1.886e+00,1.863e+00,9.594e-01,1.064e+00
5.007e-01,6.745e-01,5.774e-01,1.469e+00,1.491e+00,1.576e+00,1.901e+00,1.500e+00,1.639e+00,2.049e+00,2.100e+00,2.336e+00,2.506e+00,2.481e+00,1.491e+00,1.747e+00,8.436e-01,2.106e+00,1.443e+00,1.968e+00,1.577e+00,2.082e+00,1.479e+00,2.326e+00,1.796e+00,2.061e+00,1.531e+00,1.742e+00,1.700e+00,1.517e+00,2.224e+00,1.495e+00,1.952e+00,1.266e+00,2.088e+00,1.905e+00,1.182e+00,1.336e+00,2.027e+00,1.718e+00,1.971e+00,1.436e+00,1.307e+00,1.086e+00,1.610e+00,1.882e+00,2.570e+00,1.857e+00,9.808e-01,1.555e+00
8.345e-01,1.339e+00,1.081e+00,2.168e+00,2.047e+00,2.950e+00,2.380e+00,2.180e+00,3.236e+00,4.169e+00,3.139e+00,4.145e+00,3.526e+00,3.510e+00,2.511e+00,3.136e+00,1.890e+00,3.175e+00,3.231e+00,3.561e+00,2.677e+00,3.039e+00,2.495e+00,3.643e+00,3.254e+00,3.098e+00,2.577e+00,2.724e+00,3.184e+00,2.537e+00,3.141e+00,3.065e+00,3.012e+00,2.452e+00,4.215e+00,3.204e+00,2.634e+00,2.773e+00,2.267e+00,3.465e+00,2.708e+00,2.735e+00,3.411e+00,2.644e+00,3.215e+00,3.197e+00,3.334e+00,2.914e+00,2.114e+00,2.319e+00
4.785e-01,3.942e-01,3.395e-01,1.089e+00,8.995e-01,1.771e+00,2.008e+00,1.789e+00,2.559e+00,3.260e+00,2.556e+00,2.340e+00,2.152e+00,2.426e+00,2.247e+00,2.049e+00,2.536e+00,1.683e+00,2.008e+00,2.083e+00,1.195e+00,2.040e+00,1.799e+00,2.550e+00,2.269e+00,2.562e+00,1.778e+00,2.037e+00,2.798e+00,2.310e+00,2.252e+00,1.925e+00,2.745e+00,2.511e+00,2.801e+00,2.726e+00,1.165e+00,2.345e+00,2.644e+00,2.237e+00,2.398e+00,2.214e+00,2.311e+00,1.643e+00,2.439e+00,2.088e+00,3.007e+00,2.686e+00,9.001e-01,2.471e+00
9.583e-01,1.173e+00,9.312e-01,1.992e+00,1.670e+00,1.899e+00,1.889e+00,1.668e+00,2.158e+00,3.971e+00,2.674e+00,4.035e+00,3.750e+00,2.907e+00,3.349e+00,2.638e+00,1.138e+00,3.223e+00,2.442e+00,2.951e+00,2.991e+00,2.697e+00,2.809e+00,3.297e+00,3.574e+00,3.039e+00,2.747e+00,2.725e+00,2.613e+00,2.705e+00,2.630e+00,2.353e+00,3.482e+00,2.727e+00,4.073e+00,3.401e+00,2.039e+00,2.824e+00,2.749e+00,3.185e+00,2.420e+00,3.013e+00,2.950e+00,2.233e+00,2.760e+00,3.538e+00,3.598e+00,2.945e+00,2.072e+00,3.082e+00
