4.672e-01,6.405e-01,7.806e-01,1.723e-01,5.539e-01,2.567e-01,8.998e-01,9.160e-01,2.388e-01,7.995e-01,7.871e-01,4.837e-01,9.130e-01,1.209e-01,4.156e-01,7.229e-01,4.651e-02,1.029e-01,6.717e-01,7.056e-01,7.092e-01,4.923e-02,7.107e-02,8.900e-01,8.253e-01,7.167e-01,3.497e-01,1.402e-01,7.271e-01,4.345e-02,9.268e-01,1.354e-01,4.028e-02,5.406e-01,6.918e-01,9.905e-01,3.717e-01,9.461e-01,3.800e-01,9.315e-02,5.431e-01,6.373e-01,9.968e-02,7.543e-01,9.021e-01,2.718e-01,1.675e-01,9.207e-01,5.504e-01,4.141e-01,3.963e-01
7.669e-02,1.952e-01,2.844e-01,5.258e-01,2.921e-01,2.787e-01,8.274e-01,1.065e+00,4.744e-01,5.687e-01,1.725e-01,9.460e-01,1.072e+00,6.682e-01,1.446e-01,6.309e-01,8.485e-01,9.912e-01,8.871e-01,2.416e-01,2.992e-01,3.184e-01,2.094e-01,1.524e-01,9.507e-01,3.681e-01,3.948e-01,2.243e-01,8.828e-01,4.574e-01,1.075e+00,8.162e-01,9.724e-01,9.024e-01,7.358e-01,2.340e-01,4.146e-01,4.644e-01,6.292e-01,7.060e-01,6.135e-01,1.006e+00,8.599e-02,3.376e-01,2.066e-01,3.156e-01,2.649e-01,9.284e-01,3.276e-01,1.610e-01,1.614e-01
3.928e-01,5.835e-01,9.696e-01,1.124e+00,1.542e+00,9.160e-01,1.637e+00,1.357e+00,1.185e+00,1.441e+00,7.165e-01,1.043e+00,1.402e+00,8.421e-01,8.106e-01,9.495e-01,8.445e-01,9.215e-01,1.025e+00,1.005e+00,1.239e+00,6.490e-01,7.995e-01,1.731e+00,1.727e+00,1.671e+00,6.547e-01,3.148e-01,1.799e+00,4.647e-01,1.535e+00,1.118e+00,1.087e+00,1.263e+00,1.791e+00,1.577e+00,1.299e+00,1.907e+00,1.021e+00,1.237e+00,7.384e-01,1.841e+00,5.965e-01,1.669e+00,1.203e+00,1.159e+00,9.958e-01,1.202e+00,1.449e+00,1.209e+00,5.126e-01
2.879e-01,4.701e-01,7.222e-01,1.722e+00,1.336e+00,1.261e+00,1.754e+00,1.754e+00,1.034e+00,1.629e+00,1.001e+00,1.420e+00,2.358e+00,1.547e+00,1.194e+00,1.172e+00,1.494e+00,1.684e+00,1.837e+00,8.788e-01,1.288e+00,7.274e-01,1.131e+00,1.095e+00,2.224e+00,2.010e+00,1.300e+00,7.271e-01,1.946e+00,1.249e+00,1.943e+00,1.184e+00,1.501e+00,1.208e+00,1.811e+00,1.219e+00,1.695e+00,1.839e+00,1.752e+00,1.132e+00,1.274e+00,2.304e+00,8.950e-01,1.800e+00,1.147e+00,1.548e+00,1.419e+00,1.913e+00,1.833e+00,7.654e-01,1.293e+00
4.195e-01,5.801e-01,8.768e-01,8.896e-01,1.286e+00,1.547e+00,1.888e+00,2.026e+00,8.831e-01,1.542e+00,1.599e+00,8.163e-01,1.364e+00,1.602e+00,1.231e+00,9.075e-01,1.105e+00,7.170e-01,1.738e+00,1.615e+00,1.951e+00,5.715e-01,1.316e+00,2.086e+00,1.773e+00,1.748e+00,6.336e-01,7.591e-01,2.046e+00,1.126e+00,1.815e+00,7.634e-01,1.231e+00,1.624e+00,1.602e+00,1.859e+00,1.530e+00,2.123e+00,1.750e+00,1.147e+00,8.958e-01,1.860e+00,6.819e-01,2.234e+00,1.712e+00,1.056e+00,1.416e+00,1.840e+00,1.356e+00,1.116e+00,1.016e+00
3.208e-01,4.881e-01,6.417e-01,5.560e-01,6.255e-01,1.274e+00,1.928e+00,2.791e+00,1.309e+00,2.050e+00,2.201e+00,1.576e+00,1.849e+00,1.710e+00,1.768e+00,1.809e+00,1.191e+00,1.143e+00,1.855e+00,1.286e+00,1.435e+00,7.281e-01,1.774e+00,2.169e+00,2.004e+00,1.549e+00,8.399e-01,1.256e+00,1.998e+00,1.282e+00,2.007e+00,1.380e+00,1.197e+00,2.078e+00,1.412e+00,1.688e+00,1.796e+00,2.276e+00,1.661e+00,1.859e+00,1.325e+00,1.608e+00,3.825e-01,1.826e+00,1.451e+00,8.090e-01,1.027e+00,2.563e+00,1.183e+00,9.671e-01,1.378e+00
3.986e-01,6.105e-01,8.987e-01,1.134e+00,1.232e+00,1.276e+00,2.788e+00,2.872e+00,1.736e+00,2.404e+00,2.485e+00,2.118e+00,2.934e+00,2.149e+00,1.962e+00,1.800e+00,2.066e+00,1.572e+00,2.078e+00,1.813e+00,2.060e+00,1.413e+00,1.905e+00,2.332e+00,2.489e+00,2.279e+00,1.045e+00,1.625e+00,3.059e+00,1.981e+00,2.214e+00,2.081e+00,2.146e+00,2.510e+00,2.834e+00,2.125e+00,2.163e+00,3.220e+00,2.451e+00,1.757e+00,1.613e+00,3.049e+00,1.525e+00,2.227e+00,1.763e+00,1.821e+00,2.035e+00,2.765e+00,1.661e+00,1.982e+00,1.389e+00
1.553e-01,2.344e-01,4.610e-01,1.275e+00,1.169e+00,1.589e+00,1.778e+00,2.892e+00,1.634e+00,1.669e+00,1.669e+00,1.158e+00,2.464e+00,2.184e+00,2.041e+00,1.693e+00,2.064e+00,1.612e+00,2.293e+00,1.825e+00,2.629e+00,1.334e+00,2.352e+00,2.384e+00,2.891e+00,2.155e+00,1.845e+00,2.064e+00,2.519e+00,1.955e+00,2.248e+00,1.782e+00,2.097e+00,2.139e+00,2.286e+00,2.232e+00,2.270e+00,2.605e+00,2.494e+00,1.775e+00,1.588e+00,2.288e+00,1.968e+00,3.031e+00,2.008e+00,2.454e+00,2.348e+00,2.266e+00,2.121e+00,2.034e+00,1.510e+00
3.313e-01,4.662e-01,6.429e-01,1.136e+00,1.021e+00,1.321e+00,1.811e+00,2.672e+00,1.480e+00,2.645e+00,2.864e+00,2.078e+00,3.128e+00,2.001e+00,2.735e+00,2.046e+00,2.405e+00,2.161e+00,2.846e+00,1.604e+00,2.143e+00,1.659e+00,2.900e+00,2.549e+00,3.202e+00,2.696e+00,2.666e+00,1.873e+00,2.464e+00,1.811e+00,2.723e+00,2.214e+00,2.313e+00,1.910e+00,2.411e+00,2.903e+00,2.760e+00,3.226e+00,2.828e+00,2.107e+00,1.921e+00,2.415e+00,2.313e+00,2.665e+00,2.069e+00,2.637e+00,2.548e+00,2.770e+00,2.811e+00,1.686e+00,2.496e+00
1.767e-01,3.195e-01,6.607e-01,1.346e+00,1.402e+00,1.647e+00,2.824e+00,3.503e+00,2.315e+00,3.286e+00,3.419e+00,3.416e+00,3.904e+00,3.865e+00,3.333e+00,2.354e+00,4.187e+00,3.462e+00,3.812e+00,3.017e+00,3.834e+00,3.379e+00,4.042e+00,3.933e+00,4.273e+00,3.441e+00,2.660e+00,3.192e+00,4.319e+00,3.433e+00,4.069e+00,3.555e+00,4.213e+00,3.442e+00,4.004e+00,3.695e+00,3.385e+00,4.263e+00,4.384e+00,3.207e+00,2.402e+00,3.878e+00,3.263e+00,3.788e+00,2.578e+00,3.807e+00,3.494e+00,3.897e+00,3.262e+00,3.683e+00,2.773e+00
1.190e-01,2.434e-01,4.590e-01,1.567e+00,1.125e+00,1.453e+00,2.507e+00,3.617e+00,2.345e+00,2.944e+00,3.307e+00,3.387e+00,4.593e+00,3.194e+00,3.781e+00,3.032e+00,4.422e+00,4.002e+00,4.206e+00,2.335e+00,3.194e+00,2.780e+00,4.421e+00,3.724e+00,4.143e+00,4.062e+00,3.623e+00,3.029e+00,4.614e+00,3.110e+00,3.355e+00,3.782e+00,4.317e+00,3.188e+00,3.961e+00,3.628e+00,3.512e+00,4.258e+00,3.770e+00,3.623e+00,3.482e+00,3.579e+00,3.580e+00,4.242e+00,2.768e+00,4.301e+00,3.343e+00,3.581e+00,3.799e+00,3.199e+00,2.991e+00
4.110e-01,5.956e-01,9.488e-01,1.087e+00,1.468e+00,1.495e+00,2.780e+00,3.674e+00,2.164e+00,2.395e+00,2.929e+00,3.248e+00,4.265e+00,3.347e+00,3.358e+00,2.785e+00,4.175e+00,2.962e+00,4.164e+00,3.209e+00,4.497e+00,2.912e+00,4.352e+00,4.915e+00,4.443e+00,4.306e+00,3.007e+00,3.285e+00,4.869e+00,3.028e+00,3.747e+00,3.117e+00,4.147e+00,3.782e+00,4.865e+00,4.605e+00,3.796e+00,4.566e+00,3.857e+00,3.770e+00,3.783e+00,3.614e+00,3.968e+00,4.497e+00,3.301e+00,4.204e+00,3.055e+00,3.271e+00,3.342e+00,4.180e+00,2.037e+00
1.686e-01,2.314e-01,3.884e-01,1.077e+00,9.364e-01,1.071e+00,1.664e+00,2.135e+00,1.424e+00,2.307e+00,2.706e+00,2.967e+00,3.845e+00,3.557e+00,3.200e+00,2.248e+00,4.058e+00,2.867e+00,3.826e+00,2.692e+00,4.097e+00,3.383e+00,4.544e+00,4.199e+00,3.939e+00,4.491e+00,3.826e+00,3.500e+00,3.459e+00,3.019e+00,3.355e+00,2.995e+00,3.436e+00,2.322e+00,4.221e+00,3.729e+00,3.883e+00,3.775e+00,4.673e+00,2.721e+00,3.201e+00,3.525e+00,4.400e+00,3.853e+00,2.245e+00,4.114e+00,3.707e+00,3.529e+00,4.073e+00,3.609e+00,2.527e+00
1.458e-01,2.556e-01,3.462e-01,7.799e-01,4.956e-01,1.091e+00,1.382e+00,2.582e+00,1.000e+00,1.918e+00,2.358e+00,3.058e+00,3.525e+00,4.112e+00,3.342e+00,3.177e+00,4.493e+00,3.836e+00,5.144e+00,3.342e+00,4.063e+00,3.079e+00,4.901e+00,4.275e+00,3.986e+00,4.183e+00,3.675e+00,3.284e+00,3.916e+00,3.000e+00,4.501e+00,3.503e+00,4.478e+00,2.770e+00,3.381e+00,3.949e+00,3.426e+00,3.442e+00,4.199e+00,3.959e+00,3.798e+00,3.206e+00,3.585e+00,4.307e+00,2.705e+00,3.814e+00,3.179e+00,4.276e+00,4.325e+00,3.438e+00,2.652e+00
3.735e-03,3.222e-02,7.042e-02,9.866e-01,4.729e-01,7.498e-01,9.093e-01,1.836e+00,1.053e+00,1.410e+00,1.628e+00,2.450e+00,3.238e+00,2.890e+00,3.607e+00,3.160e+00,4.356e+00,3.277e+00,4.210e+00,2.846e+00,3.944e+00,3.370e+00,3.942e+00,3.780e+00,4.037e+00,3.481e+00,3.553e+00,3.785e+00,3.519e+00,3.471e+00,3.810e+00,3.120e+00,4.139e+00,2.601e+00,3.468e+00,3.751e+00,3.961e+00,3.381e+00,3.371e+00,3.643e+00,3.506e+00,3.034e+00,3.865e+00,3.865e+00,2.836e+00,4.032e+00,2.899e+00,2.945e+00,4.135e+00,3.151e+00,2.399e+00
