4.036e-01,3.132e-01,4.893e-01,7.341e-01,7.629e-01,1.629e-01,3.314e-01,1.771e-01,6.428e-01,1.378e-01,6.201e-01,6.472e-01,3.921e-01,3.678e-01,2.527e-01,9.676e-01,4.382e-01,6.165e-03,6.969e-01,6.902e-01,5.631e-01,4.539e-01,2.627e-01,7.409e-01,4.263e-01,9.092e-01,6.088e-01,6.571e-01,2.022e-01,4.536e-01,9.591e-01,2.499e-01,8.391e-01,3.097e-01,9.410e-01,4.924e-01,4.343e-01,8.522e-01,6.995e-01
2.438e-01,4.548e-01,4.018e-01,1.076e+00,1.292e+00,8.669e-01,7.061e-01,1.080e+00,1.131e+00,4.251e-01,1.209e+00,8.334e-01,1.101e+00,1.021e+00,9.480e-01,1.335e+00,4.286e-01,5.907e-01,1.245e+00,1.410e+00,6.431e-01,8.161e-01,9.483e-01,1.409e+00,4.210e-01,8.071e-01,9.697e-01,1.361e+00,7.881e-01,1.083e+00,1.508e+00,6.561e-01,5.383e-01,4.820e-01,1.296e+00,8.950e-01,9.919e-01,1.013e+00,1.020e+00
3.901e-01,3.572e-01,1.254e+00,1.675e+00,1.598e+00,3.709e-01,9.881e-01,4.383e-01,1.772e+00,8.686e-01,1.721e+00,8.393e-01,1.292e+00,1.342e+00,1.391e+00,1.163e+00,1.430e+00,1.341e-01,1.814e+00,1.420e+00,1.456e+00,8.920e-01,7.971e-01,9.507e-01,1.225e+00,1.202e+00,1.657e+00,1.570e+00,1.025e+00,1.288e+00,1.848e+00,1.279e+00,1.682e+00,1.319e+00,1.729e+00,1.508e+00,5.921e-01,1.517e+00,1.759e+00
2.375e-01,4.216e-01,8.065e-01,1.981e+00,2.252e+00,1.294e+00,1.120e+00,1.571e+00,1.708e+00,9.175e-01,2.638e+00,1.769e+00,2.046e+00,1.894e+00,1.904e+00,1.581e+00,1.675e+00,8.619e-01,1.897e+00,1.663e+00,1.144e+00,1.195e+00,1.296e+00,1.573e+00,9.406e-01,1.381e+00,1.601e+00,2.008e+00,1.495e+00,1.657e+00,2.597e+00,1.735e+00,1.689e+00,1.904e+00,2.292e+00,1.511e+00,1.797e+00,1.650e+00,1.552e+00
1.701e-01,3.598e-01,3.892e-01,1.232e+00,2.071e+00,1.725e+00,1.442e+00,1.423e+00,1.791e+00,8.468e-01,1.670e+00,1.546e+00,1.779e+00,1.556e+00,1.245e+00,1.980e+00,8.939e-01,7.726e-01,1.846e+00,1.954e+00,1.542e+00,9.453e-01,1.758e+00,2.157e+00,9.970e-01,1.324e+00,1.773e+00,2.297e+00,1.044e+00,1.195e+00,2.566e+00,1.592e+00,1.820e+00,1.849e+00,2.342e+00,1.265e+00,2.013e+00,1.869e+00,1.037e+00
2.454e-01,3.687e-01,6.076e-01,1.470e+00,1.745e+00,1.309e+00,1.144e+00,1.708e+00,1.575e+00,1.263e+00,2.131e+00,2.310e+00,2.381e+00,2.238e+00,2.312e+00,1.818e+00,1.264e+00,7.735e-01,2.008e+00,2.087e+00,1.636e+00,1.750e+00,1.751e+00,1.800e+00,1.712e+00,1.473e+00,1.560e+00,2.546e+00,1.452e+00,2.152e+00,2.269e+00,1.539e+00,1.415e+00,1.454e+00,2.355e+00,1.703e+00,2.016e+00,1.733e+00,1.623e+00
3.884e-01,4.743e-01,9.786e-01,1.622e+00,1.801e+00,1.017e+00,1.713e+00,1.542e+00,2.102e+00,1.752e+00,2.584e+00,1.699e+00,2.700e+00,2.059e+00,2.496e+00,2.063e+00,1.924e+00,1.306e+00,3.052e+00,3.140e+00,1.928e+00,2.329e+00,1.974e+00,2.411e+00,1.718e+00,1.497e+00,1.867e+00,2.805e+00,1.986e+00,2.800e+00,2.432e+00,2.116e+00,2.060e+00,1.917e+00,2.768e+00,2.625e+00,2.362e+00,2.795e+00,2.593e+00
2.930e-01,4.132e-01,8.442e-01,1.487e+00,1.999e+00,1.529e+00,1.666e+00,1.989e+00,2.972e+00,2.505e+00,2.244e+00,2.984e+00,3.300e+00,2.853e+00,3.205e+00,2.950e+00,1.799e+00,1.001e+00,2.680e+00,3.202e+00,2.907e+00,2.288e+00,2.981e+00,2.890e+00,2.379e+00,2.504e+00,2.581e+00,3.934e+00,1.620e+00,3.084e+00,3.241e+00,2.467e+00,2.700e+00,2.092e+00,3.275e+00,2.616e+00,2.200e+00,2.699e+00,2.519e+00
2.838e-01,3.637e-01,8.204e-01,1.347e+00,1.681e+00,1.070e+00,1.546e+00,1.360e+00,2.279e+00,1.796e+00,2.334e+00,2.562e+00,2.726e+00,2.741e+00,2.548e+00,2.290e+00,2.172e+00,1.156e+00,3.443e+00,3.074e+00,2.889e+00,2.451e+00,2.844e+00,2.580e+00,1.811e+00,1.883e+00,2.688e+00,3.476e+00,2.086e+00,3.335e+00,2.673e+00,2.480e+00,2.982e+00,2.004e+00,3.346e+00,3.014e+00,2.673e+00,2.821e+00,2.246e+00
3.544e-01,5.316e-01,1.280e+00,2.195e+00,2.710e+00,1.717e+00,2.219e+00,2.269e+00,3.792e+00,3.667e+00,3.976e+00,4.294e+00,5.142e+00,4.502e+00,4.669e+00,4.425e+00,4.046e+00,1.659e+00,4.922e+00,5.188e+00,4.612e+00,3.427e+00,4.696e+00,4.656e+00,3.451e+00,3.464e+00,4.465e+00,5.165e+00,3.769e+00,4.784e+00,4.287e+00,4.036e+00,4.607e+00,3.833e+00,5.194e+00,4.728e+00,4.174e+00,4.040e+00,4.297e+00
3.260e-01,4.092e-01,9.967e-01,1.624e+00,1.796e+00,8.989e-01,1.534e+00,1.505e+00,2.546e+00,2.642e+00,3.894e+00,2.886e+00,3.653e+00,3.521e+00,4.269e+00,3.482e+00,3.687e+00,1.386e+00,3.667e+00,4.437e+00,3.269e+00,3.512e+00,3.764e+00,4.157e+00,2.547e+00,2.798e+00,3.072e+00,3.709e+00,3.158e+00,3.661e+00,2.980e+00,3.293e+00,3.588e+00,3.054e+00,4.252e+00,3.505e+00,3.543e+00,3.396e+00,4.195e+00
6.565e-02,1.821e-01,6.209e-01,1.123e+00,1.577e+00,1.353e+00,1.781e+00,1.620e+00,2.087e+00,2.269e+00,2.790e+00,3.364e+00,3.917e+00,3.413e+00,3.961e+00,2.516e+00,2.671e+00,1.854e+00,3.993e+00,4.397e+00,3.642e+00,3.636e+00,3.730e+00,3.549e+00,3.262e+00,2.242e+00,2.794e+00,4.446e+00,3.229e+00,4.371e+00,3.461e+00,3.433e+00,3.301e+00,2.719e+00,3.985e+00,3.745e+00,4.385e+00,3.487e+00,3.073e+00
3.648e-01,3.317e-01,7.979e-01,1.599e+00,2.169e+00,1.525e+00,1.661e+00,1.625e+00,2.241e+00,2.013e+00,3.395e+00,4.018e+00,4.100e+00,4.042e+00,4.170e+00,3.750e+00,3.830e+00,1.321e+00,4.785e+00,4.512e+00,4.196e+00,4.169e+00,4.765e+00,4.118e+00,3.556e+00,3.203e+00,3.254e+00,4.989e+00,3.052e+00,4.451e+00,3.707e+00,3.594e+00,4.634e+00,3.400e+00,4.716e+00,3.939e+00,5.085e+00,4.084e+00,3.797e+00
