9.647e-01,4.759e-01,6.304e-01,6.361e-01,9.687e-01,9.991e-01,9.854e-01,5.068e-02,4.411e-01,4.693e-02,1.110e-01,4.020e-01,5.434e-01,2.127e-01,3.549e-01,6.542e-01,1.288e-01,1.420e-01,7.243e-02,3.641e-01,6.755e-01,9.644e-01,7.687e-01,2.770e-01,7.002e-01,3.647e-01,6.259e-01,5.084e-01,6.179e-01,8.702e-01,4.833e-01,1.927e-01,3.532e-01,6.188e-01,5.467e-02,2.564e-02,7.480e-01,3.049e-02,4.049e-01,3.233e-01,6.388e-02,5.033e-01,7.142e-01,8.864e-01,9.037e-01,7.707e-01,4.196e-02,6.184e-01,9.958e-01,2.281e-01,7.790e-01,6.628e-01,2.473e-01,8.207e-01,3.657e-01,9.672e-01,8.050e-01,2.824e-01,6.793e-01,5.196e-01,9.319e-01,7.252e-01,3.679e-01,6.490e-01,6.967e-01,7.857e-01,3.199e-01,2.130e-01,3.422e-02,8.758e-01
9.176e-01,1.184e+00,1.100e+00,1.018e+00,9.465e-01,1.598e+00,1.640e+00,5.026e-02,9.819e-01,7.776e-01,8.786e-01,1.365e+00,1.267e+00,7.655e-01,9.598e-01,1.387e+00,1.014e+00,5.760e-01,5.354e-01,9.755e-01,6.856e-01,1.498e+00,1.006e+00,1.252e+00,1.419e+00,1.318e+00,1.239e+00,1.136e+00,1.016e+00,1.230e+00,8.562e-01,1.109e+00,3.526e-01,1.310e+00,9.063e-01,2.541e-01,1.635e+00,5.282e-01,1.154e+00,4.615e-01,2.812e-01,9.929e-01,1.376e+00,9.477e-01,1.147e+00,1.184e+00,9.119e-01,7.616e-01,1.736e+00,1.155e+00,1.058e+00,6.405e-01,4.470e-01,1.608e+00,6.612e-01,1.582e+00,1.214e+00,9.337e-01,8.743e-01,5.938e-01,1.388e+00,1.118e+00,4.571e-01,1.607e+00,1.340e+00,7.628e-01,8.675e-01,7.631e-01,2.275e-01,1.814e+00
1.427e-02,2.139e-01,1.132e+00,3.404e-01,9.389e-01,7.910e-01,9.542e-01,8.586e-01,8.452e-01,7.764e-01,6.742e-01,9.445e-01,4.264e-01,9.568e-01,6.151e-01,1.208e+00,4.663e-01,8.331e-01,6.586e-01,5.765e-01,2.232e-01,2.733e-01,1.595e-01,5.497e-01,7.506e-01,8.588e-01,5.914e-01,8.587e-01,8.845e-01,7.151e-01,1.366e-01,1.010e+00,8.166e-01,5.440e-01,6.586e-01,9.024e-01,5.755e-01,1.003e+00,3.275e-01,1.748e-01,8.221e-01,7.079e-01,6.502e-01,4.075e-01,4.107e-01,9.094e-01,4.984e-01,9.413e-01,6.257e-01,8.442e-01,2.946e-01,8.653e-01,1.057e+00,3.078e-01,4.070e-01,7.788e-01,9.656e-01,1.153e+00,7.106e-01,4.055e-01,6.054e-01,2.668e-01,1.021e+00,1.159e+00,6.780e-01,2.704e-01,9.285e-01,4.185e-01,1.166e-01,3.531e-01
4.811e-02,5.495e-01,1.148e+00,1.232e+00,1.723e+00,1.224e+00,1.792e+00,6.753e-01,1.848e+00,1.607e+00,1.825e+00,2.099e+00,8.687e-01,2.016e+00,9.378e-01,2.100e+00,1.124e+00,9.186e-01,1.072e+00,1.321e+00,4.163e-01,6.218e-01,8.071e-01,1.097e+00,1.932e+00,1.838e+00,9.768e-01,1.342e+00,1.479e+00,1.257e+00,6.099e-01,2.075e+00,1.183e+00,1.641e+00,1.751e+00,1.368e+00,1.516e+00,1.386e+00,8.804e-01,1.119e+00,1.280e+00,1.698e+00,1.402e+00,4.058e-01,1.465e+00,1.546e+00,9.914e-01,9.628e-01,1.599e+00,1.605e+00,1.183e+00,7.960e-01,1.383e+00,1.022e+00,5.726e-01,1.459e+00,1.833e+00,1.610e+00,7.051e-01,1.246e+00,1.017e+00,1.315e+00,1.453e+00,1.710e+00,1.239e+00,1.048e+00,1.588e+00,1.455e+00,6.215e-01,1.662e+00
9.174e-01,7.547e-01,1.584e+00,1.413e+00,2.924e+00,2.762e+00,2.380e+00,8.634e-01,2.027e+00,2.202e+00,1.532e+00,1.964e+00,1.957e+00,2.240e+00,1.665e+00,3.108e+00,1.140e+00,1.004e+00,1.409e+00,2.208e+00,1.673e+00,2.267e+00,1.235e+00,1.214e+00,2.975e+00,1.944e+00,1.769e+00,1.761e+00,2.634e+00,2.554e+00,1.498e+00,2.349e+00,1.610e+00,2.165e+00,1.250e+00,1.145e+00,1.946e+00,1.772e+00,1.821e+00,1.498e+00,1.385e+00,2.116e+00,1.692e+00,1.467e+00,2.497e+00,2.501e+00,1.056e+00,1.504e+00,2.649e+00,2.260e+00,1.581e+00,1.838e+00,1.945e+00,1.483e+00,9.532e-01,2.430e+00,2.755e+00,2.256e+00,1.779e+00,2.173e+00,1.979e+00,2.314e+00,2.361e+00,2.651e+00,1.931e+00,1.533e+00,1.629e+00,2.043e+00,7.818e-01,2.691e+00
8.865e-01,1.142e+00,1.987e+00,1.222e+00,1.940e+00,2.409e+00,2.418e+00,1.110e+00,2.122e+00,2.169e+00,1.375e+00,2.893e+00,2.521e+00,1.891e+00,1.744e+00,2.636e+00,2.084e+00,2.165e+00,2.082e+00,1.810e+00,1.144e+00,1.744e+00,1.330e+00,2.359e+00,2.557e+00,2.349e+00,2.044e+00,2.254e+00,2.228e+00,2.090e+00,1.873e+00,2.573e+00,1.608e+00,2.665e+00,2.110e+00,1.538e+00,2.808e+00,2.346e+00,1.440e+00,1.579e+00,1.440e+00,2.057e+00,2.203e+00,1.755e+00,1.802e+00,2.250e+00,1.658e+00,1.636e+00,2.245e+00,2.436e+00,1.884e+00,2.106e+00,1.552e+00,1.824e+00,1.380e+00,2.645e+00,2.583e+00,2.057e+00,2.266e+00,1.125e+00,1.958e+00,2.038e+00,1.679e+00,3.357e+00,2.293e+00,1.417e+00,2.041e+00,1.891e+00,1.117e+00,2.907e+00
1.215e-01,5.234e-01,8.629e-01,6.688e-01,9.929e-01,1.096e+00,1.356e+00,1.482e+00,1.433e+00,1.534e+00,1.045e+00,1.578e+00,1.846e+00,1.693e+00,1.416e+00,1.674e+00,1.052e+00,9.550e-01,1.432e+00,1.577e+00,1.421e+00,7.767e-01,5.959e-01,1.400e+00,1.468e+00,1.933e+00,1.093e+00,1.486e+00,1.966e+00,1.795e+00,9.018e-01,1.595e+00,9.260e-01,1.371e+00,1.683e+00,1.785e+00,1.587e+00,1.586e+00,1.143e+00,8.498e-01,1.332e+00,1.863e+00,1.052e+00,1.383e+00,1.766e+00,1.755e+00,8.826e-01,7.531e-01,1.271e+00,1.396e+00,1.331e+00,7.517e-01,1.024e+00,1.756e+00,1.102e+00,1.671e+00,2.205e+00,1.348e+00,1.697e+00,1.333e+00,1.651e+00,1.294e+00,1.913e+00,2.093e+00,1.577e+00,1.442e+00,1.297e+00,1.788e+00,5.682e-01,1.790e+00
7.070e-01,9.175e-01,1.487e+00,1.330e+00,2.041e+00,2.160e+00,2.334e+00,2.211e+00,3.352e+00,2.778e+00,2.552e+00,3.679e+00,3.618e+00,2.624e+00,2.742e+00,3.615e+00,2.582e+00,2.614e+00,2.470e+00,3.088e+00,2.611e+00,1.702e+00,2.293e+00,2.759e+00,3.236e+00,2.650e+00,2.150e+00,2.777e+00,2.848e+00,2.601e+00,2.885e+00,3.508e+00,2.264e+00,3.652e+00,3.184e+00,2.988e+00,2.961e+00,2.901e+00,2.215e+00,2.401e+00,2.471e+00,2.962e+00,2.321e+00,2.474e+00,3.328e+00,3.228e+00,1.662e+00,1.662e+00,3.061e+00,3.244e+00,3.179e+00,1.878e+00,2.411e+00,2.778e+00,1.881e+00,3.286e+00,3.460e+00,2.514e+00,3.058e+00,2.350e+00,2.893e+00,3.149e+00,2.794e+00,3.836e+00,2.919e+00,2.364e+00,2.947e+00,2.902e+00,1.773e+00,4.168e+00
6.061e-01,3.213e-01,9.495e-01,7.071e-01,1.898e+00,1.921e+00,1.564e+00,2.389e+00,3.368e+00,2.543e+00,1.843e+00,2.719e+00,4.347e+00,2.524e+00,3.392e+00,3.310e+00,1.861e+00,2.222e+00,2.471e+00,3.800e+00,3.011e+00,2.236e+00,2.036e+00,2.087e+00,3.183e+00,2.092e+00,2.118e+00,2.978e+00,3.567e+00,3.087e+00,3.379e+00,3.693e+00,2.901e+00,3.399e+00,2.731e+00,3.035e+00,2.567e+00,3.054e+00,2.573e+00,2.951e+00,2.374e+00,3.052e+00,1.810e+00,3.294e+00,3.256e+00,3.079e+00,1.474e+00,1.396e+00,3.068e+00,3.091e+00,3.006e+00,2.681e+00,2.405e+00,2.975e+00,2.260e+00,2.971e+00,3.893e+00,2.321e+00,4.169e+00,3.348e+00,3.079e+00,3.481e+00,3.388e+00,3.328e+00,3.233e+00,3.040e+00,2.940e+00,3.677e+00,2.127e+00,4.220e+00
9.105e-01,6.496e-01,1.549e+00,1.131e+00,2.108e+00,1.961e+00,2.198e+00,2.217e+00,2.653e+00,2.417e+00,2.244e+00,3.450e+00,3.521e+00,3.203e+00,2.449e+00,3.234e+00,2.118e+00,2.205e+00,2.944e+00,2.920e+00,2.740e+00,1.530e+00,2.708e+00,2.589e+00,2.839e+00,3.256e+00,2.331e+00,2.476e+00,3.174e+00,3.590e+00,2.441e+00,3.556e+00,2.901e+00,3.083e+00,2.901e+00,2.795e+00,2.786e+00,3.273e+00,2.137e+00,1.992e+00,3.029e+00,3.265e+00,2.798e+00,3.208e+00,3.907e+00,3.714e+00,1.351e+00,1.878e+00,3.282e+00,3.031e+00,2.702e+00,2.936e+00,2.916e+00,3.298e+00,2.286e+00,3.062e+00,4.026e+00,2.688e+00,3.929e+00,2.921e+00,3.016e+00,3.292e+00,3.325e+00,3.972e+00,2.836e+00,2.652e+00,2.855e+00,2.650e+00,1.666e+00,3.501e+00
