4.813e-01,8.696e-02,9.244e-01,4.335e-01,6.707e-01,3.000e-01,4.213e-02,5.280e-01,5.356e-01,5.819e-02,7.980e-02,2.245e-01,7.596e-01,1.311e-01,5.187e-01,7.851e-01,3.702e-01,3.974e-01,8.791e-01,1.509e-02,1.803e-01,3.019e-01,3.836e-01,5.632e-01,7.312e-01,7.080e-01,9.146e-01,9.908e-01,6.989e-01,1.325e-01,9.329e-01,1.444e-01,4.242e-01,9.620e-01,3.998e-01,7.758e-01,3.708e-01,8.501e-01,3.864e-01,2.323e-01,8.369e-01,8.922e-01,2.876e-01,2.956e-01,4.684e-01,9.720e-01,1.186e-01,5.074e-01,3.096e-01,4.030e-01,1.725e-01,9.416e-01,6.022e-01,6.692e-01,8.855e-01,7.055e-02
4.662e-01,5.678e-01,1.437e+00,1.032e+00,1.384e+00,1.125e+00,4.640e-01,6.400e-01,8.844e-01,9.142e-01,7.626e-01,7.074e-01,1.522e+00,4.189e-01,1.003e+00,1.390e+00,4.852e-01,4.795e-01,1.111e+00,1.132e-01,7.105e-01,1.090e+00,5.783e-01,7.482e-01,1.517e+00,9.465e-01,1.798e+00,1.557e+00,9.634e-01,2.222e-01,1.642e+00,6.825e-01,5.377e-01,1.685e+00,1.190e+00,1.422e+00,4.079e-01,1.463e+00,6.498e-01,3.661e-01,1.610e+00,1.321e+00,1.154e+00,6.201e-01,9.041e-01,1.158e+00,1.551e-01,1.004e+00,5.221e-01,1.259e+00,2.948e-01,1.559e+00,1.559e+00,9.398e-01,1.105e+00,2.049e-01
2.438e-01,4.367e-01,1.095e+00,1.658e+00,1.652e+00,1.745e+00,9.026e-01,7.100e-01,1.246e+00,9.131e-01,7.715e-01,6.181e-01,1.737e+00,4.666e-01,7.190e-01,9.416e-01,4.235e-01,8.160e-01,1.288e+00,1.866e-01,1.272e+00,1.148e+00,9.189e-01,1.344e+00,2.003e+00,9.823e-01,1.474e+00,1.817e+00,7.329e-01,2.629e-01,1.546e+00,7.345e-01,7.080e-01,1.968e+00,1.820e+00,1.618e+00,2.391e-01,1.240e+00,1.398e+00,1.054e+00,1.143e+00,1.578e+00,1.246e+00,9.219e-01,8.557e-01,8.605e-01,1.450e-01,7.595e-01,7.608e-01,1.562e+00,9.454e-01,1.068e+00,1.186e+00,1.553e+00,7.440e-01,8.407e-01
1.245e-01,3.368e-02,4.092e-01,1.028e+00,1.076e+00,1.081e+00,7.646e-01,1.093e+00,1.192e+00,9.479e-01,7.367e-01,7.367e-01,1.052e+00,3.663e-01,7.859e-01,6.108e-01,8.361e-01,1.474e+00,1.068e+00,1.073e+00,7.770e-01,9.047e-01,7.605e-01,1.495e+00,1.289e+00,1.451e+00,1.478e+00,1.249e+00,1.204e+00,4.136e-01,1.530e+00,1.078e+00,1.317e+00,1.427e+00,1.169e+00,1.557e+00,1.044e+00,1.398e+00,1.330e+00,1.351e+00,1.234e+00,1.640e+00,1.388e+00,1.381e+00,5.156e-01,6.936e-01,4.359e-01,7.600e-01,6.631e-01,1.325e+00,1.538e+00,7.437e-01,1.149e+00,1.612e+00,6.162e-01,8.288e-01
8.044e-02,4.095e-01,7.511e-01,1.433e+00,1.748e+00,1.876e+00,1.603e+00,1.200e+00,2.156e+00,1.610e+00,1.438e+00,1.220e+00,1.986e+00,7.068e-01,1.410e+00,1.408e+00,1.603e+00,1.760e+00,1.832e+00,9.525e-01,1.730e+00,1.875e+00,1.638e+00,2.260e+00,1.833e+00,2.133e+00,1.904e+00,2.068e+00,1.176e+00,4.215e-01,2.390e+00,1.798e+00,1.491e+00,1.850e+00,2.565e+00,1.937e+00,1.623e+00,1.659e+00,1.474e+00,2.061e+00,1.588e+00,2.388e+00,2.611e+00,1.549e+00,1.072e+00,1.289e+00,9.009e-01,1.941e+00,1.395e+00,2.221e+00,2.405e+00,1.837e+00,2.228e+00,2.191e+00,8.677e-01,1.470e+00
4.310e-01,5.507e-01,1.517e+00,1.884e+00,2.296e+00,2.479e+00,1.652e+00,2.391e+00,2.723e+00,2.427e+00,1.567e+00,1.600e+00,2.754e+00,1.731e+00,2.476e+00,1.938e+00,2.366e+00,2.515e+00,2.328e+00,1.578e+00,1.985e+00,2.254e+00,1.936e+00,2.595e+00,3.207e+00,2.651e+00,2.840e+00,3.480e+00,2.039e+00,1.455e+00,3.500e+00,2.463e+00,2.253e+00,2.869e+00,3.374e+00,3.005e+00,2.464e+00,2.611e+00,2.686e+00,2.220e+00,3.266e+00,3.364e+00,3.577e+00,2.729e+00,1.661e+00,2.760e+00,1.316e+00,2.549e+00,2.086e+00,3.539e+00,2.257e+00,3.036e+00,2.652e+00,3.434e+00,1.735e+00,1.666e+00
1.780e-03,7.122e-02,1.015e-01,2.265e-01,4.590e-01,5.346e-01,9.754e-01,1.079e+00,1.515e+00,8.601e-01,1.315e+00,9.087e-01,1.316e+00,1.136e+00,1.340e+00,1.008e+00,1.420e+00,9.114e-01,1.108e+00,7.099e-01,9.012e-01,1.698e+00,9.829e-01,9.999e-01,1.173e+00,1.494e+00,1.055e+00,1.059e+00,4.968e-01,1.067e+00,1.458e+00,1.747e+00,1.488e+00,8.802e-01,1.482e+00,6.515e-01,1.835e+00,5.528e-01,1.163e+00,1.883e+00,1.519e+00,1.126e+00,1.344e+00,1.187e+00,1.391e+00,1.211e+00,8.650e-01,2.023e+00,1.066e+00,1.341e+00,2.075e+00,1.257e+00,1.602e+00,1.208e+00,9.866e-01,1.542e+00
5.816e-02,2.459e-01,4.405e-01,7.245e-01,8.762e-01,1.106e+00,8.422e-01,2.079e+00,1.527e+00,1.988e+00,1.845e+00,1.268e+00,1.914e+00,1.769e+00,1.688e+00,9.117e-01,2.190e+00,1.626e+00,9.762e-01,1.228e+00,1.054e+00,1.917e+00,1.871e+00,1.704e+00,2.367e+00,1.776e+00,2.182e+00,2.397e+00,9.716e-01,1.278e+00,2.391e+00,1.556e+00,1.462e+00,1.570e+00,1.985e+00,1.571e+00,2.228e+00,1.488e+00,2.261e+00,1.682e+00,1.939e+00,1.646e+00,2.028e+00,1.569e+00,1.555e+00,1.681e+00,1.293e+00,1.973e+00,1.757e+00,2.740e+00,2.109e+00,1.421e+00,1.393e+00,1.783e+00,1.416e+00,1.533e+00
3.364e-01,5.166e-01,1.309e+00,1.725e+00,2.052e+00,2.275e+00,1.542e+00,2.506e+00,2.643e+00,3.492e+00,2.329e+00,2.380e+00,3.267e+00,2.195e+00,2.602e+00,2.350e+00,3.290e+00,2.877e+00,2.309e+00,2.160e+00,2.655e+00,2.674e+00,2.997e+00,2.730e+00,3.583e+00,3.122e+00,3.594e+00,3.978e+00,2.410e+00,2.403e+00,3.764e+00,2.443e+00,2.431e+00,3.353e+00,3.477e+00,2.897e+00,2.575e+00,2.856e+00,3.265e+00,2.454e+00,3.615e+00,3.266e+00,3.646e+00,3.393e+00,1.955e+00,3.340e+00,2.055e+00,2.866e+00,2.439e+00,3.836e+00,3.382e+00,2.813e+00,3.091e+00,3.386e+00,1.879e+00,2.336e+00
3.828e-01,4.718e-01,1.220e+00,1.048e+00,1.531e+00,1.561e+00,1.254e+00,2.314e+00,2.403e+00,3.528e+00,2.856e+00,2.506e+00,3.423e+00,2.633e+00,3.360e+00,2.592e+00,3.791e+00,3.277e+00,2.261e+00,1.956e+00,2.482e+00,3.132e+00,3.907e+00,2.608e+00,3.531e+00,3.681e+00,3.393e+00,4.457e+00,2.425e+00,2.802e+00,4.071e+00,2.289e+00,2.703e+00,2.807e+00,3.496e+00,2.773e+00,3.328e+00,2.672e+00,2.994e+00,2.404e+00,3.333e+00,3.106e+00,3.888e+00,3.315e+00,2.167e+00,4.403e+00,3.058e+00,3.205e+00,2.610e+00,3.945e+00,3.287e+00,3.193e+00,3.519e+00,3.451e+00,2.667e+00,2.994e+00
