1.183e-01,7.298e-01,4.609e-01,3.925e-01,1.211e-01,9.743e-01,5.711e-01,7.390e-01,2.278e-01,4.713e-01,4.635e-01,2.773e-01,6.437e-01,4.983e-01,8.311e-01,5.973e-01,4.155e-01,5.808e-01,6.156e-01,6.656e-01,7.679e-01,3.204e-01,6.952e-01,5.414e-01,5.689e-01,5.166e-01,5.623e-01,7.010e-01,5.251e-01,2.062e-01,8.540e-01,8.719e-01,7.188e-03,3.926e-01,3.507e-01,5.269e-02,9.707e-01,3.601e-01,9.094e-01,1.832e-01,6.040e-01,5.070e-01,3.671e-01,5.338e-01,6.605e-01,2.544e-01,2.995e-01,4.898e-01,5.545e-01,2.853e-01,3.874e-01,6.559e-01,2.270e-01,9.060e-01,1.668e-01,8.467e-01,1.663e-02,1.324e-01,6.985e-01
6.429e-02,1.242e+00,2.623e-01,1.075e+00,8.139e-02,1.374e+00,7.163e-01,7.501e-01,4.606e-01,2.923e-01,1.234e+00,4.827e-01,4.046e-01,5.119e-01,8.346e-01,9.630e-01,8.403e-01,1.127e+00,3.635e-01,5.236e-01,1.350e+00,6.258e-01,1.091e+00,5.397e-01,1.055e+00,4.308e-01,5.838e-01,1.084e+00,6.643e-01,6.503e-01,1.293e+00,5.250e-01,7.925e-01,9.066e-01,4.989e-01,4.242e-01,1.256e+00,3.743e-01,1.096e+00,9.324e-01,7.477e-01,9.577e-01,5.830e-01,1.047e+00,7.991e-01,5.240e-01,3.551e-01,1.156e+00,7.549e-01,4.102e-01,1.059e+00,4.908e-01,2.053e-01,8.136e-01,1.998e-01,1.003e+00,9.650e-01,9.880e-01,1.243e+00
1.135e-01,7.895e-01,8.348e-01,7.732e-01,8.824e-01,1.855e+00,1.469e+00,1.224e+00,8.012e-01,1.136e+00,8.635e-01,1.050e+00,1.097e+00,7.149e-01,1.589e+00,6.994e-01,7.086e-01,1.036e+00,1.418e+00,1.351e+00,1.706e+00,1.102e+00,9.195e-01,1.480e+00,1.262e+00,9.682e-01,1.341e+00,9.506e-01,1.526e+00,1.176e+00,9.812e-01,1.185e+00,9.092e-01,8.094e-01,9.062e-01,3.179e-01,1.833e+00,1.071e+00,1.884e+00,1.144e+00,9.410e-01,8.249e-01,9.897e-01,1.489e+00,9.755e-01,1.231e+00,8.854e-01,9.751e-01,1.558e+00,1.099e+00,8.397e-01,1.017e+00,5.123e-01,1.128e+00,1.795e-01,1.477e+00,1.013e+00,1.093e+00,1.469e+00
7.275e-03,6.521e-01,3.544e-01,9.474e-01,1.011e+00,1.869e+00,1.526e+00,1.406e+00,1.580e+00,1.388e+00,1.064e+00,1.474e+00,1.074e+00,1.069e+00,9.481e-01,7.809e-01,9.107e-01,1.651e+00,1.370e+00,1.447e+00,1.547e+00,9.704e-01,1.420e+00,1.930e+00,2.036e+00,7.771e-01,1.636e+00,1.285e+00,2.007e+00,1.509e+00,1.657e+00,8.141e-01,1.245e+00,1.220e+00,1.528e+00,9.841e-01,1.380e+00,1.257e+00,2.176e+00,1.820e+00,1.261e+00,1.561e+00,1.518e+00,2.247e+00,8.180e-01,1.185e+00,1.085e+00,1.098e+00,1.595e+00,1.674e+00,9.887e-01,1.204e+00,1.086e+00,1.274e+00,1.086e+00,1.422e+00,1.806e+00,1.768e+00,1.829e+00
9.375e-02,1.127e+00,4.059e-01,9.191e-01,1.284e+00,1.651e+00,1.463e+00,2.109e+00,1.667e+00,1.513e+00,1.255e+00,1.168e+00,8.503e-01,1.642e+00,1.312e+00,1.965e+00,1.182e+00,1.389e+00,1.521e+00,1.051e+00,1.771e+00,1.210e+00,2.324e+00,1.983e+00,1.926e+00,1.196e+00,1.604e+00,1.808e+00,1.752e+00,1.410e+00,1.845e+00,1.132e+00,6.835e-01,1.266e+00,1.308e+00,7.685e-01,1.539e+00,1.139e+00,1.760e+00,1.951e+00,1.121e+00,1.726e+00,1.855e+00,2.320e+00,9.628e-01,8.688e-01,1.174e+00,1.128e+00,1.953e+00,1.562e+00,1.360e+00,1.038e+00,1.245e+00,2.047e+00,1.279e+00,1.570e+00,9.199e-01,1.686e+00,2.388e+00
6.988e-02,4.422e-01,4.621e-01,4.006e-01,1.447e+00,2.062e+00,2.224e+00,2.326e+00,1.468e+00,1.731e+00,6.773e-01,1.514e+00,9.251e-01,1.633e+00,2.022e+00,2.208e+00,9.291e-01,1.036e+00,2.340e+00,1.046e+00,1.696e+00,1.797e+00,2.206e+00,2.041e+00,2.192e+00,1.838e+00,1.541e+00,2.057e+00,1.648e+00,2.053e+00,9.668e-01,1.888e+00,6.987e-01,1.222e+00,1.731e+00,1.137e+00,1.260e+00,1.177e+00,1.663e+00,2.414e+00,9.898e-01,2.026e+00,1.639e+00,2.703e+00,1.072e+00,1.751e+00,1.153e+00,1.566e+00,2.322e+00,1.613e+00,1.798e+00,1.081e+00,1.458e+00,1.871e+00,1.531e+00,1.940e+00,1.187e+00,1.554e+00,2.441e+00
5.482e-02,7.643e-01,2.687e-01,7.096e-01,1.099e+00,1.605e+00,1.455e+00,2.091e+00,2.343e+00,1.765e+00,1.094e+00,1.896e+00,1.534e+00,2.392e+00,1.202e+00,1.722e+00,1.421e+00,2.335e+00,2.063e+00,1.774e+00,1.837e+00,1.710e+00,2.630e+00,2.055e+00,2.755e+00,1.719e+00,1.637e+00,2.454e+00,2.677e+00,1.941e+00,2.366e+00,1.359e+00,6.430e-01,1.407e+00,2.260e+00,1.890e+00,1.948e+00,1.580e+00,1.922e+00,2.129e+00,1.635e+00,1.979e+00,2.418e+00,3.299e+00,1.660e+00,1.144e+00,1.205e+00,1.392e+00,1.779e+00,1.698e+00,1.227e+00,1.441e+00,2.238e+00,2.327e+00,1.812e+00,1.852e+00,1.241e+00,2.369e+00,2.897e+00
4.784e-02,9.443e-01,3.129e-01,9.122e-01,3.525e-01,2.126e+00,1.655e+00,2.286e+00,1.231e+00,1.726e+00,1.207e+00,1.377e+00,1.125e+00,2.053e+00,2.568e+00,1.707e+00,1.995e+00,1.713e+00,2.063e+00,1.794e+00,2.614e+00,2.602e+00,1.781e+00,1.388e+00,2.995e+00,2.369e+00,1.680e+00,2.761e+00,2.319e+00,2.344e+00,1.572e+00,2.096e+00,1.777e+00,2.142e+00,2.299e+00,2.448e+00,2.343e+00,1.090e+00,2.139e+00,2.795e+00,1.899e+00,2.509e+00,1.280e+00,2.617e+00,1.785e+00,2.154e+00,1.293e+00,2.486e+00,2.223e+00,8.342e-01,1.905e+00,1.637e+00,1.247e+00,1.585e+00,1.071e+00,2.528e+00,1.740e+00,2.105e+00,2.450e+00
1.720e-02,7.566e-01,3.815e-01,9.774e-01,1.298e+00,2.400e+00,2.255e+00,2.278e+00,2.745e+00,2.206e+00,1.841e+00,2.208e+00,1.463e+00,1.928e+00,2.725e+00,2.790e+00,1.914e+00,2.289e+00,2.984e+00,2.187e+00,3.319e+00,3.287e+00,2.459e+00,2.693e+00,3.654e+00,2.187e+00,1.928e+00,3.197e+00,3.169e+00,2.764e+00,1.695e+00,2.412e+00,2.499e+00,2.540e+00,3.074e+00,1.918e+00,2.164e+00,2.361e+00,3.123e+00,3.968e+00,2.133e+00,3.338e+00,2.314e+00,3.618e+00,2.299e+00,2.496e+00,1.599e+00,2.784e+00,2.820e+00,2.683e+00,2.724e+00,1.368e+00,2.160e+00,2.430e+00,1.963e+00,2.876e+00,2.765e+00,3.259e+00,3.250e+00
2.976e-02,6.877e-01,1.494e-01,6.775e-01,1.247e+00,1.933e+00,1.928e+00,2.595e+00,3.214e+00,3.087e+00,2.443e+00,3.127e+00,2.071e+00,3.553e+00,2.612e+00,4.010e+00,2.624e+00,3.404e+00,3.710e+00,2.745e+00,3.561e+00,4.082e+00,3.641e+00,3.016e+00,4.666e+00,2.759e+00,2.721e+00,4.152e+00,3.685e+00,3.450e+00,2.793e+00,3.237e+00,2.206e+00,3.102e+00,3.834e+00,2.613e+00,2.140e+00,3.089e+00,2.979e+00,4.106e+00,3.268e+00,4.318e+00,3.734e+00,3.947e+00,3.134e+00,2.915e+00,1.850e+00,3.027e+00,2.825e+00,2.885e+00,2.593e+00,1.901e+00,2.914e+00,3.417e+00,3.134e+00,2.907e+00,2.554e+00,4.129e+00,3.775e+00
8.625e-02,5.633e-01,4.530e-01,4.172e-01,6.113e-01,1.850e+00,1.660e+00,1.901e+00,1.752e+00,1.899e+00,1.652e+00,2.857e+00,2.669e+00,2.625e+00,3.379e+00,2.467e+00,2.619e+00,2.845e+00,2.866e+00,2.258e+00,2.968e+00,3.105e+00,2.683e+00,2.683e+00,3.750e+00,2.369e+00,2.122e+00,2.942e+00,3.026e+00,3.164e+00,1.854e+00,2.678e+00,1.289e+00,2.376e+00,2.781e+00,2.963e+00,2.355e+00,2.569e+00,2.138e+00,2.646e+00,2.843e+00,3.323e+00,2.357e+00,2.935e+00,2.438e+00,3.152e+00,1.302e+00,2.992e+00,2.802e+00,1.832e+00,2.271e+00,1.844e+00,2.213e+00,2.982e+00,1.773e+00,3.390e+00,1.986e+00,2.396e+00,3.398e+00
6.613e-02,1.226e+00,3.994e-01,1.192e+00,6.318e-01,2.910e+00,2.276e+00,2.596e+00,2.698e+00,2.761e+00,2.803e+00,4.007e+00,3.304e+00,4.134e+00,4.708e+00,3.711e+00,3.910e+00,5.168e+00,3.727e+00,3.648e+00,4.539e+00,5.066e+00,3.967e+00,3.529e+00,6.313e+00,3.255e+00,3.740e+00,4.628e+00,4.206e+00,5.007e+00,3.227e+00,4.052e+00,3.151e+00,4.062e+00,4.438e+00,4.311e+00,3.702e+00,3.297e+00,4.153e+00,5.065e+00,4.485e+00,4.802e+00,3.488e+00,4.277e+00,4.489e+00,3.865e+00,1.819e+00,4.576e+00,3.269e+00,2.865e+00,3.858e+00,3.478e+00,3.399e+00,3.904e+00,3.489e+00,4.293e+00,3.834e+00,4.092e+00,4.817e+00
3.882e-02,2.805e-01,3.770e-01,3.592e-01,9.491e-01,1.372e+00,1.411e+00,2.178e+00,1.609e+00,2.113e+00,7.861e-01,1.638e+00,1.474e+00,2.538e+00,3.104e+00,1.657e+00,2.002e+00,1.684e+00,2.585e+00,2.044e+00,2.512e+00,3.022e+00,2.044e+00,2.783e+00,3.489e+00,2.616e+00,2.233e+00,2.470e+00,3.662e+00,2.675e+00,1.876e+00,2.826e+00,2.188e+00,2.008e+00,3.223e+00,2.934e+00,2.108e+00,2.141e+00,2.704e+00,3.675e+00,1.912e+00,2.492e+00,1.765e+00,3.367e+00,2.231e+00,2.284e+00,2.248e+00,2.038e+00,3.097e+00,1.922e+00,1.450e+00,2.374e+00,1.943e+00,2.639e+00,1.489e+00,3.014e+00,1.515e+00,2.686e+00,3.199e+00
5.104e-02,6.043e-01,5.140e-01,7.477e-01,1.594e+00,2.534e+00,2.506e+00,3.126e+00,2.532e+00,2.887e+00,1.638e+00,3.160e+00,2.611e+00,3.481e+00,4.419e+00,3.066e+00,2.913e+00,3.068e+00,4.028e+00,2.753e+00,3.757e+00,3.580e+00,3.845e+00,4.156e+00,5.475e+00,3.840e+00,3.874e+00,3.359e+00,4.474e+00,4.352e+00,2.444e+00,3.756e+00,2.499e+00,2.866e+00,4.194e+00,4.477e+00,2.936e+00,3.021e+00,3.628e+00,5.006e+00,3.871e+00,3.906e+00,3.762e+00,4.843e+00,2.822e+00,4.202e+00,3.110e+00,3.989e+00,4.461e+00,3.325e+00,2.850e+00,3.139e+00,3.495e+00,4.110e+00,2.536e+00,4.500e+00,3.595e+00,3.232e+00,4.827e+00
1.093e-02,3.037e-01,2.630e-01,4.689e-01,6.588e-01,1.588e+00,1.455e+00,1.761e+00,1.203e+00,1.897e+00,1.383e+00,2.717e+00,2.338e+00,2.713e+00,4.768e+00,2.547e+00,3.113e+00,3.067e+00,3.280e+00,2.401e+00,3.394e+00,3.889e+00,2.906e+00,3.814e+00,5.298e+00,2.854e+00,3.781e+00,3.099e+00,3.850e+00,4.144e+00,1.971e+00,3.577e+00,3.132e+00,3.369e+00,3.943e+00,3.741e+00,2.385e+00,2.575e+00,3.354e+00,4.024e+00,4.071e+00,3.955e+00,3.213e+00,2.905e+00,2.683e+00,4.013e+00,2.491e+00,4.114e+00,3.275e+00,2.712e+00,2.718e+00,2.827e+00,2.388e+00,3.338e+00,2.746e+00,4.125e+00,3.544e+00,3.165e+00,3.703e+00
