4.055e-01,3.286e-01,9.165e-01,5.121e-01,8.526e-01,1.419e-02,1.555e-01,5.796e-01,8.747e-01,9.354e-01,4.446e-01,9.642e-01,6.633e-01,7.078e-01,5.617e-01,3.419e-01,5.586e-01,9.996e-01,6.459e-01,9.530e-01,1.043e-01,1.542e-01,8.070e-01,4.197e-01,2.089e-01,6.185e-01,1.042e-01,7.267e-01,5.538e-01,6.517e-01,7.389e-01,2.582e-01,8.407e-01,4.499e-01,5.572e-01,7.259e-01,6.739e-02,7.193e-01,6.535e-01,6.257e-01,4.634e-01,8.486e-01,2.988e-01,4.099e-01,8.482e-02,1.148e-01,6.088e-01,9.844e-01,6.429e-03,1.640e-01,5.218e-03,5.230e-01,4.798e-01,8.627e-01,6.942e-01,5.051e-01,4.541e-01,8.156e-01,3.625e-02,8.401e-01,9.738e-02,1.386e-01,3.770e-01,8.454e-01,4.889e-01,6.187e-01,5.387e-01,4.094e-01,9.752e-02
1.107e-02,9.827e-01,3.257e-01,9.461e-01,6.520e-01,7.024e-01,4.575e-01,5.803e-01,4.189e-01,6.465e-01,1.053e-01,6.621e-01,6.004e-01,3.736e-01,4.230e-01,7.490e-01,4.793e-01,4.128e-01,4.136e-01,4.585e-01,2.221e-01,7.371e-01,2.817e-01,8.142e-01,3.750e-01,4.974e-01,7.268e-02,6.430e-01,5.392e-01,4.701e-01,7.030e-01,3.796e-01,4.105e-01,5.091e-01,6.065e-02,3.118e-01,3.297e-01,4.498e-01,9.070e-01,9.759e-01,3.426e-01,1.702e-01,7.476e-01,9.494e-01,1.568e-01,5.941e-01,6.259e-01,2.699e-02,3.389e-02,9.939e-01,8.569e-01,2.297e-01,8.012e-01,5.339e-01,1.989e-01,5.434e-01,6.446e-01,2.018e-01,5.459e-01,9.203e-01,5.470e-01,9.731e-01,6.908e-01,8.885e-01,5.710e-01,3.214e-01,3.409e-01,3.174e-01,8.405e-01
1.132e-01,6.693e-01,6.881e-01,1.519e+00,1.041e+00,6.084e-01,7.411e-01,1.485e+00,1.096e+00,9.872e-01,7.740e-01,1.256e+00,7.136e-01,8.546e-01,1.327e+00,1.024e+00,1.354e+00,7.215e-01,1.380e+00,7.842e-01,6.461e-01,8.086e-01,8.166e-01,1.226e+00,3.976e-01,9.381e-01,5.013e-01,1.390e+00,6.793e-01,9.440e-01,9.078e-01,4.070e-01,1.437e+00,5.698e-01,8.097e-01,1.064e+00,4.143e-01,1.351e+00,1.491e+00,7.872e-01,1.117e+00,7.705e-01,7.611e-01,1.194e+00,3.752e-01,9.207e-01,5.442e-01,4.697e-01,6.644e-01,1.420e+00,1.108e+00,6.200e-01,8.838e-01,8.068e-01,1.254e+00,4.638e-01,8.103e-01,1.323e+00,8.765e-01,1.128e+00,4.674e-01,6.451e-01,1.050e+00,1.314e+00,1.263e+00,7.007e-01,3.446e-01,6.875e-01,1.051e+00
3.332e-01,1.049e+00,1.231e+00,2.550e+00,1.884e+00,1.307e+00,1.468e+00,2.278e+00,2.419e+00,1.785e+00,1.491e+00,2.307e+00,2.090e+00,1.538e+00,2.481e+00,1.911e+00,2.139e+00,1.689e+00,2.604e+00,2.285e+00,1.681e+00,1.299e+00,1.860e+00,2.554e+00,9.472e-01,1.476e+00,8.969e-01,2.553e+00,1.686e+00,2.339e+00,1.508e+00,1.185e+00,2.727e+00,1.027e+00,1.876e+00,2.407e+00,1.120e+00,2.364e+00,2.020e+00,1.368e+00,2.194e+00,1.299e+00,1.506e+00,2.401e+00,7.780e-01,1.506e+00,1.953e+00,1.535e+00,1.033e+00,2.539e+00,2.168e+00,1.264e+00,1.815e+00,2.209e+00,2.406e+00,1.337e+00,1.953e+00,1.864e+00,1.167e+00,2.087e+00,7.530e-01,1.846e+00,1.780e+00,2.120e+00,1.763e+00,1.215e+00,1.691e+00,9.611e-01,2.019e+00
5.840e-02,6.374e-01,3.591e-01,1.180e+00,1.437e+00,1.349e+00,1.645e+00,1.036e+00,1.763e+00,8.304e-01,7.632e-01,1.504e+00,1.089e+00,6.980e-01,1.119e+00,1.308e+00,1.454e+00,1.136e+00,1.329e+00,1.645e+00,1.675e+00,1.296e+00,1.333e+00,1.525e+00,1.035e+00,1.330e+00,9.370e-01,1.517e+00,1.538e+00,1.343e+00,9.177e-01,1.191e+00,1.175e+00,4.800e-01,1.177e+00,1.747e+00,7.273e-01,9.853e-01,8.578e-01,1.631e+00,1.284e+00,8.309e-01,1.269e+00,1.843e+00,4.537e-01,1.438e+00,1.142e+00,6.537e-01,5.339e-01,2.222e+00,1.379e+00,8.479e-01,1.748e+00,1.903e+00,1.865e+00,1.255e+00,1.358e+00,1.035e+00,1.544e+00,1.909e+00,1.430e+00,1.618e+00,1.121e+00,9.574e-01,1.008e+00,1.389e+00,1.440e+00,1.019e+00,1.743e+00
3.089e-02,7.400e-01,2.967e-01,7.957e-01,1.132e+00,1.793e+00,1.973e+00,9.516e-01,1.440e+00,6.882e-01,1.338e+00,1.184e+00,1.195e+00,1.345e+00,1.397e+00,1.746e+00,1.937e+00,1.555e+00,1.460e+00,1.117e+00,1.015e+00,1.647e+00,1.490e+00,1.228e+00,9.376e-01,1.443e+00,8.201e-01,1.233e+00,1.470e+00,1.391e+00,1.217e+00,1.087e+00,6.638e-01,1.130e+00,5.577e-01,1.982e+00,9.976e-01,1.227e+00,1.230e+00,1.587e+00,1.401e+00,1.244e+00,1.223e+00,1.540e+00,4.232e-01,1.406e+00,1.063e+00,1.013e+00,6.769e-01,2.413e+00,1.724e+00,5.847e-01,2.205e+00,1.823e+00,1.180e+00,1.844e+00,1.263e+00,1.566e+00,1.648e+00,1.794e+00,1.444e+00,1.326e+00,1.441e+00,1.106e+00,1.391e+00,1.546e+00,9.686e-01,8.990e-01,1.548e+00
4.951e-02,4.528e-01,4.095e-01,1.278e+00,1.126e+00,1.142e+00,1.688e+00,1.571e+00,2.377e+00,1.045e+00,1.989e+00,1.889e+00,1.926e+00,1.867e+00,1.549e+00,2.086e+00,1.870e+00,1.116e+00,1.698e+00,1.731e+00,1.822e+00,1.561e+00,2.062e+00,1.904e+00,8.514e-01,2.033e+00,1.120e+00,2.266e+00,1.354e+00,1.744e+00,1.433e+00,9.283e-01,2.357e+00,1.116e+00,1.132e+00,1.787e+00,1.151e+00,2.010e+00,1.996e+00,1.910e+00,1.791e+00,1.405e+00,1.416e+00,2.240e+00,7.747e-01,2.185e+00,9.963e-01,1.540e+00,1.254e+00,2.216e+00,2.382e+00,1.684e+00,1.846e+00,1.872e+00,1.968e+00,1.853e+00,2.087e+00,1.465e+00,2.157e+00,2.018e+00,1.158e+00,1.153e+00,1.369e+00,1.269e+00,2.161e+00,1.605e+00,1.187e+00,9.782e-01,2.017e+00
2.605e-01,4.201e-01,8.273e-01,1.387e+00,1.461e+00,1.576e+00,2.083e+00,1.871e+00,3.345e+00,1.862e+00,2.456e+00,2.863e+00,2.347e+00,2.310e+00,3.078e+00,2.710e+00,3.111e+00,2.215e+00,3.357e+00,2.535e+00,1.883e+00,2.512e+00,2.877e+00,2.589e+00,1.179e+00,1.995e+00,2.069e+00,2.875e+00,1.977e+00,3.209e+00,2.055e+00,1.200e+00,2.350e+00,2.197e+00,2.369e+00,3.127e+00,1.902e+00,3.236e+00,2.038e+00,1.807e+00,2.386e+00,2.426e+00,1.345e+00,2.502e+00,1.159e+00,1.952e+00,2.396e+00,2.502e+00,2.212e+00,3.524e+00,3.025e+00,1.647e+00,3.240e+00,2.506e+00,2.614e+00,2.692e+00,2.657e+00,3.167e+00,1.839e+00,2.496e+00,1.568e+00,1.317e+00,2.604e+00,1.721e+00,2.983e+00,2.778e+00,2.200e+00,1.295e+00,2.604e+00
8.806e-02,8.765e-01,4.756e-01,1.019e+00,8.457e-01,1.006e+00,1.104e+00,1.092e+00,3.003e+00,2.314e+00,2.152e+00,2.888e+00,2.661e+00,2.238e+00,1.637e+00,2.094e+00,2.213e+00,2.111e+00,2.288e+00,1.704e+00,1.606e+00,2.391e+00,1.812e+00,2.443e+00,1.284e+00,1.957e+00,1.488e+00,2.435e+00,1.994e+00,2.469e+00,1.869e+00,1.294e+00,1.824e+00,2.402e+00,1.616e+00,2.274e+00,1.959e+00,2.949e+00,2.322e+00,2.760e+00,1.697e+00,1.935e+00,1.665e+00,2.514e+00,9.347e-01,2.066e+00,2.392e+00,2.009e+00,1.731e+00,3.178e+00,2.502e+00,1.487e+00,2.514e+00,1.460e+00,2.134e+00,2.364e+00,3.013e+00,1.779e+00,2.437e+00,2.694e+00,1.795e+00,2.145e+00,2.121e+00,1.408e+00,2.644e+00,2.284e+00,2.035e+00,9.057e-01,2.928e+00
2.491e-02,6.461e-01,2.646e-01,8.330e-01,1.055e+00,1.384e+00,1.705e+00,1.021e+00,2.853e+00,1.903e+00,2.901e+00,2.906e+00,3.166e+00,1.970e+00,2.439e+00,3.084e+00,2.304e+00,2.674e+00,2.367e+00,2.792e+00,2.769e+00,3.227e+00,2.487e+00,2.201e+00,1.534e+00,2.292e+00,2.043e+00,3.028e+00,2.867e+00,3.094e+00,2.493e+00,1.943e+00,2.539e+00,2.594e+00,2.278e+00,2.940e+00,2.459e+00,3.278e+00,1.965e+00,2.885e+00,1.847e+00,2.480e+00,1.911e+00,2.946e+00,1.095e+00,2.193e+00,2.483e+00,2.563e+00,1.873e+00,4.124e+00,2.517e+00,1.969e+00,2.903e+00,2.890e+00,2.337e+00,3.074e+00,3.442e+00,2.649e+00,3.370e+00,2.769e+00,2.352e+00,2.646e+00,2.740e+00,1.919e+00,2.946e+00,3.153e+00,2.433e+00,1.125e+00,3.647e+00
