8.103e-01,4.019e-02,9.500e-01,2.859e-01,8.455e-01,3.149e-01,2.629e-01,1.709e-01,1.515e-01,7.606e-01,5.159e-01,7.198e-01,4.368e-01,3.485e-01,8.019e-01,2.209e-01,4.606e-01,8.140e-01,7.721e-01,5.072e-01,5.153e-01,4.355e-01,9.531e-01,1.612e-01,3.502e-01,9.745e-01,9.293e-02,9.824e-01,4.054e-01,4.287e-02,7.033e-01,8.933e-01,1.251e-01,7.072e-01,1.278e-01,8.881e-01,7.950e-02,4.805e-01,4.404e-02,9.600e-01,9.751e-01,5.958e-01,9.874e-01,6.315e-01,4.396e-01,4.686e-01,6.061e-02
5.672e-01,2.492e-01,1.557e+00,8.323e-01,8.849e-01,8.318e-01,9.667e-01,5.675e-01,7.861e-01,9.015e-01,7.918e-01,1.402e+00,6.214e-01,6.947e-01,7.289e-01,2.660e-01,7.823e-01,1.118e+00,8.587e-01,5.181e-01,4.705e-01,4.324e-01,1.268e+00,5.908e-01,9.322e-01,1.516e+00,9.384e-01,1.628e+00,6.700e-01,1.229e-01,7.241e-01,1.445e+00,4.174e-01,1.215e+00,2.285e-01,6.518e-01,6.826e-01,1.221e+00,4.412e-01,7.007e-01,9.308e-01,7.571e-01,1.028e+00,5.168e-01,8.374e-01,1.312e+00,4.073e-01
4.660e-01,2.018e-01,2.176e+00,1.045e+00,1.460e+00,1.076e+00,1.055e+00,7.170e-01,1.621e+00,7.478e-01,8.951e-01,1.966e+00,7.233e-01,8.663e-01,9.368e-01,5.994e-01,1.613e+00,1.886e+00,1.008e+00,8.926e-01,6.478e-01,1.147e+00,1.327e+00,1.030e+00,1.391e+00,1.478e+00,1.009e+00,1.746e+00,1.062e+00,3.956e-01,1.055e+00,1.550e+00,7.582e-01,1.634e+00,4.816e-01,7.920e-01,9.861e-01,1.870e+00,1.088e+00,1.100e+00,1.730e+00,1.029e+00,1.400e+00,8.322e-01,1.431e+00,1.189e+00,4.092e-01
5.233e-01,4.358e-02,8.368e-01,1.035e+00,8.948e-01,7.852e-01,5.033e-01,5.144e-01,5.404e-01,9.880e-01,4.659e-01,1.451e+00,9.070e-01,9.120e-01,1.558e+00,4.136e-01,9.157e-01,1.595e+00,1.178e+00,8.940e-01,4.830e-01,6.396e-01,1.693e+00,2.495e-01,9.746e-01,8.039e-01,1.974e-01,1.338e+00,6.849e-01,4.214e-01,1.391e+00,9.310e-01,1.084e+00,1.550e+00,2.863e-01,7.322e-01,9.729e-01,9.747e-01,5.677e-01,9.884e-01,1.171e+00,1.268e+00,1.527e+00,1.196e+00,1.007e+00,5.760e-01,8.542e-01
1.960e-01,1.170e-02,2.934e-01,5.892e-01,4.266e-01,9.830e-01,8.034e-01,7.912e-01,1.218e+00,1.014e+00,1.082e+00,1.680e+00,5.313e-01,5.504e-01,1.850e+00,4.259e-01,5.754e-01,1.165e+00,1.344e+00,1.108e+00,6.881e-01,9.919e-01,1.105e+00,7.127e-01,1.334e+00,1.249e+00,6.243e-01,1.001e+00,7.757e-01,8.749e-01,9.816e-01,8.556e-01,1.028e+00,1.432e+00,5.691e-01,8.707e-01,6.451e-01,9.993e-01,8.674e-01,9.918e-01,1.351e+00,1.650e+00,9.232e-01,9.628e-01,8.523e-01,3.463e-01,8.088e-01
5.870e-01,6.839e-02,9.117e-01,1.073e+00,9.341e-01,1.152e+00,1.782e+00,9.002e-01,1.338e+00,1.907e+00,1.504e+00,2.637e+00,1.027e+00,1.201e+00,2.097e+00,1.455e+00,1.801e+00,2.259e+00,2.252e+00,1.832e+00,1.344e+00,1.269e+00,2.808e+00,6.571e-01,1.529e+00,1.871e+00,9.407e-01,2.250e+00,1.623e+00,1.318e+00,1.555e+00,1.912e+00,1.904e+00,2.723e+00,7.369e-01,1.425e+00,1.311e+00,2.093e+00,1.076e+00,2.158e+00,1.726e+00,2.125e+00,2.347e+00,1.368e+00,1.284e+00,1.657e+00,1.924e+00
9.880e-03,9.589e-02,1.093e+00,9.620e-01,8.328e-01,1.202e+00,2.752e+00,1.235e+00,2.254e+00,1.363e+00,2.094e+00,2.990e+00,1.565e+00,1.264e+00,1.665e+00,1.852e+00,2.024e+00,2.625e+00,2.580e+00,1.758e+00,1.156e+00,2.439e+00,2.317e+00,2.020e+00,2.290e+00,1.668e+00,1.495e+00,1.850e+00,1.650e+00,1.678e+00,1.237e+00,2.540e+00,2.041e+00,3.169e+00,1.829e+00,1.763e+00,1.831e+00,3.016e+00,1.510e+00,1.844e+00,2.113e+00,2.535e+00,2.521e+00,1.188e+00,2.292e+00,1.790e+00,2.057e+00
1.778e-01,1.622e-01,9.499e-01,1.169e+00,6.661e-01,1.098e+00,1.946e+00,1.688e+00,1.996e+00,2.005e+00,1.948e+00,2.698e+00,1.913e+00,1.684e+00,1.928e+00,1.746e+00,1.718e+00,2.674e+00,2.198e+00,1.710e+00,1.552e+00,1.407e+00,2.208e+00,1.467e+00,2.058e+00,1.597e+00,1.228e+00,2.752e+00,1.830e+00,1.991e+00,1.848e+00,2.516e+00,2.419e+00,2.689e+00,1.475e+00,1.777e+00,2.478e+00,2.219e+00,1.743e+00,2.043e+00,1.853e+00,2.896e+00,2.096e+00,1.243e+00,2.069e+00,2.209e+00,2.069e+00
1.756e-01,1.834e-01,1.668e+00,1.121e+00,1.100e+00,1.097e+00,1.601e+00,1.346e+00,3.081e+00,1.723e+00,2.334e+00,3.356e+00,1.419e+00,2.342e+00,1.869e+00,1.936e+00,2.100e+00,2.504e+00,1.755e+00,1.544e+00,1.570e+00,1.891e+00,2.116e+00,2.343e+00,2.353e+00,1.934e+00,1.488e+00,2.813e+00,2.341e+00,1.936e+00,1.880e+00,3.123e+00,2.527e+00,2.958e+00,1.879e+00,1.453e+00,2.826e+00,2.935e+00,2.049e+00,2.227e+00,2.366e+00,2.341e+00,2.180e+00,1.327e+00,2.113e+00,1.969e+00,1.937e+00
1.669e-01,1.425e-01,1.295e+00,1.109e+00,9.556e-01,1.420e+00,2.135e+00,1.522e+00,3.261e+00,2.260e+00,3.690e+00,4.613e+00,1.619e+00,2.474e+00,3.303e+00,2.529e+00,1.843e+00,3.334e+00,2.577e+00,2.519e+00,2.008e+00,3.005e+00,3.026e+00,2.985e+00,3.074e+00,3.008e+00,2.427e+00,3.284e+00,3.074e+00,2.663e+00,2.137e+00,3.454e+00,3.018e+00,3.828e+00,3.245e+00,2.146e+00,3.534e+00,3.408e+00,2.842e+00,2.905e+00,3.331e+00,3.949e+00,2.733e+00,2.512e+00,3.021e+00,2.643e+00,3.168e+00
