4.761e-01,5.971e-01,4.041e-01,1.863e-02,3.682e-04,8.977e-01,1.232e-01,3.290e-01,8.928e-01,6.276e-01,3.829e-01,7.559e-01,7.646e-01,8.931e-01,6.007e-01,9.760e-01,6.765e-02,4.882e-01,7.018e-02,5.971e-01,9.579e-02,1.751e-01,9.535e-01,2.624e-01,2.095e-01,5.110e-01,1.182e-01,5.122e-01,4.845e-01,9.685e-01,2.311e-01,5.144e-01,4.953e-01,8.488e-01,5.265e-01,8.315e-01,2.140e-01,6.330e-01,2.171e-01,7.545e-01,4.800e-02,3.521e-02,9.616e-01,8.558e-01,5.222e-01,5.050e-01,7.408e-01,1.419e-02,5.735e-01,8.155e-01,5.130e-02,3.672e-02,2.730e-01,5.926e-01,2.932e-01,4.634e-01,7.480e-01,2.220e-01,3.700e-01,1.447e-01,7.038e-01,7.668e-02,4.294e-01,1.117e-01,4.982e-01,9.014e-01,9.828e-01,1.346e-01,6.012e-02,1.616e-01,4.918e-01,8.516e-01,5.930e-01,3.877e-01,8.295e-01,2.500e-02,4.617e-01,6.448e-01,5.905e-01
4.200e-01,8.513e-01,6.753e-01,1.792e-01,3.221e-01,1.687e+00,5.353e-01,8.368e-01,1.695e+00,9.983e-01,1.153e+00,1.363e+00,1.104e+00,1.399e+00,1.183e+00,1.051e+00,2.950e-01,1.177e+00,5.450e-01,1.472e+00,2.947e-01,5.189e-01,1.208e+00,7.808e-01,1.032e+00,1.416e+00,6.572e-01,8.975e-01,5.293e-01,8.544e-01,6.123e-01,1.420e+00,5.528e-01,1.005e+00,7.391e-01,1.224e+00,3.493e-01,1.306e+00,3.649e-01,1.078e+00,4.498e-02,9.275e-01,1.545e+00,8.960e-01,6.773e-01,1.330e+00,1.582e+00,3.515e-01,7.991e-01,1.323e+00,5.336e-01,3.879e-01,5.162e-01,1.485e+00,2.898e-01,8.238e-01,1.490e+00,3.896e-01,3.458e-01,1.087e+00,1.580e+00,6.464e-01,7.198e-01,7.626e-01,1.174e+00,1.100e+00,1.747e+00,1.533e-01,3.027e-01,8.509e-01,1.099e+00,1.623e+00,8.959e-01,9.129e-01,1.642e+00,7.810e-01,1.406e+00,1.242e+00,9.459e-01
7.575e-02,1.429e-01,7.721e-01,6.527e-01,1.662e-01,3.949e-01,3.607e-01,9.028e-01,5.299e-01,9.003e-01,1.028e+00,7.069e-01,1.138e+00,8.594e-01,9.563e-01,8.859e-01,4.918e-01,2.062e-01,5.573e-01,5.533e-01,4.710e-01,5.897e-01,2.230e-01,6.626e-01,4.702e-01,1.222e+00,1.069e+00,1.116e+00,7.422e-01,7.204e-01,3.104e-01,6.036e-01,5.641e-01,8.306e-01,9.599e-01,1.125e+00,2.686e-01,4.844e-01,1.011e+00,8.947e-01,1.703e-01,9.694e-01,5.364e-01,1.141e+00,7.212e-01,2.637e-01,7.499e-01,8.816e-01,4.058e-01,6.130e-01,6.014e-01,6.142e-01,9.727e-01,1.054e+00,4.957e-01,3.154e-01,1.147e+00,7.964e-02,5.334e-01,3.664e-01,1.230e+00,3.706e-01,7.452e-01,3.692e-01,1.049e+00,9.649e-01,9.420e-01,8.616e-01,5.528e-01,3.180e-01,8.003e-01,7.301e-01,1.035e+00,7.411e-01,8.340e-01,8.148e-01,7.648e-01,1.017e+00,3.457e-01
1.124e-01,1.643e-01,7.746e-01,1.024e+00,9.545e-01,7.548e-01,9.942e-01,1.872e+00,5.665e-01,1.834e+00,1.351e+00,1.175e+00,1.516e+00,1.369e+00,1.186e+00,1.097e+00,1.118e+00,6.603e-01,1.321e+00,9.516e-01,1.247e+00,1.324e+00,3.485e-01,1.595e+00,5.439e-01,1.225e+00,1.668e+00,1.661e+00,9.179e-01,1.378e+00,1.234e+00,6.653e-01,1.576e+00,1.324e+00,1.967e+00,1.663e+00,7.620e-01,1.346e+00,1.399e+00,1.304e+00,1.002e+00,1.681e+00,1.328e+00,2.053e+00,1.512e+00,5.215e-01,7.753e-01,9.452e-01,1.177e+00,1.064e+00,1.456e+00,1.373e+00,1.305e+00,1.432e+00,7.642e-01,1.083e+00,1.827e+00,9.262e-01,8.114e-01,6.254e-01,1.399e+00,1.023e+00,1.716e+00,6.306e-01,1.655e+00,1.582e+00,1.635e+00,1.593e+00,1.201e+00,5.472e-01,1.584e+00,1.369e+00,1.955e+00,1.072e+00,1.189e+00,1.265e+00,7.779e-01,1.288e+00,6.969e-01
4.609e-01,5.897e-01,7.631e-01,3.950e-01,7.743e-01,1.564e+00,1.006e+00,1.514e+00,1.749e+00,1.243e+00,1.787e+00,2.039e+00,1.532e+00,1.285e+00,1.560e+00,1.392e+00,1.072e+00,6.164e-01,4.264e-01,1.168e+00,7.586e-01,7.443e-01,1.192e+00,1.431e+00,4.189e-01,1.923e+00,8.752e-01,1.745e+00,1.598e+00,1.887e+00,1.418e+00,9.670e-01,9.642e-01,1.232e+00,1.447e+00,2.040e+00,6.600e-01,1.655e+00,1.592e+00,1.557e+00,9.114e-01,1.427e+00,1.634e+00,1.581e+00,9.655e-01,1.548e+00,1.171e+00,6.716e-01,1.233e+00,1.451e+00,6.620e-01,7.624e-01,1.616e+00,1.404e+00,7.780e-01,1.236e+00,1.987e+00,1.180e+00,9.215e-01,5.761e-01,2.001e+00,5.101e-01,1.038e+00,1.249e+00,1.137e+00,2.115e+00,1.725e+00,1.642e+00,4.587e-01,1.287e+00,1.422e+00,1.355e+00,1.781e+00,9.807e-01,1.511e+00,8.417e-01,8.628e-01,1.405e+00,1.186e+00
4.743e-01,9.147e-01,1.131e+00,6.922e-01,9.419e-01,2.317e+00,1.922e+00,2.346e+00,3.173e+00,2.538e+00,2.427e+00,2.549e+00,2.435e+00,2.277e+00,2.992e+00,1.840e+00,1.208e+00,1.630e+00,1.673e+00,2.955e+00,1.819e+00,1.569e+00,2.053e+00,2.696e+00,1.397e+00,2.770e+00,1.944e+00,2.705e+00,2.247e+00,2.029e+00,2.104e+00,1.848e+00,1.475e+00,2.197e+00,1.908e+00,3.103e+00,1.716e+00,2.543e+00,1.866e+00,1.978e+00,1.219e+00,3.078e+00,2.573e+00,2.009e+00,2.267e+00,2.730e+00,2.878e+00,1.466e+00,1.887e+00,2.604e+00,1.259e+00,1.540e+00,1.689e+00,3.017e+00,1.489e+00,2.128e+00,2.995e+00,1.344e+00,1.320e+00,1.784e+00,3.504e+00,1.416e+00,2.329e+00,1.545e+00,2.841e+00,2.301e+00,2.976e+00,1.733e+00,8.731e-01,1.697e+00,2.444e+00,2.856e+00,2.630e+00,2.483e+00,3.272e+00,2.524e+00,2.320e+00,2.904e+00,2.122e+00
3.540e-01,4.513e-01,6.648e-01,5.478e-01,6.517e-01,1.149e+00,1.677e+00,2.065e+00,1.678e+00,1.907e+00,1.781e+00,2.303e+00,2.552e+00,2.349e+00,2.384e+00,1.421e+00,1.051e+00,1.471e+00,1.720e+00,2.024e+00,1.580e+00,1.582e+00,1.722e+00,2.015e+00,5.968e-01,1.702e+00,1.729e+00,2.574e+00,2.344e+00,2.205e+00,2.350e+00,1.003e+00,1.638e+00,1.982e+00,1.915e+00,2.649e+00,1.612e+00,1.912e+00,1.412e+00,1.520e+00,1.720e+00,2.307e+00,2.221e+00,1.696e+00,2.590e+00,2.127e+00,2.262e+00,1.236e+00,2.158e+00,2.165e+00,1.476e+00,1.242e+00,1.377e+00,2.291e+00,1.666e+00,1.749e+00,2.561e+00,1.492e+00,1.060e+00,7.397e-01,2.611e+00,1.778e+00,1.861e+00,1.465e+00,2.206e+00,2.600e+00,2.374e+00,1.436e+00,1.490e+00,1.047e+00,2.513e+00,2.141e+00,2.920e+00,1.523e+00,2.500e+00,2.024e+00,1.308e+00,1.958e+00,2.032e+00
3.684e-01,5.109e-01,5.532e-01,5.203e-01,9.966e-01,1.405e+00,1.230e+00,2.086e+00,1.375e+00,2.300e+00,1.925e+00,2.575e+00,2.483e+00,1.874e+00,1.677e+00,1.491e+00,1.957e+00,1.822e+00,1.555e+00,1.598e+00,1.931e+00,1.340e+00,2.117e+00,1.982e+00,5.878e-01,1.825e+00,1.317e+00,1.817e+00,1.578e+00,2.231e+00,1.972e+00,1.277e+00,2.198e+00,2.265e+00,2.746e+00,1.914e+00,1.520e+00,2.722e+00,1.858e+00,1.554e+00,1.514e+00,2.221e+00,2.175e+00,2.105e+00,1.885e+00,2.309e+00,2.027e+00,7.872e-01,2.269e+00,2.268e+00,1.915e+00,1.321e+00,2.196e+00,1.724e+00,1.580e+00,1.747e+00,2.998e+00,2.200e+00,1.081e+00,1.306e+00,2.283e+00,1.798e+00,2.248e+00,1.511e+00,1.706e+00,2.420e+00,2.096e+00,2.059e+00,1.956e+00,1.280e+00,2.179e+00,2.438e+00,2.331e+00,1.074e+00,1.840e+00,1.841e+00,1.318e+00,1.611e+00,1.842e+00
4.595e-01,8.809e-01,1.252e+00,8.099e-01,1.146e+00,2.449e+00,2.327e+00,3.069e+00,3.548e+00,3.222e+00,3.725e+00,4.755e+00,4.151e+00,3.039e+00,3.635e+00,2.338e+00,2.703e+00,3.041e+00,2.628e+00,3.706e+00,3.137e+00,2.872e+00,3.575e+00,3.341e+00,1.535e+00,3.983e+00,2.618e+00,3.834e+00,3.719e+00,3.764e+00,3.835e+00,2.617e+00,2.857e+00,3.315e+00,3.908e+00,3.807e+00,2.968e+00,3.955e+00,3.558e+00,3.375e+00,2.217e+00,4.405e+00,3.435e+00,2.456e+00,3.867e+00,4.502e+00,4.267e+00,2.828e+00,3.419e+00,3.968e+00,2.406e+00,2.578e+00,3.287e+00,3.898e+00,2.771e+00,3.043e+00,4.901e+00,2.923e+00,2.181e+00,2.456e+00,4.746e+00,3.187e+00,3.212e+00,2.640e+00,4.075e+00,4.395e+00,3.606e+00,3.256e+00,2.007e+00,2.481e+00,4.339e+00,4.353e+00,4.484e+00,2.947e+00,4.730e+00,3.410e+00,3.047e+00,3.791e+00,3.159e+00
2.256e-01,3.352e-01,6.113e-01,5.829e-01,9.020e-01,1.211e+00,1.775e+00,2.324e+00,1.949e+00,2.685e+00,2.910e+00,3.939e+00,3.375e+00,2.744e+00,3.400e+00,1.867e+00,2.384e+00,2.279e+00,2.858e+00,3.288e+00,3.512e+00,2.420e+00,2.912e+00,3.260e+00,1.561e+00,3.080e+00,1.945e+00,2.940e+00,3.599e+00,3.388e+00,3.656e+00,2.188e+00,3.127e+00,2.967e+00,3.644e+00,3.009e+00,2.615e+00,2.859e+00,3.325e+00,3.100e+00,2.413e+00,3.675e+00,2.911e+00,2.454e+00,3.484e+00,3.575e+00,3.483e+00,2.103e+00,2.870e+00,3.559e+00,2.230e+00,2.759e+00,2.664e+00,3.446e+00,2.737e+00,2.969e+00,4.417e+00,2.864e+00,1.865e+00,1.681e+00,3.374e+00,2.892e+00,3.402e+00,2.603e+00,3.156e+00,3.465e+00,2.792e+00,3.376e+00,1.954e+00,1.756e+00,4.152e+00,3.798e+00,3.712e+00,2.621e+00,3.089e+00,2.769e+00,2.093e+00,2.543e+00,3.285e+00
