3.263e-01,9.177e-02,8.331e-01,4.763e-01,8.079e-02,9.695e-02,1.752e-01,4.556e-01,8.142e-01,6.073e-01,9.754e-01,6.663e-01,1.377e-01,6.550e-01,6.266e-01,1.498e-01,9.839e-01,2.939e-01,3.880e-01,7.360e-01,4.357e-02,2.094e-01,3.461e-01,5.565e-01,9.678e-01,1.739e-01,7.772e-02,2.425e-01,4.766e-01,9.060e-03,3.321e-01,8.810e-01,6.811e-01
2.080e-01,7.931e-01,1.296e+00,9.648e-01,6.789e-01,8.999e-01,7.415e-01,7.892e-01,9.433e-01,1.336e+00,8.272e-01,1.014e+00,3.088e-01,1.204e+00,7.499e-01,2.622e-01,6.512e-01,7.342e-01,9.257e-01,1.315e+00,9.810e-01,3.173e-01,6.148e-01,1.110e+00,9.383e-01,9.467e-01,3.652e-01,9.928e-01,1.180e+00,5.666e-01,1.024e+00,1.536e+00,4.779e-01
2.218e-01,1.355e-01,7.848e-01,7.902e-01,7.616e-01,1.013e+00,1.078e+00,5.418e-01,1.293e+00,5.646e-01,7.489e-01,1.185e+00,6.340e-01,9.863e-01,1.458e+00,9.559e-01,1.345e+00,8.067e-01,4.185e-01,1.058e+00,1.801e-01,1.053e+00,3.950e-01,9.960e-01,1.626e+00,6.781e-01,2.828e-01,3.830e-01,7.936e-01,6.049e-01,1.275e+00,8.783e-01,5.227e-01
2.491e-01,5.390e-01,1.190e+00,1.322e+00,1.707e+00,1.189e+00,1.835e+00,1.744e+00,1.829e+00,1.515e+00,1.208e+00,1.413e+00,1.302e+00,1.273e+00,1.319e+00,1.098e+00,1.249e+00,1.337e+00,1.400e+00,1.404e+00,1.484e+00,1.061e+00,1.329e+00,2.074e+00,1.701e+00,1.662e+00,7.063e-01,1.456e+00,2.031e+00,1.588e+00,1.547e+00,1.910e+00,1.144e+00
2.771e-01,4.918e-01,1.180e+00,1.179e+00,1.993e+00,1.199e+00,1.995e+00,2.091e+00,2.391e+00,1.535e+00,1.784e+00,1.585e+00,1.304e+00,1.894e+00,1.511e+00,1.224e+00,1.435e+00,2.092e+00,2.003e+00,1.991e+00,1.913e+00,1.089e+00,2.004e+00,2.268e+00,1.687e+00,2.112e+00,1.146e+00,2.172e+00,2.680e+00,1.854e+00,2.094e+00,2.569e+00,1.300e+00
2.094e-01,6.122e-01,1.251e+00,1.452e+00,2.002e+00,2.393e+00,2.276e+00,2.044e+00,2.694e+00,2.324e+00,1.935e+00,2.515e+00,1.500e+00,2.234e+00,2.798e+00,2.159e+00,1.856e+00,2.150e+00,1.711e+00,2.657e+00,2.432e+00,2.401e+00,1.566e+00,2.423e+00,2.317e+00,2.236e+00,1.197e+00,1.814e+00,2.711e+00,2.257e+00,2.980e+00,2.891e+00,1.913e+00
2.582e-01,7.244e-01,1.372e+00,1.139e+00,1.514e+00,1.358e+00,2.303e+00,2.371e+00,2.510e+00,2.277e+00,2.117e+00,1.632e+00,1.316e+00,2.072e+00,1.977e+00,1.158e+00,1.450e+00,2.343e+00,2.058e+00,2.728e+00,2.416e+00,1.850e+00,2.319e+00,2.718e+00,1.516e+00,2.676e+00,1.314e+00,1.960e+00,2.907e+00,1.480e+00,2.663e+00,3.301e+00,1.512e+00
2.613e-01,7.804e-01,1.487e+00,1.443e+00,1.720e+00,1.655e+00,2.345e+00,2.736e+00,3.268e+00,2.914e+00,2.510e+00,2.526e+00,1.622e+00,2.196e+00,2.930e+00,1.646e+00,1.956e+00,2.872e+00,2.376e+00,3.292e+00,2.564e+00,1.896e+00,2.169e+00,3.345e+00,2.426e+00,2.528e+00,1.961e+00,2.570e+00,2.732e+00,2.281e+00,3.231e+00,3.368e+00,1.537e+00
1.020e-01,3.877e-01,6.966e-01,7.706e-01,1.434e+00,1.618e+00,1.896e+00,2.018e+00,3.082e+00,2.766e+00,2.290e+00,2.311e+00,1.982e+00,2.749e+00,3.029e+00,1.984e+00,1.465e+00,2.807e+00,2.339e+00,2.889e+00,2.668e+00,2.964e+00,2.640e+00,2.204e+00,1.918e+00,2.334e+00,1.384e+00,1.784e+00,3.202e+00,1.949e+00,2.928e+00,3.170e+00,1.665e+00
2.176e-01,5.373e-01,1.136e+00,1.018e+00,1.512e+00,1.786e+00,2.033e+00,2.040e+00,2.900e+00,2.980e+00,2.582e+00,2.431e+00,2.232e+00,2.985e+00,3.362e+00,1.996e+00,1.852e+00,3.588e+00,2.920e+00,3.589e+00,2.639e+00,2.412e+00,2.264e+00,3.179e+00,2.382e+00,2.985e+00,1.662e+00,2.740e+00,3.511e+00,2.225e+00,3.317e+00,4.114e+00,2.346e+00
2.998e-01,1.974e-01,9.920e-01,1.059e+00,1.285e+00,1.242e+00,1.972e+00,1.912e+00,2.944e+00,2.677e+00,2.973e+00,2.765e+00,3.037e+00,2.882e+00,4.087e+00,2.132e+00,2.736e+00,3.234e+00,2.738e+00,3.246e+00,1.995e+00,3.562e+00,3.089e+00,2.955e+00,3.339e+00,2.547e+00,1.935e+00,1.905e+00,3.397e+00,2.205e+00,3.166e+00,3.118e+00,2.519e+00
2.953e-01,8.021e-01,1.582e+00,1.562e+00,2.101e+00,2.058e+00,2.655e+00,3.053e+00,3.904e+00,4.056e+00,3.381e+00,4.182e+00,3.265e+00,3.769e+00,4.928e+00,2.924e+00,3.020e+00,5.126e+00,3.750e+00,5.167e+00,4.413e+00,3.872e+00,3.272e+00,4.853e+00,3.671e+00,4.345e+00,3.303e+00,4.513e+00,4.571e+00,3.341e+00,4.377e+00,4.916e+00,3.254e+00
1.821e-01,4.719e-01,1.031e+00,1.046e+00,1.218e+00,1.669e+00,1.804e+00,1.823e+00,3.311e+00,3.467e+00,3.272e+00,3.633e+00,4.052e+00,3.848e+00,5.570e+00,3.358e+00,3.600e+00,4.707e+00,3.621e+00,4.940e+00,3.266e+00,3.963e+00,3.485e+00,4.083e+00,4.748e+00,3.475e+00,3.431e+00,4.082e+00,4.015e+00,3.629e+00,4.787e+00,4.560e+00,3.001e+00
1.403e-01,4.032e-01,8.137e-01,7.967e-01,1.376e+00,1.823e+00,1.855e+00,2.101e+00,2.999e+00,2.715e+00,2.683e+00,3.450e+00,2.460e+00,3.183e+00,4.962e+00,3.808e+00,3.647e+00,4.776e+00,3.398e+00,5.250e+00,4.387e+00,4.290e+00,3.021e+00,4.008e+00,3.942e+00,3.860e+00,4.179e+00,4.530e+00,3.761e+00,3.592e+00,5.093e+00,4.686e+00,3.164e+00
2.233e-01,5.658e-01,1.103e+00,8.354e-01,7.060e-01,9.380e-01,9.192e-01,1.091e+00,1.549e+00,1.910e+00,1.972e+00,2.460e+00,1.695e+00,2.323e+00,3.622e+00,2.160e+00,2.338e+00,3.086e+00,2.222e+00,3.038e+00,2.244e+00,2.894e+00,2.240e+00,2.658e+00,2.782e+00,2.329e+00,3.024e+00,2.524e+00,2.810e+00,2.064e+00,2.427e+00,3.117e+00,2.056e+00
1.052e-02,1.665e-01,2.929e-01,6.183e-01,1.213e+00,1.034e+00,2.059e+00,1.952e+00,2.467e+00,2.299e+00,2.317e+00,2.479e+00,3.052e+00,2.340e+00,4.849e+00,3.803e+00,3.511e+00,4.906e+00,4.118e+00,3.850e+00,3.537e+00,4.865e+00,3.579e+00,3.912e+00,3.583e+00,4.210e+00,4.627e+00,3.622e+00,3.973e+00,3.615e+00,4.761e+00,4.417e+00,3.080e+00
5.677e-02,4.046e-01,6.171e-01,8.112e-01,1.551e+00,1.340e+00,2.064e+00,2.421e+00,2.786e+00,2.843e+00,2.860e+00,2.873e+00,2.953e+00,2.684e+00,4.417e+00,2.907e+00,3.870e+00,5.878e+00,4.621e+00,5.370e+00,4.021e+00,3.616e+00,3.394e+00,4.757e+00,4.105e+00,4.894e+00,4.494e+00,5.267e+00,4.180e+00,4.413e+00,5.200e+00,5.179e+00,3.832e+00
9.698e-03,4.942e-01,6.328e-01,1.067e+00,2.084e+00,1.750e+00,2.535e+00,2.411e+00,2.901e+00,2.626e+00,2.114e+00,3.225e+00,3.129e+00,2.835e+00,5.106e+00,4.673e+00,4.550e+00,7.086e+00,5.681e+00,5.580e+00,5.449e+00,6.380e+00,4.659e+00,5.683e+00,5.325e+00,6.257e+00,5.822e+00,6.406e+00,5.257e+00,5.648e+00,6.014e+00,6.508e+00,4.410e+00
2.553e-01,6.169e-01,1.323e+00,1.466e+00,1.913e+00,1.642e+00,2.538e+00,2.663e+00,3.232e+00,2.895e+00,2.973e+00,3.280e+00,3.385e+00,3.001e+00,5.204e+00,4.132e+00,5.418e+00,6.263e+00,6.298e+00,6.626e+00,4.853e+00,5.846e+00,5.526e+00,6.393e+00,6.275e+00,5.842e+00,6.303e+00,6.482e+00,5.079e+00,6.058e+00,6.452e+00,6.814e+00,4.879e+00
1.113e-01,2.648e-01,6.541e-01,1.007e+00,2.132e+00,1.606e+00,2.767e+00,2.523e+00,3.517e+00,2.517e+00,2.385e+00,3.012e+00,3.429e+00,3.121e+00,5.086e+00,4.617e+00,4.039e+00,6.177e+00,5.446e+00,5.519e+00,5.221e+00,6.337e+00,5.811e+00,6.466e+00,5.198e+00,5.484e+00,6.050e+00,6.101e+00,5.408e+00,5.335e+00,5.878e+00,6.902e+00,3.942e+00
4.182e-02,5.075e-01,7.296e-01,1.059e+00,1.905e+00,2.053e+00,2.245e+00,2.074e+00,3.083e+00,2.799e+00,2.378e+00,3.173e+00,2.924e+00,3.196e+00,4.232e+00,3.343e+00,3.246e+00,4.350e+00,3.638e+00,4.369e+00,5.174e+00,4.967e+00,4.135e+00,4.494e+00,4.115e+00,4.578e+00,4.122e+00,4.458e+00,4.500e+00,4.274e+00,5.409e+00,5.129e+00,3.079e+00
2.147e-01,3.680e-01,9.292e-01,9.946e-01,1.616e+00,1.692e+00,2.437e+00,2.746e+00,3.548e+00,3.667e+00,3.488e+00,3.413e+00,3.897e+00,3.647e+00,5.771e+00,4.579e+00,4.631e+00,6.376e+00,5.307e+00,6.133e+00,5.799e+00,6.508e+00,5.567e+00,7.048e+00,5.698e+00,6.253e+00,6.676e+00,6.307e+00,6.350e+00,5.803e+00,7.136e+00,8.162e+00,5.899e+00
3.566e-02,6.785e-01,9.266e-01,1.326e+00,2.195e+00,2.195e+00,2.453e+00,2.332e+00,3.539e+00,3.191e+00,2.695e+00,4.171e+00,3.564e+00,3.695e+00,5.804e+00,4.382e+00,4.739e+00,6.866e+00,5.752e+00,6.405e+00,5.874e+00,6.634e+00,5.673e+00,7.725e+00,6.878e+00,7.071e+00,7.221e+00,7.413e+00,5.973e+00,7.517e+00,7.192e+00,7.262e+00,5.396e+00
1.803e-01,2.732e-01,7.554e-01,8.792e-01,1.194e+00,9.227e-01,1.395e+00,1.385e+00,2.087e+00,1.998e+00,1.809e+00,2.640e+00,2.913e+00,2.438e+00,4.461e+00,3.617e+00,4.250e+00,5.022e+00,4.679e+00,5.339e+00,4.591e+00,5.337e+00,5.081e+00,7.350e+00,6.484e+00,6.000e+00,7.469e+00,6.516e+00,5.184e+00,6.398e+00,6.315e+00,6.694e+00,5.382e+00
2.100e-01,5.918e-01,1.227e+00,1.435e+00,2.136e+00,2.225e+00,2.888e+00,2.904e+00,4.043e+00,3.571e+00,3.348e+00,3.504e+00,3.309e+00,3.586e+00,5.686e+00,4.541e+00,4.985e+00,6.758e+00,6.787e+00,6.538e+00,5.691e+00,7.119e+00,6.382e+00,7.589e+00,6.795e+00,7.976e+00,6.851e+00,7.525e+00,6.421e+00,7.285e+00,7.833e+00,8.781e+00,6.750e+00
9.683e-02,3.250e-01,6.812e-01,1.094e+00,1.894e+00,1.670e+00,2.475e+00,2.688e+00,3.595e+00,3.017e+00,2.997e+00,3.126e+00,3.006e+00,2.773e+00,4.390e+00,2.974e+00,3.669e+00,5.208e+00,5.245e+00,5.186e+00,4.718e+00,5.385e+00,5.315e+00,6.410e+00,5.322e+00,6.672e+00,5.900e+00,5.848e+00,4.896e+00,6.267e+00,7.059e+00,6.047e+00,4.875e+00
8.541e-02,5.209e-01,7.533e-01,9.321e-01,1.778e+00,1.627e+00,2.440e+00,3.172e+00,3.355e+00,3.621e+00,3.191e+00,2.957e+00,2.753e+00,2.772e+00,4.188e+00,3.134e+00,3.082e+00,5.512e+00,5.615e+00,5.679e+00,6.438e+00,5.578e+00,5.719e+00,8.019e+00,4.580e+00,7.891e+00,7.674e+00,7.963e+00,6.326e+00,7.040e+00,8.323e+00,9.125e+00,6.694e+00
2.597e-01,4.242e-01,1.148e+00,1.109e+00,1.599e+00,1.656e+00,2.282e+00,2.023e+00,3.012e+00,2.260e+00,2.423e+00,3.141e+00,2.361e+00,2.998e+00,4.235e+00,2.982e+00,3.988e+00,5.261e+00,3.843e+00,5.295e+00,4.061e+00,5.331e+00,4.409e+00,6.148e+00,5.542e+00,7.004e+00,6.031e+00,6.565e+00,5.787e+00,5.479e+00,8.145e+00,6.422e+00,6.487e+00
2.823e-01,7.891e-01,1.544e+00,1.586e+00,2.189e+00,1.705e+00,2.776e+00,2.660e+00,3.318e+00,3.361e+00,2.795e+00,3.200e+00,3.955e+00,3.566e+00,4.615e+00,3.519e+00,3.879e+00,5.392e+00,5.368e+00,5.617e+00,5.321e+00,5.208e+00,5.615e+00,7.448e+00,5.755e+00,6.576e+00,6.168e+00,7.199e+00,7.131e+00,7.273e+00,7.698e+00,8.521e+00,6.099e+00
1.043e-01,1.860e-01,4.934e-01,6.363e-01,1.017e+00,1.051e+00,1.549e+00,1.996e+00,2.798e+00,2.939e+00,3.052e+00,2.960e+00,3.506e+00,2.876e+00,4.991e+00,3.632e+00,4.775e+00,6.583e+00,6.129e+00,6.312e+00,5.170e+00,5.990e+00,5.612e+00,7.347e+00,6.513e+00,7.559e+00,7.512e+00,7.883e+00,6.409e+00,8.219e+00,9.525e+00,9.013e+00,7.561e+00
8.279e-02,2.952e-01,5.043e-01,5.072e-01,1.207e+00,8.136e-01,1.418e+00,1.917e+00,2.714e+00,2.194e+00,2.477e+00,2.800e+00,2.323e+00,2.776e+00,4.142e+00,3.200e+00,3.946e+00,5.639e+00,5.108e+00,5.465e+00,5.274e+00,5.132e+00,5.086e+00,6.327e+00,4.945e+00,6.609e+00,7.445e+00,7.414e+00,6.188e+00,6.815e+00,9.612e+00,8.090e+00,7.231e+00
