1.837e-01,6.641e-01,5.515e-01,4.959e-01,1.037e-01,5.774e-01,4.798e-01,1.977e-01,3.593e-01,9.314e-02,6.512e-01,9.996e-01,6.677e-01,3.751e-02,6.251e-01,2.084e-01,1.093e-01,6.363e-01,6.850e-01,7.264e-01,2.884e-01,7.822e-01,6.583e-01,5.518e-02,7.421e-01,2.672e-01,4.689e-01,8.981e-01,9.285e-01,8.352e-01,3.721e-01,4.976e-01,6.886e-02,3.103e-01,9.918e-01,2.262e-01,6.026e-01,8.560e-02,9.453e-01,5.603e-01,6.794e-02,5.851e-01,3.682e-01,5.406e-01,1.335e-01,3.913e-01,4.668e-01,4.804e-01,7.793e-01,5.034e-01,8.195e-01,3.788e-01,8.993e-01,5.335e-01,5.363e-01,9.619e-01,9.952e-01,1.295e-01,3.996e-01,1.702e-01,6.692e-01,5.473e-01,1.254e-01,9.230e-01,7.515e-01,1.569e-01,7.044e-01,9.103e-01,1.238e-01,1.904e-01,8.473e-01,9.173e-01
2.352e-02,1.043e+00,8.976e-01,4.123e-01,1.165e-01,9.861e-01,9.147e-01,8.119e-01,4.893e-01,8.516e-01,4.851e-01,7.628e-01,6.654e-01,2.161e-01,3.693e-01,1.018e+00,7.516e-01,1.543e-01,8.153e-01,6.820e-01,4.483e-01,9.025e-01,8.333e-01,8.330e-01,8.765e-01,1.962e-01,4.217e-01,2.188e-01,1.111e+00,7.875e-01,1.755e-01,6.124e-01,8.752e-01,8.236e-01,1.866e-01,3.549e-01,9.279e-01,1.911e-01,5.174e-01,4.101e-01,5.374e-01,6.166e-01,5.880e-01,8.020e-01,6.121e-01,1.043e-01,4.777e-01,8.044e-02,7.465e-01,1.035e+00,5.314e-01,1.285e-01,5.751e-01,7.216e-01,9.370e-01,9.821e-01,3.907e-01,8.496e-01,8.635e-01,8.089e-01,3.185e-01,3.825e-01,5.590e-01,6.447e-01,5.772e-01,2.313e-01,2.713e-01,5.268e-01,2.276e-01,6.037e-01,6.340e-01,9.901e-01
1.244e-01,1.161e+00,1.603e+00,8.466e-01,5.873e-01,1.116e+00,1.527e+00,1.154e+00,1.375e+00,1.044e+00,1.542e+00,2.022e+00,1.613e+00,2.361e-01,9.516e-01,1.528e+00,8.312e-01,7.242e-01,1.812e+00,1.399e+00,5.219e-01,2.117e+00,1.400e+00,1.642e+00,1.111e+00,9.110e-01,1.468e+00,9.008e-01,1.664e+00,1.304e+00,7.318e-01,1.272e+00,8.836e-01,1.334e+00,9.496e-01,1.232e+00,1.616e+00,6.553e-01,1.074e+00,1.501e+00,5.255e-01,1.556e+00,8.536e-01,1.449e+00,8.642e-01,9.844e-01,1.307e+00,7.091e-01,1.090e+00,1.350e+00,1.497e+00,1.191e+00,1.434e+00,9.996e-01,1.046e+00,1.518e+00,1.516e+00,9.836e-01,1.121e+00,1.252e+00,9.169e-01,9.208e-01,1.285e+00,1.214e+00,1.773e+00,8.921e-01,6.811e-01,1.543e+00,9.388e-01,8.811e-01,1.035e+00,1.575e+00
8.618e-02,3.176e-01,8.578e-01,9.247e-01,8.322e-01,4.935e-01,1.140e+00,1.098e+00,1.115e+00,1.350e+00,1.988e+00,2.235e+00,1.173e+00,7.806e-01,7.024e-01,7.537e-01,7.628e-01,1.169e+00,1.842e+00,1.192e+00,4.626e-01,1.585e+00,1.655e+00,1.200e+00,9.164e-01,1.698e+00,1.160e+00,1.217e+00,1.467e+00,1.594e+00,7.783e-01,1.096e+00,6.567e-01,9.690e-01,9.600e-01,1.246e+00,1.840e+00,1.018e+00,1.286e+00,1.768e+00,1.860e-01,1.452e+00,1.234e+00,1.408e+00,5.790e-01,1.587e+00,1.676e+00,1.322e+00,7.727e-01,7.378e-01,1.673e+00,2.014e+00,1.350e+00,8.000e-01,8.057e-01,1.458e+00,1.224e+00,1.040e+00,8.381e-01,7.230e-01,9.342e-01,1.107e+00,1.422e+00,1.570e+00,1.782e+00,1.511e+00,6.324e-01,1.218e+00,1.570e+00,5.462e-01,1.262e+00,1.616e+00
4.670e-03,9.268e-01,1.168e+00,8.370e-01,1.602e+00,1.973e+00,2.298e+00,2.215e+00,1.929e+00,2.131e+00,2.444e+00,2.781e+00,2.032e+00,1.430e+00,8.449e-01,1.611e+00,2.181e+00,1.583e+00,2.273e+00,1.253e+00,1.438e+00,1.831e+00,2.417e+00,2.513e+00,1.995e+00,1.418e+00,1.481e+00,1.379e+00,1.979e+00,1.784e+00,1.043e+00,1.762e+00,1.749e+00,2.151e+00,5.630e-01,1.705e+00,2.577e+00,1.688e+00,1.093e+00,1.551e+00,9.741e-01,2.138e+00,1.610e+00,2.077e+00,1.436e+00,1.697e+00,1.999e+00,1.520e+00,1.311e+00,1.526e+00,2.115e+00,1.848e+00,1.563e+00,1.325e+00,1.307e+00,1.996e+00,1.546e+00,1.520e+00,1.327e+00,1.795e+00,1.195e+00,9.251e-01,1.856e+00,1.483e+00,1.690e+00,1.777e+00,9.287e-01,9.476e-01,1.270e+00,1.628e+00,2.011e+00,1.917e+00
4.486e-03,2.527e-01,2.376e-01,1.856e-01,3.313e-01,1.065e+00,6.955e-01,7.733e-01,6.155e-01,6.396e-01,9.414e-01,9.004e-01,9.821e-01,9.411e-01,1.162e+00,7.900e-01,1.287e+00,3.964e-01,5.843e-01,9.662e-01,8.606e-01,6.748e-01,1.228e+00,1.454e+00,8.673e-01,7.974e-01,6.437e-01,9.852e-01,5.081e-01,1.386e+00,2.293e-01,8.055e-01,1.184e+00,1.293e+00,4.153e-01,7.218e-01,1.562e+00,5.579e-01,3.632e-01,9.552e-01,9.281e-01,8.720e-01,4.011e-01,7.905e-01,3.788e-01,1.207e+00,8.029e-01,6.584e-01,3.965e-01,8.586e-01,1.197e+00,5.035e-01,1.129e+00,1.175e+00,1.010e+00,1.224e+00,1.218e+00,5.301e-01,7.539e-01,1.255e+00,6.956e-01,5.623e-01,7.783e-01,4.441e-01,5.397e-01,4.348e-01,1.118e+00,7.092e-01,6.172e-01,8.433e-01,6.416e-01,1.057e+00
1.443e-01,8.618e-01,1.131e+00,7.944e-01,5.099e-01,1.420e+00,2.295e+00,2.098e+00,1.284e+00,1.529e+00,1.940e+00,2.534e+00,2.463e+00,1.337e+00,2.141e+00,1.866e+00,2.001e+00,1.501e+00,1.849e+00,2.800e+00,1.801e+00,1.986e+00,2.163e+00,2.400e+00,1.766e+00,1.998e+00,1.543e+00,2.259e+00,1.653e+00,2.590e+00,8.953e-01,2.392e+00,1.698e+00,2.355e+00,1.306e+00,2.103e+00,2.667e+00,1.530e+00,1.578e+00,2.207e+00,1.666e+00,1.960e+00,1.062e+00,1.839e+00,1.228e+00,2.411e+00,2.316e+00,2.074e+00,1.511e+00,2.167e+00,2.284e+00,2.288e+00,2.100e+00,2.270e+00,2.169e+00,2.689e+00,2.491e+00,1.366e+00,1.698e+00,1.852e+00,1.879e+00,1.558e+00,2.214e+00,1.624e+00,1.938e+00,1.271e+00,2.183e+00,2.808e+00,1.514e+00,1.161e+00,2.193e+00,2.294e+00
1.763e-01,1.391e+00,1.525e+00,1.131e+00,6.928e-01,1.515e+00,2.175e+00,2.857e+00,1.639e+00,2.349e+00,2.278e+00,2.791e+00,2.219e+00,1.277e+00,2.035e+00,1.658e+00,2.502e+00,1.965e+00,2.418e+00,2.595e+00,1.444e+00,2.925e+00,2.353e+00,2.663e+00,2.864e+00,1.801e+00,1.622e+00,2.068e+00,3.290e+00,2.528e+00,1.797e+00,2.630e+00,1.502e+00,2.683e+00,2.076e+00,1.982e+00,2.836e+00,1.720e+00,2.428e+00,2.586e+00,1.878e+00,2.455e+00,1.695e+00,2.379e+00,1.815e+00,1.837e+00,2.671e+00,1.609e+00,1.949e+00,2.783e+00,2.248e+00,2.799e+00,2.715e+00,1.715e+00,1.935e+00,3.120e+00,2.282e+00,1.984e+00,2.448e+00,2.166e+00,1.603e+00,1.509e+00,1.935e+00,2.268e+00,2.814e+00,2.218e+00,2.012e+00,2.508e+00,1.765e+00,1.059e+00,2.746e+00,3.361e+00
8.629e-02,1.084e+00,1.179e+00,7.414e-01,8.539e-01,1.686e+00,2.317e+00,2.543e+00,2.312e+00,2.437e+00,2.825e+00,2.917e+00,2.268e+00,1.998e+00,2.022e+00,2.381e+00,2.575e+00,1.849e+00,2.298e+00,2.385e+00,2.540e+00,2.203e+00,2.765e+00,2.874e+00,3.020e+00,1.856e+00,1.802e+00,2.354e+00,3.087e+00,3.045e+00,1.311e+00,2.864e+00,1.995e+00,2.998e+00,1.552e+00,2.313e+00,3.032e+00,1.781e+00,2.096e+00,2.340e+00,2.461e+00,2.956e+00,1.884e+00,2.945e+00,2.516e+00,2.502e+00,2.917e+00,1.794e+00,2.359e+00,3.039e+00,2.561e+00,2.839e+00,2.289e+00,2.019e+00,2.524e+00,2.750e+00,2.672e+00,2.396e+00,2.166e+00,2.843e+00,2.457e+00,1.740e+00,2.652e+00,2.502e+00,2.603e+00,2.330e+00,2.468e+00,2.449e+00,1.302e+00,1.570e+00,3.295e+00,3.246e+00
1.054e-01,8.180e-01,9.797e-01,6.004e-01,1.247e+00,1.746e+00,2.034e+00,2.280e+00,2.066e+00,2.488e+00,2.434e+00,3.253e+00,2.878e+00,1.881e+00,1.999e+00,1.893e+00,2.701e+00,2.219e+00,1.981e+00,2.492e+00,2.445e+00,3.069e+00,2.613e+00,2.988e+00,2.521e+00,2.033e+00,1.878e+00,2.347e+00,2.722e+00,2.529e+00,1.583e+00,2.552e+00,1.527e+00,2.902e+00,2.146e+00,2.729e+00,2.851e+00,1.733e+00,2.408e+00,2.766e+00,2.005e+00,2.817e+00,1.919e+00,2.766e+00,2.027e+00,2.440e+00,2.685e+00,2.029e+00,2.399e+00,2.659e+00,2.924e+00,2.181e+00,2.588e+00,1.419e+00,1.984e+00,2.541e+00,3.101e+00,2.033e+00,1.944e+00,2.302e+00,2.410e+00,1.501e+00,1.968e+00,1.794e+00,2.499e+00,2.082e+00,2.170e+00,2.044e+00,1.197e+00,1.525e+00,2.637e+00,3.073e+00
