6.776e-02,9.359e-01,2.929e-01,5.800e-01,9.240e-01,3.492e-01,6.212e-01,6.755e-01,9.373e-02,4.130e-01,5.809e-01,3.443e-01,4.130e-01,2.655e-02,6.692e-01,9.247e-01,2.225e-01,4.550e-01,1.535e-01,1.651e-01,5.880e-01,2.205e-01,4.450e-01,6.306e-01,3.392e-01,8.925e-01,3.382e-01,3.079e-01,4.239e-02,2.163e-01,2.913e-01,8.308e-01,8.035e-01,6.861e-01,8.019e-01
3.307e-02,7.535e-01,8.843e-01,7.097e-01,7.943e-01,9.880e-01,5.290e-01,1.182e+00,2.000e-01,8.434e-01,1.170e+00,3.820e-01,9.985e-01,5.713e-01,9.567e-01,9.778e-01,3.329e-01,1.022e+00,4.652e-01,1.623e-01,7.008e-01,3.090e-01,1.115e+00,1.177e+00,2.697e-01,8.854e-01,8.187e-01,7.517e-01,5.326e-01,7.041e-01,2.558e-01,5.730e-01,1.146e+00,7.398e-01,1.049e+00
3.569e-02,6.644e-01,8.680e-01,1.509e+00,9.536e-01,8.635e-01,6.237e-01,1.349e+00,5.500e-01,8.375e-01,1.083e+00,8.475e-01,9.224e-01,8.318e-01,1.395e+00,8.608e-01,7.090e-01,9.511e-01,1.087e+00,2.897e-01,6.724e-01,1.121e+00,1.740e+00,1.656e+00,8.943e-01,1.480e+00,5.731e-01,6.753e-01,9.861e-01,1.088e+00,5.408e-01,6.425e-01,1.189e+00,6.653e-01,1.112e+00
4.842e-02,7.876e-01,6.240e-01,1.423e+00,9.918e-01,7.265e-01,1.378e+00,1.907e+00,9.941e-01,1.071e+00,9.263e-01,1.499e+00,1.004e+00,1.004e+00,1.578e+00,1.086e+00,1.199e+00,1.434e+00,1.350e+00,1.104e+00,1.312e+00,1.313e+00,1.787e+00,1.206e+00,1.217e+00,2.091e+00,9.778e-01,1.219e+00,6.049e-01,1.080e+00,1.386e+00,1.448e+00,1.190e+00,1.664e+00,1.515e+00
6.573e-02,1.189e+00,1.155e+00,1.719e+00,2.249e+00,1.609e+00,1.654e+00,2.352e+00,1.397e+00,2.327e+00,2.557e+00,2.103e+00,1.620e+00,1.686e+00,2.804e+00,1.837e+00,1.255e+00,1.739e+00,1.580e+00,1.417e+00,1.478e+00,2.018e+00,2.312e+00,2.792e+00,1.125e+00,2.912e+00,1.713e+00,2.094e+00,1.558e+00,1.932e+00,1.303e+00,2.326e+00,2.257e+00,2.355e+00,2.541e+00
2.223e-02,4.300e-01,5.452e-01,9.353e-01,1.278e+00,1.344e+00,1.317e+00,1.564e+00,1.276e+00,1.464e+00,2.300e+00,1.684e+00,1.082e+00,1.423e+00,2.114e+00,1.268e+00,1.043e+00,9.923e-01,1.563e+00,1.779e+00,1.333e+00,1.926e+00,1.846e+00,2.271e+00,1.182e+00,2.532e+00,1.181e+00,1.279e+00,1.222e+00,2.162e+00,8.405e-01,2.280e+00,1.748e+00,2.108e+00,1.650e+00
5.474e-02,9.310e-01,8.888e-01,1.857e+00,1.290e+00,1.045e+00,2.012e+00,3.286e+00,1.703e+00,2.027e+00,1.713e+00,2.131e+00,2.097e+00,1.716e+00,2.064e+00,2.104e+00,2.399e+00,2.657e+00,2.164e+00,1.567e+00,2.481e+00,2.032e+00,3.219e+00,2.725e+00,1.707e+00,3.415e+00,1.948e+00,1.627e+00,1.716e+00,1.832e+00,2.197e+00,2.673e+00,1.652e+00,2.189e+00,2.265e+00
2.499e-02,3.872e-01,4.005e-01,9.252e-01,6.017e-01,7.288e-01,8.743e-01,1.782e+00,1.655e+00,1.626e+00,2.140e+00,9.326e-01,1.882e+00,1.701e+00,1.672e+00,1.642e+00,1.745e+00,9.517e-01,1.251e+00,1.174e+00,1.352e+00,1.455e+00,2.307e+00,1.779e+00,1.935e+00,2.501e+00,1.528e+00,6.849e-01,1.513e+00,1.970e+00,1.260e+00,1.497e+00,1.638e+00,1.884e+00,1.003e+00
2.369e-02,4.256e-01,3.563e-01,3.719e-01,1.126e+00,9.308e-01,1.175e+00,1.829e+00,1.878e+00,2.956e+00,2.783e+00,2.148e+00,2.017e+00,2.477e+00,2.049e+00,2.352e+00,2.434e+00,2.171e+00,1.930e+00,2.025e+00,2.017e+00,2.405e+00,2.765e+00,2.788e+00,1.858e+00,3.223e+00,2.545e+00,1.908e+00,2.255e+00,2.089e+00,1.869e+00,3.170e+00,2.564e+00,2.688e+00,1.890e+00
6.216e-02,1.106e+00,1.010e+00,1.533e+00,1.931e+00,1.568e+00,2.104e+00,3.370e+00,2.419e+00,4.504e+00,3.788e+00,3.291e+00,3.769e+00,3.449e+00,3.470e+00,3.344e+00,3.789e+00,3.980e+00,3.482e+00,3.386e+00,3.091e+00,3.774e+00,4.850e+00,4.008e+00,3.220e+00,5.331e+00,3.298e+00,2.904e+00,3.298e+00,3.216e+00,3.189e+00,4.354e+00,3.448e+00,4.314e+00,3.529e+00
