3.465e-01,2.723e-01,3.135e-01,2.967e-01,4.892e-01,2.907e-01,7.166e-01,2.385e-01,7.683e-01,8.761e-01,9.569e-02,3.589e-01,2.912e-01,4.725e-01,3.036e-01,2.467e-01,7.679e-01,7.661e-02,2.371e-01,4.922e-02,6.359e-01,3.409e-01,6.987e-01,9.449e-01,8.037e-01,7.931e-01,3.604e-02,7.641e-01,6.966e-02,5.654e-01,2.472e-01,5.684e-02,6.160e-01,2.165e-01,8.134e-01
7.602e-02,6.524e-01,5.539e-01,2.942e-01,8.946e-01,3.317e-01,1.126e+00,8.943e-01,2.723e-01,1.170e+00,2.589e-01,6.395e-01,6.224e-01,4.468e-01,7.388e-02,2.873e-01,6.735e-01,4.063e-01,7.099e-01,4.679e-01,9.445e-01,6.913e-01,6.949e-01,5.116e-01,5.128e-01,4.771e-01,9.935e-01,5.154e-01,1.364e-01,5.012e-01,7.774e-01,6.209e-01,1.734e-01,3.789e-01,9.679e-01
1.605e-01,6.735e-01,1.041e+00,8.079e-01,1.694e+00,5.665e-01,1.764e+00,1.295e+00,9.591e-01,2.170e+00,4.609e-01,1.543e+00,9.054e-01,1.456e+00,9.797e-01,8.641e-01,1.384e+00,9.407e-01,9.640e-01,1.205e+00,1.731e+00,1.326e+00,1.712e+00,1.030e+00,9.362e-01,1.409e+00,1.263e+00,8.388e-01,9.133e-01,1.402e+00,1.654e+00,1.342e+00,7.208e-01,1.021e+00,2.002e+00
2.396e-01,5.392e-01,5.462e-01,1.150e+00,1.508e+00,8.254e-01,1.169e+00,1.094e+00,1.443e+00,1.465e+00,3.508e-01,1.599e+00,1.277e+00,1.491e+00,8.557e-01,1.264e+00,1.679e+00,3.935e-01,1.174e+00,1.252e+00,1.567e+00,7.288e-01,9.176e-01,9.321e-01,1.329e+00,1.097e+00,8.564e-01,7.791e-01,8.644e-01,1.532e+00,1.165e+00,1.440e+00,9.887e-01,6.989e-01,2.020e+00
7.240e-02,4.889e-01,6.436e-01,1.087e+00,2.482e+00,1.215e+00,1.767e+00,2.103e+00,1.368e+00,1.699e+00,1.394e+00,2.316e+00,1.770e+00,2.071e+00,1.598e+00,1.309e+00,1.742e+00,1.141e+00,1.882e+00,2.100e+00,2.070e+00,1.767e+00,1.610e+00,1.047e+00,1.820e+00,1.540e+00,1.945e+00,5.575e-01,1.634e+00,1.788e+00,1.976e+00,2.532e+00,1.625e+00,1.813e+00,2.717e+00
3.031e-02,5.458e-02,2.834e-01,5.059e-01,1.454e+00,1.628e+00,1.866e+00,1.663e+00,1.056e+00,1.627e+00,1.623e+00,2.113e+00,1.495e+00,1.786e+00,1.656e+00,1.162e+00,1.333e+00,1.180e+00,1.362e+00,1.427e+00,1.839e+00,1.775e+00,1.851e+00,6.519e-01,1.643e+00,1.928e+00,1.099e+00,1.159e+00,2.075e+00,1.287e+00,1.220e+00,2.150e+00,1.253e+00,1.601e+00,1.705e+00
2.485e-01,6.691e-01,9.545e-01,1.392e+00,2.545e+00,1.465e+00,2.565e+00,2.394e+00,2.524e+00,3.358e+00,1.397e+00,3.458e+00,2.404e+00,2.858e+00,1.843e+00,2.583e+00,3.219e+00,1.923e+00,1.885e+00,2.623e+00,3.388e+00,2.403e+00,2.263e+00,1.836e+00,2.847e+00,3.087e+00,1.775e+00,1.791e+00,2.024e+00,3.090e+00,3.098e+00,2.840e+00,1.890e+00,1.893e+00,3.592e+00
1.954e-01,2.049e-01,6.632e-01,7.674e-01,1.455e+00,1.457e+00,2.239e+00,1.692e+00,2.401e+00,3.382e+00,1.926e+00,2.966e+00,2.343e+00,2.860e+00,2.033e+00,1.897e+00,2.447e+00,2.132e+00,1.899e+00,1.648e+00,2.852e+00,2.266e+00,2.646e+00,1.668e+00,2.537e+00,3.844e+00,1.216e+00,2.531e+00,3.070e+00,2.461e+00,2.195e+00,2.451e+00,1.934e+00,2.403e+00,2.865e+00
2.871e-01,3.874e-01,6.689e-01,1.193e+00,2.332e+00,1.844e+00,2.471e+00,2.271e+00,3.383e+00,3.443e+00,2.875e+00,3.791e+00,2.801e+00,3.664e+00,2.569e+00,2.780e+00,3.319e+00,2.093e+00,2.853e+00,2.364e+00,3.423e+00,2.848e+00,3.546e+00,2.594e+00,3.416e+00,4.205e+00,2.648e+00,2.897e+00,3.483e+00,2.721e+00,2.569e+00,3.872e+00,3.372e+00,3.569e+00,4.513e+00
1.615e-02,5.080e-01,4.785e-01,5.596e-01,1.278e+00,1.134e+00,1.911e+00,1.808e+00,2.060e+00,2.881e+00,2.632e+00,3.148e+00,2.301e+00,3.151e+00,1.246e+00,3.194e+00,2.854e+00,2.232e+00,2.243e+00,1.977e+00,3.168e+00,3.123e+00,2.210e+00,2.336e+00,2.574e+00,3.474e+00,2.354e+00,3.075e+00,2.709e+00,2.270e+00,2.919e+00,3.141e+00,2.195e+00,2.706e+00,3.261e+00
1.132e-01,3.110e-01,4.874e-01,7.738e-01,1.365e+00,1.166e+00,1.587e+00,1.400e+00,2.266e+00,2.381e+00,2.364e+00,3.000e+00,2.675e+00,3.215e+00,2.237e+00,2.481e+00,3.026e+00,2.225e+00,2.682e+00,1.616e+00,2.578e+00,2.128e+00,2.734e+00,2.318e+00,2.370e+00,3.437e+00,2.927e+00,2.511e+00,3.329e+00,1.747e+00,2.177e+00,3.437e+00,3.185e+00,2.932e+00,3.150e+00
3.231e-01,7.333e-01,7.302e-01,1.176e+00,2.545e+00,1.420e+00,2.273e+00,2.325e+00,2.372e+00,2.791e+00,2.435e+00,3.693e+00,3.712e+00,4.303e+00,2.829e+00,3.427e+00,3.394e+00,2.651e+00,3.812e+00,3.279e+00,3.977e+00,2.995e+00,3.144e+00,3.737e+00,3.655e+00,3.758e+00,2.893e+00,3.422e+00,3.182e+00,3.051e+00,3.462e+00,3.959e+00,3.540e+00,3.360e+00,4.569e+00
1.986e-01,6.136e-01,9.695e-01,1.187e+00,2.247e+00,1.431e+00,2.546e+00,2.218e+00,2.920e+00,3.724e+00,2.433e+00,4.207e+00,3.560e+00,4.984e+00,3.743e+00,4.241e+00,4.506e+00,3.168e+00,3.997e+00,3.620e+00,4.586e+00,3.332e+00,4.155e+00,3.800e+00,3.883e+00,5.074e+00,3.176e+00,4.186e+00,4.393e+00,3.600e+00,4.650e+00,4.399e+00,3.653e+00,4.063e+00,4.876e+00
3.268e-01,6.938e-01,1.073e+00,1.206e+00,2.413e+00,1.335e+00,2.653e+00,2.252e+00,3.127e+00,3.998e+00,2.644e+00,3.896e+00,2.983e+00,5.166e+00,3.225e+00,4.191e+00,4.329e+00,2.796e+00,3.939e+00,2.876e+00,4.549e+00,3.914e+00,3.852e+00,3.555e+00,4.241e+00,4.891e+00,3.260e+00,3.781e+00,4.485e+00,3.530e+00,4.511e+00,4.348e+00,4.079e+00,3.751e+00,5.009e+00
7.235e-02,3.170e-01,5.544e-01,8.502e-01,1.531e+00,1.143e+00,1.755e+00,1.665e+00,2.264e+00,2.691e+00,1.883e+00,3.324e+00,2.873e+00,4.319e+00,3.350e+00,4.050e+00,3.901e+00,3.154e+00,3.731e+00,3.867e+00,4.453e+00,3.067e+00,3.688e+00,2.995e+00,3.538e+00,4.364e+00,3.427e+00,3.955e+00,3.999e+00,3.761e+00,4.065e+00,4.359e+00,3.983e+00,4.047e+00,4.296e+00
2.172e-01,3.631e-01,4.739e-01,5.070e-01,1.682e+00,1.711e+00,2.491e+00,2.119e+00,2.152e+00,3.062e+00,2.966e+00,3.652e+00,3.570e+00,4.808e+00,3.351e+00,4.766e+00,4.404e+00,3.849e+00,4.210e+00,4.003e+00,4.680e+00,4.646e+00,4.682e+00,3.712e+00,4.877e+00,5.280e+00,4.096e+00,5.347e+00,4.551e+00,3.465e+00,4.573e+00,4.749e+00,4.930e+00,4.436e+00,4.930e+00
2.127e-01,1.803e-01,4.224e-01,1.069e+00,1.526e+00,1.572e+00,1.820e+00,1.600e+00,3.093e+00,2.944e+00,2.385e+00,3.634e+00,2.996e+00,4.241e+00,3.007e+00,3.925e+00,4.219e+00,3.341e+00,3.970e+00,3.714e+00,4.091e+00,3.139e+00,4.600e+00,3.287e+00,4.580e+00,4.914e+00,3.013e+00,4.408e+00,4.490e+00,3.213e+00,3.369e+00,4.697e+00,3.999e+00,4.127e+00,4.890e+00
3.283e-01,7.635e-01,1.107e+00,1.530e+00,2.424e+00,1.434e+00,2.460e+00,1.973e+00,2.296e+00,3.164e+00,1.317e+00,3.409e+00,2.997e+00,3.910e+00,2.877e+00,3.390e+00,4.281e+00,3.804e+00,3.823e+00,4.920e+00,5.194e+00,3.592e+00,5.024e+00,3.828e+00,3.685e+00,4.166e+00,3.989e+00,4.358e+00,4.248e+00,4.176e+00,4.461e+00,4.878e+00,4.436e+00,3.656e+00,5.633e+00
1.276e-01,5.240e-01,5.476e-01,4.644e-01,1.269e+00,1.037e+00,1.877e+00,1.595e+00,1.494e+00,2.508e+00,1.879e+00,2.624e+00,2.967e+00,3.092e+00,2.225e+00,2.658e+00,3.614e+00,3.758e+00,3.537e+00,4.041e+00,4.757e+00,4.277e+00,4.290e+00,3.835e+00,3.035e+00,4.341e+00,4.062e+00,4.843e+00,4.272e+00,3.236e+00,4.282e+00,4.508e+00,4.441e+00,4.083e+00,4.459e+00
8.240e-03,3.798e-01,3.386e-01,5.871e-01,1.545e+00,1.190e+00,1.529e+00,1.738e+00,2.064e+00,2.161e+00,2.868e+00,3.134e+00,3.269e+00,4.608e+00,3.399e+00,3.938e+00,4.058e+00,3.946e+00,5.416e+00,5.756e+00,5.007e+00,5.053e+00,6.199e+00,5.046e+00,4.707e+00,5.132e+00,5.093e+00,5.710e+00,6.132e+00,3.304e+00,5.794e+00,6.485e+00,5.698e+00,6.069e+00,5.916e+00
1.821e-01,3.261e-01,6.652e-01,1.199e+00,1.793e+00,1.144e+00,1.703e+00,1.625e+00,2.807e+00,2.941e+00,2.052e+00,3.813e+00,3.512e+00,4.488e+00,3.347e+00,4.255e+00,4.514e+00,3.915e+00,4.052e+00,5.187e+00,5.753e+00,4.670e+00,5.265e+00,5.010e+00,4.274e+00,6.129e+00,4.343e+00,5.393e+00,5.456e+00,4.748e+00,5.388e+00,5.461e+00,6.049e+00,5.513e+00,5.985e+00
1.580e-01,5.986e-01,6.898e-01,6.073e-01,1.630e+00,9.574e-01,1.864e+00,1.650e+00,1.798e+00,2.532e+00,2.141e+00,2.697e+00,2.637e+00,3.865e+00,2.832e+00,3.436e+00,4.234e+00,3.887e+00,4.320e+00,4.428e+00,4.656e+00,4.335e+00,5.748e+00,4.445e+00,5.006e+00,5.610e+00,4.951e+00,5.354e+00,5.052e+00,4.077e+00,5.453e+00,4.806e+00,5.354e+00,5.284e+00,5.576e+00
