9.284e-01,9.685e-01,7.537e-01,3.389e-01,9.965e-01,6.063e-01,6.730e-01,9.819e-01,7.179e-01,2.542e-01,1.565e-01,5.591e-01,1.740e-01,3.099e-01,3.765e-01,4.812e-02,6.850e-01,3.393e-01,7.611e-01,5.344e-01,8.405e-01,8.880e-03,2.701e-01,3.006e-01,4.261e-02,3.477e-01,9.402e-02,5.665e-01,2.926e-01,4.312e-01,8.732e-01,5.671e-01,5.264e-01,2.913e-02,5.715e-01,4.083e-01,3.610e-02,3.624e-01,6.473e-01,1.341e-01,2.392e-01,1.520e-02,4.442e-01,5.919e-02,2.335e-02,6.108e-01
2.600e-01,9.992e-01,5.142e-01,6.117e-01,1.084e+00,8.428e-01,3.660e-01,4.782e-01,9.992e-01,7.118e-01,8.218e-01,1.052e+00,1.967e-01,2.642e-01,9.511e-01,3.582e-01,1.139e+00,7.457e-01,9.880e-01,3.716e-01,3.362e-01,7.110e-01,3.153e-01,5.927e-01,6.421e-01,5.492e-01,5.833e-01,2.660e-01,1.071e+00,9.332e-01,5.844e-01,2.137e-01,6.686e-01,5.345e-01,1.146e+00,4.777e-01,4.640e-01,3.032e-01,1.100e+00,5.020e-01,6.903e-01,9.846e-01,4.273e-01,1.072e-01,4.875e-01,5.137e-01
8.127e-01,1.503e+00,9.367e-01,1.225e+00,2.325e+00,2.004e+00,1.233e+00,1.842e+00,2.048e+00,1.042e+00,1.015e+00,2.005e+00,6.761e-01,6.540e-01,1.204e+00,5.280e-01,2.388e+00,1.420e+00,1.955e+00,1.158e+00,1.131e+00,1.529e+00,6.092e-01,1.528e+00,9.138e-01,8.778e-01,1.449e+00,1.582e+00,2.011e+00,1.907e+00,1.307e+00,7.847e-01,1.384e+00,1.267e+00,1.773e+00,9.787e-01,6.644e-01,1.193e+00,1.588e+00,1.403e+00,1.748e+00,1.346e+00,1.617e+00,1.059e+00,1.167e+00,1.395e+00
7.415e-01,1.012e+00,7.025e-01,8.169e-01,1.514e+00,1.627e+00,7.878e-01,1.219e+00,1.755e+00,5.123e-01,6.369e-01,1.268e+00,5.672e-01,1.132e+00,9.338e-01,8.250e-01,1.780e+00,1.121e+00,1.246e+00,7.597e-01,1.310e+00,6.617e-01,1.253e+00,1.098e+00,5.280e-01,6.870e-01,1.088e+00,1.259e+00,1.576e+00,1.693e+00,1.748e+00,9.384e-01,1.488e+00,8.492e-01,1.420e+00,1.018e+00,2.708e-01,6.020e-01,1.575e+00,1.191e+00,8.114e-01,1.469e+00,1.447e+00,5.342e-01,1.366e+00,1.710e+00
5.033e-01,6.845e-01,4.755e-01,4.053e-01,1.835e+00,1.202e+00,1.277e+00,9.156e-01,1.211e+00,5.416e-01,1.165e+00,9.642e-01,1.168e+00,1.164e+00,7.608e-01,6.991e-01,9.462e-01,6.157e-01,7.500e-01,6.514e-01,1.044e+00,7.483e-01,1.035e+00,9.623e-01,5.502e-01,8.714e-01,1.376e+00,9.496e-01,8.467e-01,1.459e+00,1.434e+00,1.169e+00,1.496e+00,5.790e-01,1.267e+00,4.705e-01,1.636e-01,1.282e+00,1.202e+00,7.162e-01,1.392e+00,8.186e-01,9.228e-01,6.659e-01,6.007e-01,1.569e+00
7.939e-01,1.436e+00,8.976e-01,9.446e-01,2.039e+00,1.960e+00,1.373e+00,2.059e+00,2.692e+00,9.295e-01,1.436e+00,2.127e+00,1.577e+00,1.848e+00,1.579e+00,1.018e+00,2.439e+00,2.231e+00,2.474e+00,1.694e+00,1.995e+00,1.379e+00,1.784e+00,1.395e+00,1.764e+00,1.992e+00,1.854e+00,1.625e+00,2.103e+00,2.021e+00,2.865e+00,1.875e+00,2.037e+00,1.530e+00,2.086e+00,1.147e+00,1.410e+00,1.607e+00,2.816e+00,1.663e+00,1.590e+00,2.020e+00,1.657e+00,5.372e-01,1.398e+00,2.409e+00
2.283e-01,2.894e-01,2.085e-01,4.502e-01,1.281e+00,1.215e+00,1.152e+00,9.822e-01,1.419e+00,5.154e-01,1.462e+00,1.012e+00,1.763e+00,1.446e+00,1.477e+00,1.309e+00,1.946e+00,1.666e+00,1.023e+00,1.021e+00,1.158e+00,8.778e-01,1.107e+00,1.245e+00,6.501e-01,1.367e+00,1.673e+00,1.265e+00,1.981e+00,1.992e+00,1.826e+00,1.467e+00,1.859e+00,1.487e+00,1.937e+00,1.285e+00,8.518e-01,1.307e+00,1.387e+00,1.613e+00,1.924e+00,1.553e+00,1.259e+00,7.945e-01,1.605e+00,1.837e+00
6.277e-01,1.073e+00,6.858e-01,8.033e-01,1.629e+00,1.503e+00,1.272e+00,1.931e+00,2.935e+00,1.816e+00,1.906e+00,2.231e+00,2.146e+00,1.766e+00,2.044e+00,1.768e+00,2.978e+00,2.551e+00,2.154e+00,1.530e+00,2.276e+00,1.583e+00,1.650e+00,2.212e+00,1.659e+00,2.547e+00,2.275e+00,1.477e+00,2.931e+00,2.192e+00,2.888e+00,2.537e+00,2.332e+00,2.047e+00,2.538e+00,1.700e+00,2.218e+00,1.707e+00,2.324e+00,2.713e+00,2.699e+00,2.234e+00,1.709e+00,1.311e+00,1.986e+00,2.032e+00
6.683e-01,1.222e+00,7.618e-01,8.001e-01,2.311e+00,1.730e+00,1.510e+00,1.543e+00,3.640e+00,2.732e+00,2.297e+00,2.650e+00,2.536e+00,1.868e+00,2.634e+00,2.001e+00,2.803e+00,1.911e+00,2.067e+00,2.025e+00,2.154e+00,2.005e+00,2.211e+00,2.797e+00,1.513e+00,2.370e+00,3.364e+00,2.284e+00,2.798e+00,2.567e+00,2.718e+00,3.218e+00,2.926e+00,2.391e+00,2.904e+00,1.644e+00,2.412e+00,1.969e+00,2.462e+00,3.135e+00,3.360e+00,2.810e+00,1.875e+00,1.346e+00,1.984e+00,2.877e+00
3.361e-01,9.148e-01,5.083e-01,6.504e-01,1.304e+00,1.203e+00,8.081e-01,1.233e+00,2.541e+00,2.113e+00,1.928e+00,2.914e+00,2.126e+00,1.201e+00,2.357e+00,1.427e+00,2.622e+00,1.791e+00,2.446e+00,2.044e+00,1.559e+00,2.184e+00,1.887e+00,2.260e+00,1.555e+00,2.570e+00,2.309e+00,1.954e+00,2.724e+00,2.289e+00,1.970e+00,2.189e+00,2.293e+00,1.838e+00,2.469e+00,1.882e+00,2.266e+00,1.745e+00,2.192e+00,2.338e+00,2.476e+00,2.853e+00,1.865e+00,7.898e-01,1.660e+00,2.024e+00
6.812e-01,1.406e+00,8.470e-01,1.343e+00,3.130e+00,2.810e+00,2.195e+00,2.628e+00,3.657e+00,2.130e+00,3.933e+00,4.706e+00,3.501e+00,2.661e+00,2.983e+00,2.619e+00,4.396e+00,3.960e+00,4.349e+00,3.118e+00,3.093e+00,3.317e+00,3.360e+00,4.076e+00,2.347e+00,4.115e+00,4.341e+00,3.353e+00,5.145e+00,4.951e+00,4.070e+00,3.314e+00,4.568e+00,3.373e+00,4.326e+00,3.138e+00,2.787e+00,3.365e+00,4.033e+00,4.347e+00,4.895e+00,4.532e+00,3.897e+00,2.530e+00,3.434e+00,4.311e+00
6.534e-01,9.155e-01,6.279e-01,5.716e-01,1.190e+00,1.218e+00,8.478e-01,1.635e+00,3.308e+00,2.387e+00,1.681e+00,3.597e+00,2.356e+00,2.500e+00,3.029e+00,2.612e+00,2.939e+00,2.514e+00,3.301e+00,2.553e+00,2.870e+00,2.588e+00,2.608e+00,2.976e+00,1.757e+00,3.580e+00,3.578e+00,2.921e+00,2.810e+00,2.507e+00,3.289e+00,3.170e+00,2.797e+00,2.130e+00,3.043e+00,2.264e+00,2.811e+00,2.306e+00,2.849e+00,3.628e+00,2.853e+00,3.706e+00,2.194e+00,1.699e+00,2.890e+00,3.503e+00
1.375e-02,2.035e-01,9.391e-02,6.577e-01,1.427e+00,1.510e+00,1.222e+00,1.410e+00,2.451e+00,1.775e+00,2.138e+00,3.359e+00,3.781e+00,2.957e+00,3.729e+00,2.710e+00,3.377e+00,3.341e+00,3.262e+00,3.296e+00,1.946e+00,3.712e+00,2.389e+00,3.050e+00,1.754e+00,3.545e+00,4.531e+00,3.467e+00,3.907e+00,4.022e+00,3.274e+00,2.687e+00,3.491e+00,2.807e+00,4.029e+00,3.372e+00,3.204e+00,3.120e+00,2.285e+00,4.305e+00,4.407e+00,3.939e+00,3.250e+00,2.111e+00,4.098e+00,4.236e+00
1.916e-01,3.542e-01,2.209e-01,4.183e-01,1.471e+00,1.338e+00,1.377e+00,1.766e+00,3.211e+00,2.016e+00,2.475e+00,3.044e+00,3.595e+00,3.808e+00,2.647e+00,3.149e+00,2.570e+00,4.226e+00,3.447e+00,3.583e+00,3.378e+00,2.905e+00,3.587e+00,4.021e+00,2.579e+00,4.205e+00,5.149e+00,2.994e+00,3.490e+00,3.963e+00,4.382e+00,4.143e+00,4.216e+00,3.180e+00,3.689e+00,2.415e+00,4.153e+00,3.458e+00,3.052e+00,4.396e+00,4.371e+00,4.165e+00,2.990e+00,2.413e+00,3.857e+00,4.461e+00
8.383e-02,7.068e-01,3.296e-01,9.073e-01,2.080e+00,1.878e+00,1.478e+00,1.701e+00,2.522e+00,1.808e+00,2.924e+00,3.734e+00,3.385e+00,2.830e+00,3.252e+00,2.766e+00,4.008e+00,3.953e+00,4.431e+00,4.076e+00,2.846e+00,3.805e+00,2.830e+00,4.447e+00,2.310e+00,4.840e+00,4.740e+00,3.239e+00,4.526e+00,4.938e+00,3.899e+00,2.880e+00,4.275e+00,3.648e+00,5.088e+00,3.697e+00,3.740e+00,4.298e+00,3.041e+00,3.838e+00,5.302e+00,4.905e+00,3.973e+00,2.590e+00,4.097e+00,4.461e+00
2.163e-01,6.992e-01,3.742e-01,7.861e-01,2.115e+00,2.013e+00,1.527e+00,1.676e+00,2.730e+00,1.390e+00,2.748e+00,3.725e+00,3.476e+00,3.872e+00,3.328e+00,3.369e+00,3.907e+00,4.156e+00,5.425e+00,4.593e+00,3.838e+00,3.968e+00,4.117e+00,4.312e+00,2.870e+00,5.531e+00,5.661e+00,4.221e+00,4.261e+00,5.582e+00,5.666e+00,3.985e+00,5.207e+00,4.261e+00,5.455e+00,3.724e+00,4.246e+00,4.593e+00,3.702e+00,4.823e+00,4.980e+00,5.514e+00,4.649e+00,3.418e+00,5.135e+00,6.016e+00
7.581e-01,9.635e-01,6.905e-01,9.164e-01,2.479e+00,2.209e+00,1.762e+00,2.089e+00,2.922e+00,1.589e+00,2.076e+00,3.383e+00,2.594e+00,3.163e+00,2.845e+00,2.947e+00,4.546e+00,3.818e+00,4.079e+00,3.903e+00,3.650e+00,3.165e+00,3.175e+00,4.888e+00,2.113e+00,4.400e+00,4.678e+00,4.369e+00,3.679e+00,4.680e+00,4.032e+00,3.491e+00,4.574e+00,3.169e+00,4.709e+00,3.531e+00,3.142e+00,4.152e+00,3.477e+00,3.451e+00,4.793e+00,4.546e+00,3.858e+00,3.063e+00,4.402e+00,5.629e+00
5.116e-01,1.230e+00,7.080e-01,1.177e+00,2.366e+00,2.349e+00,1.501e+00,2.054e+00,4.168e+00,2.933e+00,3.622e+00,5.204e+00,4.003e+00,4.120e+00,4.671e+00,4.335e+00,5.851e+00,6.888e+00,6.665e+00,5.899e+00,4.373e+00,5.218e+00,5.162e+00,6.943e+00,3.261e+00,6.907e+00,6.868e+00,6.122e+00,6.306e+00,6.790e+00,6.274e+00,5.129e+00,6.638e+00,5.329e+00,7.497e+00,5.683e+00,6.471e+00,4.716e+00,5.495e+00,6.351e+00,7.551e+00,7.769e+00,5.949e+00,3.682e+00,7.057e+00,7.386e+00
1.412e-01,6.737e-01,3.374e-01,1.030e+00,1.797e+00,2.106e+00,1.274e+00,1.747e+00,3.685e+00,2.344e+00,3.151e+00,4.124e+00,3.345e+00,2.877e+00,3.587e+00,3.227e+00,4.462e+00,4.548e+00,5.092e+00,4.103e+00,3.301e+00,3.631e+00,3.591e+00,5.461e+00,2.530e+00,5.314e+00,5.760e+00,4.849e+00,5.483e+00,5.249e+00,4.924e+00,3.938e+00,4.826e+00,4.588e+00,4.817e+00,4.519e+00,4.126e+00,3.356e+00,4.186e+00,5.722e+00,6.093e+00,5.927e+00,4.061e+00,2.838e+00,5.119e+00,5.605e+00
8.981e-01,1.003e+00,7.574e-01,4.937e-01,1.608e+00,1.103e+00,1.217e+00,1.607e+00,2.995e+00,2.721e+00,2.270e+00,3.852e+00,3.005e+00,2.325e+00,3.342e+00,2.728e+00,3.704e+00,3.473e+00,4.467e+00,4.556e+00,3.789e+00,4.023e+00,4.122e+00,4.604e+00,2.544e+00,5.516e+00,5.271e+00,5.111e+00,4.029e+00,4.435e+00,5.191e+00,4.556e+00,4.788e+00,3.971e+00,4.786e+00,4.421e+00,4.882e+00,3.382e+00,3.959e+00,4.820e+00,5.500e+00,4.605e+00,4.128e+00,2.645e+00,4.275e+00,5.009e+00
6.343e-01,1.151e+00,7.210e-01,8.846e-01,2.226e+00,1.822e+00,1.502e+00,1.785e+00,2.825e+00,1.715e+00,2.498e+00,3.206e+00,2.368e+00,2.614e+00,2.664e+00,2.621e+00,4.271e+00,4.417e+00,4.821e+00,4.445e+00,4.548e+00,3.699e+00,4.056e+00,5.814e+00,3.305e+00,5.569e+00,6.307e+00,5.659e+00,5.263e+00,5.768e+00,5.727e+00,3.887e+00,4.890e+00,4.660e+00,5.592e+00,4.863e+00,4.487e+00,4.423e+00,5.028e+00,4.747e+00,6.399e+00,4.971e+00,4.570e+00,3.220e+00,5.428e+00,6.299e+00
3.736e-01,1.006e+00,5.639e-01,1.158e+00,2.302e+00,2.361e+00,1.728e+00,2.353e+00,4.093e+00,2.795e+00,3.680e+00,5.066e+00,4.747e+00,4.134e+00,4.779e+00,4.051e+00,5.440e+00,6.368e+00,6.551e+00,5.350e+00,4.583e+00,6.546e+00,5.844e+00,7.308e+00,4.540e+00,8.005e+00,7.804e+00,6.545e+00,7.923e+00,7.235e+00,7.496e+00,5.831e+00,6.452e+00,5.819e+00,7.434e+00,6.653e+00,6.514e+00,4.942e+00,6.176e+00,7.248e+00,8.293e+00,7.470e+00,6.177e+00,4.463e+00,7.970e+00,7.145e+00
6.595e-03,6.653e-01,2.831e-01,8.729e-01,2.190e+00,1.893e+00,1.564e+00,1.989e+00,3.379e+00,2.494e+00,2.601e+00,4.081e+00,3.928e+00,4.069e+00,3.867e+00,3.609e+00,4.724e+00,5.599e+00,5.666e+00,5.408e+00,4.440e+00,6.133e+00,5.570e+00,6.928e+00,4.820e+00,7.675e+00,8.286e+00,6.451e+00,6.166e+00,6.750e+00,6.786e+00,5.531e+00,6.697e+00,5.597e+00,6.719e+00,6.357e+00,6.707e+00,6.281e+00,5.878e+00,6.054e+00,8.511e+00,7.180e+00,5.656e+00,4.753e+00,7.493e+00,7.624e+00
1.648e-01,3.431e-01,2.085e-01,7.549e-01,1.814e+00,1.873e+00,1.237e+00,1.398e+00,2.454e+00,1.197e+00,2.266e+00,3.159e+00,2.684e+00,3.333e+00,2.384e+00,3.039e+00,3.050e+00,4.193e+00,4.925e+00,4.054e+00,3.737e+00,4.026e+00,4.695e+00,5.804e+00,3.728e+00,5.612e+00,7.245e+00,5.767e+00,5.836e+00,6.544e+00,5.901e+00,4.805e+00,6.221e+00,4.575e+00,5.588e+00,5.174e+00,4.265e+00,4.372e+00,5.154e+00,6.220e+00,6.427e+00,5.631e+00,5.697e+00,4.218e+00,6.956e+00,7.216e+00
8.639e-01,1.414e+00,9.158e-01,8.885e-01,1.919e+00,1.716e+00,1.382e+00,2.015e+00,3.608e+00,2.569e+00,2.960e+00,4.654e+00,3.888e+00,4.151e+00,4.937e+00,4.173e+00,5.577e+00,6.330e+00,7.027e+00,6.506e+00,5.411e+00,5.498e+00,6.261e+00,7.779e+00,5.291e+00,8.666e+00,1.004e+01,8.499e+00,8.156e+00,8.610e+00,8.851e+00,7.136e+00,8.292e+00,6.982e+00,8.710e+00,9.005e+00,7.763e+00,6.550e+00,7.565e+00,8.224e+00,9.294e+00,8.755e+00,7.826e+00,5.235e+00,9.971e+00,1.010e+01
2.299e-01,6.465e-01,3.575e-01,7.139e-01,1.194e+00,1.379e+00,6.395e-01,9.717e-01,2.627e+00,1.934e+00,2.215e+00,3.194e+00,2.693e+00,2.293e+00,2.877e+00,2.500e+00,4.023e+00,4.203e+00,4.956e+00,4.738e+00,3.160e+00,4.557e+00,5.575e+00,6.167e+00,4.266e+00,6.627e+00,7.606e+00,6.917e+00,6.917e+00,6.665e+00,6.878e+00,6.145e+00,7.452e+00,5.909e+00,6.805e+00,7.344e+00,6.190e+00,4.390e+00,6.625e+00,7.649e+00,7.632e+00,6.812e+00,7.446e+00,5.310e+00,8.512e+00,8.584e+00
