4.254e-01,9.574e-01,5.353e-01,3.605e-01,3.645e-01,5.028e-01,7.371e-01,2.153e-01,9.640e-01,4.630e-01,3.908e-01,8.809e-01,2.644e-01,5.903e-01,3.819e-01,8.319e-01,6.906e-02,3.659e-01,4.048e-01,4.087e-01,5.759e-01,9.110e-01,4.064e-01,8.114e-01,4.498e-01,4.776e-01,1.685e-01,3.376e-01,5.320e-01,8.455e-01,1.208e-01,5.355e-01,8.291e-01,2.604e-01,8.131e-01,2.896e-01,7.053e-01,6.366e-01,4.624e-01,5.211e-01,1.317e-01,8.586e-01,4.341e-01,8.828e-01,3.530e-01,3.894e-01,4.872e-01,8.474e-01,2.565e-03
2.990e-01,1.628e+00,1.186e+00,7.046e-01,1.172e+00,9.154e-01,6.657e-01,6.493e-01,1.217e+00,1.078e+00,3.758e-01,6.582e-01,4.324e-01,1.212e+00,4.534e-01,1.371e+00,3.974e-01,8.633e-01,6.882e-01,6.583e-01,4.722e-01,1.047e+00,1.100e+00,1.558e+00,6.555e-01,1.298e+00,2.316e-01,9.946e-01,1.196e+00,1.364e+00,9.053e-01,1.044e+00,9.608e-01,3.836e-01,1.153e+00,5.020e-01,6.624e-01,5.444e-01,7.354e-01,6.871e-01,8.542e-01,7.648e-01,1.274e+00,1.564e+00,5.067e-01,7.535e-01,1.055e+00,1.001e+00,6.256e-01
3.381e-01,8.979e-01,1.464e+00,9.015e-01,5.993e-01,7.798e-01,1.597e+00,6.457e-01,1.680e+00,9.007e-01,9.681e-01,1.520e+00,7.591e-01,6.937e-01,7.718e-01,1.736e+00,8.939e-01,1.237e+00,3.821e-01,1.021e+00,1.011e+00,1.338e+00,1.091e+00,1.205e+00,1.019e+00,9.073e-01,6.587e-01,1.276e+00,1.293e+00,1.152e+00,3.190e-01,9.205e-01,1.235e+00,7.754e-01,1.390e+00,1.200e+00,1.192e+00,1.415e+00,5.327e-01,1.225e+00,1.046e+00,1.362e+00,1.064e+00,1.834e+00,1.066e+00,4.246e-01,1.251e+00,1.510e+00,3.524e-01
1.157e-01,5.095e-01,4.309e-01,3.926e-01,8.982e-01,5.336e-01,6.820e-01,4.096e-01,1.353e+00,8.895e-01,2.555e-01,1.027e+00,7.190e-01,5.673e-01,3.584e-01,5.113e-01,9.984e-01,3.270e-01,6.373e-01,7.949e-01,1.068e+00,1.251e+00,1.370e+00,1.471e+00,3.790e-01,1.115e+00,4.557e-01,7.327e-01,8.770e-01,6.750e-01,3.773e-01,1.072e+00,5.313e-01,1.137e+00,1.296e+00,1.198e+00,9.004e-01,5.100e-01,3.299e-01,5.488e-01,6.648e-01,1.000e+00,1.274e+00,1.173e+00,7.369e-01,1.137e+00,5.886e-01,1.353e+00,6.758e-01
4.088e-01,1.721e+00,2.040e+00,1.335e+00,2.617e+00,1.682e+00,2.052e+00,1.293e+00,3.250e+00,2.740e+00,1.976e+00,2.729e+00,1.995e+00,2.269e+00,1.602e+00,2.973e+00,2.198e+00,2.573e+00,1.213e+00,2.267e+00,2.485e+00,3.126e+00,2.822e+00,2.845e+00,1.941e+00,3.113e+00,1.706e+00,2.885e+00,2.725e+00,2.321e+00,1.422e+00,2.551e+00,1.907e+00,2.496e+00,2.947e+00,2.655e+00,1.877e+00,2.632e+00,1.441e+00,2.478e+00,1.832e+00,2.862e+00,3.437e+00,3.061e+00,2.598e+00,2.200e+00,2.457e+00,3.567e+00,1.310e+00
2.686e-01,1.080e+00,1.273e+00,9.010e-01,1.638e+00,1.437e+00,1.694e+00,1.337e+00,2.910e+00,2.593e+00,1.601e+00,1.971e+00,1.384e+00,1.719e+00,1.033e+00,2.327e+00,2.089e+00,2.010e+00,1.586e+00,2.143e+00,2.023e+00,2.307e+00,3.021e+00,2.534e+00,1.831e+00,2.471e+00,1.065e+00,2.013e+00,2.649e+00,2.145e+00,1.496e+00,2.289e+00,1.576e+00,2.161e+00,3.065e+00,2.307e+00,1.934e+00,2.292e+00,1.632e+00,2.140e+00,1.662e+00,2.267e+00,2.640e+00,2.968e+00,2.060e+00,2.340e+00,1.767e+00,3.194e+00,1.006e+00
2.984e-01,1.451e+00,1.457e+00,9.084e-01,1.743e+00,1.238e+00,1.690e+00,1.187e+00,2.977e+00,2.192e+00,1.749e+00,2.007e+00,1.148e+00,2.670e+00,1.436e+00,2.835e+00,1.632e+00,2.008e+00,1.100e+00,2.000e+00,2.094e+00,2.214e+00,2.245e+00,2.426e+00,1.936e+00,2.745e+00,1.107e+00,2.069e+00,2.121e+00,2.522e+00,1.944e+00,2.388e+00,2.298e+00,1.395e+00,2.390e+00,2.426e+00,2.015e+00,1.961e+00,1.563e+00,2.353e+00,2.268e+00,2.495e+00,3.104e+00,2.293e+00,2.325e+00,1.503e+00,2.041e+00,2.795e+00,1.741e+00
3.688e-01,9.627e-01,1.259e+00,8.100e-01,1.311e+00,1.001e+00,1.933e+00,1.602e+00,3.633e+00,2.141e+00,2.658e+00,2.473e+00,1.422e+00,3.212e+00,2.527e+00,3.475e+00,1.874e+00,2.809e+00,1.228e+00,2.588e+00,2.846e+00,2.767e+00,2.144e+00,2.156e+00,2.741e+00,2.699e+00,1.948e+00,2.318e+00,1.920e+00,2.814e+00,1.981e+00,2.374e+00,3.138e+00,2.279e+00,2.645e+00,3.212e+00,2.982e+00,3.154e+00,1.680e+00,2.512e+00,2.876e+00,3.306e+00,2.838e+00,2.046e+00,2.621e+00,1.899e+00,1.865e+00,3.146e+00,2.104e+00
4.220e-01,1.462e+00,1.104e+00,7.974e-01,2.034e+00,1.568e+00,1.825e+00,1.778e+00,4.569e+00,3.925e+00,3.225e+00,3.199e+00,2.454e+00,4.312e+00,2.201e+00,4.176e+00,2.313e+00,3.345e+00,2.830e+00,2.945e+00,3.395e+00,4.036e+00,3.786e+00,3.373e+00,3.037e+00,4.007e+00,1.866e+00,3.013e+00,3.033e+00,4.022e+00,2.733e+00,3.114e+00,3.271e+00,3.547e+00,3.850e+00,3.758e+00,3.654e+00,3.791e+00,2.601e+00,3.023e+00,3.062e+00,4.282e+00,4.599e+00,3.378e+00,3.414e+00,3.414e+00,2.775e+00,4.211e+00,2.912e+00
3.737e-01,1.207e+00,1.068e+00,7.916e-01,1.894e+00,1.334e+00,1.899e+00,1.224e+00,3.604e+00,3.524e+00,2.951e+00,3.637e+00,2.261e+00,2.960e+00,2.556e+00,3.394e+00,2.799e+00,2.372e+00,1.593e+00,2.764e+00,2.985e+00,3.862e+00,3.469e+00,3.225e+00,2.916e+00,3.621e+00,1.373e+00,2.664e+00,3.282e+00,2.771e+00,2.305e+00,2.938e+00,3.029e+00,2.428e+00,4.011e+00,3.132e+00,2.960e+00,3.107e+00,1.835e+00,2.665e+00,2.224e+00,3.811e+00,3.546e+00,3.510e+00,3.404e+00,2.519e+00,2.835e+00,4.210e+00,2.733e+00
