9.776e-01,8.899e-01,2.821e-01,6.496e-01,4.365e-01,4.539e-01,9.613e-01,4.664e-01,5.126e-01,9.534e-01,6.257e-01,1.417e-01,4.708e-01,4.323e-01,5.719e-01,9.308e-01,3.010e-01,5.542e-01,9.674e-01,4.002e-01,4.652e-01,8.876e-01,4.532e-01,5.366e-01,7.251e-01,5.710e-01,9.285e-01,8.975e-01,8.157e-01,6.463e-01,9.244e-01,7.170e-01,7.447e-01,1.029e-01,4.123e-01,9.184e-01,9.973e-01,8.502e-01,1.874e-01,1.165e-01,8.364e-02,9.805e-01,6.482e-01,7.356e-01,9.571e-01,7.957e-01,4.239e-01,4.572e-01,9.209e-01,7.022e-01,5.183e-01,7.429e-01,8.820e-01,6.454e-01,4.996e-01,9.860e-01,9.413e-01,4.734e-01,2.918e-01,5.633e-02,4.579e-02,5.899e-01
5.893e-01,8.949e-01,9.101e-01,9.889e-01,1.154e+00,5.482e-01,1.343e+00,3.341e-01,1.258e+00,1.434e+00,6.587e-01,4.895e-01,8.340e-01,7.396e-01,1.106e+00,1.327e+00,1.019e+00,1.276e+00,1.463e+00,1.132e+00,7.397e-01,8.162e-01,4.101e-01,1.110e+00,9.848e-01,9.359e-01,5.753e-01,6.966e-01,1.449e+00,7.905e-01,1.356e+00,1.231e+00,1.326e+00,9.888e-01,1.240e+00,6.867e-01,1.320e+00,1.375e+00,7.049e-01,6.722e-01,9.483e-02,6.503e-01,1.197e+00,1.261e+00,1.424e+00,8.375e-01,1.087e+00,1.108e+00,8.339e-01,1.141e+00,8.639e-01,1.288e+00,1.207e+00,1.112e+00,7.356e-01,1.387e+00,8.478e-01,1.256e+00,1.002e+00,5.666e-01,4.353e-01,6.438e-01
4.161e-01,3.926e-01,6.091e-01,3.046e-01,6.966e-01,4.652e-01,1.080e+00,6.471e-01,1.191e+00,6.069e-01,1.217e+00,7.443e-01,7.079e-01,2.418e-01,1.013e+00,1.217e+00,1.071e+00,2.944e-01,7.169e-01,1.193e+00,1.152e+00,1.003e+00,6.320e-01,9.755e-01,3.423e-01,8.526e-01,1.369e+00,6.432e-01,1.136e+00,7.071e-01,7.216e-01,1.249e+00,1.060e+00,2.964e-01,1.001e+00,8.168e-01,1.055e+00,1.337e+00,5.633e-01,4.316e-01,3.213e-01,1.115e+00,4.053e-01,1.228e+00,1.267e+00,1.091e+00,1.064e+00,1.188e+00,5.710e-01,7.416e-01,1.059e+00,5.692e-01,1.128e+00,4.534e-01,1.141e+00,1.337e+00,6.072e-01,5.456e-01,5.080e-01,9.159e-02,5.884e-01,1.088e+00
4.568e-01,7.163e-01,8.172e-01,1.362e+00,1.309e+00,5.283e-01,2.173e+00,1.104e+00,1.861e+00,1.668e+00,1.508e+00,5.104e-01,1.296e+00,6.428e-01,1.367e+00,1.819e+00,1.356e+00,1.147e+00,1.453e+00,1.932e+00,1.145e+00,1.061e+00,1.266e+00,1.698e+00,1.742e+00,9.877e-01,1.081e+00,5.896e-01,2.123e+00,1.540e+00,1.200e+00,1.913e+00,1.554e+00,9.614e-01,1.419e+00,6.703e-01,1.879e+00,1.988e+00,8.254e-01,6.733e-01,5.670e-01,6.511e-01,1.477e+00,1.219e+00,1.663e+00,1.251e+00,1.781e+00,1.300e+00,8.044e-01,1.242e+00,1.660e+00,1.768e+00,1.775e+00,1.651e+00,1.715e+00,1.708e+00,1.397e+00,1.392e+00,1.673e+00,1.191e+00,1.051e+00,9.727e-01
3.307e-01,3.629e-01,2.787e-01,5.549e-01,1.127e+00,5.494e-01,1.269e+00,1.429e+00,9.819e-01,1.527e+00,1.081e+00,1.116e+00,5.919e-01,7.527e-01,1.193e+00,1.422e+00,9.277e-01,7.292e-01,6.997e-01,1.653e+00,8.401e-01,1.302e+00,8.666e-01,8.967e-01,7.901e-01,1.250e+00,6.645e-01,5.114e-01,1.334e+00,1.158e+00,1.505e+00,1.616e+00,9.460e-01,7.375e-01,9.335e-01,7.208e-01,1.694e+00,1.593e+00,1.211e+00,4.790e-01,1.055e+00,4.672e-01,8.575e-01,6.195e-01,1.477e+00,8.452e-01,1.282e+00,1.133e+00,6.419e-01,1.310e+00,1.506e+00,1.364e+00,1.412e+00,1.392e+00,8.607e-01,1.401e+00,7.348e-01,9.495e-01,6.678e-01,7.555e-01,1.247e+00,1.253e+00
3.341e-01,6.518e-01,8.310e-01,9.653e-01,1.577e+00,9.983e-01,2.290e+00,1.333e+00,1.671e+00,2.323e+00,1.503e+00,1.886e+00,9.221e-01,1.692e+00,1.676e+00,2.302e+00,1.933e+00,1.757e+00,1.513e+00,2.746e+00,1.939e+00,1.630e+00,1.454e+00,1.521e+00,1.774e+00,2.000e+00,6.784e-01,1.280e+00,2.304e+00,1.835e+00,2.446e+00,2.527e+00,2.361e+00,2.027e+00,1.605e+00,1.540e+00,2.316e+00,1.977e+00,2.250e+00,8.633e-01,1.040e+00,8.763e-01,2.217e+00,1.392e+00,1.862e+00,1.884e+00,2.298e+00,2.246e+00,1.208e+00,2.268e+00,1.575e+00,2.630e+00,1.861e+00,1.704e+00,1.792e+00,2.342e+00,1.843e+00,1.661e+00,1.374e+00,1.227e+00,2.073e+00,1.876e+00
4.838e-01,5.365e-01,6.725e-01,7.504e-01,1.202e+00,6.574e-01,2.123e+00,1.454e+00,1.999e+00,2.228e+00,1.976e+00,1.132e+00,1.022e+00,1.049e+00,2.401e+00,2.797e+00,2.227e+00,7.922e-01,1.474e+00,2.786e+00,2.233e+00,1.712e+00,1.831e+00,1.889e+00,1.077e+00,2.176e+00,2.157e+00,1.497e+00,2.060e+00,2.283e+00,1.817e+00,2.445e+00,2.359e+00,1.502e+00,1.843e+00,1.333e+00,2.844e+00,2.442e+00,1.548e+00,1.043e+00,1.634e+00,1.157e+00,1.354e+00,1.782e+00,2.031e+00,1.431e+00,2.381e+00,2.244e+00,9.141e-01,2.279e+00,1.988e+00,1.500e+00,2.277e+00,1.704e+00,2.453e+00,2.154e+00,2.022e+00,1.731e+00,1.515e+00,1.652e+00,1.241e+00,2.341e+00
1.504e-01,1.667e-01,5.494e-01,5.813e-01,8.788e-01,6.146e-01,2.337e+00,1.694e+00,2.350e+00,1.925e+00,3.135e+00,1.338e+00,1.088e+00,1.948e+00,2.507e+00,2.987e+00,2.892e+00,1.192e+00,1.333e+00,3.847e+00,3.177e+00,2.469e+00,2.818e+00,2.853e+00,1.549e+00,2.410e+00,2.976e+00,1.985e+00,3.032e+00,3.340e+00,2.256e+00,3.063e+00,2.572e+00,2.043e+00,2.569e+00,1.893e+00,3.200e+00,2.414e+00,2.457e+00,1.472e+00,2.586e+00,2.105e+00,1.991e+00,2.327e+00,1.634e+00,2.599e+00,3.185e+00,2.508e+00,7.944e-01,2.624e+00,2.820e+00,1.905e+00,2.592e+00,1.913e+00,3.815e+00,2.869e+00,2.549e+00,1.799e+00,1.894e+00,1.968e+00,2.358e+00,3.034e+00
4.449e-01,4.808e-01,3.316e-01,7.879e-01,7.642e-01,4.460e-01,1.769e+00,1.260e+00,2.198e+00,2.493e+00,2.061e+00,1.469e+00,7.999e-01,2.221e+00,1.896e+00,2.517e+00,1.844e+00,1.118e+00,1.379e+00,3.196e+00,2.042e+00,2.118e+00,2.087e+00,2.769e+00,1.480e+00,2.465e+00,2.189e+00,2.456e+00,2.814e+00,3.123e+00,1.895e+00,2.525e+00,2.259e+00,1.714e+00,1.896e+00,1.487e+00,2.879e+00,2.478e+00,2.155e+00,1.126e+00,1.875e+00,1.937e+00,2.168e+00,1.570e+00,1.882e+00,1.643e+00,2.512e+00,2.377e+00,1.500e+00,2.269e+00,2.659e+00,2.150e+00,2.042e+00,2.152e+00,2.414e+00,2.081e+00,2.139e+00,2.147e+00,1.956e+00,2.172e+00,2.084e+00,2.249e+00
2.199e-01,3.357e-01,7.582e-01,4.546e-01,1.333e+00,7.636e-01,1.976e+00,1.612e+00,2.345e+00,2.593e+00,2.675e+00,2.032e+00,1.116e+00,2.217e+00,3.257e+00,3.265e+00,3.659e+00,1.853e+00,1.615e+00,4.443e+00,2.968e+00,2.656e+00,2.224e+00,3.137e+00,1.200e+00,3.638e+00,3.258e+00,2.969e+00,3.451e+00,3.287e+00,3.388e+00,3.991e+00,2.650e+00,3.212e+00,2.696e+00,2.367e+00,3.341e+00,2.725e+00,3.402e+00,2.594e+00,2.549e+00,2.236e+00,1.976e+00,2.940e+00,2.257e+00,2.689e+00,3.414e+00,3.492e+00,1.328e+00,2.934e+00,3.356e+00,2.895e+00,3.370e+00,2.705e+00,3.953e+00,3.822e+00,2.584e+00,3.130e+00,1.803e+00,2.194e+00,3.114e+00,3.082e+00
