7.193e-01,3.257e-01,4.555e-01,1.322e-01,6.387e-01,5.556e-01,2.247e-01,6.092e-01,5.826e-01,2.795e-01,1.902e-01,4.673e-01,9.564e-01,8.652e-01,8.502e-01,7.161e-01,6.247e-01,4.337e-01,6.517e-01,7.018e-01,8.546e-01,1.359e-01,2.743e-01,7.663e-01,4.982e-01,8.948e-01,4.974e-01,5.909e-01,4.894e-01,6.091e-01,6.352e-01,6.611e-01,2.967e-01,5.596e-01,3.930e-02,4.374e-01,6.274e-02,2.588e-01,5.878e-01,4.340e-01,9.997e-01,6.748e-01,4.886e-01,1.893e-01,2.109e-01,4.987e-01,9.846e-01,4.762e-01,4.553e-01,8.948e-02,5.602e-01,2.012e-01,8.154e-01,6.135e-01,9.105e-01,2.902e-02,1.370e-02,6.314e-01,3.259e-01,7.836e-01,1.469e-01,6.003e-01,3.973e-02,4.548e-01,4.130e-01,2.764e-01,9.816e-01,1.776e-01,1.482e-01,2.867e-02,4.157e-01,2.346e-01,8.245e-01,6.146e-01,9.569e-02
5.922e-01,9.023e-01,5.515e-01,3.202e-01,6.937e-01,1.429e+00,6.377e-01,1.301e+00,8.548e-01,2.652e-01,6.173e-01,4.032e-01,8.298e-01,7.920e-01,1.242e+00,1.187e+00,1.167e+00,7.607e-01,9.268e-01,9.881e-01,7.700e-01,8.223e-01,7.015e-01,1.607e+00,8.033e-01,1.164e+00,5.143e-01,7.818e-01,7.500e-01,1.044e+00,1.274e+00,7.354e-01,5.188e-01,7.424e-01,4.904e-01,5.337e-01,2.719e-01,6.765e-01,7.122e-01,8.077e-01,1.173e+00,8.805e-01,1.192e+00,4.778e-01,1.171e+00,1.272e+00,1.512e+00,1.200e+00,8.292e-01,2.531e-01,6.708e-01,8.064e-01,1.218e+00,1.122e+00,1.123e+00,3.577e-01,6.954e-01,1.305e+00,4.911e-01,1.107e+00,2.043e-01,7.057e-01,2.875e-01,1.166e+00,1.338e+00,4.002e-01,1.233e+00,9.755e-01,9.708e-01,4.228e-01,1.282e+00,5.631e-01,1.250e+00,1.101e+00,6.156e-01
4.235e-01,4.884e-01,9.011e-01,7.979e-01,9.726e-01,1.317e+00,1.272e+00,1.643e+00,7.562e-01,7.655e-01,6.988e-01,3.837e-01,9.498e-01,9.063e-01,1.070e+00,1.124e+00,8.278e-01,1.115e+00,1.412e+00,1.067e+00,6.326e-01,7.556e-01,7.483e-01,1.234e+00,7.557e-01,1.080e+00,7.618e-01,1.413e+00,5.522e-01,1.436e+00,1.588e+00,9.284e-01,7.131e-01,7.210e-01,1.161e+00,3.851e-01,6.384e-01,7.062e-01,1.263e+00,1.004e+00,1.038e+00,7.418e-01,1.026e+00,5.391e-01,1.478e+00,1.635e+00,1.257e+00,8.148e-01,1.000e+00,3.005e-01,5.838e-01,8.373e-01,1.424e+00,7.944e-01,1.044e+00,3.737e-01,1.221e+00,9.910e-01,1.016e+00,1.077e+00,7.710e-01,6.690e-01,2.138e-01,1.157e+00,9.856e-01,1.080e+00,8.586e-01,1.274e+00,1.288e+00,1.062e+00,8.658e-01,6.167e-01,1.578e+00,7.958e-01,5.714e-01
1.642e-01,6.263e-01,2.788e-01,4.403e-01,7.099e-01,1.631e+00,8.689e-01,1.527e+00,8.134e-01,9.930e-01,8.110e-01,5.934e-01,5.610e-01,1.015e+00,1.452e+00,1.395e+00,1.463e+00,5.709e-01,1.423e+00,1.139e+00,1.210e+00,1.176e+00,1.241e+00,1.830e+00,1.257e+00,8.269e-01,1.187e+00,1.220e+00,1.063e+00,9.025e-01,1.794e+00,9.999e-01,7.114e-01,9.043e-01,5.532e-01,9.851e-01,3.194e-01,5.802e-01,8.129e-01,1.485e+00,1.152e+00,1.421e+00,1.744e+00,1.107e+00,1.723e+00,1.801e+00,1.542e+00,1.104e+00,7.430e-01,8.053e-01,1.263e+00,6.824e-01,1.084e+00,8.042e-01,1.423e+00,1.112e+00,9.811e-01,1.197e+00,5.641e-01,7.406e-01,5.111e-01,1.123e+00,5.691e-01,1.654e+00,1.800e+00,4.705e-01,8.788e-01,1.295e+00,8.407e-01,1.342e+00,1.249e+00,6.806e-01,1.661e+00,8.562e-01,1.455e+00
6.975e-01,4.949e-01,6.838e-01,4.308e-01,1.738e+00,1.259e+00,7.702e-01,1.401e+00,1.589e+00,1.306e+00,1.476e+00,1.390e+00,1.201e+00,1.990e+00,1.483e+00,1.824e+00,1.838e+00,1.700e+00,1.391e+00,1.560e+00,1.832e+00,5.576e-01,1.510e+00,1.906e+00,1.746e+00,1.490e+00,1.778e+00,1.306e+00,1.396e+00,1.188e+00,2.032e+00,1.747e+00,8.470e-01,8.156e-01,1.089e+00,1.082e+00,6.079e-01,1.083e+00,1.343e+00,1.810e+00,1.714e+00,1.542e+00,1.728e+00,8.149e-01,1.140e+00,1.189e+00,2.147e+00,1.622e+00,8.552e-01,1.147e+00,1.670e+00,8.496e-01,2.131e+00,1.413e+00,1.731e+00,3.502e-01,1.499e+00,1.371e+00,1.377e+00,1.727e+00,5.244e-01,1.615e+00,8.446e-01,1.737e+00,1.380e+00,1.500e+00,1.469e+00,1.420e+00,1.415e+00,1.200e+00,1.112e+00,6.964e-01,1.914e+00,1.450e+00,6.742e-01
5.977e-01,6.151e-01,8.140e-01,7.849e-01,1.803e+00,2.347e+00,1.853e+00,3.122e+00,2.593e+00,2.342e+00,1.722e+00,1.628e+00,1.838e+00,2.528e+00,2.674e+00,2.711e+00,2.757e+00,1.639e+00,2.330e+00,2.063e+00,2.758e+00,1.813e+00,2.443e+00,2.687e+00,2.924e+00,1.972e+00,2.919e+00,2.421e+00,2.476e+00,2.071e+00,3.718e+00,2.579e+00,1.228e+00,2.115e+00,1.860e+00,1.620e+00,1.740e+00,1.846e+00,2.351e+00,2.610e+00,2.021e+00,2.126e+00,2.946e+00,1.977e+00,2.649e+00,2.553e+00,2.702e+00,1.813e+00,1.213e+00,1.620e+00,2.535e+00,1.736e+00,2.787e+00,2.207e+00,3.078e+00,1.708e+00,2.201e+00,2.026e+00,1.789e+00,1.777e+00,1.921e+00,2.328e+00,1.191e+00,2.875e+00,2.628e+00,1.731e+00,2.317e+00,2.830e+00,2.520e+00,2.856e+00,2.265e+00,1.502e+00,3.446e+00,1.751e+00,1.847e+00
6.287e-01,7.082e-01,5.561e-01,3.993e-01,1.030e+00,1.647e+00,1.110e+00,1.889e+00,2.199e+00,1.594e+00,1.294e+00,1.379e+00,2.097e+00,1.658e+00,2.402e+00,2.493e+00,2.477e+00,1.256e+00,1.909e+00,2.036e+00,2.603e+00,1.931e+00,1.799e+00,2.866e+00,2.439e+00,2.008e+00,2.080e+00,2.021e+00,2.299e+00,1.680e+00,2.409e+00,1.509e+00,1.062e+00,1.310e+00,1.201e+00,1.383e+00,8.752e-01,1.148e+00,1.880e+00,2.150e+00,1.969e+00,2.312e+00,2.473e+00,1.626e+00,1.832e+00,2.284e+00,1.890e+00,1.945e+00,9.506e-01,1.164e+00,1.736e+00,1.211e+00,2.071e+00,1.788e+00,2.092e+00,1.118e+00,1.272e+00,1.639e+00,1.109e+00,1.811e+00,1.080e+00,1.686e+00,1.161e+00,2.258e+00,2.141e+00,1.488e+00,2.256e+00,1.585e+00,1.306e+00,1.968e+00,2.375e+00,1.765e+00,2.454e+00,1.252e+00,1.576e+00
6.254e-02,4.963e-01,3.910e-01,4.367e-01,6.583e-01,1.201e+00,9.803e-01,1.917e+00,1.771e+00,1.080e+00,1.215e+00,1.559e+00,8.148e-01,1.254e+00,2.122e+00,1.535e+00,2.096e+00,1.365e+00,1.997e+00,1.031e+00,1.930e+00,2.001e+00,1.914e+00,2.447e+00,1.536e+00,1.428e+00,1.150e+00,1.438e+00,1.551e+00,1.549e+00,2.598e+00,1.522e+00,1.395e+00,1.684e+00,2.196e+00,1.080e+00,1.183e+00,1.880e+00,1.580e+00,1.323e+00,1.265e+00,1.363e+00,2.144e+00,1.894e+00,1.542e+00,2.228e+00,1.573e+00,2.175e+00,7.477e-01,8.319e-01,1.626e+00,1.185e+00,2.144e+00,1.215e+00,1.044e+00,1.318e+00,1.566e+00,1.674e+00,1.220e+00,1.108e+00,9.330e-01,1.815e+00,1.018e+00,2.300e+00,2.259e+00,1.578e+00,1.759e+00,2.134e+00,2.384e+00,2.267e+00,1.888e+00,1.956e+00,1.833e+00,8.762e-01,1.699e+00
2.152e-01,4.553e-01,7.283e-01,7.826e-01,1.500e+00,1.614e+00,1.455e+00,2.387e+00,2.698e+00,2.068e+00,2.111e+00,2.322e+00,1.824e+00,2.704e+00,2.321e+00,2.939e+00,2.868e+00,2.245e+00,2.744e+00,2.570e+00,2.998e+00,2.756e+00,2.771e+00,3.057e+00,2.683e+00,2.438e+00,2.945e+00,2.326e+00,2.697e+00,2.833e+00,3.756e+00,2.632e+00,1.732e+00,1.987e+00,3.170e+00,2.291e+00,1.924e+00,2.586e+00,2.819e+00,3.124e+00,1.795e+00,2.709e+00,3.458e+00,2.645e+00,2.464e+00,3.253e+00,3.179e+00,2.558e+00,1.812e+00,1.417e+00,2.958e+00,1.638e+00,2.890e+00,2.195e+00,1.989e+00,1.418e+00,2.567e+00,2.733e+00,2.346e+00,2.023e+00,1.733e+00,2.419e+00,2.130e+00,3.290e+00,2.745e+00,2.721e+00,2.704e+00,3.281e+00,3.070e+00,3.032e+00,2.608e+00,2.012e+00,3.241e+00,1.500e+00,2.142e+00
4.418e-01,6.238e-01,7.746e-01,8.425e-01,1.704e+00,2.364e+00,1.921e+00,3.190e+00,2.864e+00,2.886e+00,1.999e+00,2.524e+00,2.464e+00,3.206e+00,3.973e+00,3.682e+00,3.402e+00,2.127e+00,3.662e+00,3.343e+00,3.893e+00,3.020e+00,3.508e+00,4.203e+00,3.874e+00,2.513e+00,4.151e+00,3.517e+00,3.781e+00,3.318e+00,5.050e+00,3.308e+00,1.731e+00,3.196e+00,3.294e+00,2.607e+00,2.068e+00,2.249e+00,3.592e+00,3.054e+00,2.576e+00,3.558e+00,4.268e+00,2.820e+00,3.845e+00,3.512e+00,3.460e+00,2.667e+00,1.429e+00,1.944e+00,3.758e+00,2.678e+00,3.499e+00,2.980e+00,3.595e+00,2.225e+00,3.269e+00,2.476e+00,2.841e+00,2.668e+00,2.191e+00,3.307e+00,2.252e+00,3.632e+00,3.710e+00,2.620e+00,3.605e+00,4.028e+00,3.096e+00,3.891e+00,3.618e+00,2.610e+00,3.758e+00,1.893e+00,2.731e+00
