6.521e-01,4.042e-01,3.719e-01,1.980e-01,3.483e-01,9.787e-01,7.083e-01,4.312e-01,5.419e-01,2.423e-01,8.414e-01,9.783e-01,5.221e-01,6.494e-01,5.339e-01,5.807e-01,4.459e-01,2.145e-01,7.474e-01,4.631e-01,9.386e-01,2.247e-01,2.671e-01,9.915e-01,1.774e-01,2.338e-01,7.178e-02,2.703e-01,9.016e-01,3.687e-01,1.910e-01,7.044e-01,2.896e-01,5.423e-01,9.065e-01,2.139e-01,7.433e-01,2.006e-01,1.415e-01,8.995e-01,3.549e-01,9.872e-01,6.606e-01,7.591e-01,4.742e-01,3.690e-02,1.555e-01,9.410e-02,5.256e-01,1.732e-01,7.804e-01,8.261e-01
1.720e-01,6.572e-01,3.373e-01,4.091e-01,5.960e-01,9.474e-01,9.203e-01,9.222e-01,7.485e-01,2.219e-01,1.216e+00,6.484e-01,3.994e-01,3.179e-01,5.874e-01,6.892e-01,8.735e-01,4.376e-01,9.345e-01,4.320e-01,3.664e-01,6.375e-02,6.424e-01,6.069e-01,1.056e-01,1.045e+00,1.435e-01,5.743e-01,3.930e-01,5.536e-01,9.304e-01,4.680e-01,9.713e-02,5.316e-01,7.878e-01,7.700e-01,7.291e-01,2.203e-01,4.660e-01,9.026e-01,9.480e-01,8.759e-01,8.560e-01,7.991e-01,7.038e-01,8.685e-01,8.176e-01,2.209e-01,9.120e-01,8.031e-01,1.112e+00,2.359e-01
3.724e-01,3.864e-01,1.130e+00,3.274e-01,1.053e+00,1.369e+00,1.181e+00,8.560e-01,1.436e+00,1.047e+00,1.023e+00,7.117e-01,1.261e+00,1.130e+00,1.425e+00,1.192e+00,1.419e+00,4.875e-01,9.301e-01,5.048e-01,1.195e+00,9.390e-01,1.091e+00,1.043e+00,2.119e-01,6.542e-01,7.364e-01,6.501e-01,9.867e-01,5.083e-01,4.195e-01,7.133e-01,7.969e-01,1.304e+00,7.912e-01,6.095e-01,1.510e+00,9.875e-01,4.313e-01,9.991e-01,1.080e+00,1.074e+00,1.151e+00,8.176e-01,1.288e+00,8.764e-01,1.208e+00,9.156e-01,7.563e-01,1.012e+00,1.469e+00,1.316e+00
3.029e-02,4.661e-01,4.211e-01,1.155e+00,7.062e-01,1.192e+00,9.639e-01,1.477e+00,1.514e+00,3.622e-01,1.251e+00,8.765e-01,1.169e+00,1.002e+00,1.070e+00,1.319e+00,9.493e-01,5.460e-01,1.363e+00,1.143e+00,1.049e+00,8.278e-01,6.849e-01,5.671e-01,8.754e-02,1.337e+00,1.027e+00,7.569e-01,7.952e-01,7.883e-01,1.212e+00,3.746e-01,5.178e-01,9.278e-01,6.935e-01,1.634e+00,1.572e+00,1.041e+00,1.261e+00,6.971e-01,1.850e+00,1.513e+00,1.470e+00,1.175e+00,8.278e-01,1.408e+00,9.654e-01,6.688e-01,1.469e+00,1.499e+00,1.617e+00,8.798e-01
4.920e-01,8.094e-01,1.149e+00,1.227e+00,2.234e+00,2.333e+00,2.038e+00,2.448e+00,2.973e+00,1.799e+00,2.840e+00,1.869e+00,2.161e+00,2.480e+00,2.559e+00,2.245e+00,1.938e+00,1.064e+00,2.809e+00,2.403e+00,2.756e+00,1.459e+00,1.738e+00,1.691e+00,5.781e-01,2.055e+00,1.764e+00,1.971e+00,2.390e+00,1.439e+00,2.263e+00,1.766e+00,1.838e+00,1.771e+00,1.535e+00,2.314e+00,2.927e+00,2.081e+00,2.004e+00,2.401e+00,2.473e+00,2.894e+00,3.055e+00,2.132e+00,1.819e+00,1.962e+00,1.753e+00,1.142e+00,2.853e+00,2.728e+00,3.498e+00,2.714e+00
1.175e-01,5.380e-01,9.242e-01,7.772e-01,1.809e+00,2.499e+00,2.282e+00,1.823e+00,3.013e+00,1.801e+00,2.054e+00,1.358e+00,1.564e+00,2.288e+00,2.519e+00,2.341e+00,1.729e+00,1.159e+00,2.448e+00,1.878e+00,2.231e+00,1.455e+00,1.541e+00,1.959e+00,4.249e-01,2.012e+00,2.286e+00,2.439e+00,1.651e+00,1.971e+00,2.293e+00,2.120e+00,1.588e+00,2.094e+00,1.202e+00,1.839e+00,2.340e+00,2.147e+00,1.916e+00,2.665e+00,2.634e+00,2.029e+00,2.544e+00,2.143e+00,2.043e+00,1.880e+00,2.236e+00,1.836e+00,2.769e+00,2.630e+00,2.700e+00,2.378e+00
4.781e-01,4.783e-01,9.910e-01,6.577e-01,1.646e+00,2.458e+00,2.390e+00,2.331e+00,3.052e+00,2.359e+00,2.023e+00,2.183e+00,2.385e+00,2.745e+00,3.235e+00,2.299e+00,2.180e+00,1.236e+00,2.625e+00,1.800e+00,3.075e+00,2.311e+00,2.109e+00,3.029e+00,6.711e-01,2.105e+00,2.581e+00,2.782e+00,1.993e+00,1.926e+00,2.192e+00,2.523e+00,1.668e+00,2.937e+00,1.760e+00,1.839e+00,2.473e+00,2.900e+00,1.731e+00,2.966e+00,2.760e+00,2.217e+00,3.153e+00,2.856e+00,2.527e+00,1.652e+00,2.632e+00,1.734e+00,3.292e+00,2.491e+00,3.394e+00,3.370e+00
4.958e-01,5.850e-01,9.806e-01,4.845e-01,1.854e+00,2.387e+00,2.154e+00,2.088e+00,3.550e+00,2.577e+00,3.074e+00,2.554e+00,2.175e+00,3.025e+00,3.418e+00,2.589e+00,1.764e+00,1.052e+00,2.814e+00,2.322e+00,3.007e+00,2.131e+00,1.880e+00,2.215e+00,8.706e-01,2.225e+00,2.354e+00,2.755e+00,2.872e+00,2.198e+00,2.149e+00,2.662e+00,1.953e+00,2.230e+00,2.261e+00,1.953e+00,2.582e+00,2.363e+00,1.547e+00,3.139e+00,2.118e+00,2.359e+00,3.019e+00,2.174e+00,2.060e+00,1.590e+00,2.348e+00,2.310e+00,2.718e+00,3.137e+00,3.077e+00,3.402e+00
2.464e-01,6.362e-01,3.865e-01,4.010e-01,1.362e+00,1.631e+00,1.850e+00,2.566e+00,3.810e+00,2.869e+00,3.060e+00,3.390e+00,2.559e+00,2.592e+00,3.899e+00,2.589e+00,2.191e+00,1.911e+00,3.213e+00,2.579e+00,3.441e+00,2.334e+00,2.640e+00,2.816e+00,1.853e+00,3.132e+00,2.405e+00,3.200e+00,2.328e+00,2.309e+00,2.903e+00,2.858e+00,1.465e+00,2.999e+00,3.006e+00,2.621e+00,1.936e+00,3.173e+00,2.274e+00,3.107e+00,2.205e+00,2.640e+00,3.272e+00,2.799e+00,2.294e+00,1.907e+00,3.485e+00,1.906e+00,3.814e+00,3.028e+00,3.905e+00,3.254e+00
2.631e-01,1.693e-01,8.586e-01,5.334e-01,1.073e+00,1.224e+00,9.981e-01,1.246e+00,2.251e+00,2.462e+00,1.657e+00,2.360e+00,2.683e+00,2.528e+00,3.093e+00,2.045e+00,1.731e+00,1.599e+00,1.620e+00,1.843e+00,2.583e+00,2.493e+00,1.939e+00,1.089e+00,8.714e-01,2.031e+00,2.078e+00,1.874e+00,1.866e+00,1.161e+00,1.269e+00,2.020e+00,1.748e+00,1.843e+00,1.796e+00,2.065e+00,2.723e+00,1.697e+00,1.011e+00,1.976e+00,2.286e+00,2.275e+00,2.365e+00,1.800e+00,2.185e+00,2.035e+00,1.544e+00,2.196e+00,1.576e+00,1.971e+00,2.441e+00,2.574e+00
