1.947e-01,5.852e-01,1.500e-01,6.256e-01,6.969e-01,2.802e-01,6.072e-01,5.472e-01,6.287e-01,2.820e-02,2.015e-01,6.081e-01,9.480e-01,1.284e-01,6.762e-01,5.536e-01,4.686e-01,1.825e-01,8.106e-01,3.893e-01,4.279e-01,6.924e-01,6.807e-01,8.627e-01,2.981e-01,2.907e-01,4.469e-01,3.437e-02,5.547e-01,2.057e-01,9.959e-01,7.102e-02,1.806e-02,8.584e-01,4.357e-04,6.701e-01,7.889e-03,4.987e-01,8.639e-01,2.531e-01,3.956e-01,1.292e-01,9.379e-02,7.179e-01,4.994e-01,9.378e-01,1.485e-01,4.020e-02,3.130e-01,6.666e-01,3.814e-01,4.814e-01,9.449e-01,8.704e-01,3.934e-01,8.239e-01,2.075e-01,7.317e-01,2.792e-01,6.643e-02,6.263e-01,3.397e-01,7.733e-02,6.628e-02,4.534e-01,5.695e-01,1.598e-01,9.953e-01,6.123e-01,4.918e-02,5.490e-01,9.269e-02
8.153e-03,7.637e-01,6.276e-02,2.685e-01,2.119e-01,3.656e-01,9.637e-01,1.004e+00,9.162e-01,8.723e-01,2.976e-01,5.668e-01,2.480e-01,6.490e-01,1.019e+00,7.298e-02,1.818e-01,2.471e-01,2.629e-01,9.335e-01,8.485e-01,2.143e-01,9.967e-01,1.629e-01,8.213e-01,8.801e-01,4.529e-02,3.806e-01,4.783e-01,6.856e-01,1.950e-01,3.204e-01,8.061e-01,1.522e-01,5.760e-01,1.442e-01,5.945e-01,1.793e-01,9.530e-01,9.738e-01,2.305e-01,1.003e+00,4.638e-02,8.052e-01,8.452e-01,1.027e+00,8.860e-02,7.625e-01,5.911e-01,6.927e-01,8.575e-01,2.654e-01,2.927e-01,1.013e+00,1.206e-01,8.374e-01,5.130e-01,7.751e-01,5.536e-01,3.666e-02,5.063e-01,5.632e-01,7.648e-01,3.917e-01,8.368e-01,3.327e-01,6.764e-01,7.608e-01,2.419e-01,2.995e-01,1.523e-01,6.104e-02
1.712e-01,1.073e+00,2.815e-01,1.314e+00,1.248e+00,1.380e+00,1.330e+00,1.611e+00,1.749e+00,1.388e+00,1.179e+00,1.328e+00,1.116e+00,8.697e-01,1.628e+00,1.413e+00,1.195e+00,1.084e+00,9.158e-01,1.534e+00,1.978e+00,7.856e-01,2.160e+00,8.596e-01,1.111e+00,1.189e+00,9.408e-01,1.232e+00,1.520e+00,1.514e+00,1.795e+00,4.244e-01,1.012e+00,1.630e+00,1.420e+00,1.398e+00,1.079e+00,1.456e+00,2.198e+00,1.614e+00,1.134e+00,1.210e+00,2.190e-01,1.526e+00,1.997e+00,2.065e+00,1.182e+00,1.105e+00,1.240e+00,1.806e+00,1.231e+00,7.508e-01,1.057e+00,1.988e+00,9.094e-01,2.021e+00,5.820e-01,1.599e+00,1.459e+00,4.595e-01,1.230e+00,1.204e+00,1.277e+00,1.198e+00,1.380e+00,9.643e-01,8.191e-01,1.685e+00,1.585e+00,2.948e-01,1.133e+00,8.405e-01
1.330e-01,4.788e-01,2.095e-01,1.696e+00,1.001e+00,1.737e+00,8.369e-01,1.186e+00,1.835e+00,1.583e+00,1.477e+00,1.318e+00,1.629e+00,1.302e+00,1.031e+00,2.072e+00,1.682e+00,1.013e+00,9.136e-01,9.757e-01,2.184e+00,1.421e+00,1.630e+00,1.288e+00,7.006e-01,8.613e-01,1.153e+00,9.518e-01,1.102e+00,1.837e+00,1.634e+00,4.760e-01,5.916e-01,2.125e+00,1.390e+00,1.492e+00,7.855e-01,1.652e+00,1.424e+00,1.358e+00,1.721e+00,1.465e+00,5.671e-01,1.837e+00,1.834e+00,1.950e+00,1.614e+00,9.443e-01,8.891e-01,1.528e+00,1.039e+00,9.196e-01,7.907e-01,1.912e+00,8.154e-01,1.903e+00,3.835e-01,1.279e+00,1.460e+00,7.224e-01,1.086e+00,1.161e+00,1.480e+00,1.766e+00,9.387e-01,1.051e+00,5.281e-01,1.270e+00,1.992e+00,5.300e-01,1.227e+00,1.231e+00
6.576e-02,5.924e-01,1.083e-01,8.707e-01,1.086e+00,9.891e-01,1.159e+00,1.497e+00,1.887e+00,1.645e+00,9.696e-01,1.110e+00,9.549e-01,1.105e+00,1.129e+00,1.277e+00,1.542e+00,9.332e-01,1.198e+00,1.467e+00,1.934e+00,1.199e+00,1.788e+00,1.288e+00,1.454e+00,1.218e+00,1.451e+00,8.380e-01,9.948e-01,1.805e+00,1.701e+00,1.228e+00,1.204e+00,1.173e+00,1.335e+00,9.738e-01,1.025e+00,9.074e-01,1.114e+00,1.699e+00,1.120e+00,2.094e+00,4.725e-01,1.380e+00,1.699e+00,1.811e+00,6.699e-01,1.555e+00,1.433e+00,1.748e+00,1.227e+00,1.179e+00,1.015e+00,2.342e+00,3.626e-01,1.737e+00,7.501e-01,1.528e+00,1.488e+00,7.873e-01,1.263e+00,1.490e+00,1.219e+00,1.282e+00,8.010e-01,1.345e+00,6.409e-01,1.706e+00,1.084e+00,6.460e-01,9.748e-01,1.447e+00
1.322e-01,7.862e-01,1.447e-01,7.486e-01,1.203e+00,1.485e+00,1.303e+00,1.631e+00,2.681e+00,1.338e+00,7.346e-01,1.676e+00,1.163e+00,1.252e+00,2.200e+00,1.018e+00,1.462e+00,1.720e+00,1.808e+00,1.475e+00,1.601e+00,1.881e+00,2.622e+00,1.548e+00,2.100e+00,1.174e+00,2.101e+00,9.321e-01,1.937e+00,1.553e+00,2.753e+00,1.767e+00,1.143e+00,1.489e+00,1.824e+00,1.414e+00,1.825e+00,9.909e-01,1.388e+00,2.248e+00,1.122e+00,1.968e+00,1.187e+00,1.363e+00,2.474e+00,2.156e+00,9.411e-01,1.727e+00,1.875e+00,2.185e+00,1.478e+00,1.189e+00,1.904e+00,3.092e+00,5.665e-01,2.016e+00,1.643e+00,1.890e+00,1.447e+00,7.854e-01,1.390e+00,2.215e+00,8.926e-01,1.195e+00,1.508e+00,1.994e+00,8.856e-01,2.740e+00,1.048e+00,5.564e-01,1.815e+00,1.419e+00
1.829e-01,1.212e+00,2.038e-01,1.458e+00,1.135e+00,2.039e+00,2.150e+00,2.637e+00,4.083e+00,1.886e+00,1.413e+00,2.927e+00,2.217e+00,2.879e+00,3.536e+00,1.608e+00,2.188e+00,2.168e+00,2.016e+00,2.086e+00,2.727e+00,2.823e+00,3.907e+00,2.490e+00,2.579e+00,1.755e+00,2.541e+00,1.048e+00,2.546e+00,2.490e+00,3.273e+00,1.674e+00,1.748e+00,2.273e+00,2.906e+00,2.366e+00,2.164e+00,1.666e+00,2.432e+00,2.762e+00,1.710e+00,3.302e+00,1.741e+00,3.000e+00,3.336e+00,3.582e+00,2.233e+00,2.133e+00,2.694e+00,2.345e+00,2.631e+00,2.007e+00,2.556e+00,3.597e+00,1.726e+00,3.375e+00,2.579e+00,2.344e+00,2.106e+00,9.742e-01,1.688e+00,3.271e+00,1.702e+00,2.489e+00,2.695e+00,2.210e+00,1.338e+00,3.686e+00,1.998e+00,1.151e+00,2.576e+00,1.885e+00
1.067e-02,3.007e-01,7.671e-02,7.736e-01,6.345e-01,1.378e+00,1.051e+00,1.972e+00,3.480e+00,1.820e+00,1.191e+00,2.595e+00,1.969e+00,2.086e+00,2.622e+00,1.189e+00,2.358e+00,2.117e+00,1.437e+00,1.546e+00,2.495e+00,2.523e+00,3.229e+00,2.197e+00,2.080e+00,1.950e+00,2.732e+00,1.124e+00,1.857e+00,2.136e+00,2.558e+00,1.515e+00,1.630e+00,2.241e+00,3.142e+00,1.973e+00,1.864e+00,1.331e+00,2.051e+00,2.024e+00,2.100e+00,3.406e+00,2.136e+00,2.476e+00,2.820e+00,2.879e+00,2.573e+00,1.755e+00,2.844e+00,1.915e+00,2.197e+00,2.055e+00,1.799e+00,1.998e+00,1.842e+00,2.314e+00,1.844e+00,1.536e+00,1.929e+00,1.786e+00,1.330e+00,3.141e+00,1.670e+00,2.271e+00,2.402e+00,2.152e+00,1.211e+00,2.141e+00,2.136e+00,1.659e+00,1.821e+00,2.247e+00
5.530e-02,3.800e-01,1.239e-01,1.021e+00,5.853e-01,1.743e+00,8.615e-01,1.568e+00,3.991e+00,2.181e+00,1.151e+00,3.160e+00,2.180e+00,1.867e+00,3.276e+00,2.226e+00,2.557e+00,2.655e+00,1.610e+00,2.079e+00,3.003e+00,3.042e+00,3.585e+00,2.433e+00,2.634e+00,2.477e+00,2.567e+00,1.039e+00,2.262e+00,2.745e+00,2.705e+00,1.732e+00,1.759e+00,3.318e+00,2.751e+00,1.908e+00,2.182e+00,1.554e+00,2.603e+00,2.610e+00,2.983e+00,2.680e+00,2.489e+00,3.176e+00,3.635e+00,2.743e+00,2.511e+00,2.182e+00,2.269e+00,2.760e+00,2.564e+00,1.652e+00,2.487e+00,2.232e+00,1.683e+00,2.813e+00,2.492e+00,1.862e+00,1.796e+00,2.142e+00,1.194e+00,3.334e+00,2.046e+00,1.987e+00,2.997e+00,1.952e+00,1.319e+00,2.162e+00,2.183e+00,1.405e+00,2.074e+00,2.541e+00
7.831e-02,6.053e-01,1.348e-01,7.527e-01,6.782e-01,8.990e-01,1.121e+00,1.503e+00,2.398e+00,2.165e+00,1.446e+00,2.589e+00,1.875e+00,1.505e+00,3.013e+00,1.435e+00,2.461e+00,1.687e+00,1.576e+00,2.198e+00,2.367e+00,1.906e+00,2.923e+00,2.050e+00,2.180e+00,1.870e+00,1.596e+00,1.450e+00,1.567e+00,2.429e+00,1.905e+00,1.015e+00,2.027e+00,2.137e+00,2.780e+00,1.512e+00,2.267e+00,1.890e+00,2.880e+00,2.070e+00,1.328e+00,2.616e+00,1.290e+00,2.132e+00,2.927e+00,2.357e+00,2.375e+00,1.589e+00,2.093e+00,1.730e+00,1.912e+00,2.114e+00,2.151e+00,2.347e+00,2.329e+00,2.853e+00,2.619e+00,2.242e+00,1.694e+00,1.547e+00,1.778e+00,2.901e+00,1.395e+00,2.376e+00,2.232e+00,9.963e-01,1.718e+00,1.984e+00,2.181e+00,1.119e+00,1.830e+00,2.398e+00
