9.014e-01,8.414e-01,2.072e-01,3.301e-01,6.547e-02,8.524e-01,6.841e-01,8.150e-01,2.857e-01,5.782e-01,5.614e-03,4.206e-01,9.048e-01,8.992e-01,4.073e-01,4.924e-01,3.642e-01,9.711e-01,5.561e-01,4.748e-01,4.168e-01,8.280e-02,3.158e-01,5.752e-01,4.591e-01,9.643e-01,3.449e-02,6.276e-01,9.499e-01,6.218e-01,6.820e-01,3.566e-01,3.846e-02,9.845e-01,2.827e-01,6.935e-01,2.230e-01,7.385e-01,1.583e-01,4.725e-01,1.908e-01,6.985e-01,5.072e-01,5.269e-01,6.281e-01,8.450e-01,8.638e-02,8.407e-01,4.066e-01,3.081e-02,6.194e-01,4.647e-02,7.550e-01,9.712e-01,6.538e-01,4.551e-01,8.065e-01,7.050e-01,7.531e-02,1.334e-01,2.310e-01,4.778e-01,7.407e-01,2.614e-01,8.539e-01,5.266e-01,6.727e-01,1.802e-01,6.244e-01,3.036e-01,1.481e-01,5.451e-01,6.736e-01
2.059e-01,9.280e-01,1.769e-01,1.788e-01,4.566e-01,8.970e-01,7.624e-01,7.225e-01,9.307e-01,7.431e-01,4.544e-01,4.151e-01,1.003e+00,5.309e-01,7.766e-01,8.402e-01,5.291e-01,5.354e-01,3.826e-01,5.926e-01,4.549e-01,4.001e-01,1.060e+00,3.475e-01,8.848e-01,4.153e-01,1.516e-02,6.646e-01,1.169e+00,7.512e-01,1.105e+00,6.654e-01,9.877e-01,6.385e-01,9.974e-01,1.900e-01,6.645e-01,2.207e-01,9.170e-01,4.485e-01,2.173e-01,7.957e-01,4.183e-01,4.458e-01,5.514e-01,4.194e-01,3.016e-02,1.091e+00,3.190e-01,5.237e-01,1.082e+00,2.354e-01,9.637e-01,9.944e-01,2.050e-01,9.915e-01,1.132e+00,1.848e-01,7.241e-01,6.971e-01,9.099e-01,1.765e-01,3.266e-01,5.338e-01,3.736e-01,8.819e-01,9.618e-01,6.072e-01,1.009e+00,2.433e-01,1.134e-01,1.820e-01,5.290e-01
7.548e-01,1.194e+00,1.101e+00,7.280e-01,6.789e-01,1.370e+00,1.754e+00,1.208e+00,1.184e+00,1.368e+00,3.639e-01,8.760e-01,2.092e+00,1.840e+00,9.155e-01,1.870e+00,1.415e+00,1.991e+00,8.616e-01,1.297e+00,1.271e+00,4.052e-01,1.120e+00,1.185e+00,1.168e+00,1.544e+00,9.797e-01,1.333e+00,2.013e+00,1.604e+00,2.155e+00,1.362e+00,1.045e+00,1.675e+00,1.737e+00,1.285e+00,1.286e+00,7.068e-01,7.255e-01,1.279e+00,9.977e-01,1.975e+00,8.653e-01,1.080e+00,1.669e+00,1.641e+00,2.028e-01,1.694e+00,7.506e-01,7.910e-01,1.771e+00,1.045e+00,1.383e+00,1.434e+00,9.095e-01,1.949e+00,1.781e+00,1.128e+00,1.165e+00,1.056e+00,9.628e-01,6.356e-01,1.036e+00,5.596e-01,1.164e+00,1.218e+00,1.789e+00,7.851e-01,1.177e+00,1.186e+00,1.123e+00,8.303e-01,1.473e+00
1.006e-01,2.380e-01,7.399e-01,1.352e+00,1.267e+00,7.428e-01,1.183e+00,9.946e-01,1.086e+00,1.071e+00,8.592e-01,5.453e-01,1.756e+00,9.333e-01,1.196e+00,1.380e+00,1.712e+00,1.071e+00,1.170e+00,7.493e-01,1.398e+00,7.753e-01,1.303e+00,1.121e+00,1.280e+00,1.567e+00,1.234e+00,1.535e+00,1.568e+00,1.351e+00,1.671e+00,7.755e-01,9.006e-01,1.091e+00,1.356e+00,1.317e+00,7.369e-01,7.753e-01,9.218e-01,1.339e+00,9.941e-01,1.454e+00,8.464e-01,1.281e+00,1.129e+00,1.314e+00,2.478e-01,9.199e-01,4.324e-01,1.297e+00,9.380e-01,1.677e+00,8.494e-01,4.916e-01,5.099e-01,1.109e+00,1.111e+00,6.052e-01,1.371e+00,5.669e-01,1.038e+00,2.806e-01,8.111e-01,7.193e-01,4.944e-01,1.418e+00,1.592e+00,1.149e+00,1.152e+00,1.224e+00,1.236e+00,6.373e-01,1.034e+00
7.419e-02,4.727e-01,2.485e-01,2.985e-01,1.251e+00,1.425e+00,6.716e-01,8.533e-01,1.643e+00,6.605e-01,1.184e+00,9.949e-01,8.813e-01,1.149e+00,6.738e-01,1.017e+00,1.376e+00,5.606e-01,1.147e+00,9.975e-01,5.363e-01,1.185e+00,1.488e+00,9.401e-01,7.228e-01,4.417e-01,6.718e-01,1.499e+00,1.614e+00,6.386e-01,9.182e-01,6.604e-01,1.036e+00,1.181e+00,8.545e-01,9.772e-01,8.071e-01,5.226e-01,7.018e-01,1.205e+00,5.891e-01,1.313e+00,9.892e-01,1.372e+00,8.206e-01,1.395e+00,4.968e-01,1.484e+00,1.152e+00,7.337e-01,9.354e-01,5.693e-01,1.203e+00,9.925e-01,9.839e-01,1.505e+00,1.355e+00,4.008e-01,8.005e-01,9.408e-01,9.077e-01,2.387e-01,6.178e-01,3.887e-01,7.671e-01,1.130e+00,7.909e-01,1.210e+00,1.140e+00,9.834e-01,8.596e-01,6.715e-01,1.305e+00
3.530e-01,5.516e-01,2.419e-01,7.169e-01,8.258e-01,1.089e+00,1.172e+00,1.671e+00,1.843e+00,1.703e+00,9.837e-01,1.264e+00,1.166e+00,1.178e+00,1.631e+00,1.392e+00,1.463e+00,1.557e+00,9.896e-01,1.030e+00,9.353e-01,7.667e-01,1.702e+00,1.582e+00,1.570e+00,1.560e+00,1.036e+00,1.942e+00,2.016e+00,1.443e+00,1.929e+00,1.206e+00,8.634e-01,1.766e+00,1.261e+00,1.470e+00,1.429e+00,1.663e+00,1.712e+00,1.074e+00,1.074e+00,1.375e+00,8.370e-01,1.608e+00,1.668e+00,1.645e+00,1.093e+00,1.752e+00,1.262e+00,8.767e-01,9.128e-01,1.186e+00,1.624e+00,1.634e+00,6.461e-01,9.053e-01,1.234e+00,1.228e+00,1.590e+00,1.403e+00,1.445e+00,1.112e+00,1.154e+00,1.017e+00,1.304e+00,1.862e+00,1.617e+00,1.174e+00,1.530e+00,1.407e+00,1.227e+00,1.012e+00,1.612e+00
7.196e-01,9.442e-01,1.003e+00,9.758e-01,9.074e-01,1.394e+00,2.677e+00,2.230e+00,1.838e+00,1.717e+00,1.100e+00,1.283e+00,2.875e+00,2.260e+00,1.482e+00,2.227e+00,2.707e+00,2.365e+00,1.246e+00,1.897e+00,1.528e+00,6.962e-01,2.033e+00,1.686e+00,2.342e+00,2.691e+00,1.583e+00,2.800e+00,3.169e+00,2.134e+00,3.013e+00,1.839e+00,1.773e+00,2.767e+00,2.096e+00,2.361e+00,1.854e+00,2.129e+00,1.512e+00,2.323e+00,1.872e+00,2.965e+00,1.644e+00,2.243e+00,2.360e+00,2.209e+00,1.578e+00,2.353e+00,1.639e+00,1.263e+00,1.643e+00,2.010e+00,1.710e+00,2.251e+00,1.360e+00,2.263e+00,2.194e+00,1.565e+00,1.796e+00,1.960e+00,1.709e+00,1.182e+00,2.217e+00,1.564e+00,2.321e+00,2.511e+00,2.635e+00,1.901e+00,1.807e+00,2.039e+00,1.829e+00,1.257e+00,2.057e+00
5.364e-01,1.010e+00,7.653e-01,1.360e+00,1.484e+00,1.715e+00,2.063e+00,2.725e+00,2.583e+00,2.400e+00,2.030e+00,2.476e+00,3.000e+00,2.139e+00,2.722e+00,3.099e+00,3.111e+00,2.960e+00,2.420e+00,2.425e+00,2.342e+00,1.792e+00,2.999e+00,2.291e+00,3.313e+00,2.917e+00,2.488e+00,3.239e+00,3.136e+00,2.602e+00,3.899e+00,2.504e+00,2.369e+00,3.410e+00,2.766e+00,2.511e+00,2.895e+00,2.082e+00,2.278e+00,2.631e+00,2.081e+00,2.481e+00,2.177e+00,2.711e+00,3.169e+00,2.471e+00,1.180e+00,2.993e+00,2.181e+00,2.338e+00,1.848e+00,2.138e+00,2.602e+00,2.129e+00,1.808e+00,2.719e+00,3.110e+00,1.948e+00,2.525e+00,2.650e+00,2.704e+00,1.218e+00,1.727e+00,1.611e+00,1.982e+00,3.049e+00,3.247e+00,2.410e+00,2.747e+00,2.420e+00,2.424e+00,1.906e+00,3.007e+00
6.212e-02,1.566e-01,1.638e-01,5.843e-01,1.205e+00,1.202e+00,8.830e-01,1.584e+00,2.798e+00,1.923e+00,1.705e+00,2.025e+00,1.749e+00,1.302e+00,2.463e+00,1.739e+00,1.991e+00,1.380e+00,1.753e+00,2.181e+00,1.639e+00,2.200e+00,2.473e+00,1.951e+00,2.171e+00,2.264e+00,1.461e+00,2.367e+00,2.833e+00,1.343e+00,2.470e+00,1.249e+00,1.346e+00,2.884e+00,1.762e+00,2.477e+00,1.750e+00,1.871e+00,2.463e+00,2.132e+00,1.806e+00,2.218e+00,1.863e+00,2.610e+00,2.492e+00,2.268e+00,1.868e+00,2.829e+00,2.022e+00,1.494e+00,1.406e+00,2.188e+00,1.782e+00,1.973e+00,2.073e+00,1.598e+00,1.536e+00,1.665e+00,2.516e+00,1.714e+00,1.978e+00,1.775e+00,1.321e+00,1.817e+00,1.407e+00,2.780e+00,1.560e+00,2.544e+00,2.337e+00,1.759e+00,2.205e+00,1.365e+00,2.385e+00
6.991e-01,1.341e+00,1.102e+00,7.697e-01,1.449e+00,2.268e+00,2.214e+00,2.234e+00,3.277e+00,3.433e+00,2.710e+00,2.905e+00,3.805e+00,2.797e+00,3.470e+00,3.687e+00,3.051e+00,3.184e+00,2.560e+00,3.434e+00,2.713e+00,2.944e+00,3.556e+00,2.978e+00,3.123e+00,3.664e+00,2.406e+00,3.529e+00,4.642e+00,3.272e+00,4.720e+00,2.571e+00,2.660e+00,4.951e+00,3.837e+00,3.710e+00,2.957e+00,2.277e+00,3.077e+00,3.705e+00,3.111e+00,4.187e+00,2.741e+00,3.568e+00,4.082e+00,4.083e+00,1.674e+00,4.784e+00,3.085e+00,2.537e+00,3.452e+00,2.551e+00,3.393e+00,3.555e+00,3.298e+00,3.615e+00,3.583e+00,3.227e+00,2.984e+00,2.839e+00,2.955e+00,2.067e+00,2.064e+00,2.541e+00,3.174e+00,3.979e+00,2.915e+00,2.982e+00,3.662e+00,2.387e+00,3.602e+00,2.161e+00,3.712e+00
