6.333e-01,2.625e-01,8.894e-02,7.800e-01,5.183e-01,8.668e-02,5.382e-01,9.757e-02,7.167e-01,8.818e-01,8.412e-01,8.469e-01,1.349e-01,3.199e-01,7.434e-01,7.717e-01,8.766e-01,7.328e-02,7.148e-01,1.241e-01,3.270e-01,1.795e-01,5.616e-01,1.666e-01,8.890e-01,8.250e-01,3.569e-03,1.692e-01,1.477e-01,5.645e-01,4.986e-01,7.874e-01,7.661e-01,3.305e-01,7.897e-01,7.675e-01,2.619e-02,2.013e-01,8.593e-01,9.610e-01,4.446e-01,7.417e-01,4.061e-01,7.517e-01,3.959e-01
2.308e-01,4.620e-01,2.228e-01,1.088e+00,3.528e-01,1.811e-01,8.797e-01,7.656e-01,3.589e-01,4.571e-01,7.004e-01,1.246e+00,5.037e-01,9.589e-01,8.977e-01,8.447e-01,7.666e-01,8.501e-01,8.464e-01,2.764e-01,7.737e-01,1.058e+00,8.827e-01,5.691e-01,1.104e+00,1.283e+00,8.852e-01,3.606e-01,2.919e-01,1.036e+00,1.056e+00,9.795e-01,4.522e-01,5.062e-01,1.284e+00,3.527e-01,1.738e-01,3.020e-01,1.311e+00,4.902e-01,4.453e-01,1.056e+00,1.544e-01,3.285e-01,6.905e-01
5.322e-01,3.285e-01,3.853e-01,1.027e+00,4.981e-01,9.990e-01,1.559e+00,9.847e-01,7.771e-01,1.542e+00,1.077e+00,1.935e+00,8.024e-01,6.786e-01,1.257e+00,1.209e+00,1.273e+00,6.961e-01,8.058e-01,2.777e-01,1.325e+00,7.602e-01,8.593e-01,1.243e+00,1.215e+00,1.569e+00,1.111e+00,6.212e-01,7.942e-01,1.101e+00,1.344e+00,1.331e+00,8.383e-01,9.765e-01,1.596e+00,9.387e-01,2.247e-01,8.664e-01,1.550e+00,1.090e+00,7.536e-01,1.623e+00,1.176e+00,1.135e+00,1.261e+00
3.613e-01,3.310e-01,2.245e-01,1.474e+00,1.289e+00,5.301e-01,1.597e+00,1.144e+00,1.436e+00,1.636e+00,1.168e+00,1.664e+00,4.792e-01,1.309e+00,1.861e+00,1.781e+00,1.393e+00,1.047e+00,1.085e+00,9.862e-01,1.358e+00,1.141e+00,7.307e-01,8.474e-01,1.188e+00,2.094e+00,1.677e+00,7.224e-01,1.013e+00,1.263e+00,1.495e+00,1.739e+00,8.617e-01,1.386e+00,1.764e+00,8.761e-01,9.502e-01,7.089e-01,1.565e+00,1.473e+00,6.181e-01,1.856e+00,5.486e-01,9.003e-01,1.088e+00
5.120e-01,4.295e-01,3.290e-01,1.604e+00,1.915e+00,9.576e-01,2.735e+00,1.426e+00,2.278e+00,2.265e+00,1.813e+00,2.905e+00,1.380e+00,2.001e+00,2.794e+00,2.499e+00,1.870e+00,1.594e+00,2.200e+00,1.478e+00,2.012e+00,1.981e+00,1.334e+00,1.912e+00,2.110e+00,2.270e+00,2.056e+00,1.058e+00,1.950e+00,1.758e+00,1.855e+00,2.882e+00,1.208e+00,1.632e+00,2.627e+00,1.405e+00,1.640e+00,1.153e+00,2.683e+00,2.009e+00,1.436e+00,2.957e+00,1.531e+00,1.672e+00,1.934e+00
2.875e-01,3.284e-01,3.557e-01,1.302e+00,1.444e+00,2.056e+00,2.906e+00,1.697e+00,2.507e+00,2.656e+00,1.711e+00,2.624e+00,1.842e+00,2.248e+00,3.027e+00,2.227e+00,2.059e+00,2.053e+00,2.324e+00,1.382e+00,2.529e+00,1.881e+00,1.672e+00,2.387e+00,2.052e+00,2.845e+00,2.694e+00,1.357e+00,1.957e+00,2.251e+00,1.927e+00,2.903e+00,9.421e-01,1.629e+00,2.771e+00,1.774e+00,1.678e+00,1.811e+00,2.801e+00,2.003e+00,1.816e+00,2.563e+00,1.997e+00,2.177e+00,2.559e+00
1.756e-01,3.117e-01,2.615e-01,1.196e+00,8.978e-01,1.219e+00,1.936e+00,2.121e+00,1.798e+00,2.074e+00,1.932e+00,2.605e+00,1.301e+00,2.157e+00,2.769e+00,1.574e+00,2.145e+00,2.382e+00,1.337e+00,1.793e+00,2.326e+00,2.265e+00,1.731e+00,1.399e+00,1.999e+00,2.936e+00,2.397e+00,9.602e-01,1.665e+00,2.553e+00,2.463e+00,2.021e+00,9.266e-01,1.355e+00,2.794e+00,1.219e+00,1.507e+00,1.542e+00,2.304e+00,1.691e+00,1.449e+00,1.710e+00,1.477e+00,1.638e+00,2.049e+00
3.677e-01,2.780e-01,1.813e-01,1.193e+00,1.545e+00,1.451e+00,2.354e+00,1.839e+00,3.399e+00,2.801e+00,1.962e+00,2.302e+00,2.088e+00,2.998e+00,3.790e+00,2.938e+00,2.884e+00,1.883e+00,2.532e+00,2.282e+00,2.147e+00,2.041e+00,1.970e+00,2.228e+00,2.914e+00,3.072e+00,2.253e+00,1.539e+00,2.543e+00,2.171e+00,1.691e+00,3.325e+00,1.274e+00,1.447e+00,2.874e+00,2.223e+00,2.306e+00,1.648e+00,3.196e+00,2.284e+00,2.478e+00,2.257e+00,1.648e+00,2.059e+00,2.132e+00
2.742e-01,3.948e-01,2.931e-01,1.428e+00,1.300e+00,1.175e+00,2.312e+00,2.027e+00,2.815e+00,3.218e+00,2.749e+00,3.775e+00,1.602e+00,2.722e+00,3.585e+00,2.933e+00,2.542e+00,2.445e+00,2.614e+00,1.891e+00,2.591e+00,3.160e+00,2.036e+00,2.531e+00,2.444e+00,3.822e+00,2.588e+00,1.203e+00,2.119e+00,2.819e+00,2.766e+00,3.039e+00,2.016e+00,1.660e+00,3.181e+00,1.595e+00,1.731e+00,2.337e+00,3.578e+00,2.148e+00,1.888e+00,2.349e+00,2.255e+00,1.983e+00,2.220e+00
1.914e-02,9.044e-02,2.524e-01,6.274e-01,1.166e+00,1.940e+00,2.474e+00,1.559e+00,3.071e+00,3.311e+00,2.590e+00,3.208e+00,2.519e+00,2.774e+00,3.694e+00,3.378e+00,2.354e+00,1.958e+00,2.926e+00,2.506e+00,2.908e+00,2.965e+00,1.771e+00,3.752e+00,2.644e+00,3.963e+00,3.288e+00,1.977e+00,2.973e+00,2.455e+00,2.064e+00,3.657e+00,2.028e+00,1.756e+00,2.595e+00,2.473e+00,2.111e+00,2.656e+00,3.577e+00,2.232e+00,2.484e+00,2.863e+00,2.710e+00,3.099e+00,2.970e+00
