1.303e-01,3.234e-01,7.030e-02,2.890e-01,6.479e-01,3.666e-01,5.779e-01,8.311e-01,4.637e-01,5.466e-01,9.727e-01,3.431e-01,1.332e-01,1.285e-01,2.087e-01,8.992e-01,6.673e-01,4.164e-01,9.185e-02,4.160e-01,5.978e-01,7.118e-01,4.015e-01,4.800e-01,7.821e-01,6.501e-01,7.983e-01,9.584e-01,6.685e-01,6.311e-01,9.795e-01,6.021e-01,2.629e-01,1.161e-01,5.877e-01,3.464e-01,5.061e-01,4.632e-01,6.572e-01,8.532e-01
7.352e-02,6.270e-01,5.979e-01,5.252e-01,8.479e-01,3.549e-01,1.105e+00,9.073e-01,3.954e-01,7.008e-01,1.529e+00,6.936e-01,6.334e-01,8.485e-02,5.928e-01,1.355e+00,6.498e-01,1.120e+00,3.380e-01,5.328e-01,1.004e+00,1.395e+00,1.055e+00,9.800e-01,5.115e-01,4.451e-01,8.392e-01,1.274e+00,1.331e+00,6.164e-01,7.462e-01,1.044e+00,1.111e+00,8.494e-01,1.147e+00,5.284e-01,6.349e-01,1.123e+00,7.553e-01,1.254e+00
5.196e-02,4.304e-01,1.054e+00,7.450e-01,1.050e+00,7.042e-01,1.134e+00,1.585e+00,9.459e-01,1.224e+00,1.918e+00,8.471e-01,1.104e+00,7.835e-01,1.053e+00,1.579e+00,9.392e-01,1.594e+00,6.794e-01,1.169e+00,7.712e-01,1.121e+00,7.246e-01,1.403e+00,4.929e-01,6.074e-01,6.197e-01,9.782e-01,1.769e+00,1.117e+00,1.429e+00,1.268e+00,1.584e+00,1.160e+00,1.323e+00,9.439e-01,1.144e+00,1.365e+00,1.412e+00,1.149e+00
1.011e-01,2.810e-01,5.657e-01,1.120e+00,1.742e+00,6.857e-01,1.206e+00,2.255e+00,1.744e+00,1.776e+00,2.121e+00,1.558e+00,1.269e+00,1.357e+00,7.763e-01,2.061e+00,1.551e+00,1.271e+00,1.167e+00,1.005e+00,1.514e+00,1.340e+00,1.292e+00,1.715e+00,1.372e+00,1.120e+00,1.463e+00,1.863e+00,1.373e+00,1.917e+00,1.649e+00,1.214e+00,1.097e+00,6.343e-01,1.739e+00,1.185e+00,1.519e+00,1.201e+00,1.967e+00,1.260e+00
8.938e-02,6.210e-01,8.549e-01,8.636e-01,2.134e+00,1.027e+00,2.365e+00,1.854e+00,1.850e+00,2.250e+00,2.375e+00,2.064e+00,2.009e+00,6.963e-01,1.400e+00,2.300e+00,1.863e+00,1.999e+00,8.456e-01,1.546e+00,2.082e+00,1.675e+00,2.071e+00,1.530e+00,1.458e+00,8.048e-01,1.895e+00,2.499e+00,2.176e+00,1.764e+00,2.313e+00,1.833e+00,2.157e+00,1.464e+00,1.643e+00,1.353e+00,1.638e+00,1.773e+00,1.536e+00,1.923e+00
8.651e-02,4.591e-01,8.853e-01,8.105e-01,1.832e+00,1.816e+00,2.668e+00,2.509e+00,2.428e+00,2.235e+00,2.496e+00,2.232e+00,2.561e+00,1.771e+00,1.545e+00,2.114e+00,1.766e+00,2.023e+00,8.051e-01,2.098e+00,2.428e+00,2.215e+00,2.370e+00,1.895e+00,2.191e+00,1.375e+00,2.164e+00,2.378e+00,2.720e+00,2.218e+00,2.394e+00,2.300e+00,2.088e+00,2.015e+00,1.560e+00,1.370e+00,2.326e+00,2.458e+00,2.067e+00,2.384e+00
7.077e-02,2.473e-01,5.711e-01,8.312e-01,1.806e+00,1.153e+00,2.767e+00,2.398e+00,2.516e+00,3.020e+00,2.221e+00,2.474e+00,2.019e+00,2.149e+00,1.838e+00,2.522e+00,1.922e+00,2.311e+00,1.298e+00,2.120e+00,2.010e+00,1.521e+00,2.530e+00,2.309e+00,2.644e+00,1.109e+00,2.116e+00,2.256e+00,2.146e+00,2.805e+00,2.795e+00,1.817e+00,1.742e+00,1.295e+00,1.736e+00,1.774e+00,2.746e+00,2.469e+00,2.267e+00,2.186e+00
9.707e-02,4.614e-01,5.734e-01,7.427e-01,1.557e+00,8.425e-01,1.690e+00,2.373e+00,1.688e+00,1.891e+00,2.264e+00,1.890e+00,1.910e+00,1.027e+00,1.344e+00,2.813e+00,2.021e+00,2.223e+00,1.573e+00,1.399e+00,2.347e+00,1.593e+00,2.473e+00,1.659e+00,1.923e+00,1.836e+00,1.869e+00,2.438e+00,2.055e+00,2.199e+00,2.638e+00,1.929e+00,1.652e+00,1.703e+00,1.799e+00,1.639e+00,2.356e+00,2.359e+00,2.156e+00,1.764e+00
2.165e-02,2.012e-01,8.051e-01,5.977e-01,1.579e+00,1.032e+00,2.382e+00,2.002e+00,2.276e+00,2.918e+00,2.198e+00,2.486e+00,2.767e+00,1.916e+00,2.391e+00,3.107e+00,2.629e+00,2.781e+00,1.696e+00,2.138e+00,2.094e+00,1.420e+00,3.029e+00,2.129e+00,2.564e+00,1.852e+00,2.179e+00,2.148e+00,2.363e+00,2.938e+00,3.026e+00,2.171e+00,2.136e+00,2.550e+00,2.103e+00,2.424e+00,2.962e+00,2.556e+00,2.049e+00,1.812e+00
1.884e-02,1.781e-01,7.843e-01,5.169e-01,7.489e-01,6.252e-01,1.580e+00,1.697e+00,1.369e+00,2.310e+00,2.506e+00,2.244e+00,2.381e+00,2.199e+00,2.085e+00,2.548e+00,2.015e+00,2.846e+00,1.355e+00,2.085e+00,1.413e+00,1.043e+00,2.502e+00,2.664e+00,1.894e+00,1.238e+00,1.223e+00,1.272e+00,1.970e+00,2.358e+00,2.548e+00,1.708e+00,2.468e+00,2.313e+00,2.313e+00,2.070e+00,2.540e+00,2.548e+00,2.336e+00,2.306e+00
