5.977e-01,4.506e-02,8.569e-01,3.362e-01,5.177e-01,2.381e-01,9.332e-02,9.553e-01,8.168e-01,7.449e-01,3.153e-01,2.549e-01,2.858e-01,6.077e-01,6.618e-01,8.617e-01,1.173e-01,1.879e-01,5.538e-01,2.726e-01,2.086e-01,7.037e-01,3.916e-01,3.920e-01,1.245e-01,2.469e-02,2.175e-01,6.730e-01,1.346e-01,8.876e-03,7.728e-01,4.491e-01,4.007e-01,6.511e-01,5.010e-01,9.603e-01,4.011e-01,5.641e-01,4.516e-01,6.503e-03,9.771e-01,5.352e-01,1.771e-01,9.734e-01,3.973e-01,3.676e-01,4.886e-01
2.058e-01,6.954e-01,1.219e+00,5.912e-01,6.025e-01,7.515e-01,7.273e-01,1.156e+00,7.997e-01,5.380e-01,1.023e+00,3.025e-01,3.091e-01,1.017e+00,5.698e-01,1.195e+00,3.126e-01,8.926e-01,6.742e-01,9.651e-01,8.335e-01,7.186e-01,8.562e-01,1.129e+00,5.381e-01,6.591e-01,9.220e-01,1.201e+00,6.841e-01,3.281e-01,8.441e-01,1.062e+00,1.004e+00,1.083e+00,8.872e-01,1.311e+00,3.207e-01,6.190e-01,2.226e-01,9.742e-01,1.102e+00,2.470e-01,6.086e-01,8.704e-01,7.157e-01,1.828e-01,1.719e-01
9.668e-02,5.675e-01,1.870e+00,1.054e+00,1.121e+00,8.468e-01,1.422e+00,1.277e+00,1.423e+00,7.372e-01,1.665e+00,6.445e-01,3.988e-01,1.162e+00,5.634e-01,1.612e+00,1.182e+00,1.460e+00,1.354e+00,1.495e+00,1.454e+00,7.898e-01,1.187e+00,1.675e+00,8.704e-01,8.069e-01,1.094e+00,1.579e+00,9.929e-01,6.958e-01,1.573e+00,1.237e+00,1.407e+00,1.332e+00,9.336e-01,1.677e+00,4.960e-01,1.214e+00,3.721e-01,1.176e+00,9.033e-01,6.009e-01,7.771e-01,1.553e+00,1.252e+00,9.423e-01,5.418e-01
3.270e-01,1.011e-01,7.739e-01,7.545e-01,7.732e-01,6.318e-01,1.086e+00,7.197e-01,1.238e+00,9.721e-01,7.978e-01,8.518e-01,6.736e-01,1.314e+00,6.949e-01,1.306e+00,9.434e-01,1.272e+00,1.027e+00,5.287e-01,1.112e+00,1.362e+00,7.610e-01,7.740e-01,5.423e-01,6.459e-01,1.015e+00,1.336e+00,6.882e-01,2.921e-01,1.524e+00,1.103e+00,4.546e-01,1.272e+00,6.400e-01,1.025e+00,1.245e+00,1.155e+00,1.128e+00,1.151e+00,1.175e+00,1.233e+00,9.453e-01,1.761e+00,7.002e-01,5.198e-01,7.056e-01
1.159e-01,5.477e-01,1.205e+00,6.430e-01,9.784e-01,8.257e-01,8.675e-01,1.126e+00,1.750e+00,1.351e+00,1.995e+00,5.630e-01,1.079e+00,1.573e+00,7.168e-01,1.172e+00,1.223e+00,1.437e+00,1.197e+00,1.948e+00,1.005e+00,1.437e+00,1.269e+00,1.861e+00,1.079e+00,1.463e+00,1.012e+00,1.777e+00,1.224e+00,1.187e+00,1.561e+00,1.687e+00,1.044e+00,1.902e+00,9.898e-01,1.853e+00,1.237e+00,7.163e-01,8.698e-01,1.022e+00,9.732e-01,6.355e-01,1.082e+00,1.502e+00,7.703e-01,7.713e-01,1.240e+00
2.064e-02,1.466e-01,1.179e+00,9.199e-01,9.559e-01,7.511e-01,2.146e+00,1.110e+00,1.795e+00,1.382e+00,1.913e+00,1.783e+00,1.011e+00,1.939e+00,1.135e+00,1.281e+00,1.981e+00,2.201e+00,1.825e+00,1.107e+00,2.012e+00,9.261e-01,1.386e+00,1.554e+00,1.357e+00,1.568e+00,1.591e+00,2.190e+00,1.564e+00,6.636e-01,2.154e+00,1.941e+00,1.252e+00,1.189e+00,1.304e+00,1.864e+00,1.507e+00,1.497e+00,1.168e+00,1.736e+00,6.381e-01,1.126e+00,1.570e+00,1.851e+00,1.543e+00,1.625e+00,8.890e-01
1.140e-01,2.516e-02,1.015e+00,9.323e-01,1.230e+00,7.672e-01,1.627e+00,1.740e+00,2.668e+00,1.788e+00,2.704e+00,1.639e+00,1.793e+00,2.733e+00,8.815e-01,1.395e+00,2.367e+00,2.981e+00,1.793e+00,2.326e+00,2.056e+00,2.665e+00,2.223e+00,2.040e+00,1.906e+00,1.820e+00,2.210e+00,2.974e+00,1.817e+00,2.116e+00,3.073e+00,2.222e+00,1.630e+00,2.843e+00,1.590e+00,2.329e+00,2.081e+00,2.374e+00,2.157e+00,1.680e+00,9.027e-01,2.051e+00,1.541e+00,3.180e+00,1.423e+00,1.716e+00,2.277e+00
5.321e-01,5.071e-02,8.380e-01,4.398e-01,6.451e-01,4.095e-01,6.092e-01,2.119e+00,1.861e+00,1.902e+00,1.883e+00,9.943e-01,1.549e+00,2.246e+00,1.163e+00,1.663e+00,8.935e-01,1.452e+00,1.909e+00,1.425e+00,1.698e+00,1.660e+00,1.395e+00,1.095e+00,6.601e-01,1.295e+00,1.083e+00,2.031e+00,9.841e-01,7.656e-01,1.692e+00,1.645e+00,1.322e+00,1.207e+00,1.683e+00,1.580e+00,1.473e+00,1.011e+00,1.705e+00,5.872e-01,1.583e+00,1.402e+00,8.899e-01,2.210e+00,1.346e+00,9.368e-01,1.396e+00
1.980e-01,3.400e-01,8.666e-01,6.741e-01,7.682e-01,8.553e-01,1.707e+00,1.928e+00,2.193e+00,2.724e+00,3.197e+00,2.737e+00,2.021e+00,3.755e+00,1.556e+00,2.014e+00,1.962e+00,2.844e+00,2.527e+00,2.570e+00,2.084e+00,2.771e+00,2.000e+00,2.092e+00,2.206e+00,2.016e+00,2.954e+00,3.246e+00,2.224e+00,1.602e+00,2.693e+00,2.752e+00,2.453e+00,2.938e+00,2.228e+00,2.431e+00,2.237e+00,2.449e+00,2.417e+00,2.179e+00,1.775e+00,2.067e+00,1.797e+00,3.270e+00,2.315e+00,2.163e+00,2.141e+00
5.716e-01,2.079e-01,1.315e+00,7.159e-01,8.881e-01,6.647e-01,1.221e+00,2.444e+00,2.143e+00,2.098e+00,3.023e+00,1.983e+00,2.030e+00,2.815e+00,1.470e+00,1.994e+00,1.891e+00,2.424e+00,2.401e+00,2.205e+00,2.293e+00,2.139e+00,2.018e+00,1.954e+00,1.468e+00,1.755e+00,2.598e+00,3.513e+00,1.839e+00,1.331e+00,3.231e+00,2.457e+00,1.926e+00,1.949e+00,2.138e+00,2.589e+00,2.383e+00,2.076e+00,1.905e+00,1.233e+00,1.832e+00,2.302e+00,1.771e+00,3.576e+00,1.818e+00,1.679e+00,1.812e+00
