9.366e-01,6.355e-01,1.477e-01,9.457e-01,1.964e-01,8.373e-01,4.336e-01,2.433e-01,5.706e-01,9.487e-01,2.443e-01,9.625e-02,8.516e-01,3.417e-01,5.405e-01,3.787e-01,3.101e-01,8.347e-01,4.871e-01,1.937e-01,1.477e-01,6.052e-02,4.611e-01,7.666e-02,2.897e-01,2.971e-01,3.761e-01,6.510e-01,1.858e-01,9.440e-01,8.276e-01,2.157e-01,2.251e-01,7.178e-01,5.923e-02,7.154e-01,3.105e-01,3.988e-01,1.291e-02
8.222e-01,1.141e+00,2.069e-01,1.067e+00,8.107e-01,1.415e+00,6.202e-01,8.539e-01,1.016e+00,1.813e+00,5.323e-01,6.998e-01,1.096e+00,9.802e-01,1.261e+00,1.004e+00,5.195e-01,8.230e-01,1.104e+00,8.099e-01,9.993e-01,5.296e-01,1.122e+00,4.081e-01,1.123e+00,4.923e-01,4.607e-01,8.451e-01,6.535e-01,1.669e+00,1.134e+00,2.933e-01,6.559e-01,8.008e-01,2.160e-01,1.343e+00,8.897e-01,7.044e-01,3.127e-01
2.720e-01,3.089e-01,6.669e-01,1.155e+00,9.238e-01,1.325e+00,1.051e+00,6.196e-01,1.050e+00,9.716e-01,4.732e-01,5.560e-01,1.229e+00,1.079e+00,7.646e-01,4.256e-01,1.079e+00,8.975e-01,5.714e-01,1.981e-01,4.018e-01,1.695e-01,7.757e-01,2.566e-01,6.269e-01,1.074e+00,2.579e-01,6.164e-01,7.926e-01,7.785e-01,1.280e+00,9.455e-01,9.914e-01,8.896e-01,2.340e-01,8.496e-01,2.351e-01,3.971e-01,5.848e-01
9.303e-01,7.269e-01,7.627e-01,2.049e+00,1.922e+00,2.597e+00,2.046e+00,1.042e+00,1.699e+00,2.345e+00,8.436e-01,1.045e+00,2.745e+00,2.051e+00,1.373e+00,9.581e-01,1.912e+00,2.238e+00,1.480e+00,9.005e-01,1.185e+00,6.418e-01,1.085e+00,1.011e+00,1.114e+00,1.354e+00,1.373e+00,1.331e+00,1.062e+00,2.131e+00,1.874e+00,1.886e+00,1.255e+00,1.700e+00,5.955e-01,2.094e+00,4.974e-01,1.279e+00,1.165e+00
3.774e-01,4.083e-01,4.108e-01,1.041e+00,1.367e+00,1.698e+00,1.253e+00,6.920e-01,1.317e+00,2.234e+00,1.325e+00,7.718e-01,2.254e+00,1.355e+00,1.792e+00,1.579e+00,2.061e+00,1.460e+00,1.342e+00,1.119e+00,8.439e-01,8.697e-01,1.555e+00,1.302e+00,9.105e-01,1.133e+00,1.539e+00,1.593e+00,1.499e+00,1.978e+00,1.687e+00,2.017e+00,1.562e+00,1.709e+00,1.145e+00,1.913e+00,7.284e-01,1.561e+00,1.702e+00
5.096e-01,4.006e-01,3.013e-01,9.921e-01,1.076e+00,1.711e+00,1.286e+00,1.017e+00,1.044e+00,2.312e+00,1.126e+00,1.270e+00,1.689e+00,1.507e+00,1.307e+00,9.211e-01,1.678e+00,2.081e+00,1.428e+00,1.067e+00,7.490e-01,1.464e+00,1.738e+00,1.041e+00,1.541e+00,1.104e+00,1.642e+00,1.157e+00,1.413e+00,1.486e+00,1.179e+00,1.510e+00,1.300e+00,1.262e+00,1.269e+00,2.058e+00,4.989e-01,1.120e+00,1.633e+00
2.215e-01,3.211e-01,6.427e-01,1.123e+00,1.205e+00,1.866e+00,1.398e+00,1.753e+00,1.935e+00,2.602e+00,2.530e+00,1.467e+00,2.164e+00,2.247e+00,2.220e+00,2.296e+00,2.607e+00,2.849e+00,2.072e+00,1.217e+00,9.487e-01,1.904e+00,3.093e+00,1.523e+00,2.211e+00,2.622e+00,1.758e+00,1.829e+00,2.959e+00,1.551e+00,1.949e+00,2.623e+00,2.964e+00,1.828e+00,1.779e+00,2.630e+00,9.719e-01,1.302e+00,3.076e+00
9.229e-01,8.559e-01,3.432e-01,1.494e+00,1.658e+00,2.281e+00,1.574e+00,1.492e+00,2.087e+00,3.534e+00,2.243e+00,1.296e+00,3.471e+00,2.121e+00,2.162e+00,1.957e+00,3.123e+00,2.409e+00,2.497e+00,2.314e+00,1.605e+00,1.675e+00,1.918e+00,2.388e+00,2.464e+00,2.228e+00,2.671e+00,2.087e+00,2.046e+00,3.360e+00,2.415e+00,2.400e+00,1.860e+00,2.285e+00,1.352e+00,3.422e+00,1.244e+00,2.522e+00,2.187e+00
6.841e-01,8.891e-01,6.756e-01,1.677e+00,1.755e+00,2.497e+00,1.714e+00,1.827e+00,3.276e+00,4.144e+00,2.999e+00,1.581e+00,3.142e+00,2.703e+00,2.959e+00,2.932e+00,3.069e+00,3.438e+00,2.774e+00,2.732e+00,1.729e+00,1.757e+00,3.220e+00,2.381e+00,3.590e+00,3.057e+00,2.418e+00,2.463e+00,3.124e+00,3.507e+00,2.793e+00,3.208e+00,3.289e+00,2.216e+00,1.917e+00,3.831e+00,2.170e+00,2.239e+00,2.741e+00
1.765e-01,2.170e-01,4.960e-01,8.977e-01,1.054e+00,1.389e+00,1.077e+00,9.904e-01,1.805e+00,2.296e+00,2.067e+00,9.255e-01,2.908e+00,2.299e+00,2.500e+00,2.612e+00,3.073e+00,2.501e+00,1.937e+00,1.364e+00,1.377e+00,1.507e+00,2.183e+00,2.441e+00,2.471e+00,2.579e+00,2.116e+00,2.586e+00,2.950e+00,2.052e+00,2.256e+00,2.857e+00,2.816e+00,1.570e+00,2.016e+00,2.907e+00,1.313e+00,2.301e+00,2.765e+00
