6.036e-01,8.937e-01,4.024e-01,7.191e-01,3.222e-02,6.607e-01,9.246e-01,5.146e-01,5.785e-01,4.907e-01,6.130e-01,1.663e-01,7.814e-01,8.138e-01,6.310e-01,3.647e-01,7.938e-01,9.159e-01,2.067e-01,3.389e-01,6.233e-01,6.334e-01,6.656e-01,8.570e-01,3.522e-01,4.108e-01,9.099e-01,9.324e-01,6.499e-03,7.987e-01,1.859e-01,5.508e-01,1.982e-01,1.642e-01,1.433e-01,1.986e-01,7.874e-01,1.548e-01,3.339e-02,3.265e-01,8.983e-01,4.176e-01,5.548e-01,1.500e-01,9.919e-01,1.943e-01
4.857e-01,1.179e+00,1.289e+00,1.128e+00,8.743e-01,8.494e-01,1.025e+00,1.343e+00,9.318e-01,7.373e-01,1.232e+00,4.576e-01,1.204e+00,1.383e+00,1.376e+00,1.159e+00,1.274e+00,9.320e-01,1.900e-01,5.811e-01,5.061e-01,9.346e-01,1.061e+00,1.620e+00,7.356e-01,6.778e-01,9.803e-01,1.242e+00,3.356e-01,1.213e+00,9.039e-01,7.844e-01,8.760e-01,4.995e-01,3.396e-01,2.921e-01,1.553e+00,6.535e-01,2.614e-01,4.580e-01,1.105e+00,9.437e-01,1.320e+00,1.774e-01,9.303e-01,7.529e-01
1.559e-01,3.405e-01,5.524e-01,3.838e-01,1.172e+00,4.485e-01,1.290e+00,5.713e-01,5.081e-01,1.138e+00,4.431e-01,2.607e-01,8.592e-01,1.233e+00,8.225e-01,9.869e-01,4.999e-01,1.089e+00,3.947e-01,7.279e-01,4.428e-01,8.283e-01,4.316e-01,1.150e+00,3.025e-01,8.561e-01,1.273e+00,4.620e-01,4.342e-01,3.886e-01,1.092e+00,3.524e-01,3.471e-01,5.029e-01,1.009e+00,9.893e-01,1.204e+00,7.990e-01,3.543e-01,6.733e-01,1.171e+00,8.315e-01,9.341e-01,1.287e-01,7.179e-01,2.964e-01
1.447e-01,5.644e-01,1.034e+00,1.561e+00,2.232e+00,1.148e+00,1.957e+00,1.229e+00,1.398e+00,1.928e+00,8.872e-01,5.656e-01,1.972e+00,2.232e+00,1.309e+00,2.253e+00,1.133e+00,1.591e+00,6.106e-01,1.371e+00,4.472e-01,1.582e+00,1.145e+00,1.853e+00,1.283e+00,1.640e+00,1.840e+00,1.490e+00,1.493e+00,9.098e-01,1.997e+00,8.119e-01,1.605e+00,1.496e+00,1.780e+00,1.066e+00,1.654e+00,1.162e+00,1.384e+00,8.694e-01,1.721e+00,1.167e+00,1.637e+00,1.008e+00,1.447e+00,1.417e+00
4.520e-02,4.855e-01,1.046e+00,8.994e-01,2.213e+00,8.143e-01,1.631e+00,1.550e+00,1.209e+00,1.772e+00,1.724e+00,9.442e-01,1.685e+00,1.596e+00,1.839e+00,2.100e+00,1.152e+00,1.268e+00,4.720e-01,8.759e-01,1.074e+00,1.337e+00,1.686e+00,1.843e+00,1.528e+00,1.134e+00,1.175e+00,1.577e+00,1.744e+00,8.537e-01,1.970e+00,1.050e+00,1.719e+00,1.793e+00,1.863e+00,1.683e+00,2.098e+00,1.071e+00,9.447e-01,7.600e-01,1.693e+00,1.776e+00,1.350e+00,1.055e+00,1.504e+00,1.185e+00
5.729e-01,1.094e+00,1.063e+00,1.354e+00,1.492e+00,1.616e+00,2.444e+00,2.108e+00,1.922e+00,1.988e+00,1.764e+00,7.231e-01,2.400e+00,2.190e+00,2.155e+00,2.071e+00,2.275e+00,2.172e+00,1.290e+00,1.849e+00,1.858e+00,2.454e+00,1.356e+00,2.031e+00,1.365e+00,2.164e+00,1.939e+00,2.117e+00,1.431e+00,1.823e+00,2.190e+00,1.818e+00,1.876e+00,1.720e+00,1.770e+00,1.098e+00,2.047e+00,1.738e+00,1.082e+00,1.691e+00,2.548e+00,1.308e+00,2.333e+00,1.227e+00,1.724e+00,1.307e+00
4.199e-01,7.601e-01,6.848e-01,1.296e+00,1.698e+00,1.547e+00,3.214e+00,2.978e+00,2.183e+00,2.583e+00,2.505e+00,1.087e+00,3.228e+00,2.762e+00,2.168e+00,3.129e+00,3.051e+00,2.663e+00,2.026e+00,2.445e+00,2.206e+00,2.737e+00,1.925e+00,2.223e+00,1.990e+00,2.402e+00,2.504e+00,2.889e+00,3.001e+00,1.945e+00,2.356e+00,2.868e+00,2.661e+00,2.459e+00,2.506e+00,1.968e+00,2.206e+00,1.493e+00,1.480e+00,2.323e+00,2.528e+00,1.593e+00,2.569e+00,2.710e+00,2.817e+00,1.656e+00
9.711e-02,5.732e-01,1.067e+00,1.108e+00,2.044e+00,1.087e+00,2.332e+00,2.851e+00,1.705e+00,2.828e+00,2.607e+00,1.491e+00,3.118e+00,3.077e+00,2.757e+00,3.294e+00,2.542e+00,2.755e+00,1.931e+00,2.777e+00,2.005e+00,2.499e+00,1.907e+00,2.690e+00,2.554e+00,1.810e+00,2.055e+00,2.832e+00,2.565e+00,1.717e+00,3.095e+00,2.402e+00,2.511e+00,2.348e+00,2.310e+00,2.055e+00,2.730e+00,1.412e+00,1.790e+00,1.733e+00,2.727e+00,2.336e+00,2.897e+00,2.888e+00,2.339e+00,2.038e+00
4.002e-01,7.631e-01,7.638e-01,1.375e+00,1.721e+00,1.539e+00,2.494e+00,2.286e+00,2.268e+00,3.017e+00,2.722e+00,1.404e+00,3.277e+00,3.658e+00,3.118e+00,3.190e+00,2.884e+00,3.364e+00,2.821e+00,3.043e+00,3.282e+00,2.887e+00,2.130e+00,3.199e+00,2.628e+00,2.711e+00,2.524e+00,3.800e+00,3.040e+00,2.214e+00,3.121e+00,3.018e+00,2.875e+00,3.345e+00,2.975e+00,2.431e+00,2.414e+00,1.951e+00,2.076e+00,2.691e+00,4.093e+00,2.943e+00,3.490e+00,3.208e+00,2.535e+00,2.527e+00
5.877e-01,1.059e+00,9.485e-01,1.235e+00,1.444e+00,1.272e+00,2.469e+00,1.947e+00,1.559e+00,2.312e+00,2.199e+00,1.542e+00,2.775e+00,3.368e+00,2.310e+00,2.540e+00,2.457e+00,3.244e+00,2.168e+00,2.340e+00,2.062e+00,2.519e+00,1.640e+00,2.976e+00,2.098e+00,1.947e+00,2.474e+00,2.862e+00,2.295e+00,2.278e+00,2.733e+00,2.777e+00,1.659e+00,1.794e+00,2.082e+00,2.461e+00,3.078e+00,2.044e+00,1.394e+00,2.335e+00,3.055e+00,2.729e+00,2.480e+00,1.690e+00,2.205e+00,1.888e+00
