4.653e-02,2.846e-01,6.666e-01,2.338e-01,6.859e-01,1.759e-01,4.289e-01,1.150e-02,5.576e-01,1.179e-01,4.398e-02,2.601e-01,5.044e-01,3.225e-01,6.720e-01,2.020e-01,9.826e-01,5.276e-02,8.814e-02,9.146e-01,2.074e-01,5.273e-01,9.438e-01,9.064e-01,4.289e-01,6.982e-01,4.324e-01,8.404e-01,2.502e-01,9.716e-01,5.456e-01
2.586e-02,6.419e-01,7.179e-01,1.007e+00,1.343e+00,3.213e-01,7.727e-01,2.572e-01,1.018e+00,2.119e-01,8.417e-01,1.684e-01,7.696e-01,7.286e-01,6.030e-01,1.070e+00,9.518e-01,8.490e-01,2.913e-01,1.115e+00,9.916e-01,1.122e+00,7.465e-01,8.029e-01,7.461e-01,8.383e-01,4.658e-01,1.237e+00,2.561e-01,5.795e-01,1.259e+00
3.910e-02,4.857e-01,1.068e+00,1.187e+00,1.477e+00,8.567e-01,9.175e-01,3.011e-01,1.596e+00,2.474e-01,1.420e+00,2.506e-01,8.742e-01,9.878e-01,6.840e-01,8.209e-01,1.825e+00,9.866e-01,6.728e-01,1.240e+00,1.454e+00,1.102e+00,1.282e+00,1.668e+00,1.340e+00,1.544e+00,4.902e-01,1.982e+00,3.876e-01,1.225e+00,1.704e+00
3.970e-02,6.402e-01,9.810e-01,1.265e+00,1.783e+00,5.783e-01,1.719e+00,3.338e-01,1.942e+00,8.549e-01,2.016e+00,9.420e-01,1.533e+00,1.156e+00,1.479e+00,1.596e+00,2.170e+00,1.190e+00,1.237e+00,1.523e+00,1.538e+00,2.021e+00,1.871e+00,1.398e+00,1.887e+00,2.220e+00,5.782e-01,2.605e+00,4.935e-01,1.261e+00,1.620e+00
1.442e-02,2.843e-01,6.574e-01,1.015e+00,1.132e+00,8.143e-01,1.900e+00,1.111e+00,2.470e+00,5.182e-01,1.831e+00,6.472e-01,1.552e+00,1.826e+00,7.427e-01,1.401e+00,2.355e+00,1.984e+00,1.836e+00,8.162e-01,2.318e+00,2.068e+00,1.200e+00,1.299e+00,2.362e+00,2.092e+00,1.184e+00,2.071e+00,1.014e+00,1.754e+00,1.790e+00
4.047e-02,5.037e-01,8.429e-01,9.186e-01,1.428e+00,1.478e+00,2.341e+00,1.092e+00,2.569e+00,1.330e+00,2.316e+00,1.471e+00,2.179e+00,1.865e+00,1.814e+00,2.380e+00,3.323e+00,1.648e+00,1.751e+00,2.010e+00,2.500e+00,2.415e+00,2.689e+00,1.832e+00,2.969e+00,2.661e+00,1.348e+00,2.904e+00,1.296e+00,1.856e+00,2.139e+00
2.983e-02,3.351e-01,8.099e-01,8.904e-01,1.112e+00,1.165e+00,1.534e+00,1.033e+00,2.136e+00,1.340e+00,1.665e+00,1.338e+00,2.302e+00,1.790e+00,1.424e+00,1.712e+00,3.270e+00,1.815e+00,1.708e+00,1.371e+00,2.753e+00,2.374e+00,2.225e+00,1.957e+00,3.042e+00,2.290e+00,1.399e+00,2.682e+00,1.327e+00,1.940e+00,2.783e+00
3.623e-02,4.566e-01,9.802e-01,1.105e+00,1.396e+00,1.424e+00,1.634e+00,1.572e+00,2.474e+00,7.414e-01,2.832e+00,1.132e+00,1.574e+00,2.617e+00,1.675e+00,2.554e+00,2.876e+00,2.494e+00,2.154e+00,2.562e+00,2.671e+00,1.950e+00,2.586e+00,2.449e+00,2.442e+00,2.819e+00,1.409e+00,3.290e+00,1.670e+00,1.908e+00,2.849e+00
1.512e-02,5.621e-01,6.298e-01,1.097e+00,1.337e+00,1.253e+00,1.944e+00,1.830e+00,3.309e+00,1.994e+00,3.605e+00,1.744e+00,3.123e+00,2.972e+00,2.211e+00,3.835e+00,3.001e+00,3.700e+00,2.809e+00,2.993e+00,4.037e+00,3.052e+00,3.268e+00,2.434e+00,2.959e+00,3.240e+00,1.933e+00,3.688e+00,2.206e+00,2.105e+00,3.323e+00
1.104e-02,2.562e-01,3.700e-01,5.441e-01,6.730e-01,4.576e-01,9.364e-01,1.064e+00,1.897e+00,2.121e+00,2.784e+00,1.734e+00,1.950e+00,2.318e+00,1.737e+00,2.345e+00,2.306e+00,3.013e+00,2.062e+00,2.695e+00,2.818e+00,2.202e+00,1.981e+00,2.282e+00,2.511e+00,2.321e+00,1.755e+00,3.151e+00,1.565e+00,1.522e+00,2.508e+00
