3.463e-01,1.062e-01,4.759e-01,1.347e-01,5.564e-01,6.007e-01,1.486e-01,7.648e-01,1.639e-01,6.369e-01,9.953e-01,8.829e-01,2.593e-01,6.691e-01,2.926e-01,7.570e-01,5.920e-01,3.831e-01,7.278e-01,3.031e-01,1.541e-01,6.997e-01,9.558e-01,4.309e-01,6.993e-01,3.079e-01,9.374e-01,7.735e-01,8.320e-02,7.571e-01,2.375e-01,4.953e-01,7.367e-01,1.041e-01,6.414e-01,7.987e-01,4.248e-01,6.527e-01,1.840e-01,1.055e-02,9.531e-01
2.893e-01,7.628e-01,5.914e-01,4.978e-01,9.994e-01,8.143e-01,2.149e-01,8.749e-01,8.114e-01,7.055e-01,1.195e+00,9.986e-01,1.072e+00,1.283e+00,9.756e-01,1.239e+00,1.286e+00,1.187e+00,7.583e-01,8.720e-01,8.337e-01,7.983e-01,8.464e-01,1.269e+00,1.357e+00,4.587e-01,8.642e-01,1.382e+00,1.766e-01,1.582e+00,9.067e-01,5.666e-01,9.878e-01,3.122e-01,1.323e+00,6.741e-01,4.078e-01,1.296e+00,7.010e-01,5.799e-01,1.571e+00
3.878e-02,1.628e-01,6.567e-01,9.566e-01,7.943e-01,1.045e+00,9.957e-01,2.498e-01,1.013e+00,7.964e-01,5.857e-01,3.360e-01,1.100e+00,6.537e-01,3.368e-01,6.977e-01,1.154e+00,9.984e-01,2.643e-01,6.644e-01,2.242e-01,2.922e-01,8.309e-01,3.308e-01,9.827e-01,2.326e-01,5.325e-01,7.571e-01,4.798e-01,4.263e-01,9.252e-01,1.044e+00,1.030e+00,7.013e-01,1.057e+00,4.006e-01,6.264e-01,9.092e-01,5.058e-01,3.663e-01,6.179e-01
2.828e-01,1.479e-01,5.041e-01,1.122e+00,1.162e+00,1.176e+00,1.068e+00,8.119e-01,4.503e-01,1.439e+00,1.464e+00,1.771e+00,7.849e-01,1.659e+00,9.887e-01,9.059e-01,1.573e+00,1.216e+00,1.060e+00,1.164e+00,8.516e-01,1.532e+00,1.784e+00,6.446e-01,1.729e+00,2.976e-01,1.156e+00,1.673e+00,1.790e-01,1.172e+00,1.156e+00,1.046e+00,1.407e+00,2.516e-01,1.730e+00,8.248e-01,1.205e+00,7.836e-01,5.190e-01,7.354e-01,1.308e+00
1.256e-01,2.632e-01,6.041e-01,1.410e+00,1.721e+00,1.744e+00,1.497e+00,8.450e-01,1.444e+00,1.456e+00,1.353e+00,1.574e+00,1.683e+00,2.122e+00,1.501e+00,1.227e+00,2.388e+00,2.240e+00,1.221e+00,1.744e+00,1.285e+00,1.192e+00,1.898e+00,1.133e+00,2.421e+00,1.031e+00,1.326e+00,1.582e+00,9.832e-01,1.770e+00,1.882e+00,1.376e+00,2.226e+00,1.190e+00,2.245e+00,1.070e+00,1.416e+00,1.052e+00,1.506e+00,1.332e+00,1.399e+00
6.506e-02,2.299e-01,5.923e-01,1.047e+00,1.220e+00,1.565e+00,1.216e+00,1.064e+00,1.772e+00,1.267e+00,1.028e+00,8.790e-01,1.642e+00,2.059e+00,1.311e+00,1.286e+00,2.476e+00,2.466e+00,8.519e-01,1.233e+00,1.142e+00,1.206e+00,1.972e+00,1.651e+00,1.889e+00,8.118e-01,1.042e+00,1.865e+00,1.094e+00,1.740e+00,1.753e+00,1.764e+00,2.549e+00,1.828e+00,2.520e+00,8.925e-01,1.273e+00,1.654e+00,1.952e+00,8.736e-01,1.190e+00
3.343e-01,1.645e-01,1.035e+00,1.444e+00,1.624e+00,2.098e+00,1.769e+00,2.469e+00,2.146e+00,2.439e+00,2.500e+00,1.911e+00,2.208e+00,3.430e+00,1.952e+00,2.090e+00,3.168e+00,2.849e+00,2.155e+00,1.708e+00,1.629e+00,2.690e+00,3.396e+00,1.916e+00,2.987e+00,7.838e-01,1.836e+00,2.560e+00,1.736e+00,2.447e+00,2.046e+00,2.401e+00,3.029e+00,1.925e+00,3.331e+00,1.670e+00,2.281e+00,2.408e+00,2.688e+00,8.122e-01,2.356e+00
7.388e-02,5.928e-01,3.858e-01,5.886e-01,1.044e+00,1.050e+00,6.283e-01,1.893e+00,2.449e+00,2.022e+00,1.406e+00,1.289e+00,2.530e+00,3.012e+00,2.356e+00,2.204e+00,2.387e+00,2.557e+00,1.848e+00,1.748e+00,1.837e+00,1.634e+00,2.401e+00,2.492e+00,2.884e+00,8.306e-01,1.564e+00,2.494e+00,2.139e+00,2.714e+00,1.567e+00,1.238e+00,2.869e+00,2.283e+00,3.201e+00,1.153e+00,2.030e+00,2.611e+00,3.318e+00,1.188e+00,1.716e+00
1.556e-01,2.046e-01,7.631e-01,1.553e+00,1.353e+00,1.560e+00,1.606e+00,1.116e+00,2.379e+00,2.174e+00,2.535e+00,2.388e+00,2.713e+00,2.540e+00,1.793e+00,2.127e+00,2.199e+00,2.376e+00,1.587e+00,2.221e+00,1.918e+00,2.277e+00,2.707e+00,1.827e+00,2.920e+00,7.372e-01,1.569e+00,2.195e+00,1.605e+00,1.947e+00,2.507e+00,1.818e+00,2.875e+00,1.353e+00,2.937e+00,1.143e+00,2.474e+00,2.378e+00,1.575e+00,1.828e+00,2.337e+00
1.555e-01,2.175e-01,5.431e-01,9.671e-01,1.268e+00,1.362e+00,1.166e+00,1.676e+00,2.058e+00,1.943e+00,3.006e+00,1.835e+00,3.042e+00,3.184e+00,2.368e+00,2.279e+00,2.542e+00,2.408e+00,2.821e+00,2.755e+00,1.990e+00,2.228e+00,2.463e+00,2.050e+00,3.062e+00,1.238e+00,1.734e+00,2.246e+00,2.124e+00,2.514e+00,2.402e+00,1.717e+00,3.276e+00,1.603e+00,3.296e+00,1.660e+00,2.192e+00,2.530e+00,3.137e+00,1.384e+00,2.241e+00
1.231e-01,1.394e-01,3.114e-01,8.527e-01,1.160e+00,1.123e+00,9.892e-01,1.299e+00,2.220e+00,2.076e+00,2.695e+00,2.396e+00,3.361e+00,3.725e+00,3.156e+00,2.843e+00,2.590e+00,2.818e+00,3.026e+00,3.203e+00,2.994e+00,2.966e+00,3.502e+00,2.151e+00,3.452e+00,1.294e+00,2.271e+00,2.645e+00,2.284e+00,3.403e+00,2.380e+00,2.286e+00,3.660e+00,1.866e+00,3.156e+00,2.302e+00,2.969e+00,2.592e+00,3.633e+00,2.313e+00,2.595e+00
3.556e-02,1.498e-01,3.236e-01,8.115e-01,7.063e-01,8.525e-01,9.338e-01,1.334e+00,1.770e+00,1.704e+00,2.098e+00,2.079e+00,3.551e+00,4.026e+00,3.151e+00,2.160e+00,2.388e+00,2.435e+00,2.537e+00,2.598e+00,3.108e+00,2.987e+00,3.533e+00,1.935e+00,2.803e+00,6.500e-01,1.740e+00,2.488e+00,2.161e+00,2.505e+00,2.451e+00,2.974e+00,2.914e+00,1.880e+00,3.018e+00,2.113e+00,2.750e+00,2.434e+00,3.262e+00,2.182e+00,2.833e+00
