8.523e-01,6.353e-01,4.082e-01,9.857e-01,5.965e-01,1.662e-01,8.768e-01,8.876e-01,4.152e-02,9.507e-02,6.948e-01,7.613e-01,1.043e-01,7.169e-01,1.120e-01,1.375e-02,4.233e-01,6.431e-01,9.955e-01,2.545e-01,7.985e-02,5.982e-01,7.422e-01,7.794e-01,3.391e-01,3.816e-01,5.670e-01,8.382e-01,7.325e-01,3.998e-01
8.094e-01,6.750e-01,5.624e-01,1.073e+00,9.179e-01,1.645e-01,1.561e+00,1.561e+00,5.987e-01,3.325e-01,1.188e+00,7.365e-01,6.704e-01,1.363e+00,3.209e-01,3.851e-01,5.048e-01,8.236e-01,1.012e+00,4.771e-01,7.046e-01,8.534e-01,1.426e+00,1.121e+00,6.666e-01,4.790e-01,1.446e+00,9.250e-01,9.549e-01,8.238e-01
2.025e-01,2.098e-01,9.557e-01,9.759e-01,1.376e+00,1.016e+00,1.768e+00,1.413e+00,5.882e-01,8.770e-01,1.067e+00,9.265e-01,1.447e+00,1.507e+00,8.524e-01,6.597e-01,3.474e-01,1.089e+00,3.198e-01,1.237e+00,1.133e+00,1.314e+00,1.283e+00,6.790e-01,1.184e+00,2.170e-01,1.775e+00,7.749e-01,1.189e+00,9.198e-01
6.510e-01,5.232e-01,1.096e+00,2.419e+00,1.694e+00,1.159e+00,2.871e+00,2.543e+00,1.232e+00,1.166e+00,2.203e+00,2.163e+00,1.532e+00,1.825e+00,1.472e+00,1.269e+00,8.548e-01,1.555e+00,9.256e-01,2.079e+00,1.274e+00,2.173e+00,1.479e+00,1.468e+00,1.497e+00,5.199e-01,2.294e+00,1.396e+00,1.660e+00,1.411e+00
3.673e-01,3.296e-01,5.367e-01,1.700e+00,1.601e+00,1.002e+00,2.291e+00,2.383e+00,1.753e+00,1.218e+00,1.812e+00,2.139e+00,1.543e+00,1.559e+00,1.577e+00,1.201e+00,9.261e-01,1.543e+00,1.136e+00,2.151e+00,1.163e+00,2.370e+00,2.006e+00,1.511e+00,1.872e+00,6.717e-01,1.868e+00,1.676e+00,1.190e+00,1.766e+00
9.298e-02,7.773e-02,7.023e-01,1.265e+00,1.574e+00,1.588e+00,2.466e+00,2.262e+00,1.395e+00,1.453e+00,1.391e+00,2.019e+00,1.642e+00,1.278e+00,2.101e+00,8.875e-01,9.416e-01,1.602e+00,8.453e-01,2.300e+00,9.722e-01,2.215e+00,2.372e+00,1.385e+00,2.117e+00,1.115e+00,2.250e+00,1.510e+00,1.594e+00,1.581e+00
8.447e-01,6.914e-01,6.619e-01,1.767e+00,1.343e+00,5.641e-01,2.610e+00,2.388e+00,2.161e+00,1.246e+00,1.827e+00,2.031e+00,1.169e+00,2.326e+00,1.752e+00,1.172e+00,1.696e+00,1.750e+00,1.381e+00,1.498e+00,1.818e+00,1.907e+00,1.959e+00,1.993e+00,1.780e+00,1.007e+00,1.889e+00,1.857e+00,1.377e+00,2.064e+00
2.180e-01,1.963e-01,7.567e-01,1.310e+00,1.468e+00,1.221e+00,2.356e+00,2.288e+00,1.901e+00,1.741e+00,1.796e+00,2.012e+00,1.821e+00,1.905e+00,2.300e+00,1.460e+00,1.227e+00,2.070e+00,1.150e+00,2.343e+00,2.119e+00,2.216e+00,2.085e+00,1.710e+00,2.711e+00,1.818e+00,2.075e+00,2.202e+00,1.605e+00,1.854e+00
7.335e-01,5.741e-01,6.027e-01,1.866e+00,1.423e+00,9.148e-01,2.767e+00,2.690e+00,2.684e+00,1.545e+00,2.203e+00,3.097e+00,1.856e+00,2.679e+00,3.288e+00,2.238e+00,2.090e+00,2.086e+00,1.643e+00,2.914e+00,2.578e+00,2.584e+00,2.475e+00,3.109e+00,3.088e+00,2.638e+00,2.460e+00,3.029e+00,1.666e+00,2.439e+00
2.398e-01,2.243e-01,5.516e-01,1.014e+00,1.504e+00,1.099e+00,2.164e+00,2.147e+00,2.702e+00,2.428e+00,2.643e+00,3.165e+00,2.865e+00,3.468e+00,3.312e+00,2.412e+00,2.727e+00,2.353e+00,2.301e+00,3.049e+00,3.397e+00,2.716e+00,2.553e+00,3.106e+00,3.991e+00,3.404e+00,2.835e+00,3.550e+00,2.038e+00,2.638e+00
2.277e-01,1.985e-01,3.559e-01,1.116e+00,9.205e-01,7.361e-01,2.087e+00,1.983e+00,1.690e+00,1.447e+00,2.219e+00,2.217e+00,2.405e+00,2.535e+00,2.508e+00,2.145e+00,2.433e+00,1.509e+00,1.740e+00,2.207e+00,2.121e+00,2.159e+00,2.751e+00,2.413e+00,2.723e+00,2.497e+00,3.069e+00,1.808e+00,1.794e+00,2.131e+00
1.172e-01,1.311e-01,3.891e-01,6.171e-01,1.236e+00,1.023e+00,1.942e+00,2.012e+00,1.877e+00,1.865e+00,2.131e+00,2.559e+00,3.221e+00,3.499e+00,3.119e+00,2.148e+00,2.968e+00,2.417e+00,2.195e+00,2.668e+00,2.993e+00,2.537e+00,3.497e+00,3.480e+00,3.683e+00,3.105e+00,3.682e+00,3.147e+00,2.093e+00,2.805e+00
6.809e-01,5.587e-01,6.666e-01,1.818e+00,1.551e+00,9.671e-01,2.939e+00,3.012e+00,2.578e+00,2.247e+00,3.244e+00,3.291e+00,3.344e+00,4.451e+00,4.165e+00,2.658e+00,3.549e+00,3.655e+00,3.763e+00,3.780e+00,3.933e+00,3.781e+00,3.955e+00,4.350e+00,4.562e+00,4.216e+00,3.965e+00,4.342e+00,2.577e+00,3.154e+00
