9.102e-01,7.727e-01,8.318e-01,9.197e-01,8.290e-01,5.622e-01,2.077e-01,6.780e-01,9.197e-01,1.075e-02,3.396e-01,6.505e-01,6.655e-01,8.087e-01,2.548e-01,1.587e-01,1.761e-01,8.342e-02,9.607e-01,6.565e-01,3.138e-01,1.570e-01,8.186e-02,2.575e-01,6.760e-02,5.154e-01,1.375e-01,1.617e-01,6.980e-01,1.321e-02,7.229e-01,7.155e-01,6.335e-01,7.277e-01,3.140e-01,2.249e-01,8.890e-01,3.198e-01,9.648e-01,5.683e-01,5.059e-01,2.454e-01,3.030e-01,9.075e-02,5.607e-01
1.772e-01,7.659e-01,2.747e-01,7.332e-01,6.411e-01,4.306e-01,7.211e-01,1.068e+00,4.209e-01,4.033e-01,1.232e-01,9.249e-01,4.736e-01,3.132e-01,1.015e+00,3.787e-01,1.664e-01,9.568e-01,4.397e-01,3.480e-01,6.666e-01,5.340e-01,9.172e-01,4.272e-01,4.023e-01,7.188e-01,1.217e-01,1.015e-01,4.504e-01,7.850e-02,2.774e-01,3.238e-01,6.301e-01,7.501e-01,1.004e-01,9.883e-01,1.014e+00,9.081e-01,3.359e-01,6.578e-01,8.731e-01,6.054e-01,7.998e-01,6.118e-01,2.372e-01
5.113e-01,9.139e-01,7.934e-01,1.443e+00,1.617e+00,8.622e-01,1.484e+00,1.991e+00,1.068e+00,1.215e+00,8.992e-01,1.344e+00,1.130e+00,8.607e-01,1.441e+00,8.471e-01,7.010e-01,1.444e+00,1.413e+00,1.140e+00,1.107e+00,9.455e-01,1.443e+00,1.007e+00,1.261e+00,1.259e+00,1.068e+00,1.104e+00,1.058e+00,1.930e-01,1.204e+00,9.329e-01,8.007e-01,1.069e+00,5.645e-01,1.406e+00,1.349e+00,1.543e+00,1.329e+00,8.876e-01,1.234e+00,5.878e-01,1.305e+00,1.425e+00,8.563e-01
2.752e-01,5.913e-01,3.681e-01,8.540e-01,8.611e-01,9.240e-01,1.276e+00,1.873e+00,1.022e+00,1.025e+00,1.193e+00,9.008e-01,5.144e-01,1.162e+00,8.508e-01,8.594e-01,2.863e-01,1.415e+00,1.434e+00,1.233e+00,5.991e-01,1.048e+00,1.192e+00,1.064e+00,5.989e-01,1.605e+00,1.198e+00,4.117e-01,1.425e+00,6.756e-01,1.163e+00,1.121e+00,7.809e-01,8.365e-01,2.870e-01,8.387e-01,1.204e+00,9.497e-01,6.923e-01,1.064e+00,9.786e-01,1.305e+00,6.663e-01,7.462e-01,7.509e-01
2.684e-01,5.878e-01,3.125e-01,7.390e-01,1.591e+00,1.648e+00,1.953e+00,2.475e+00,1.865e+00,8.307e-01,1.870e+00,1.479e+00,1.225e+00,2.050e+00,1.388e+00,9.203e-01,9.309e-01,1.787e+00,1.658e+00,1.174e+00,8.646e-01,1.905e+00,1.139e+00,1.540e+00,1.294e+00,2.283e+00,1.685e+00,3.945e-01,1.747e+00,1.054e+00,1.477e+00,1.228e+00,8.242e-01,1.509e+00,9.200e-01,1.138e+00,1.243e+00,9.952e-01,1.336e+00,1.412e+00,1.220e+00,1.627e+00,9.293e-01,7.966e-01,1.488e+00
5.348e-01,7.491e-01,7.591e-01,1.315e+00,1.653e+00,1.109e+00,2.072e+00,2.468e+00,2.013e+00,1.753e+00,1.773e+00,2.145e+00,2.010e+00,2.269e+00,1.334e+00,1.360e+00,1.323e+00,1.924e+00,1.749e+00,1.939e+00,1.345e+00,1.578e+00,1.504e+00,1.880e+00,1.921e+00,2.164e+00,1.528e+00,1.493e+00,1.685e+00,6.969e-01,2.012e+00,2.188e+00,1.549e+00,1.610e+00,1.343e+00,1.492e+00,1.321e+00,2.008e+00,1.770e+00,1.561e+00,2.126e+00,1.422e+00,1.273e+00,1.707e+00,1.503e+00
6.401e-01,9.852e-01,7.687e-01,1.326e+00,2.005e+00,1.588e+00,2.877e+00,3.356e+00,2.559e+00,1.582e+00,2.025e+00,2.923e+00,2.482e+00,2.418e+00,2.626e+00,1.596e+00,2.194e+00,2.670e+00,2.845e+00,2.210e+00,1.807e+00,1.891e+00,1.919e+00,2.694e+00,2.124e+00,2.893e+00,2.523e+00,1.444e+00,2.339e+00,1.722e+00,2.337e+00,2.350e+00,2.292e+00,2.883e+00,1.508e+00,2.183e+00,1.758e+00,2.130e+00,2.219e+00,2.513e+00,2.214e+00,2.463e+00,2.168e+00,1.976e+00,1.815e+00
7.689e-01,1.240e+00,8.332e-01,1.355e+00,1.875e+00,1.394e+00,1.898e+00,2.541e+00,2.331e+00,1.543e+00,1.253e+00,3.251e+00,2.639e+00,2.776e+00,2.462e+00,1.178e+00,1.525e+00,2.401e+00,1.784e+00,1.718e+00,2.165e+00,2.181e+00,2.155e+00,2.380e+00,1.979e+00,2.599e+00,1.690e+00,9.120e-01,1.579e+00,1.122e+00,1.517e+00,1.996e+00,2.260e+00,2.266e+00,1.617e+00,1.797e+00,2.645e+00,2.482e+00,1.962e+00,1.955e+00,2.578e+00,1.481e+00,1.765e+00,1.361e+00,2.243e+00
3.372e-01,4.834e-01,5.191e-01,9.136e-01,1.502e+00,1.032e+00,2.295e+00,2.565e+00,2.110e+00,2.281e+00,1.875e+00,2.680e+00,2.447e+00,2.970e+00,3.189e+00,1.531e+00,2.837e+00,3.233e+00,3.111e+00,2.800e+00,2.051e+00,1.749e+00,2.824e+00,3.431e+00,2.882e+00,3.135e+00,3.097e+00,2.137e+00,2.690e+00,2.274e+00,2.111e+00,2.619e+00,2.302e+00,2.701e+00,1.870e+00,1.844e+00,1.898e+00,2.533e+00,2.451e+00,2.886e+00,2.885e+00,2.513e+00,2.106e+00,2.033e+00,2.182e+00
3.041e-01,7.190e-01,5.833e-01,1.305e+00,1.910e+00,1.499e+00,2.914e+00,3.476e+00,2.174e+00,2.894e+00,2.637e+00,3.102e+00,2.157e+00,3.235e+00,3.692e+00,2.585e+00,2.911e+00,3.468e+00,3.614e+00,3.044e+00,2.672e+00,2.495e+00,3.074e+00,3.423e+00,3.092e+00,4.000e+00,3.958e+00,2.629e+00,3.101e+00,2.428e+00,2.450e+00,2.974e+00,2.413e+00,2.594e+00,1.830e+00,2.760e+00,2.512e+00,3.010e+00,3.018e+00,2.611e+00,2.653e+00,2.908e+00,2.176e+00,2.932e+00,2.868e+00
4.337e-01,7.088e-01,4.700e-01,8.748e-01,1.129e+00,1.106e+00,1.724e+00,2.209e+00,1.767e+00,1.396e+00,2.486e+00,2.469e+00,2.028e+00,3.269e+00,2.094e+00,1.422e+00,2.303e+00,3.005e+00,2.727e+00,2.375e+00,1.448e+00,1.787e+00,2.147e+00,2.689e+00,2.655e+00,2.854e+00,2.036e+00,1.751e+00,3.160e+00,2.511e+00,2.166e+00,2.650e+00,2.381e+00,2.145e+00,1.402e+00,2.081e+00,2.240e+00,1.716e+00,2.204e+00,2.447e+00,2.825e+00,2.679e+00,2.192e+00,1.902e+00,1.955e+00
2.158e-01,3.457e-01,3.822e-01,8.291e-01,1.682e+00,1.524e+00,2.885e+00,3.237e+00,2.631e+00,2.527e+00,2.808e+00,2.991e+00,3.335e+00,4.604e+00,3.450e+00,1.948e+00,3.725e+00,3.642e+00,4.226e+00,3.941e+00,2.182e+00,2.638e+00,3.531e+00,4.534e+00,3.669e+00,4.468e+00,4.383e+00,3.052e+00,3.689e+00,2.995e+00,2.832e+00,3.665e+00,2.843e+00,2.899e+00,2.213e+00,2.434e+00,1.947e+00,2.913e+00,3.356e+00,4.001e+00,3.249e+00,3.243e+00,2.754e+00,2.845e+00,3.476e+00
6.376e-01,6.705e-01,7.227e-01,1.038e+00,1.357e+00,9.582e-01,1.425e+00,1.877e+00,1.575e+00,1.405e+00,1.460e+00,1.996e+00,2.978e+00,3.548e+00,2.763e+00,1.789e+00,3.003e+00,2.335e+00,3.825e+00,3.247e+00,2.156e+00,2.067e+00,2.567e+00,3.392e+00,2.593e+00,3.247e+00,3.407e+00,2.633e+00,3.147e+00,2.258e+00,1.795e+00,3.134e+00,2.487e+00,2.717e+00,1.796e+00,1.738e+00,2.011e+00,2.705e+00,3.006e+00,2.322e+00,1.913e+00,1.832e+00,2.460e+00,2.408e+00,2.927e+00
8.164e-01,7.811e-01,8.310e-01,1.134e+00,1.269e+00,1.060e+00,1.934e+00,2.466e+00,2.503e+00,2.708e+00,2.334e+00,3.480e+00,3.428e+00,5.048e+00,3.920e+00,3.378e+00,4.349e+00,3.541e+00,5.318e+00,4.579e+00,3.299e+00,3.521e+00,4.157e+00,4.970e+00,4.142e+00,4.860e+00,4.479e+00,3.639e+00,4.383e+00,3.440e+00,2.597e+00,5.290e+00,4.701e+00,4.073e+00,3.303e+00,2.596e+00,3.298e+00,3.862e+00,4.644e+00,3.645e+00,3.550e+00,3.667e+00,2.686e+00,3.723e+00,4.632e+00
4.592e-01,4.102e-01,4.515e-01,6.884e-01,1.370e+00,1.447e+00,2.211e+00,2.658e+00,2.729e+00,2.173e+00,2.959e+00,3.328e+00,3.917e+00,5.470e+00,3.163e+00,3.045e+00,4.518e+00,3.913e+00,4.788e+00,4.987e+00,3.391e+00,3.980e+00,4.073e+00,5.001e+00,4.181e+00,5.371e+00,4.778e+00,3.049e+00,4.311e+00,4.103e+00,3.388e+00,5.082e+00,4.816e+00,3.406e+00,3.310e+00,2.398e+00,3.679e+00,3.709e+00,4.013e+00,4.328e+00,4.088e+00,4.086e+00,3.755e+00,3.035e+00,4.720e+00
8.638e-01,1.149e+00,9.501e-01,1.468e+00,1.454e+00,1.028e+00,1.557e+00,2.216e+00,1.822e+00,1.406e+00,1.691e+00,2.589e+00,3.021e+00,3.483e+00,2.396e+00,2.579e+00,2.884e+00,3.690e+00,3.627e+00,3.650e+00,2.930e+00,3.030e+00,3.551e+00,3.405e+00,3.492e+00,3.649e+00,3.036e+00,3.295e+00,3.679e+00,2.265e+00,3.216e+00,4.203e+00,3.581e+00,2.741e+00,2.774e+00,3.135e+00,3.219e+00,3.427e+00,3.652e+00,3.088e+00,3.748e+00,2.354e+00,3.253e+00,2.712e+00,3.127e+00
3.261e-01,4.904e-01,4.578e-01,8.194e-01,1.322e+00,9.968e-01,1.969e+00,2.296e+00,2.104e+00,2.621e+00,2.695e+00,3.715e+00,3.728e+00,5.260e+00,4.120e+00,3.279e+00,5.888e+00,4.265e+00,5.055e+00,5.396e+00,3.763e+00,4.890e+00,5.281e+00,5.804e+00,6.266e+00,5.261e+00,4.935e+00,4.481e+00,4.492e+00,4.972e+00,3.740e+00,5.434e+00,5.945e+00,3.486e+00,3.967e+00,4.458e+00,4.540e+00,4.627e+00,5.906e+00,5.370e+00,5.395e+00,3.819e+00,4.360e+00,4.708e+00,5.394e+00
3.476e-01,6.576e-01,5.190e-01,1.039e+00,1.461e+00,1.148e+00,2.223e+00,2.694e+00,1.988e+00,2.612e+00,2.512e+00,3.390e+00,2.929e+00,4.296e+00,3.927e+00,2.868e+00,4.486e+00,3.881e+00,5.112e+00,4.506e+00,3.221e+00,3.814e+00,4.781e+00,5.018e+00,5.198e+00,4.995e+00,4.419e+00,4.044e+00,4.467e+00,4.337e+00,3.256e+00,4.756e+00,5.072e+00,3.158e+00,3.762e+00,4.596e+00,4.335e+00,4.177e+00,5.244e+00,4.389e+00,4.932e+00,4.265e+00,3.945e+00,4.891e+00,4.561e+00
