8.242e-01,5.009e-01,8.597e-01,1.653e-01,9.988e-01,8.714e-02,7.022e-01,1.842e-01,4.208e-01,6.404e-01,7.706e-02,8.995e-01,5.952e-01,5.950e-02,4.731e-01,5.394e-01,4.945e-01,9.970e-01,8.465e-01,9.718e-01,1.154e-01,7.791e-01,8.252e-01,7.493e-01,4.692e-01,5.174e-01,8.631e-02,5.721e-01,2.236e-01,9.192e-02,3.026e-01,3.091e-01,3.443e-01,2.037e-01,3.969e-01,1.116e-01,5.983e-01,1.824e-01,9.199e-01,4.252e-01,7.730e-01,3.726e-01,2.428e-02,3.503e-01,4.899e-01,1.076e-01,1.779e-02,1.057e-01,2.617e-01,7.913e-01,9.187e-02,7.400e-01,8.823e-01,7.858e-01,1.364e-01,5.005e-01,3.481e-01,9.024e-01,8.399e-01,6.907e-01,6.235e-01,3.379e-01,4.182e-01
2.274e-01,1.642e-01,1.215e+00,6.595e-01,1.039e+00,7.985e-02,2.424e-01,2.408e-01,1.015e+00,6.308e-01,4.936e-01,8.962e-01,1.008e+00,7.586e-01,3.252e-01,5.032e-01,8.265e-01,1.197e+00,1.117e+00,5.837e-01,2.662e-01,5.071e-01,3.268e-01,3.202e-01,3.390e-01,2.814e-01,8.731e-02,6.592e-01,5.841e-01,2.744e-01,1.069e+00,2.471e-01,4.048e-01,3.972e-01,1.746e-01,4.399e-01,9.723e-01,3.714e-01,3.484e-01,9.452e-01,1.184e+00,5.377e-01,1.769e-01,4.811e-01,8.372e-01,4.410e-01,1.034e-01,1.353e-01,5.569e-01,2.576e-01,2.631e-01,6.733e-01,8.243e-01,3.127e-01,9.505e-01,1.069e+00,6.811e-01,5.640e-01,8.494e-01,1.017e+00,1.091e+00,7.810e-01,3.388e-01
6.539e-01,4.037e-01,1.826e+00,5.143e-01,1.256e+00,3.325e-01,1.170e+00,6.391e-01,1.033e+00,1.192e+00,4.319e-01,1.461e+00,1.258e+00,3.364e-01,1.117e+00,1.130e+00,1.166e+00,1.327e+00,1.836e+00,1.779e+00,1.134e+00,8.813e-01,1.490e+00,1.005e+00,1.109e+00,1.076e+00,1.012e+00,1.343e+00,8.682e-01,6.475e-01,1.098e+00,1.209e+00,5.218e-01,6.527e-01,8.692e-01,3.792e-01,9.051e-01,1.142e+00,1.740e+00,1.344e+00,1.093e+00,7.878e-01,8.599e-01,5.147e-01,9.561e-01,7.079e-01,6.020e-01,2.756e-01,5.148e-01,7.878e-01,2.842e-01,1.493e+00,1.444e+00,1.218e+00,8.693e-01,1.381e+00,9.328e-01,1.525e+00,8.352e-01,1.204e+00,1.067e+00,1.078e+00,9.249e-01
3.324e-01,2.188e-01,1.714e+00,1.639e+00,1.759e+00,7.470e-01,1.524e+00,1.521e+00,1.430e+00,1.721e+00,8.460e-01,2.186e+00,1.291e+00,1.592e+00,1.049e+00,1.008e+00,1.596e+00,1.300e+00,2.386e+00,2.170e+00,1.863e+00,1.368e+00,1.207e+00,1.493e+00,1.832e+00,1.780e+00,1.473e+00,1.869e+00,1.279e+00,6.624e-01,2.220e+00,1.950e+00,1.151e+00,1.098e+00,6.397e-01,8.179e-01,1.426e+00,1.757e+00,1.708e+00,1.802e+00,1.939e+00,1.178e+00,1.162e+00,1.311e+00,1.797e+00,8.875e-01,1.469e+00,8.076e-01,6.864e-01,5.504e-01,8.737e-01,1.290e+00,1.236e+00,1.299e+00,1.809e+00,2.049e+00,1.358e+00,2.114e+00,8.932e-01,1.521e+00,1.234e+00,1.551e+00,8.530e-01
8.165e-01,5.197e-01,2.482e+00,1.311e+00,2.811e+00,1.198e+00,2.052e+00,2.071e+00,2.491e+00,2.314e+00,1.764e+00,2.344e+00,1.920e+00,1.964e+00,1.611e+00,2.006e+00,2.105e+00,2.663e+00,3.120e+00,3.105e+00,1.858e+00,1.915e+00,2.497e+00,2.136e+00,2.507e+00,2.419e+00,1.846e+00,2.393e+00,1.650e+00,9.561e-01,2.141e+00,1.871e+00,1.969e+00,1.569e+00,1.217e+00,1.581e+00,2.440e+00,2.442e+00,2.747e+00,2.702e+00,3.122e+00,1.753e+00,1.714e+00,2.111e+00,2.735e+00,1.948e+00,1.807e+00,1.450e+00,1.102e+00,1.797e+00,1.364e+00,2.423e+00,2.744e+00,1.692e+00,1.863e+00,2.371e+00,1.897e+00,2.979e+00,2.040e+00,2.049e+00,1.937e+00,2.070e+00,1.915e+00
3.380e-01,2.261e-01,1.225e+00,1.007e+00,1.496e+00,6.205e-01,1.826e+00,1.100e+00,2.065e+00,1.557e+00,1.137e+00,1.745e+00,1.172e+00,2.141e+00,8.761e-01,1.027e+00,1.505e+00,2.273e+00,1.761e+00,2.133e+00,1.440e+00,1.596e+00,9.521e-01,1.859e+00,1.658e+00,1.998e+00,6.634e-01,1.336e+00,1.387e+00,5.936e-01,2.180e+00,1.341e+00,1.653e+00,7.548e-01,5.996e-01,9.711e-01,1.993e+00,1.262e+00,1.842e+00,2.086e+00,1.891e+00,1.065e+00,9.610e-01,2.060e+00,1.889e+00,1.295e+00,9.202e-01,9.334e-01,6.240e-01,1.429e+00,1.376e+00,1.300e+00,1.160e+00,1.301e+00,1.454e+00,1.501e+00,1.649e+00,1.771e+00,1.717e+00,2.074e+00,1.497e+00,1.158e+00,1.581e+00
2.038e-01,1.386e-01,1.376e+00,1.460e+00,1.909e+00,1.147e+00,2.289e+00,2.452e+00,2.462e+00,2.288e+00,1.930e+00,2.718e+00,1.668e+00,2.465e+00,1.464e+00,1.522e+00,1.715e+00,1.923e+00,2.930e+00,2.743e+00,2.043e+00,2.505e+00,2.484e+00,2.205e+00,2.584e+00,2.941e+00,2.501e+00,2.599e+00,2.390e+00,1.229e+00,2.851e+00,2.876e+00,2.135e+00,1.682e+00,1.116e+00,2.249e+00,2.531e+00,3.007e+00,2.641e+00,2.632e+00,3.013e+00,2.260e+00,2.424e+00,2.705e+00,2.593e+00,2.323e+00,2.166e+00,2.325e+00,7.689e-01,1.352e+00,1.941e+00,2.339e+00,1.704e+00,2.211e+00,1.873e+00,2.864e+00,1.955e+00,3.124e+00,1.709e+00,1.881e+00,1.401e+00,2.238e+00,1.935e+00
2.735e-01,1.719e-01,5.476e-01,3.544e-01,6.463e-01,2.327e-01,1.410e+00,1.388e+00,2.362e+00,1.478e+00,1.552e+00,2.143e+00,1.620e+00,1.802e+00,1.233e+00,1.402e+00,7.473e-01,2.367e+00,2.071e+00,1.954e+00,1.400e+00,2.466e+00,1.428e+00,1.570e+00,1.387e+00,2.257e+00,9.975e-01,1.817e+00,1.949e+00,1.086e+00,1.958e+00,1.811e+00,1.554e+00,1.477e+00,1.153e+00,1.513e+00,1.730e+00,1.638e+00,1.781e+00,2.353e+00,1.899e+00,1.708e+00,1.569e+00,1.656e+00,1.448e+00,1.970e+00,5.827e-01,1.830e+00,8.310e-01,1.493e+00,1.364e+00,1.552e+00,1.233e+00,2.626e+00,1.148e+00,2.251e+00,2.034e+00,2.128e+00,1.564e+00,2.289e+00,1.137e+00,1.969e+00,1.946e+00
1.224e-01,8.017e-02,6.437e-01,2.444e-01,8.768e-01,5.892e-01,8.166e-01,1.155e+00,1.683e+00,1.028e+00,1.913e+00,1.222e+00,1.282e+00,1.447e+00,8.627e-01,1.995e+00,1.405e+00,1.397e+00,2.148e+00,1.382e+00,1.113e+00,1.456e+00,1.470e+00,1.455e+00,1.625e+00,1.993e+00,1.579e+00,1.715e+00,1.333e+00,1.222e+00,1.256e+00,9.193e-01,1.782e+00,1.500e+00,8.943e-01,1.602e+00,1.959e+00,1.463e+00,1.933e+00,1.864e+00,2.285e+00,1.846e+00,1.393e+00,1.430e+00,1.862e+00,2.110e+00,1.664e+00,1.256e+00,1.399e+00,1.014e+00,1.011e+00,1.433e+00,2.153e+00,1.590e+00,1.546e+00,1.779e+00,1.330e+00,1.357e+00,9.988e-01,1.574e+00,6.494e-01,1.722e+00,1.558e+00
7.877e-01,4.941e-01,2.130e+00,1.656e+00,2.597e+00,1.258e+00,3.261e+00,2.677e+00,3.532e+00,4.018e+00,2.969e+00,3.802e+00,2.590e+00,3.974e+00,2.524e+00,3.240e+00,3.609e+00,3.938e+00,4.539e+00,4.952e+00,3.963e+00,3.883e+00,3.281e+00,3.944e+00,4.174e+00,5.054e+00,2.686e+00,4.046e+00,2.768e+00,2.310e+00,3.874e+00,3.993e+00,3.131e+00,2.311e+00,1.959e+00,2.590e+00,3.416e+00,3.901e+00,4.107e+00,4.185e+00,3.736e+00,2.795e+00,2.863e+00,3.548e+00,4.014e+00,2.826e+00,2.983e+00,2.803e+00,1.777e+00,3.365e+00,3.269e+00,3.159e+00,3.660e+00,4.060e+00,3.646e+00,3.700e+00,3.685e+00,4.740e+00,3.498e+00,4.041e+00,2.763e+00,3.630e+00,3.958e+00
