2.457e-01,7.349e-01,5.898e-01,4.280e-01,3.596e-01,3.795e-01,7.730e-01,1.078e-01,5.009e-02,1.775e-01,4.406e-01,7.843e-01,3.780e-01,8.154e-01,9.334e-01,8.286e-01,7.154e-02,1.748e-01,8.959e-01,1.437e-01,4.654e-01,1.481e-01,9.049e-01,8.072e-01,8.835e-01,9.283e-01,7.791e-01,6.979e-01,2.873e-01,6.205e-01,8.484e-01,7.961e-01,5.990e-01,9.210e-01,4.947e-01,4.610e-01
6.871e-03,4.747e-01,8.968e-01,3.116e-01,6.117e-01,1.034e-01,1.127e-01,2.019e-02,4.617e-01,3.976e-01,9.926e-01,1.648e-01,1.413e-01,2.685e-01,4.949e-01,7.457e-01,7.861e-01,9.356e-01,4.155e-01,5.256e-01,9.018e-01,9.506e-02,9.648e-01,4.156e-01,8.774e-01,2.037e-01,8.309e-01,5.286e-01,7.664e-01,6.885e-01,1.555e-01,1.011e+00,4.858e-01,4.396e-01,9.966e-01,4.731e-01
2.117e-01,7.334e-01,1.393e+00,7.435e-01,1.322e+00,4.612e-01,7.121e-01,5.329e-01,8.080e-01,4.146e-01,1.058e+00,1.068e+00,7.205e-01,7.707e-01,1.220e+00,9.367e-01,5.134e-01,1.087e+00,1.791e+00,8.096e-01,1.227e+00,9.967e-01,1.388e+00,1.099e+00,1.187e+00,1.047e+00,9.475e-01,1.526e+00,1.278e+00,1.525e+00,1.292e+00,1.637e+00,1.054e+00,1.610e+00,1.628e+00,1.288e+00
2.564e-02,1.416e-01,7.053e-01,1.204e+00,9.282e-01,7.508e-01,9.326e-01,1.235e+00,8.703e-01,6.934e-01,1.208e+00,7.821e-01,9.307e-01,5.387e-01,6.355e-01,8.666e-01,1.085e+00,1.212e+00,1.231e+00,5.954e-01,1.548e+00,9.325e-01,8.271e-01,1.006e+00,1.114e+00,1.109e+00,9.014e-01,1.631e+00,1.253e+00,8.024e-01,5.653e-01,1.322e+00,8.934e-01,1.024e+00,1.034e+00,1.430e+00
1.968e-01,6.560e-01,1.013e+00,9.834e-01,1.846e+00,1.214e+00,1.614e+00,8.694e-01,1.471e+00,1.051e+00,1.100e+00,2.018e+00,1.380e+00,1.297e+00,1.682e+00,1.836e+00,8.930e-01,1.079e+00,1.882e+00,1.350e+00,1.353e+00,1.564e+00,1.731e+00,1.556e+00,1.664e+00,2.161e+00,1.168e+00,1.909e+00,1.487e+00,1.301e+00,1.955e+00,2.058e+00,1.981e+00,1.513e+00,1.310e+00,1.331e+00
2.171e-01,1.079e+00,1.768e+00,1.187e+00,1.952e+00,1.871e+00,1.767e+00,1.314e+00,1.635e+00,1.433e+00,1.919e+00,2.287e+00,1.378e+00,1.924e+00,2.387e+00,2.728e+00,2.215e+00,2.560e+00,2.974e+00,1.851e+00,2.351e+00,2.028e+00,2.683e+00,2.614e+00,2.842e+00,2.621e+00,2.234e+00,2.480e+00,2.385e+00,2.642e+00,1.788e+00,2.766e+00,2.293e+00,2.054e+00,2.473e+00,2.574e+00
1.869e-02,6.438e-02,5.892e-01,1.154e+00,1.073e+00,1.261e+00,1.933e+00,1.518e+00,1.944e+00,1.139e+00,1.338e+00,1.945e+00,1.317e+00,1.325e+00,1.842e+00,1.268e+00,2.343e+00,2.271e+00,2.581e+00,1.921e+00,1.879e+00,2.020e+00,1.171e+00,1.939e+00,1.404e+00,2.217e+00,1.469e+00,2.723e+00,1.952e+00,1.832e+00,1.658e+00,2.253e+00,1.376e+00,1.221e+00,1.852e+00,2.584e+00
2.382e-01,9.611e-01,1.688e+00,1.529e+00,2.205e+00,2.127e+00,2.507e+00,2.616e+00,2.459e+00,2.552e+00,2.189e+00,3.230e+00,1.889e+00,2.939e+00,3.181e+00,3.436e+00,3.087e+00,3.376e+00,4.166e+00,3.126e+00,3.069e+00,3.205e+00,2.766e+00,3.720e+00,3.061e+00,4.280e+00,2.796e+00,3.690e+00,2.900e+00,2.981e+00,2.692e+00,3.593e+00,3.138e+00,2.576e+00,3.514e+00,3.283e+00
9.643e-02,3.930e-01,9.462e-01,1.149e+00,1.835e+00,1.864e+00,2.419e+00,1.870e+00,3.462e+00,1.903e+00,1.828e+00,3.217e+00,2.238e+00,2.678e+00,2.841e+00,3.284e+00,3.155e+00,3.087e+00,4.178e+00,3.397e+00,2.968e+00,2.972e+00,2.298e+00,3.575e+00,2.928e+00,3.456e+00,2.631e+00,3.542e+00,2.508e+00,2.536e+00,3.297e+00,3.755e+00,3.293e+00,1.976e+00,3.285e+00,3.171e+00
6.624e-02,6.074e-01,1.217e+00,8.665e-01,1.706e+00,1.724e+00,1.684e+00,1.196e+00,2.277e+00,1.658e+00,1.762e+00,2.671e+00,1.843e+00,2.804e+00,2.307e+00,2.960e+00,2.914e+00,2.751e+00,3.406e+00,2.956e+00,3.099e+00,2.936e+00,2.496e+00,2.724e+00,3.258e+00,3.294e+00,2.438e+00,3.298e+00,2.303e+00,2.679e+00,2.115e+00,3.200e+00,2.843e+00,2.254e+00,2.880e+00,2.892e+00
