1.441e-01,3.443e-01,4.439e-01,2.299e-01,6.507e-01,8.091e-01,5.238e-01,7.915e-01,7.592e-01,7.291e-01,9.713e-01,3.861e-01,1.370e-01,8.336e-01,5.455e-02,6.480e-01,2.412e-01,4.622e-02,5.962e-01,5.217e-02,9.904e-01,1.729e-01,6.631e-01,5.996e-02,3.139e-01,7.382e-01,2.626e-01,7.340e-01,4.519e-01,9.589e-01,4.701e-01
1.337e-01,4.941e-01,1.095e+00,9.567e-01,1.114e+00,7.528e-01,1.371e+00,8.256e-01,7.167e-01,1.658e+00,1.275e+00,3.773e-01,1.106e+00,1.569e+00,8.028e-01,7.675e-01,5.062e-01,6.746e-01,1.202e+00,6.904e-01,1.187e+00,5.749e-01,1.028e+00,6.573e-01,6.988e-01,1.651e+00,1.222e+00,1.335e+00,5.605e-01,1.588e+00,1.357e+00
4.642e-02,2.353e-01,1.169e+00,1.520e+00,1.252e+00,5.800e-01,1.255e+00,7.113e-01,1.064e+00,1.185e+00,6.941e-01,1.087e+00,1.508e+00,1.451e+00,1.002e+00,9.183e-01,1.123e+00,6.365e-01,1.232e+00,1.017e+00,5.276e-01,3.866e-01,8.737e-01,1.274e+00,3.943e-01,1.379e+00,1.327e+00,1.339e+00,5.040e-01,1.798e+00,1.726e+00
9.945e-03,1.881e-01,9.535e-01,1.304e+00,1.331e+00,1.191e+00,1.534e+00,3.775e-01,7.754e-01,2.060e+00,1.375e+00,1.330e+00,1.390e+00,2.078e+00,1.553e+00,8.133e-01,1.598e+00,8.014e-01,1.672e+00,1.530e+00,3.920e-01,1.263e+00,1.320e+00,1.257e+00,6.821e-01,1.819e+00,2.130e+00,1.264e+00,1.176e+00,1.276e+00,2.061e+00
9.796e-02,2.725e-01,7.030e-01,8.110e-01,1.628e+00,1.747e+00,1.332e+00,1.279e+00,1.379e+00,2.334e+00,1.697e+00,1.610e+00,9.345e-01,1.643e+00,9.530e-01,1.151e+00,1.552e+00,1.170e+00,2.060e+00,1.616e+00,9.714e-01,1.681e+00,1.274e+00,1.415e+00,1.066e+00,2.268e+00,1.314e+00,1.823e+00,1.093e+00,1.329e+00,1.686e+00
9.858e-02,2.959e-01,1.010e+00,1.296e+00,1.835e+00,2.111e+00,2.504e+00,1.953e+00,1.938e+00,3.037e+00,2.248e+00,2.564e+00,1.880e+00,2.869e+00,1.675e+00,1.397e+00,2.891e+00,1.851e+00,2.612e+00,1.791e+00,1.474e+00,2.241e+00,2.399e+00,1.705e+00,1.232e+00,2.566e+00,2.193e+00,2.129e+00,1.606e+00,2.600e+00,2.322e+00
7.436e-02,2.170e-01,4.139e-01,4.032e-01,1.246e+00,1.746e+00,2.505e+00,2.276e+00,2.104e+00,3.107e+00,1.933e+00,2.540e+00,1.185e+00,2.368e+00,1.975e+00,1.461e+00,2.725e+00,2.538e+00,2.821e+00,1.631e+00,1.552e+00,2.716e+00,2.657e+00,1.396e+00,1.786e+00,2.843e+00,2.044e+00,2.521e+00,1.513e+00,1.976e+00,1.538e+00
1.157e-01,3.439e-01,1.023e+00,1.162e+00,1.417e+00,1.334e+00,2.216e+00,2.124e+00,2.568e+00,3.043e+00,1.872e+00,2.087e+00,1.839e+00,2.593e+00,1.752e+00,2.284e+00,2.792e+00,2.432e+00,3.034e+00,2.035e+00,2.307e+00,1.495e+00,2.261e+00,2.212e+00,2.055e+00,3.018e+00,1.899e+00,2.212e+00,1.383e+00,3.546e+00,2.770e+00
1.031e-01,2.939e-01,6.638e-01,6.948e-01,1.227e+00,1.360e+00,1.319e+00,1.318e+00,2.530e+00,3.102e+00,2.523e+00,1.913e+00,1.106e+00,2.151e+00,1.848e+00,2.543e+00,2.569e+00,2.178e+00,3.426e+00,2.088e+00,1.833e+00,1.646e+00,2.148e+00,2.704e+00,1.991e+00,2.658e+00,1.931e+00,1.813e+00,1.994e+00,3.167e+00,3.283e+00
3.044e-03,1.674e-01,8.798e-01,1.205e+00,1.549e+00,1.402e+00,2.011e+00,1.205e+00,2.289e+00,3.771e+00,3.104e+00,3.099e+00,1.842e+00,2.707e+00,2.744e+00,3.040e+00,3.549e+00,3.034e+00,3.889e+00,3.352e+00,2.064e+00,2.515e+00,2.703e+00,3.890e+00,3.243e+00,3.762e+00,3.520e+00,2.735e+00,2.689e+00,3.554e+00,4.069e+00
9.060e-02,2.896e-01,8.790e-01,9.911e-01,1.463e+00,1.188e+00,1.943e+00,2.063e+00,2.767e+00,3.056e+00,2.635e+00,2.626e+00,1.948e+00,2.525e+00,2.331e+00,3.044e+00,3.056e+00,3.181e+00,3.914e+00,2.736e+00,2.732e+00,2.714e+00,2.866e+00,3.627e+00,3.105e+00,4.177e+00,2.577e+00,3.348e+00,1.771e+00,3.416e+00,3.527e+00
1.212e-01,3.767e-01,1.095e+00,1.261e+00,1.654e+00,1.685e+00,2.320e+00,2.025e+00,3.039e+00,3.771e+00,3.460e+00,3.417e+00,2.619e+00,3.509e+00,3.066e+00,4.019e+00,4.193e+00,3.226e+00,5.187e+00,3.433e+00,3.821e+00,3.719e+00,3.723e+00,4.017e+00,3.115e+00,4.776e+00,3.071e+00,3.304e+00,3.267e+00,4.596e+00,4.675e+00
5.479e-02,1.625e-01,8.305e-01,1.159e+00,1.135e+00,1.114e+00,1.841e+00,1.542e+00,1.927e+00,2.156e+00,2.280e+00,3.236e+00,2.641e+00,2.842e+00,2.792e+00,3.644e+00,4.036e+00,2.522e+00,3.748e+00,2.809e+00,3.389e+00,2.441e+00,2.620e+00,3.153e+00,2.721e+00,3.278e+00,3.037e+00,2.966e+00,3.535e+00,4.666e+00,3.096e+00
