7.703e-01,2.985e-01,1.723e-01,4.540e-01,1.022e-01,9.488e-01,7.200e-02,4.972e-01,6.297e-01,4.976e-01,7.747e-01,1.828e-01,2.650e-01,1.833e-01,9.566e-01,2.417e-01,4.520e-01,9.333e-01,6.326e-01,2.774e-01,9.503e-01,2.388e-01,2.527e-01,8.791e-01,1.146e-01,3.960e-01,1.456e-01,4.635e-02,5.391e-01,9.265e-01,4.947e-01,2.153e-01,7.019e-01,9.847e-01,2.266e-02,9.305e-01,7.617e-02,6.388e-01,3.954e-01,1.258e-01,6.412e-01,4.123e-01,4.659e-01,1.013e-02,4.443e-01,6.356e-01,1.402e-01,1.418e-01,5.154e-01,2.039e-01
1.622e-01,1.007e+00,5.716e-01,3.281e-01,2.712e-01,2.181e-01,1.939e-01,1.092e+00,1.350e-01,5.156e-01,4.385e-01,4.513e-01,4.218e-01,7.862e-01,6.157e-01,7.244e-01,9.596e-01,8.418e-01,9.761e-01,5.007e-01,4.917e-01,6.829e-01,9.207e-01,1.168e+00,5.754e-01,3.917e-01,8.078e-02,1.001e+00,2.622e-01,3.868e-01,6.372e-01,6.633e-01,8.193e-01,2.525e-01,4.858e-01,3.943e-01,5.806e-01,9.297e-01,5.244e-01,9.856e-01,8.651e-01,2.093e-01,4.540e-01,9.207e-01,3.971e-01,1.702e-01,9.447e-01,6.766e-01,9.967e-01,5.100e-01
7.400e-01,9.065e-01,9.379e-01,7.287e-01,1.190e+00,1.051e+00,6.537e-01,2.077e+00,6.103e-01,1.527e+00,1.675e+00,1.373e+00,6.394e-01,1.423e+00,1.716e+00,9.071e-01,1.689e+00,2.114e+00,1.849e+00,1.002e+00,1.827e+00,7.417e-01,1.727e+00,1.564e+00,6.761e-01,1.313e+00,1.895e-01,7.066e-01,7.503e-01,1.390e+00,9.239e-01,6.828e-01,1.311e+00,1.758e+00,8.945e-01,1.620e+00,1.157e+00,1.550e+00,9.845e-01,1.058e+00,1.961e+00,1.399e+00,1.459e+00,1.465e+00,1.387e+00,8.346e-01,1.071e+00,1.008e+00,1.674e+00,5.057e-01
1.297e-01,5.876e-01,4.076e-01,1.216e+00,9.677e-01,7.400e-01,4.628e-01,1.733e+00,6.217e-01,1.230e+00,6.934e-01,1.245e+00,5.311e-01,1.113e+00,9.817e-01,9.112e-01,9.423e-01,9.037e-01,1.300e+00,9.856e-01,1.350e+00,4.379e-01,1.411e+00,1.635e+00,7.498e-01,6.441e-01,3.111e-01,9.730e-01,1.080e+00,9.271e-01,4.556e-01,9.490e-01,6.414e-01,3.785e-01,1.287e+00,7.932e-01,8.122e-01,7.297e-01,1.010e+00,6.542e-01,7.408e-01,1.157e+00,9.250e-01,1.119e+00,3.867e-01,1.729e-01,1.095e+00,5.885e-01,1.428e+00,3.956e-01
6.098e-01,4.738e-01,6.412e-01,8.587e-01,1.239e+00,2.030e+00,1.231e+00,2.549e+00,1.347e+00,2.028e+00,2.287e+00,2.190e+00,1.153e+00,1.389e+00,1.985e+00,1.232e+00,1.698e+00,1.947e+00,2.248e+00,1.074e+00,2.751e+00,5.279e-01,1.841e+00,2.124e+00,9.173e-01,1.138e+00,8.173e-01,6.743e-01,1.361e+00,1.440e+00,8.894e-01,1.174e+00,1.225e+00,2.162e+00,1.861e+00,2.396e+00,1.323e+00,1.856e+00,1.109e+00,1.221e+00,2.104e+00,1.475e+00,1.526e+00,1.571e+00,1.438e+00,1.470e+00,1.323e+00,8.507e-01,1.774e+00,1.128e+00
5.881e-01,3.224e-01,3.298e-01,7.906e-01,6.929e-01,1.996e+00,9.658e-01,1.868e+00,1.199e+00,1.286e+00,1.857e+00,1.736e+00,8.667e-01,1.213e+00,1.827e+00,9.057e-01,1.486e+00,1.605e+00,1.378e+00,1.028e+00,2.347e+00,4.695e-01,1.838e+00,2.332e+00,1.464e+00,1.057e+00,8.722e-01,1.177e+00,9.975e-01,2.012e+00,8.041e-01,1.168e+00,1.364e+00,1.383e+00,1.611e+00,1.618e+00,1.220e+00,1.493e+00,1.356e+00,1.215e+00,1.445e+00,1.501e+00,1.461e+00,1.627e+00,1.731e+00,1.603e+00,1.209e+00,1.135e+00,2.104e+00,1.443e+00
2.219e-01,3.483e-01,6.169e-01,6.852e-01,1.312e+00,1.462e+00,1.778e+00,2.462e+00,1.873e+00,2.277e+00,2.800e+00,2.271e+00,1.019e+00,1.616e+00,1.850e+00,1.204e+00,2.467e+00,1.833e+00,2.865e+00,1.535e+00,2.541e+00,4.360e-01,1.856e+00,1.969e+00,9.482e-01,1.409e+00,1.033e+00,1.016e+00,1.578e+00,1.429e+00,1.401e+00,1.112e+00,1.219e+00,2.145e+00,2.339e+00,2.301e+00,2.056e+00,1.997e+00,1.886e+00,2.059e+00,2.320e+00,1.646e+00,1.741e+00,2.652e+00,2.157e+00,1.130e+00,1.895e+00,1.645e+00,2.191e+00,1.889e+00
6.953e-01,7.638e-01,4.926e-01,5.943e-01,4.463e-01,2.249e+00,1.644e+00,2.619e+00,3.117e+00,2.118e+00,3.172e+00,2.385e+00,1.810e+00,1.739e+00,2.565e+00,1.371e+00,3.535e+00,2.325e+00,3.138e+00,2.185e+00,3.133e+00,1.566e+00,2.662e+00,3.537e+00,2.329e+00,1.983e+00,2.051e+00,2.269e+00,2.013e+00,2.716e+00,2.085e+00,2.262e+00,2.603e+00,3.090e+00,2.737e+00,3.236e+00,2.829e+00,3.486e+00,2.636e+00,3.149e+00,3.345e+00,1.954e+00,2.293e+00,2.869e+00,2.397e+00,2.029e+00,2.720e+00,2.316e+00,2.678e+00,3.305e+00
3.095e-01,7.228e-01,7.140e-01,9.434e-01,1.239e+00,1.799e+00,1.767e+00,2.893e+00,2.318e+00,2.939e+00,3.426e+00,2.793e+00,1.788e+00,3.065e+00,2.739e+00,2.173e+00,3.469e+00,2.529e+00,2.883e+00,2.477e+00,3.470e+00,1.821e+00,3.256e+00,3.322e+00,1.991e+00,2.750e+00,1.832e+00,2.364e+00,2.323e+00,2.990e+00,2.253e+00,2.352e+00,2.822e+00,2.926e+00,3.353e+00,2.845e+00,3.153e+00,2.493e+00,2.677e+00,2.738e+00,3.104e+00,2.748e+00,3.056e+00,3.497e+00,3.076e+00,2.364e+00,3.058e+00,2.705e+00,4.036e+00,3.339e+00
3.427e-02,4.132e-01,2.354e-01,1.039e+00,7.777e-01,1.831e+00,1.437e+00,2.538e+00,2.325e+00,2.990e+00,3.047e+00,3.118e+00,2.223e+00,2.662e+00,2.263e+00,1.896e+00,3.037e+00,1.439e+00,2.865e+00,2.473e+00,3.036e+00,1.721e+00,2.828e+00,3.274e+00,2.692e+00,1.882e+00,2.600e+00,2.825e+00,2.247e+00,3.097e+00,1.867e+00,2.759e+00,2.202e+00,2.454e+00,3.231e+00,2.705e+00,3.069e+00,2.963e+00,2.808e+00,2.730e+00,3.099e+00,2.462e+00,2.118e+00,2.609e+00,2.187e+00,2.356e+00,2.844e+00,2.005e+00,2.678e+00,3.440e+00
