3.829e-01,2.514e-01,6.420e-01,1.607e-01,2.626e-01,7.972e-01,5.975e-01,5.698e-01,7.345e-01,1.647e-01,9.102e-01,7.310e-01,7.566e-01,1.242e-01,7.220e-01,8.752e-01,7.653e-02,9.630e-01,6.346e-01,8.380e-01,1.892e-01,9.258e-01,2.788e-01,2.345e-02,6.280e-01,9.417e-01,5.051e-01,4.075e-01,6.680e-01,9.241e-01,1.086e-01,5.838e-01,5.879e-01,2.138e-01,8.258e-01,2.711e-02,7.429e-01,9.682e-01,7.157e-01,1.817e-01,7.339e-01,7.749e-01
2.855e-01,4.604e-01,6.868e-01,9.970e-01,9.984e-01,7.593e-01,5.044e-01,7.988e-01,1.018e+00,7.115e-01,8.584e-01,1.065e+00,1.524e+00,2.918e-01,1.435e+00,1.469e+00,1.023e+00,1.314e+00,1.082e+00,1.610e+00,8.643e-01,9.015e-01,9.392e-01,4.380e-01,5.472e-01,1.583e+00,4.866e-01,8.720e-01,7.122e-01,1.098e+00,5.158e-01,1.293e+00,8.657e-01,7.765e-01,8.017e-01,4.950e-01,8.738e-01,1.606e+00,6.315e-01,6.674e-01,7.704e-01,6.052e-01
4.296e-02,1.236e-01,1.141e+00,1.203e+00,9.673e-01,1.141e+00,8.950e-01,6.723e-01,4.632e-01,5.075e-01,4.827e-01,6.189e-01,1.383e+00,2.030e-01,5.840e-01,1.309e+00,1.196e+00,6.415e-01,3.790e-01,1.225e+00,1.227e+00,9.095e-01,4.699e-01,9.667e-01,3.631e-01,1.106e+00,6.374e-01,5.106e-01,4.949e-01,4.954e-01,6.221e-01,1.141e+00,6.822e-01,4.967e-01,3.956e-01,8.656e-01,5.799e-01,9.521e-01,9.440e-01,7.655e-01,5.724e-01,8.808e-01
2.357e-01,1.653e-01,5.182e-01,9.155e-01,1.025e+00,1.482e+00,1.383e+00,1.313e+00,1.451e+00,1.091e+00,1.322e+00,5.636e-01,1.272e+00,6.484e-01,1.057e+00,1.406e+00,5.267e-01,1.121e+00,9.483e-01,1.076e+00,9.697e-01,1.374e+00,3.774e-01,5.124e-01,1.196e+00,1.642e+00,1.035e+00,9.678e-01,1.388e+00,1.545e+00,7.901e-01,1.420e+00,6.962e-01,5.653e-01,1.209e+00,6.623e-01,9.575e-01,1.553e+00,1.140e+00,6.096e-01,1.209e+00,1.027e+00
2.397e-01,3.058e-01,1.208e+00,1.419e+00,1.467e+00,1.605e+00,2.050e+00,1.925e+00,2.114e+00,1.515e+00,1.947e+00,1.785e+00,2.141e+00,1.172e+00,2.182e+00,2.391e+00,1.577e+00,1.335e+00,1.525e+00,1.760e+00,2.403e+00,1.707e+00,8.574e-01,1.915e+00,1.186e+00,2.126e+00,1.327e+00,1.414e+00,1.678e+00,1.612e+00,1.411e+00,2.525e+00,1.120e+00,1.614e+00,1.848e+00,1.403e+00,1.339e+00,2.130e+00,1.852e+00,1.580e+00,1.711e+00,1.407e+00
2.262e-01,3.614e-01,1.362e+00,2.139e+00,2.081e+00,2.337e+00,2.689e+00,2.857e+00,2.243e+00,2.639e+00,2.143e+00,1.991e+00,3.240e+00,1.156e+00,2.961e+00,3.409e+00,2.152e+00,2.639e+00,1.965e+00,3.120e+00,3.138e+00,2.593e+00,1.094e+00,1.761e+00,1.789e+00,3.259e+00,2.174e+00,2.205e+00,2.129e+00,2.802e+00,2.582e+00,3.068e+00,1.510e+00,1.622e+00,2.602e+00,2.280e+00,2.374e+00,3.282e+00,2.349e+00,2.228e+00,2.594e+00,2.193e+00
1.000e-01,1.167e-01,6.158e-01,5.718e-01,5.934e-01,6.861e-01,1.100e+00,1.346e+00,1.164e+00,1.636e+00,1.197e+00,1.662e+00,1.982e+00,1.188e+00,1.206e+00,2.013e+00,1.026e+00,1.242e+00,8.908e-01,1.521e+00,1.442e+00,9.959e-01,1.127e+00,1.315e+00,9.031e-01,1.232e+00,1.156e+00,1.655e+00,1.057e+00,9.538e-01,9.096e-01,1.507e+00,1.409e+00,1.036e+00,1.656e+00,1.058e+00,1.046e+00,1.497e+00,1.221e+00,1.764e+00,1.050e+00,1.199e+00
3.597e-01,2.396e-01,9.498e-01,6.843e-01,7.321e-01,1.443e+00,1.527e+00,1.753e+00,1.845e+00,1.732e+00,2.107e+00,1.896e+00,2.569e+00,1.495e+00,2.373e+00,2.906e+00,8.093e-01,2.080e+00,1.457e+00,2.395e+00,1.708e+00,2.110e+00,1.009e+00,1.563e+00,1.613e+00,1.900e+00,1.898e+00,1.567e+00,1.433e+00,2.013e+00,2.172e+00,2.164e+00,1.414e+00,1.534e+00,2.012e+00,1.344e+00,2.346e+00,2.958e+00,2.044e+00,2.141e+00,2.474e+00,1.941e+00
2.224e-01,3.987e-01,8.044e-01,1.600e+00,1.660e+00,1.545e+00,1.929e+00,2.592e+00,3.522e+00,4.056e+00,2.540e+00,3.458e+00,3.837e+00,2.960e+00,3.785e+00,4.826e+00,2.928e+00,3.584e+00,2.848e+00,3.696e+00,2.976e+00,2.796e+00,2.404e+00,2.513e+00,2.798e+00,3.016e+00,2.482e+00,3.213e+00,2.643e+00,2.702e+00,2.804e+00,3.597e+00,2.183e+00,2.749e+00,3.253e+00,3.108e+00,2.973e+00,3.953e+00,2.995e+00,4.148e+00,3.314e+00,2.126e+00
3.318e-01,3.323e-01,6.542e-01,9.846e-01,1.134e+00,1.386e+00,1.448e+00,1.642e+00,2.453e+00,2.340e+00,2.251e+00,1.775e+00,3.170e+00,2.374e+00,3.322e+00,2.703e+00,1.146e+00,1.693e+00,1.752e+00,2.094e+00,1.787e+00,2.074e+00,1.690e+00,2.425e+00,2.307e+00,2.361e+00,1.613e+00,1.603e+00,2.394e+00,2.547e+00,2.327e+00,2.536e+00,1.700e+00,2.357e+00,2.386e+00,1.531e+00,2.017e+00,3.000e+00,2.816e+00,2.456e+00,2.646e+00,1.665e+00
