5.812e-02,4.930e-01,9.133e-01,3.692e-01,2.877e-01,7.235e-02,7.720e-01,3.996e-01,2.157e-01,1.344e-01,5.855e-01,9.547e-01,8.268e-01,9.731e-01,6.933e-01,1.075e-01,5.986e-01,8.455e-03,5.946e-01,1.451e-02,5.188e-01,2.724e-01,2.190e-01,7.480e-01,3.207e-01,6.938e-01,9.324e-01,3.387e-02,8.657e-01,1.178e-01,7.359e-01,2.821e-01,2.231e-01,4.269e-01,4.875e-01,4.195e-01,9.998e-01,7.197e-01
3.132e-03,8.063e-01,1.588e-01,2.384e-01,6.586e-01,4.325e-01,9.886e-01,9.444e-01,8.215e-01,7.393e-01,3.728e-01,9.823e-01,2.663e-01,8.538e-01,3.166e-01,8.353e-01,7.492e-01,2.403e-01,6.341e-01,6.360e-01,3.547e-02,9.063e-01,3.351e-01,1.021e+00,8.901e-01,1.938e-01,8.136e-01,4.269e-01,8.013e-01,5.627e-01,2.579e-01,9.929e-01,4.487e-01,1.002e+00,4.625e-01,5.100e-01,7.575e-01,4.486e-01
2.194e-02,4.769e-01,1.362e+00,3.273e-01,1.308e+00,5.380e-01,1.517e+00,8.723e-01,5.818e-01,5.596e-01,8.632e-01,9.336e-01,1.229e+00,1.033e+00,6.977e-01,1.324e+00,6.774e-01,9.786e-01,1.393e+00,6.772e-01,9.439e-01,7.548e-01,2.392e-01,7.438e-01,1.267e+00,3.745e-01,1.072e+00,8.246e-01,1.588e+00,7.068e-01,1.209e+00,6.961e-01,8.794e-01,8.728e-01,7.439e-01,6.465e-01,1.136e+00,1.260e+00
4.436e-02,1.086e+00,1.311e+00,6.295e-01,1.997e+00,8.225e-01,2.771e+00,1.365e+00,1.081e+00,1.252e+00,1.206e+00,1.738e+00,1.459e+00,2.214e+00,1.126e+00,1.871e+00,1.491e+00,1.667e+00,1.937e+00,9.057e-01,1.656e+00,1.544e+00,9.189e-01,2.175e+00,1.677e+00,1.299e+00,2.088e+00,1.364e+00,2.058e+00,1.526e+00,1.443e+00,2.151e+00,1.129e+00,1.769e+00,1.287e+00,1.832e+00,2.326e+00,2.108e+00
3.267e-03,5.884e-01,7.657e-01,2.552e-01,1.967e+00,1.080e+00,1.388e+00,9.675e-01,7.947e-01,1.665e+00,6.655e-01,1.411e+00,9.219e-01,1.745e+00,7.865e-01,1.833e+00,1.657e+00,1.355e+00,1.525e+00,1.645e+00,1.542e+00,1.583e+00,5.335e-01,1.751e+00,1.741e+00,7.748e-01,9.641e-01,1.447e+00,2.109e+00,1.183e+00,9.289e-01,1.894e+00,9.207e-01,1.507e+00,1.317e+00,1.110e+00,1.832e+00,1.740e+00
2.390e-02,2.695e-01,6.608e-01,2.692e-01,1.033e+00,8.042e-01,1.415e+00,1.160e+00,3.639e-01,1.456e+00,1.316e+00,1.206e+00,1.507e+00,2.008e+00,1.147e+00,1.562e+00,1.051e+00,1.890e+00,1.513e+00,6.354e-01,1.283e+00,1.336e+00,1.388e+00,1.159e+00,9.816e-01,1.395e+00,1.017e+00,1.218e+00,1.063e+00,8.331e-01,1.325e+00,1.418e+00,1.053e+00,1.501e+00,9.882e-01,1.449e+00,1.599e+00,1.682e+00
4.861e-02,6.822e-01,1.673e+00,4.866e-01,1.641e+00,8.924e-01,2.754e+00,2.076e+00,1.435e+00,1.427e+00,1.455e+00,2.347e+00,2.843e+00,2.707e+00,1.547e+00,2.743e+00,1.735e+00,1.656e+00,2.062e+00,1.186e+00,2.476e+00,1.463e+00,1.649e+00,1.947e+00,1.906e+00,1.714e+00,1.860e+00,1.944e+00,2.356e+00,1.079e+00,2.169e+00,1.563e+00,2.171e+00,2.147e+00,1.695e+00,1.921e+00,2.597e+00,2.330e+00
4.025e-02,4.012e-01,1.140e+00,4.027e-01,1.910e+00,1.082e+00,2.313e+00,1.699e+00,1.440e+00,2.136e+00,2.324e+00,2.720e+00,2.696e+00,3.033e+00,2.042e+00,3.327e+00,2.592e+00,3.152e+00,2.877e+00,1.452e+00,3.063e+00,2.223e+00,1.858e+00,2.616e+00,2.269e+00,2.129e+00,2.318e+00,2.659e+00,2.502e+00,2.134e+00,2.389e+00,2.614e+00,1.904e+00,2.364e+00,1.765e+00,2.505e+00,3.092e+00,2.940e+00
5.165e-02,1.115e+00,1.059e+00,6.017e-01,2.154e+00,1.330e+00,3.169e+00,2.553e+00,2.751e+00,2.941e+00,2.823e+00,3.591e+00,3.255e+00,4.495e+00,2.753e+00,4.076e+00,3.359e+00,2.830e+00,3.364e+00,2.111e+00,3.237e+00,3.028e+00,3.314e+00,4.335e+00,2.648e+00,2.562e+00,3.483e+00,3.744e+00,3.545e+00,2.750e+00,3.149e+00,3.433e+00,2.529e+00,3.934e+00,2.873e+00,3.692e+00,4.499e+00,3.941e+00
4.669e-02,5.161e-01,1.032e+00,4.238e-01,1.602e+00,1.010e+00,1.713e+00,1.307e+00,1.023e+00,2.317e+00,2.569e+00,2.717e+00,2.839e+00,3.684e+00,2.160e+00,3.307e+00,2.687e+00,2.651e+00,3.295e+00,1.807e+00,2.887e+00,2.983e+00,2.279e+00,2.465e+00,2.073e+00,1.930e+00,2.062e+00,2.484e+00,3.278e+00,2.220e+00,2.192e+00,2.890e+00,1.853e+00,2.585e+00,2.186e+00,2.845e+00,3.010e+00,3.169e+00
3.832e-03,8.430e-02,9.528e-01,1.410e-01,1.527e+00,1.079e+00,1.361e+00,1.540e+00,1.341e+00,2.130e+00,3.339e+00,2.960e+00,2.917e+00,3.393e+00,2.353e+00,3.569e+00,2.172e+00,3.067e+00,3.634e+00,2.244e+00,2.894e+00,3.106e+00,2.606e+00,2.496e+00,3.082e+00,2.121e+00,1.909e+00,3.696e+00,3.138e+00,1.976e+00,3.277e+00,2.571e+00,1.975e+00,2.922e+00,2.500e+00,2.629e+00,2.795e+00,3.355e+00
2.443e-02,3.131e-01,6.590e-01,2.458e-01,1.448e+00,1.139e+00,1.940e+00,1.913e+00,1.580e+00,2.444e+00,1.958e+00,3.196e+00,3.428e+00,4.068e+00,2.038e+00,4.066e+00,2.564e+00,2.550e+00,3.044e+00,2.138e+00,3.073e+00,2.706e+00,3.060e+00,3.401e+00,2.386e+00,2.946e+00,1.947e+00,3.499e+00,2.887e+00,2.352e+00,2.496e+00,3.185e+00,2.364e+00,3.383e+00,2.543e+00,2.724e+00,3.527e+00,3.070e+00
