5.046e-01,5.095e-01,6.975e-01,8.120e-01,7.708e-01,3.722e-02,3.007e-01,7.773e-01,1.487e-01,4.922e-01,3.713e-01,7.783e-02,3.387e-01,6.329e-01,9.763e-01,7.864e-01,1.347e-01,8.512e-01,1.902e-01,2.933e-02,8.984e-02,6.105e-01,7.997e-01,1.093e-01,2.016e-01,1.823e-02,8.170e-01,5.858e-02,7.354e-01,2.169e-02,6.929e-01,2.598e-01,1.335e-01,1.558e-01,1.343e-01,6.967e-01,9.544e-01,5.148e-01,3.768e-02,6.901e-01,7.030e-01,9.270e-01,6.341e-01,5.096e-01,9.200e-01,1.850e-01,5.024e-01,1.440e-01,8.361e-01,9.528e-01,8.228e-01,4.903e-01,6.121e-02,5.074e-01,3.944e-01,8.554e-01,8.268e-01,7.398e-01,2.483e-01
2.193e-01,1.040e+00,7.450e-01,7.804e-01,9.607e-01,2.915e-01,5.626e-01,9.163e-01,8.546e-01,2.763e-01,1.038e+00,5.382e-01,4.999e-01,1.137e+00,5.635e-01,1.189e+00,3.700e-01,1.128e+00,6.202e-01,5.900e-02,9.341e-01,5.548e-01,9.995e-01,4.274e-01,5.773e-01,6.634e-01,1.238e+00,6.188e-01,5.412e-01,1.954e-02,1.241e+00,7.440e-01,9.090e-01,4.794e-01,7.494e-01,1.221e+00,6.699e-01,2.703e-01,5.710e-02,6.180e-01,3.433e-01,4.266e-01,6.567e-01,9.570e-01,1.325e+00,2.236e-01,1.123e+00,5.994e-01,9.794e-01,6.962e-01,8.610e-01,1.084e+00,6.226e-01,1.005e+00,4.964e-01,5.802e-01,1.208e+00,8.123e-01,9.039e-01
1.540e-03,7.869e-01,8.102e-01,1.392e+00,7.722e-01,1.126e+00,7.177e-01,1.153e+00,1.153e+00,4.256e-01,1.821e+00,7.845e-01,1.194e+00,1.448e+00,2.192e-01,1.608e+00,8.076e-01,1.293e+00,1.166e+00,8.420e-01,9.346e-01,4.230e-01,1.024e+00,4.117e-01,8.202e-01,6.862e-01,1.138e+00,1.183e+00,1.176e+00,9.325e-01,1.284e+00,1.033e+00,9.455e-01,9.605e-01,1.004e+00,1.295e+00,4.388e-01,3.209e-01,7.913e-01,9.263e-01,5.398e-01,7.378e-01,1.244e+00,1.229e+00,1.261e+00,3.445e-01,1.162e+00,1.256e+00,1.306e+00,1.138e+00,8.461e-01,1.526e+00,1.339e+00,1.039e+00,4.366e-01,5.805e-01,1.605e+00,5.647e-01,8.792e-01
2.993e-01,4.625e-01,8.417e-01,1.589e+00,1.328e+00,1.614e+00,8.876e-01,1.938e+00,8.119e-01,1.376e+00,2.099e+00,6.854e-01,1.419e+00,1.760e+00,9.323e-01,1.982e+00,9.755e-01,1.805e+00,1.203e+00,1.246e+00,6.288e-01,1.289e+00,1.054e+00,5.216e-01,1.191e+00,4.378e-01,1.576e+00,1.665e+00,1.942e+00,1.258e+00,1.145e+00,1.612e+00,5.892e-01,1.617e+00,7.141e-01,1.861e+00,1.313e+00,1.193e+00,9.148e-01,1.939e+00,1.385e+00,1.328e+00,1.815e+00,1.291e+00,1.374e+00,4.923e-01,9.633e-01,8.546e-01,1.545e+00,1.516e+00,1.500e+00,1.299e+00,1.179e+00,1.422e+00,7.927e-01,1.706e+00,1.684e+00,1.340e+00,8.571e-01
1.452e-02,3.608e-01,5.530e-01,1.210e+00,1.096e+00,2.378e+00,1.675e+00,1.801e+00,1.620e+00,1.356e+00,2.450e+00,1.553e+00,1.314e+00,2.308e+00,1.250e+00,2.013e+00,1.086e+00,2.104e+00,1.793e+00,1.936e+00,1.330e+00,1.076e+00,1.674e+00,5.690e-01,1.799e+00,1.493e+00,1.990e+00,1.857e+00,1.653e+00,1.936e+00,1.375e+00,2.178e+00,1.020e+00,2.418e+00,1.357e+00,1.713e+00,1.089e+00,1.051e+00,1.475e+00,1.680e+00,1.835e+00,1.564e+00,1.788e+00,1.652e+00,1.921e+00,8.112e-01,1.000e+00,1.729e+00,2.115e+00,1.604e+00,1.560e+00,1.201e+00,2.118e+00,1.595e+00,7.693e-01,2.079e+00,2.187e+00,1.615e+00,1.464e+00
2.228e-01,4.175e-01,7.493e-01,1.458e+00,1.223e+00,2.622e+00,2.023e+00,1.875e+00,1.734e+00,1.554e+00,2.273e+00,1.401e+00,2.109e+00,2.683e+00,1.755e+00,2.305e+00,1.964e+00,2.820e+00,1.602e+00,1.534e+00,9.921e-01,1.696e+00,1.771e+00,1.034e+00,1.846e+00,7.221e-01,1.972e+00,2.613e+00,2.769e+00,1.973e+00,1.935e+00,1.839e+00,8.568e-01,1.779e+00,1.818e+00,2.226e+00,1.487e+00,1.628e+00,1.459e+00,1.853e+00,1.769e+00,1.530e+00,2.045e+00,2.260e+00,1.707e+00,1.114e+00,1.588e+00,1.173e+00,1.937e+00,2.031e+00,1.930e+00,1.593e+00,1.660e+00,1.553e+00,1.184e+00,2.688e+00,2.175e+00,1.577e+00,1.254e+00
7.683e-02,8.652e-01,8.933e-01,1.510e+00,1.113e+00,2.311e+00,2.455e+00,2.484e+00,2.609e+00,1.566e+00,3.308e+00,2.469e+00,2.948e+00,3.105e+00,1.368e+00,3.152e+00,1.990e+00,3.000e+00,2.387e+00,1.449e+00,1.803e+00,1.323e+00,1.869e+00,1.170e+00,2.339e+00,1.722e+00,2.906e+00,2.700e+00,2.780e+00,2.685e+00,2.713e+00,1.769e+00,1.930e+00,1.831e+00,3.082e+00,2.807e+00,1.103e+00,1.710e+00,1.587e+00,1.604e+00,1.781e+00,1.765e+00,2.238e+00,3.310e+00,2.424e+00,1.625e+00,2.191e+00,2.030e+00,2.295e+00,2.120e+00,2.004e+00,2.343e+00,2.556e+00,2.288e+00,1.734e+00,2.472e+00,2.435e+00,1.279e+00,2.002e+00
3.162e-01,9.489e-01,8.606e-01,1.165e+00,1.495e+00,1.485e+00,1.659e+00,3.037e+00,1.861e+00,1.921e+00,3.080e+00,2.081e+00,1.941e+00,2.596e+00,1.726e+00,2.520e+00,1.315e+00,3.257e+00,2.142e+00,1.971e+00,1.717e+00,1.811e+00,2.102e+00,9.810e-01,2.525e+00,1.760e+00,3.495e+00,1.906e+00,2.602e+00,2.254e+00,2.147e+00,2.716e+00,1.834e+00,2.724e+00,2.540e+00,3.126e+00,2.136e+00,1.547e+00,9.319e-01,2.388e+00,1.649e+00,2.255e+00,2.117e+00,2.771e+00,2.957e+00,1.181e+00,1.929e+00,2.094e+00,1.996e+00,1.654e+00,2.359e+00,1.857e+00,1.834e+00,2.476e+00,1.962e+00,2.856e+00,2.907e+00,2.102e+00,2.177e+00
4.255e-02,4.300e-01,5.991e-01,1.157e+00,7.876e-01,2.366e+00,1.997e+00,1.354e+00,2.348e+00,1.554e+00,2.267e+00,2.410e+00,1.743e+00,3.134e+00,2.402e+00,2.454e+00,2.027e+00,3.257e+00,2.426e+00,1.694e+00,1.692e+00,1.355e+00,2.737e+00,1.583e+00,1.810e+00,1.799e+00,2.401e+00,2.278e+00,2.339e+00,2.757e+00,2.431e+00,1.644e+00,1.606e+00,2.014e+00,2.277e+00,2.242e+00,1.414e+00,1.628e+00,2.088e+00,1.581e+00,2.138e+00,1.540e+00,1.708e+00,2.785e+00,2.027e+00,1.253e+00,1.517e+00,2.063e+00,2.226e+00,2.594e+00,1.754e+00,2.085e+00,2.416e+00,2.235e+00,1.688e+00,3.084e+00,3.084e+00,1.732e+00,1.378e+00
3.140e-01,7.258e-01,7.352e-01,1.014e+00,1.323e+00,1.580e+00,1.577e+00,2.319e+00,1.736e+00,2.441e+00,2.536e+00,2.311e+00,1.479e+00,2.635e+00,2.857e+00,2.665e+00,1.113e+00,3.736e+00,2.540e+00,2.918e+00,1.757e+00,2.505e+00,3.207e+00,1.038e+00,3.064e+00,2.408e+00,3.152e+00,2.279e+00,2.271e+00,2.562e+00,2.321e+00,3.048e+00,2.431e+00,3.507e+00,2.628e+00,3.334e+00,2.639e+00,1.536e+00,2.046e+00,2.489e+00,2.789e+00,2.570e+00,2.749e+00,3.153e+00,3.326e+00,1.816e+00,1.772e+00,2.916e+00,2.696e+00,2.742e+00,2.507e+00,2.216e+00,2.020e+00,2.281e+00,1.714e+00,3.137e+00,3.748e+00,2.393e+00,2.689e+00
