9.096e-01,3.959e-01,7.448e-01,6.962e-01,6.536e-01,8.043e-01,8.348e-01,1.934e-01,5.847e-01,9.795e-01,7.611e-01,1.243e-01,6.836e-01,6.021e-01,9.828e-01,5.796e-01,7.790e-01,2.555e-01,3.084e-01,4.165e-01,9.068e-01,5.955e-01,1.964e-01,4.185e-01,3.353e-01,6.665e-02,3.117e-02,1.736e-01,3.594e-02,5.832e-01,3.215e-01,4.640e-02,3.078e-03,7.131e-01,1.998e-01,6.244e-01,8.806e-01,7.754e-01,4.643e-01,6.188e-01,8.172e-01,9.729e-01,1.614e-01,3.579e-01,3.565e-01,5.364e-01,5.095e-01,4.010e-01,6.437e-01,9.221e-01,4.869e-01,1.862e-01,9.784e-01
1.932e-01,6.606e-01,9.739e-01,6.234e-01,3.002e-01,6.454e-01,1.074e+00,3.554e-01,1.632e-01,9.304e-01,4.178e-01,9.612e-01,6.597e-01,1.001e+00,4.719e-01,4.000e-01,2.614e-01,7.805e-01,1.556e-01,3.643e-01,1.059e+00,7.767e-01,1.030e+00,1.023e+00,9.077e-01,7.951e-01,3.465e-01,6.319e-01,9.109e-01,7.654e-01,4.388e-01,2.626e-01,6.093e-01,5.248e-01,1.466e-01,3.620e-01,5.811e-01,9.011e-01,5.319e-01,9.881e-01,4.998e-01,7.702e-01,7.670e-01,3.956e-01,5.481e-01,3.423e-01,1.763e-01,2.023e-01,5.016e-01,2.760e-01,5.508e-01,8.530e-01,9.148e-01
1.496e-01,1.280e-01,5.975e-01,2.635e-01,6.620e-01,6.561e-01,4.119e-01,5.688e-01,8.004e-01,9.439e-01,1.662e-01,4.112e-01,7.287e-01,1.128e+00,3.990e-01,9.249e-01,1.065e+00,1.051e+00,9.080e-01,3.764e-01,7.969e-01,1.048e+00,2.903e-01,3.284e-01,4.256e-01,3.300e-01,3.761e-01,7.433e-01,3.298e-01,8.007e-01,1.083e-01,6.564e-01,8.147e-01,3.015e-01,1.021e+00,9.202e-01,2.587e-01,8.051e-01,2.763e-01,6.337e-01,8.679e-01,1.209e+00,8.217e-01,5.523e-01,7.724e-01,4.409e-01,2.746e-01,8.448e-01,5.013e-01,3.200e-01,8.802e-01,1.098e+00,8.186e-01
2.063e-01,5.393e-01,1.134e+00,1.469e+00,1.621e+00,1.929e+00,1.529e+00,1.303e+00,1.273e+00,1.615e+00,1.054e+00,1.468e+00,1.881e+00,2.527e+00,7.199e-01,1.339e+00,1.694e+00,2.041e+00,1.420e+00,7.758e-01,2.111e+00,1.745e+00,1.565e+00,1.464e+00,1.508e+00,1.711e+00,6.633e-01,1.744e+00,1.761e+00,1.805e+00,1.138e+00,1.695e+00,1.138e+00,6.527e-01,1.618e+00,1.304e+00,1.285e+00,1.997e+00,1.409e+00,2.032e+00,1.477e+00,1.604e+00,1.763e+00,7.252e-01,1.122e+00,7.085e-01,1.209e+00,1.160e+00,7.767e-01,7.353e-01,1.210e+00,2.064e+00,1.366e+00
5.758e-01,6.912e-01,1.249e+00,8.671e-01,9.154e-01,2.038e+00,1.816e+00,1.190e+00,1.062e+00,1.989e+00,9.594e-01,1.913e+00,1.116e+00,2.315e+00,1.813e+00,1.109e+00,1.094e+00,1.124e+00,1.214e+00,1.190e+00,1.771e+00,2.114e+00,1.912e+00,1.996e+00,1.917e+00,8.284e-01,7.232e-01,8.725e-01,8.567e-01,2.019e+00,9.828e-01,6.374e-01,1.068e+00,1.462e+00,8.120e-01,1.329e+00,1.876e+00,1.369e+00,1.250e+00,2.034e+00,1.105e+00,2.193e+00,1.675e+00,1.366e+00,1.214e+00,1.141e+00,1.439e+00,8.372e-01,9.315e-01,1.612e+00,1.356e+00,1.284e+00,1.951e+00
5.149e-01,5.892e-01,1.108e+00,8.472e-01,8.266e-01,1.307e+00,1.522e+00,6.940e-01,9.153e-01,2.256e+00,1.201e+00,1.293e+00,1.559e+00,1.510e+00,1.629e+00,1.103e+00,1.072e+00,1.332e+00,7.729e-01,1.183e+00,2.056e+00,1.484e+00,1.849e+00,1.493e+00,1.467e+00,7.741e-01,9.732e-01,1.133e+00,1.050e+00,1.949e+00,8.615e-01,1.187e+00,1.498e+00,9.960e-01,9.468e-01,1.759e+00,1.186e+00,1.491e+00,1.446e+00,2.084e+00,1.365e+00,2.302e+00,1.558e+00,1.213e+00,1.589e+00,7.632e-01,7.823e-01,9.553e-01,1.106e+00,1.532e+00,1.039e+00,1.295e+00,1.397e+00
3.210e-01,2.580e-01,5.302e-01,1.124e+00,1.316e+00,2.393e+00,2.368e+00,1.531e+00,2.308e+00,2.483e+00,2.317e+00,2.347e+00,1.886e+00,3.026e+00,2.840e+00,1.573e+00,2.126e+00,1.947e+00,2.168e+00,1.609e+00,2.984e+00,2.788e+00,3.383e+00,2.849e+00,2.586e+00,1.459e+00,1.396e+00,1.301e+00,1.715e+00,2.928e+00,1.743e+00,2.152e+00,1.573e+00,1.386e+00,2.277e+00,2.639e+00,2.771e+00,2.263e+00,2.711e+00,3.051e+00,1.670e+00,3.118e+00,2.953e+00,1.997e+00,1.641e+00,1.365e+00,2.128e+00,1.774e+00,1.398e+00,2.770e+00,1.179e+00,1.819e+00,1.471e+00
1.348e-01,2.729e-01,7.635e-01,9.654e-01,1.320e+00,1.805e+00,1.469e+00,2.216e+00,2.216e+00,2.307e+00,1.472e+00,1.914e+00,1.817e+00,3.528e+00,2.132e+00,1.881e+00,2.198e+00,2.399e+00,2.131e+00,1.636e+00,2.226e+00,2.437e+00,2.160e+00,2.160e+00,2.576e+00,1.515e+00,1.105e+00,2.014e+00,1.983e+00,2.393e+00,1.347e+00,2.157e+00,1.331e+00,1.689e+00,2.764e+00,1.774e+00,1.824e+00,2.675e+00,1.552e+00,2.181e+00,1.924e+00,2.468e+00,2.831e+00,1.822e+00,1.739e+00,1.895e+00,1.406e+00,1.573e+00,9.998e-01,1.348e+00,1.688e+00,2.462e+00,2.012e+00
1.340e-01,1.381e-01,4.957e-01,6.492e-01,9.333e-01,1.172e+00,1.246e+00,1.417e+00,2.490e+00,2.749e+00,2.125e+00,2.047e+00,2.357e+00,2.470e+00,2.035e+00,2.464e+00,2.234e+00,2.429e+00,2.141e+00,1.810e+00,2.810e+00,2.462e+00,2.109e+00,2.177e+00,2.834e+00,1.638e+00,1.333e+00,2.210e+00,2.525e+00,2.495e+00,1.624e+00,2.157e+00,1.785e+00,1.326e+00,3.177e+00,2.162e+00,1.600e+00,2.191e+00,2.326e+00,2.264e+00,2.369e+00,2.763e+00,3.365e+00,2.323e+00,2.238e+00,1.451e+00,1.571e+00,1.593e+00,2.045e+00,2.311e+00,1.984e+00,2.571e+00,1.381e+00
3.628e-01,4.363e-01,9.510e-01,1.064e+00,1.251e+00,1.783e+00,1.514e+00,1.858e+00,2.221e+00,3.890e+00,2.605e+00,3.108e+00,3.084e+00,3.752e+00,2.219e+00,3.124e+00,2.642e+00,3.236e+00,2.530e+00,2.073e+00,3.336e+00,2.598e+00,2.958e+00,2.981e+00,3.590e+00,2.747e+00,1.328e+00,2.629e+00,3.406e+00,3.220e+00,2.715e+00,2.937e+00,2.319e+00,2.283e+00,3.443e+00,2.525e+00,2.769e+00,3.083e+00,2.380e+00,3.443e+00,3.092e+00,3.108e+00,3.433e+00,2.787e+00,2.279e+00,1.945e+00,2.106e+00,2.297e+00,1.904e+00,2.804e+00,2.615e+00,2.733e+00,2.391e+00
