4.810e-01,5.170e-01,2.799e-01,4.593e-01,5.477e-01,7.978e-01,3.512e-02,9.685e-01,8.675e-01,7.097e-02,7.877e-01,1.162e-02,4.266e-01,2.487e-01,6.701e-01,8.398e-01,6.363e-01,9.986e-01,6.404e-01,1.325e-01,6.103e-02,6.216e-01,5.779e-01,9.951e-02,8.828e-01,8.534e-02,6.961e-01,7.047e-01,6.009e-02,3.139e-01,4.576e-01,3.211e-01,1.672e-02,8.781e-01,8.387e-01,1.979e-01,1.826e-01
1.978e-01,1.153e+00,1.503e-01,6.203e-01,7.922e-01,1.057e+00,7.728e-01,5.171e-01,1.067e+00,3.813e-01,6.165e-01,9.285e-01,7.019e-01,1.058e-01,3.675e-01,1.208e+00,9.079e-01,1.383e+00,1.255e+00,8.461e-02,2.075e-01,5.566e-01,9.228e-01,9.498e-01,9.225e-01,1.581e-01,7.946e-01,1.111e+00,8.099e-01,9.292e-01,4.660e-01,2.049e-01,7.190e-01,7.032e-01,8.687e-01,9.522e-01,9.572e-01
2.551e-01,7.453e-01,4.498e-01,5.655e-01,9.293e-01,1.647e+00,7.830e-01,1.344e+00,8.861e-01,5.768e-01,9.128e-01,7.436e-01,1.071e+00,1.096e+00,8.612e-01,1.434e+00,1.226e+00,1.674e+00,1.123e+00,5.591e-01,8.410e-01,7.952e-01,1.035e+00,8.726e-01,1.462e+00,1.813e-01,9.280e-01,1.084e+00,4.346e-01,7.183e-01,4.658e-01,9.406e-01,4.228e-01,1.413e+00,1.128e+00,7.355e-01,1.440e+00
2.806e-01,7.152e-01,1.920e-01,7.161e-01,7.232e-01,1.462e+00,8.748e-01,1.166e+00,1.719e+00,9.751e-01,1.242e+00,9.696e-01,1.220e+00,9.786e-01,1.231e+00,1.226e+00,1.450e+00,1.192e+00,1.230e+00,3.142e-01,1.028e+00,7.130e-01,1.300e+00,1.441e+00,1.774e+00,1.070e+00,1.592e+00,7.910e-01,9.209e-01,7.291e-01,1.249e+00,5.324e-01,1.120e+00,1.285e+00,9.651e-01,1.213e+00,1.423e+00
7.128e-02,4.059e-01,2.730e-01,4.927e-01,6.990e-01,2.177e+00,1.802e+00,2.144e+00,2.092e+00,1.009e+00,1.755e+00,1.035e+00,1.584e+00,1.456e+00,1.598e+00,1.727e+00,1.703e+00,1.420e+00,1.783e+00,1.291e+00,1.510e+00,1.090e+00,1.605e+00,1.661e+00,1.906e+00,1.270e+00,1.912e+00,7.953e-01,1.213e+00,1.163e+00,1.458e+00,1.808e+00,1.843e+00,1.588e+00,1.788e+00,2.006e+00,1.986e+00
3.997e-01,5.635e-01,4.867e-01,7.211e-01,9.762e-01,3.077e+00,2.030e+00,3.498e+00,2.696e+00,1.502e+00,2.923e+00,1.626e+00,1.919e+00,2.512e+00,2.581e+00,2.909e+00,2.012e+00,1.902e+00,2.158e+00,1.346e+00,2.324e+00,1.515e+00,2.190e+00,2.447e+00,3.019e+00,1.896e+00,2.212e+00,1.538e+00,1.411e+00,1.078e+00,1.695e+00,2.200e+00,2.377e+00,2.354e+00,2.785e+00,1.700e+00,2.368e+00
9.268e-02,3.694e-01,1.792e-01,4.268e-01,5.362e-01,1.718e+00,2.338e+00,2.258e+00,2.665e+00,1.666e+00,1.902e+00,1.005e+00,1.457e+00,1.868e+00,2.344e+00,1.685e+00,1.768e+00,1.961e+00,2.088e+00,9.980e-01,1.784e+00,1.532e+00,1.990e+00,1.484e+00,2.466e+00,1.379e+00,1.754e+00,1.129e+00,1.610e+00,1.743e+00,1.921e+00,1.879e+00,2.408e+00,1.259e+00,2.320e+00,1.980e+00,1.940e+00
1.842e-01,4.380e-01,2.202e-01,3.292e-01,5.038e-01,1.708e+00,1.949e+00,3.390e+00,2.795e+00,2.276e+00,2.348e+00,1.554e+00,1.296e+00,1.888e+00,3.003e+00,2.547e+00,2.043e+00,2.565e+00,1.986e+00,1.650e+00,1.734e+00,1.563e+00,2.075e+00,1.947e+00,2.942e+00,1.563e+00,1.376e+00,1.804e+00,1.507e+00,1.267e+00,1.438e+00,1.796e+00,2.216e+00,1.163e+00,3.162e+00,1.511e+00,1.948e+00
1.911e-01,8.629e-01,2.333e-01,5.671e-01,7.908e-01,1.919e+00,2.222e+00,2.535e+00,3.409e+00,2.183e+00,2.883e+00,1.380e+00,2.323e+00,2.381e+00,2.421e+00,2.672e+00,2.764e+00,2.565e+00,2.751e+00,1.823e+00,1.791e+00,2.035e+00,2.307e+00,2.353e+00,3.108e+00,1.606e+00,2.561e+00,2.025e+00,2.414e+00,2.326e+00,2.045e+00,2.581e+00,2.330e+00,1.407e+00,3.611e+00,2.326e+00,2.241e+00
1.081e-01,9.403e-01,3.319e-01,7.644e-01,1.059e+00,3.015e+00,2.834e+00,3.114e+00,3.250e+00,2.571e+00,3.218e+00,2.193e+00,3.038e+00,2.965e+00,3.061e+00,3.527e+00,3.452e+00,2.857e+00,2.969e+00,2.448e+00,2.628e+00,1.927e+00,2.849e+00,3.626e+00,3.954e+00,2.078e+00,2.785e+00,1.941e+00,2.669e+00,2.568e+00,2.204e+00,2.800e+00,3.902e+00,2.991e+00,3.298e+00,2.713e+00,3.918e+00
