5.993e-01,3.785e-01,8.791e-01,3.999e-01,8.781e-01,4.325e-01,7.581e-01,4.522e-01,3.247e-01,7.631e-01,7.034e-01,8.617e-01,8.375e-02,4.602e-01,6.339e-01,5.982e-01,4.810e-01,3.053e-01,3.815e-01,1.726e-01,5.992e-01,5.681e-01,1.882e-01,7.571e-01,3.891e-01,5.456e-02,4.945e-02,1.535e-01,9.371e-01,4.920e-01,4.046e-01,8.115e-01,4.245e-01,3.668e-02,4.929e-01,5.037e-01,8.398e-01,6.595e-01,3.724e-01,6.092e-01,7.610e-01,2.974e-01,8.329e-02,4.256e-01,3.383e-01,4.109e-01,6.915e-02,6.542e-01,8.404e-02,6.333e-01,8.221e-01
1.449e-02,5.293e-01,8.250e-01,7.439e-01,3.659e-01,9.873e-01,3.660e-01,5.789e-01,5.507e-01,5.617e-01,7.219e-01,3.802e-01,1.783e-01,6.163e-01,9.454e-01,7.202e-01,3.462e-01,2.744e-01,9.142e-01,8.969e-01,9.995e-01,6.201e-01,8.325e-01,1.603e-01,2.099e-01,8.174e-01,4.369e-01,6.522e-01,7.945e-01,8.086e-01,5.156e-02,7.468e-02,9.675e-01,6.658e-01,6.817e-01,9.553e-01,4.102e-01,8.633e-01,2.893e-01,3.874e-01,4.502e-01,3.904e-01,4.747e-02,1.438e-01,7.311e-01,8.043e-01,3.733e-01,1.341e-01,3.926e-01,4.603e-01,1.003e+00
2.523e-01,6.121e-01,1.901e+00,1.056e+00,1.100e+00,1.507e+00,7.355e-01,1.551e+00,1.190e+00,1.257e+00,1.277e+00,8.135e-01,2.103e-01,7.467e-01,1.629e+00,1.117e+00,1.169e+00,4.586e-01,1.531e+00,9.655e-01,1.322e+00,1.658e+00,1.525e+00,1.258e+00,1.112e+00,1.355e+00,8.339e-01,1.303e+00,1.331e+00,1.583e+00,5.633e-01,8.304e-01,1.669e+00,8.648e-01,1.769e+00,1.641e+00,9.993e-01,1.124e+00,8.529e-01,6.853e-01,9.535e-01,1.096e+00,6.925e-01,9.766e-01,8.207e-01,1.193e+00,4.663e-01,8.549e-01,8.915e-01,9.666e-01,2.180e+00
4.693e-01,5.260e-01,1.376e+00,1.114e+00,1.198e+00,1.282e+00,9.286e-01,1.217e+00,1.320e+00,1.232e+00,1.836e+00,1.671e+00,1.674e-01,9.693e-01,1.568e+00,1.283e+00,1.207e+00,1.103e+00,1.516e+00,1.364e+00,1.263e+00,1.307e+00,1.441e+00,1.478e+00,1.081e+00,1.110e+00,7.566e-01,8.572e-01,1.844e+00,1.714e+00,1.476e+00,1.422e+00,1.736e+00,7.916e-01,1.899e+00,2.020e+00,1.616e+00,1.459e+00,1.308e+00,9.360e-01,1.514e+00,1.218e+00,1.152e+00,7.333e-01,1.292e+00,1.351e+00,3.192e-01,1.080e+00,1.023e+00,8.932e-01,2.394e+00
5.224e-01,8.494e-01,2.371e+00,1.461e+00,2.305e+00,2.649e+00,2.105e+00,2.673e+00,2.040e+00,1.783e+00,2.527e+00,2.464e+00,1.073e+00,1.307e+00,2.670e+00,2.350e+00,2.464e+00,1.352e+00,2.817e+00,1.841e+00,2.123e+00,2.333e+00,2.153e+00,2.385e+00,1.654e+00,2.534e+00,1.167e+00,1.616e+00,3.004e+00,2.539e+00,1.500e+00,2.276e+00,3.143e+00,1.494e+00,2.688e+00,2.889e+00,2.553e+00,1.860e+00,1.596e+00,1.392e+00,1.966e+00,1.614e+00,2.001e+00,1.607e+00,2.013e+00,2.636e+00,9.475e-01,1.625e+00,1.882e+00,2.127e+00,3.499e+00
1.256e-01,3.396e-01,7.557e-01,7.266e-01,7.045e-01,1.460e+00,8.039e-01,1.398e+00,1.798e+00,9.378e-01,1.758e+00,1.730e+00,3.625e-01,1.225e+00,1.839e+00,9.759e-01,1.039e+00,1.381e+00,1.230e+00,1.604e+00,1.425e+00,1.544e+00,1.450e+00,1.696e+00,6.898e-01,1.382e+00,1.330e+00,7.633e-01,1.718e+00,2.110e+00,1.458e+00,1.637e+00,1.473e+00,1.486e+00,1.845e+00,2.002e+00,1.187e+00,1.452e+00,1.370e+00,8.088e-01,1.424e+00,1.709e+00,1.279e+00,4.252e-01,1.662e+00,1.625e+00,1.061e+00,1.279e+00,1.742e+00,1.468e+00,2.141e+00
4.062e-01,4.315e-01,9.081e-01,5.362e-01,1.292e+00,1.292e+00,1.860e+00,1.326e+00,1.341e+00,9.685e-01,2.039e+00,2.077e+00,1.253e+00,1.461e+00,1.850e+00,1.899e+00,1.743e+00,8.830e-01,1.525e+00,1.729e+00,1.491e+00,1.433e+00,1.165e+00,2.099e+00,1.422e+00,1.376e+00,1.333e+00,7.534e-01,2.151e+00,1.833e+00,8.573e-01,2.368e+00,2.377e+00,9.061e-01,1.986e+00,1.496e+00,1.730e+00,1.737e+00,1.145e+00,1.008e+00,1.843e+00,1.471e+00,1.757e+00,9.622e-01,1.225e+00,2.393e+00,7.325e-01,1.014e+00,1.224e+00,2.324e+00,1.566e+00
3.056e-02,3.648e-01,1.070e+00,9.831e-01,8.402e-01,1.482e+00,7.609e-01,2.118e+00,2.360e+00,1.736e+00,1.897e+00,1.702e+00,6.848e-01,1.914e+00,1.738e+00,2.225e+00,1.895e+00,1.983e+00,2.555e+00,1.988e+00,2.154e+00,1.658e+00,2.260e+00,2.471e+00,1.383e+00,1.941e+00,1.446e+00,1.528e+00,1.707e+00,2.112e+00,2.319e+00,2.154e+00,2.656e+00,1.421e+00,3.055e+00,2.746e+00,1.999e+00,1.760e+00,1.890e+00,1.351e+00,1.646e+00,2.308e+00,1.909e+00,1.413e+00,1.451e+00,2.139e+00,1.583e+00,1.622e+00,2.315e+00,1.405e+00,2.607e+00
4.304e-01,7.493e-01,1.833e+00,1.165e+00,1.706e+00,2.445e+00,1.765e+00,2.416e+00,3.235e+00,1.843e+00,2.754e+00,2.579e+00,1.420e+00,2.577e+00,3.668e+00,2.118e+00,2.824e+00,1.967e+00,2.790e+00,2.931e+00,2.275e+00,3.334e+00,2.130e+00,2.921e+00,1.866e+00,3.102e+00,1.984e+00,1.931e+00,3.551e+00,3.229e+00,2.082e+00,2.746e+00,2.567e+00,2.432e+00,3.027e+00,3.224e+00,2.892e+00,2.618e+00,2.195e+00,1.628e+00,2.181e+00,2.346e+00,2.346e+00,1.983e+00,3.059e+00,2.911e+00,1.814e+00,2.198e+00,2.663e+00,2.502e+00,3.604e+00
8.098e-02,5.222e-01,1.018e+00,1.139e+00,9.452e-01,1.732e+00,9.896e-01,1.933e+00,2.736e+00,2.531e+00,2.704e+00,2.668e+00,1.169e+00,3.000e+00,3.293e+00,2.380e+00,2.698e+00,2.281e+00,2.955e+00,3.079e+00,2.667e+00,2.126e+00,2.475e+00,2.646e+00,1.876e+00,3.116e+00,2.514e+00,2.660e+00,2.699e+00,3.391e+00,3.362e+00,2.505e+00,2.777e+00,2.721e+00,3.068e+00,3.690e+00,3.287e+00,2.632e+00,2.431e+00,2.051e+00,2.840e+00,2.395e+00,2.734e+00,1.811e+00,3.164e+00,3.151e+00,2.276e+00,1.916e+00,2.669e+00,1.683e+00,3.399e+00
