1.189e-01,4.458e-01,1.675e-01,2.365e-01,3.150e-01,7.608e-01,7.551e-01,2.302e-01,3.802e-01,4.697e-01,9.089e-01,4.399e-02,1.783e-01,9.901e-01,4.669e-01,9.226e-01,9.605e-01,6.692e-01,4.787e-01,9.875e-01,9.727e-01,7.547e-01,7.830e-01,1.306e-01,2.479e-01,6.447e-01,4.304e-01,3.146e-01,8.755e-01,5.688e-01,9.039e-01,5.019e-01,5.015e-01,4.208e-01,6.280e-01,6.848e-01,9.492e-01,6.148e-01,4.130e-01,8.938e-01,5.017e-01,5.203e-01,9.209e-01,9.303e-01,1.454e-01,2.131e-01,1.158e-01,9.688e-02,5.877e-01,3.049e-01,2.661e-01,1.833e-01,6.585e-01,9.316e-01,8.776e-01,6.589e-01,6.580e-01,5.297e-02,5.618e-01,7.106e-01,2.653e-01,1.886e-01,7.063e-01
1.116e-01,9.146e-01,1.058e+00,9.331e-01,8.686e-01,1.562e+00,1.092e+00,8.632e-01,7.662e-01,5.961e-01,1.332e+00,5.488e-01,8.899e-01,1.785e+00,1.025e+00,1.130e+00,1.079e+00,1.178e+00,1.108e+00,1.305e+00,1.886e+00,8.368e-01,9.449e-01,5.725e-01,1.127e+00,1.113e+00,7.768e-01,1.125e+00,1.466e+00,1.302e+00,9.013e-01,7.267e-01,1.083e+00,1.104e+00,1.168e+00,6.494e-01,1.650e+00,6.943e-01,1.326e+00,8.993e-01,8.489e-01,7.632e-01,1.824e+00,1.194e+00,1.001e+00,5.190e-01,3.154e-01,9.791e-01,1.315e+00,4.009e-01,1.032e+00,1.034e+00,7.080e-01,1.745e+00,1.604e+00,1.119e+00,1.259e+00,7.824e-01,6.049e-01,9.781e-01,8.781e-01,8.792e-01,8.945e-01
1.062e-01,7.223e-01,1.553e+00,1.028e+00,1.141e+00,1.287e+00,1.434e+00,1.272e+00,6.727e-01,1.492e+00,2.080e+00,1.097e+00,6.886e-01,2.239e+00,1.277e+00,1.428e+00,1.534e+00,1.289e+00,1.163e+00,1.569e+00,2.179e+00,1.561e+00,1.306e+00,1.023e+00,1.601e+00,1.843e+00,1.453e+00,1.664e+00,1.681e+00,1.150e+00,9.759e-01,6.423e-01,1.016e+00,1.749e+00,1.861e+00,8.819e-01,1.552e+00,1.522e+00,1.333e+00,1.150e+00,1.648e+00,9.601e-01,2.408e+00,1.410e+00,1.602e+00,6.797e-01,7.515e-01,1.124e+00,1.493e+00,1.187e+00,1.475e+00,9.286e-01,1.322e+00,1.485e+00,2.013e+00,1.813e+00,1.083e+00,1.272e+00,1.295e+00,1.517e+00,1.529e+00,6.530e-01,1.289e+00
6.968e-02,6.488e-01,1.122e+00,1.503e+00,1.582e+00,1.866e+00,1.360e+00,1.020e+00,8.478e-01,1.377e+00,1.431e+00,1.665e+00,1.223e+00,2.302e+00,1.826e+00,1.144e+00,1.621e+00,1.701e+00,1.768e+00,1.673e+00,2.587e+00,1.615e+00,1.080e+00,7.282e-01,1.529e+00,1.490e+00,1.709e+00,2.116e+00,1.625e+00,1.244e+00,1.569e+00,5.320e-01,1.776e+00,2.100e+00,1.893e+00,1.155e+00,1.362e+00,1.421e+00,1.804e+00,1.344e+00,1.071e+00,9.040e-01,2.070e+00,1.859e+00,1.693e+00,1.095e+00,1.184e+00,1.256e+00,1.936e+00,6.210e-01,1.074e+00,1.774e+00,9.015e-01,1.762e+00,2.262e+00,2.055e+00,1.201e+00,9.303e-01,1.338e+00,1.471e+00,1.059e+00,1.242e+00,8.777e-01
1.792e-03,2.961e-01,6.421e-01,8.660e-01,1.220e+00,1.811e+00,1.340e+00,1.506e+00,1.317e+00,1.286e+00,1.268e+00,1.918e+00,1.440e+00,1.533e+00,1.475e+00,9.484e-01,7.242e-01,1.679e+00,1.633e+00,1.564e+00,1.659e+00,1.148e+00,1.206e+00,9.659e-01,1.018e+00,1.063e+00,1.746e+00,1.583e+00,1.165e+00,1.313e+00,8.245e-01,7.958e-01,1.477e+00,1.238e+00,1.240e+00,1.314e+00,1.320e+00,1.040e+00,1.682e+00,1.296e+00,1.148e+00,8.207e-01,1.013e+00,1.664e+00,9.801e-01,1.258e+00,7.184e-01,1.068e+00,1.390e+00,9.553e-01,9.024e-01,1.962e+00,7.796e-01,1.038e+00,1.802e+00,1.739e+00,9.630e-01,6.984e-01,8.560e-01,8.013e-01,7.968e-01,1.266e+00,8.725e-01
9.026e-02,4.829e-01,4.993e-01,5.434e-01,7.585e-01,1.682e+00,2.106e+00,1.072e+00,9.459e-01,1.779e+00,2.273e+00,1.569e+00,9.872e-01,1.665e+00,1.576e+00,1.138e+00,1.718e+00,1.908e+00,1.757e+00,2.029e+00,2.082e+00,1.320e+00,1.979e+00,8.176e-01,1.301e+00,1.741e+00,1.777e+00,1.317e+00,1.487e+00,1.435e+00,1.507e+00,7.801e-01,1.527e+00,1.319e+00,1.676e+00,1.292e+00,1.535e+00,1.529e+00,1.611e+00,1.810e+00,1.690e+00,1.171e+00,1.672e+00,2.235e+00,7.768e-01,8.658e-01,1.088e+00,6.849e-01,1.556e+00,1.527e+00,1.105e+00,1.631e+00,1.481e+00,1.355e+00,1.599e+00,1.695e+00,1.535e+00,1.317e+00,1.395e+00,9.306e-01,1.262e+00,1.469e+00,1.399e+00
5.069e-02,3.437e-01,9.824e-01,1.017e+00,1.498e+00,2.126e+00,3.090e+00,2.111e+00,1.817e+00,2.645e+00,2.938e+00,3.687e+00,1.770e+00,2.978e+00,2.582e+00,2.194e+00,2.085e+00,3.200e+00,3.154e+00,2.948e+00,3.639e+00,2.106e+00,3.065e+00,2.029e+00,1.854e+00,3.048e+00,2.975e+00,3.199e+00,2.717e+00,2.366e+00,1.787e+00,1.394e+00,2.444e+00,2.381e+00,3.358e+00,2.136e+00,2.450e+00,2.902e+00,2.419e+00,2.712e+00,2.635e+00,1.556e+00,2.233e+00,3.097e+00,1.833e+00,2.226e+00,1.984e+00,1.341e+00,2.095e+00,2.656e+00,1.545e+00,2.443e+00,1.918e+00,1.865e+00,2.943e+00,3.648e+00,1.621e+00,1.648e+00,2.044e+00,1.526e+00,2.477e+00,2.261e+00,1.876e+00
8.381e-02,5.166e-01,6.875e-01,9.452e-01,1.275e+00,2.142e+00,2.651e+00,1.720e+00,2.037e+00,2.934e+00,2.932e+00,3.754e+00,2.421e+00,2.752e+00,2.674e+00,1.987e+00,2.733e+00,3.433e+00,2.953e+00,3.507e+00,3.418e+00,1.945e+00,3.575e+00,2.445e+00,2.361e+00,3.080e+00,3.307e+00,3.261e+00,2.929e+00,3.132e+00,2.638e+00,2.117e+00,2.369e+00,2.736e+00,3.412e+00,2.153e+00,2.381e+00,2.597e+00,2.182e+00,3.127e+00,2.688e+00,1.639e+00,2.687e+00,2.948e+00,1.626e+00,1.994e+00,1.845e+00,2.041e+00,2.542e+00,2.086e+00,1.401e+00,2.484e+00,2.018e+00,2.816e+00,3.527e+00,3.332e+00,2.531e+00,2.124e+00,2.637e+00,1.537e+00,2.139e+00,2.201e+00,2.568e+00
8.380e-02,6.256e-01,8.260e-01,8.032e-01,9.310e-01,1.751e+00,2.009e+00,1.225e+00,1.365e+00,2.756e+00,2.656e+00,2.061e+00,1.498e+00,2.357e+00,2.009e+00,1.563e+00,2.007e+00,2.244e+00,2.349e+00,3.004e+00,3.359e+00,1.333e+00,3.087e+00,2.160e+00,2.342e+00,2.760e+00,2.655e+00,2.275e+00,2.531e+00,2.768e+00,2.494e+00,1.446e+00,1.671e+00,2.682e+00,2.902e+00,1.404e+00,2.654e+00,1.719e+00,2.087e+00,2.077e+00,2.152e+00,1.921e+00,2.819e+00,2.572e+00,2.026e+00,1.872e+00,1.571e+00,2.049e+00,1.829e+00,1.636e+00,2.097e+00,2.611e+00,1.775e+00,2.704e+00,2.816e+00,2.372e+00,1.990e+00,2.081e+00,1.791e+00,1.329e+00,2.172e+00,1.606e+00,1.948e+00
2.783e-02,5.190e-01,1.462e+00,1.384e+00,1.562e+00,1.877e+00,2.126e+00,1.766e+00,1.597e+00,3.524e+00,3.376e+00,4.384e+00,2.903e+00,3.201e+00,2.856e+00,2.380e+00,2.825e+00,3.745e+00,3.080e+00,3.883e+00,4.171e+00,1.998e+00,3.936e+00,2.771e+00,4.028e+00,4.139e+00,3.718e+00,3.761e+00,3.244e+00,3.563e+00,2.775e+00,2.465e+00,2.495e+00,4.231e+00,4.335e+00,2.228e+00,2.900e+00,2.661e+00,3.038e+00,2.951e+00,3.204e+00,1.987e+00,4.226e+00,3.339e+00,3.404e+00,2.084e+00,2.527e+00,2.812e+00,3.581e+00,2.830e+00,2.760e+00,3.726e+00,2.447e+00,3.256e+00,4.638e+00,3.547e+00,3.009e+00,2.918e+00,3.356e+00,2.574e+00,3.480e+00,2.356e+00,3.234e+00
