8.573e-01,7.340e-01,4.658e-01,6.540e-01,8.181e-02,9.839e-01,5.511e-01,2.038e-01,2.440e-01,8.986e-01,3.859e-01,2.515e-01,5.682e-01,9.291e-01,3.172e-01,1.718e-01,3.343e-01,8.054e-01,7.064e-01,9.125e-01,2.627e-01,4.654e-01,9.464e-01,8.980e-01,8.661e-01,3.361e-01,5.211e-01,5.366e-02,3.564e-01,4.546e-01,9.819e-03,1.102e-01,1.750e-01,3.718e-01,1.102e-01,9.362e-01,6.001e-01,7.667e-01,3.628e-01,2.011e-01,4.443e-02,3.882e-01,2.216e-01,5.874e-01,8.271e-01,1.002e-01,8.128e-01,8.880e-01,1.247e-01,2.970e-01,4.036e-02,5.600e-01,3.161e-01,9.863e-01,6.437e-01
9.896e-02,5.213e-01,5.817e-01,6.194e-01,6.966e-01,2.899e-01,5.302e-01,4.140e-01,6.061e-01,1.781e-01,7.133e-01,7.985e-01,3.544e-01,4.333e-01,9.255e-01,6.233e-01,3.950e-01,1.320e-01,2.872e-01,2.484e-01,8.467e-01,8.564e-01,1.066e+00,3.223e-01,9.136e-01,1.009e-01,4.319e-01,8.542e-01,7.877e-01,1.447e-01,8.540e-01,5.706e-01,1.166e-01,9.728e-01,3.503e-01,7.471e-01,7.003e-01,9.325e-01,7.967e-01,7.819e-01,9.925e-01,5.761e-01,6.323e-01,8.845e-01,7.996e-01,1.357e-01,9.744e-01,6.880e-01,8.990e-01,7.272e-01,5.258e-01,2.008e-01,9.336e-01,1.465e-01,4.290e-01
3.120e-01,3.665e-01,1.062e+00,1.074e+00,1.088e+00,1.375e+00,1.019e+00,3.029e-01,5.273e-01,1.259e+00,8.044e-01,7.852e-01,1.164e+00,1.212e+00,5.566e-01,4.236e-01,6.468e-01,6.871e-01,5.290e-01,1.363e+00,1.013e+00,1.111e+00,1.355e+00,1.194e+00,6.695e-01,1.704e-01,7.018e-01,1.055e+00,1.098e+00,9.547e-01,6.201e-01,1.147e+00,9.343e-01,1.189e+00,1.228e-01,1.034e+00,3.895e-01,6.356e-01,3.781e-01,3.103e-01,1.006e+00,6.961e-01,5.937e-01,6.961e-01,6.956e-01,2.542e-01,5.214e-01,5.798e-01,5.907e-01,6.103e-01,4.156e-01,3.428e-01,1.167e+00,6.292e-01,4.305e-01
1.877e-01,5.528e-01,7.562e-01,1.614e+00,1.100e+00,7.435e-01,8.365e-01,7.373e-01,1.160e+00,9.170e-01,1.182e+00,1.134e+00,1.126e+00,1.012e+00,1.311e+00,8.063e-01,1.084e+00,7.225e-01,8.048e-01,9.628e-01,1.559e+00,1.213e+00,2.111e+00,8.061e-01,1.872e+00,5.099e-01,6.444e-01,1.011e+00,1.919e+00,7.535e-01,1.680e+00,1.622e+00,4.750e-01,2.028e+00,7.090e-01,1.769e+00,1.345e+00,1.477e+00,8.110e-01,1.345e+00,1.538e+00,1.071e+00,1.128e+00,1.349e+00,1.394e+00,8.792e-01,1.745e+00,9.512e-01,1.732e+00,1.193e+00,1.308e+00,3.370e-01,1.339e+00,1.219e+00,7.226e-01
6.748e-01,6.737e-01,1.099e+00,1.677e+00,1.753e+00,1.970e+00,1.504e+00,1.504e+00,1.755e+00,2.440e+00,1.717e+00,1.400e+00,2.092e+00,1.682e+00,1.245e+00,1.211e+00,1.890e+00,2.074e+00,1.266e+00,1.916e+00,1.532e+00,1.477e+00,2.505e+00,1.773e+00,1.665e+00,1.167e+00,1.009e+00,1.548e+00,2.239e+00,1.441e+00,1.623e+00,1.745e+00,1.343e+00,1.726e+00,5.185e-01,2.231e+00,1.605e+00,1.485e+00,6.753e-01,1.381e+00,1.333e+00,1.119e+00,1.229e+00,1.387e+00,1.884e+00,1.250e+00,1.829e+00,1.051e+00,1.160e+00,1.654e+00,1.515e+00,1.530e+00,1.859e+00,1.603e+00,1.777e+00
1.699e-01,3.167e-01,8.803e-01,1.561e+00,1.241e+00,1.840e+00,1.769e+00,1.176e+00,1.791e+00,1.837e+00,2.049e+00,1.046e+00,2.184e+00,1.208e+00,1.889e+00,7.885e-01,1.858e+00,1.239e+00,8.512e-01,1.744e+00,2.177e+00,1.743e+00,1.972e+00,1.981e+00,1.750e+00,9.805e-01,1.542e+00,1.539e+00,2.380e+00,1.825e+00,2.233e+00,2.437e+00,1.625e+00,2.777e+00,1.237e+00,1.715e+00,1.964e+00,1.495e+00,5.620e-01,1.930e+00,2.253e+00,1.133e+00,1.696e+00,1.719e+00,1.872e+00,1.327e+00,2.155e+00,1.242e+00,1.963e+00,1.791e+00,2.022e+00,7.983e-01,1.838e+00,2.168e+00,8.765e-01
1.314e-01,2.765e-01,4.869e-01,1.023e+00,1.214e+00,1.167e+00,1.268e+00,2.366e+00,2.349e+00,1.783e+00,2.663e+00,1.495e+00,2.316e+00,1.490e+00,1.980e+00,1.169e+00,2.572e+00,1.986e+00,1.425e+00,1.832e+00,1.883e+00,1.813e+00,2.441e+00,2.214e+00,1.861e+00,1.803e+00,1.066e+00,2.200e+00,2.531e+00,1.990e+00,2.460e+00,2.493e+00,1.852e+00,1.725e+00,1.652e+00,2.209e+00,1.832e+00,1.478e+00,1.101e+00,2.290e+00,1.908e+00,8.268e-01,1.375e+00,1.804e+00,1.950e+00,1.868e+00,2.786e+00,1.305e+00,1.620e+00,1.662e+00,2.470e+00,1.970e+00,2.160e+00,1.617e+00,1.405e+00
6.643e-01,8.216e-01,9.707e-01,1.338e+00,1.374e+00,1.956e+00,1.781e+00,2.151e+00,2.801e+00,2.571e+00,2.772e+00,1.462e+00,3.086e+00,1.563e+00,2.357e+00,1.494e+00,2.234e+00,2.402e+00,1.601e+00,2.061e+00,1.977e+00,2.628e+00,2.881e+00,2.900e+00,1.900e+00,1.539e+00,1.542e+00,1.832e+00,2.293e+00,1.873e+00,2.103e+00,2.215e+00,1.668e+00,3.044e+00,1.757e+00,2.371e+00,2.385e+00,2.331e+00,1.477e+00,2.393e+00,2.080e+00,1.328e+00,2.452e+00,2.876e+00,2.692e+00,1.907e+00,2.680e+00,1.833e+00,2.304e+00,2.605e+00,2.664e+00,2.021e+00,2.956e+00,2.826e+00,2.632e+00
3.728e-01,7.118e-01,1.031e+00,1.577e+00,1.331e+00,1.205e+00,1.192e+00,1.728e+00,2.447e+00,2.027e+00,2.746e+00,1.705e+00,2.710e+00,1.742e+00,2.496e+00,1.736e+00,2.292e+00,1.875e+00,2.206e+00,1.946e+00,2.190e+00,3.333e+00,3.638e+00,2.900e+00,3.017e+00,1.300e+00,1.563e+00,2.674e+00,3.141e+00,2.211e+00,2.660e+00,2.585e+00,2.045e+00,3.345e+00,1.883e+00,3.392e+00,1.982e+00,2.412e+00,1.621e+00,2.814e+00,2.291e+00,2.192e+00,2.609e+00,2.786e+00,2.892e+00,2.657e+00,2.403e+00,2.085e+00,2.792e+00,2.878e+00,2.750e+00,2.193e+00,3.319e+00,2.351e+00,1.985e+00
3.409e-01,4.831e-01,1.178e+00,1.517e+00,1.881e+00,1.974e+00,1.787e+00,2.632e+00,2.997e+00,3.815e+00,4.377e+00,2.156e+00,4.328e+00,3.111e+00,3.661e+00,2.263e+00,3.631e+00,3.217e+00,2.474e+00,3.285e+00,3.211e+00,4.246e+00,3.908e+00,4.513e+00,3.111e+00,2.207e+00,2.232e+00,4.430e+00,4.531e+00,3.502e+00,4.102e+00,4.242e+00,3.992e+00,3.066e+00,2.341e+00,4.320e+00,2.588e+00,2.636e+00,1.713e+00,3.401e+00,3.581e+00,2.400e+00,2.716e+00,3.509e+00,3.863e+00,3.451e+00,3.016e+00,2.143e+00,3.322e+00,3.461e+00,3.914e+00,3.876e+00,4.054e+00,2.645e+00,2.910e+00
