1.501e-01,6.919e-01,4.236e-01,2.191e-01,7.261e-01,6.830e-01,6.751e-01,2.488e-01,7.772e-01,8.576e-01,6.817e-01,5.656e-01,3.380e-01,7.414e-01,4.169e-01,9.337e-01,2.061e-02,4.796e-01,6.555e-02,1.554e-02,2.057e-01,3.188e-01,7.637e-01,3.033e-01,8.357e-01,4.073e-02,3.726e-01,8.494e-01,3.543e-01,3.850e-01,6.757e-01,6.083e-01,1.778e-02,2.416e-02,5.749e-01,1.774e-01,9.440e-02,3.493e-01,8.396e-01,7.887e-02,6.110e-02,3.440e-01,4.967e-01,5.282e-01,6.383e-02,5.768e-01,6.495e-01,2.617e-01,4.407e-01,7.321e-01,1.458e-01,8.492e-01,7.112e-01,9.547e-01,3.220e-01,8.790e-01
6.891e-02,1.091e+00,5.614e-01,7.013e-01,5.435e-01,5.237e-01,1.133e+00,1.371e-01,3.921e-01,5.935e-01,9.965e-01,1.233e+00,5.916e-01,1.277e+00,4.579e-01,7.462e-01,2.778e-01,1.161e+00,2.954e-01,6.515e-01,3.444e-01,8.522e-01,1.101e+00,9.215e-01,5.889e-01,3.655e-02,5.844e-01,8.933e-01,2.834e-01,9.456e-01,1.053e+00,4.817e-01,7.724e-01,6.280e-01,2.826e-01,7.824e-01,2.234e-01,7.051e-01,6.229e-01,2.966e-01,3.114e-02,1.971e-01,5.246e-01,5.234e-01,1.127e-01,5.217e-01,1.165e+00,4.532e-01,4.435e-01,1.229e+00,4.400e-01,8.985e-01,5.318e-01,1.227e+00,5.633e-01,4.597e-01
1.165e-01,6.064e-01,5.807e-01,4.104e-01,1.099e+00,1.491e+00,1.387e+00,9.698e-01,1.138e+00,1.679e+00,1.056e+00,1.160e+00,6.251e-01,1.022e+00,4.295e-01,1.248e+00,1.188e-01,9.002e-01,1.512e-01,9.192e-01,3.043e-01,1.096e+00,1.298e+00,8.426e-01,1.298e+00,2.732e-01,6.421e-01,1.101e+00,9.173e-01,4.020e-01,6.025e-01,5.155e-01,1.036e+00,5.675e-01,8.957e-01,1.041e+00,5.859e-01,4.134e-01,1.459e+00,7.890e-01,4.390e-01,1.207e+00,1.398e+00,6.250e-01,7.705e-01,5.648e-01,1.268e+00,8.904e-01,1.176e+00,7.328e-01,9.016e-01,8.869e-01,1.265e+00,1.513e+00,1.083e+00,1.205e+00
1.328e-01,1.341e+00,8.390e-01,1.664e+00,1.765e+00,1.892e+00,2.689e+00,1.326e+00,1.841e+00,1.633e+00,2.392e+00,2.392e+00,1.046e+00,2.105e+00,7.527e-01,1.512e+00,5.189e-01,2.149e+00,3.667e-01,1.665e+00,8.800e-01,2.352e+00,1.958e+00,2.176e+00,1.309e+00,5.101e-01,1.294e+00,2.218e+00,1.244e+00,2.053e+00,2.000e+00,1.646e+00,1.952e+00,1.569e+00,1.392e+00,1.390e+00,7.186e-01,1.664e+00,1.997e+00,1.350e+00,4.995e-01,1.459e+00,1.428e+00,1.530e+00,8.698e-01,1.647e+00,2.359e+00,1.488e+00,1.641e+00,2.042e+00,1.793e+00,1.793e+00,1.812e+00,2.955e+00,1.891e+00,1.138e+00
1.284e-01,9.349e-01,6.119e-01,7.396e-01,1.413e+00,1.395e+00,2.351e+00,1.657e+00,1.517e+00,1.954e+00,2.205e+00,2.001e+00,8.366e-01,1.902e+00,7.027e-01,1.661e+00,1.181e+00,1.420e+00,6.309e-01,1.772e+00,1.245e+00,1.232e+00,1.810e+00,1.894e+00,1.065e+00,1.212e+00,1.035e+00,2.172e+00,1.241e+00,1.398e+00,1.206e+00,1.695e+00,1.816e+00,7.090e-01,9.006e-01,9.958e-01,5.121e-01,1.594e+00,2.022e+00,1.579e+00,4.482e-01,1.077e+00,1.528e+00,1.410e+00,1.407e+00,9.014e-01,1.401e+00,1.639e+00,1.293e+00,1.482e+00,9.583e-01,2.015e+00,1.793e+00,2.181e+00,1.391e+00,1.580e+00
1.131e-01,1.236e+00,7.297e-01,1.313e+00,1.406e+00,1.593e+00,2.529e+00,1.187e+00,2.334e+00,1.712e+00,2.267e+00,2.702e+00,1.121e+00,2.206e+00,1.014e+00,1.363e+00,1.438e+00,2.114e+00,7.960e-01,1.518e+00,1.746e+00,2.149e+00,2.039e+00,1.895e+00,2.011e+00,1.293e+00,2.086e+00,2.527e+00,1.840e+00,2.012e+00,2.515e+00,1.937e+00,2.354e+00,2.146e+00,1.341e+00,1.987e+00,9.958e-01,1.915e+00,2.206e+00,2.158e+00,8.460e-01,1.920e+00,1.975e+00,1.324e+00,1.382e+00,1.800e+00,2.342e+00,1.751e+00,1.473e+00,2.799e+00,1.685e+00,1.776e+00,2.421e+00,3.415e+00,1.971e+00,1.682e+00
1.054e-01,1.128e+00,8.027e-01,1.152e+00,1.644e+00,1.993e+00,3.876e+00,2.551e+00,2.697e+00,2.746e+00,3.513e+00,3.474e+00,2.213e+00,2.601e+00,1.642e+00,1.907e+00,1.702e+00,2.446e+00,1.303e+00,2.987e+00,1.972e+00,2.828e+00,2.703e+00,2.783e+00,2.374e+00,1.897e+00,2.640e+00,2.952e+00,2.477e+00,2.153e+00,2.750e+00,2.110e+00,3.243e+00,2.567e+00,1.668e+00,2.764e+00,1.476e+00,2.030e+00,2.722e+00,2.859e+00,1.207e+00,2.882e+00,2.989e+00,1.722e+00,2.474e+00,1.478e+00,2.628e+00,2.563e+00,2.078e+00,2.471e+00,2.496e+00,2.988e+00,3.250e+00,3.951e+00,2.340e+00,2.128e+00
4.000e-02,5.066e-01,4.144e-01,7.425e-01,1.160e+00,1.439e+00,2.628e+00,2.066e+00,2.517e+00,2.353e+00,2.515e+00,3.166e+00,1.707e+00,2.812e+00,1.261e+00,2.147e+00,2.520e+00,2.451e+00,1.882e+00,2.838e+00,2.908e+00,2.712e+00,2.716e+00,1.999e+00,1.754e+00,2.125e+00,2.125e+00,2.877e+00,2.472e+00,2.187e+00,1.996e+00,2.186e+00,3.045e+00,2.767e+00,1.517e+00,2.755e+00,1.891e+00,2.425e+00,2.607e+00,2.850e+00,1.057e+00,3.125e+00,2.348e+00,2.061e+00,3.029e+00,1.460e+00,2.690e+00,2.639e+00,2.151e+00,2.389e+00,2.648e+00,2.777e+00,3.024e+00,3.592e+00,2.046e+00,1.937e+00
4.059e-02,4.804e-01,3.718e-01,7.087e-01,1.106e+00,1.247e+00,2.721e+00,2.107e+00,2.437e+00,2.785e+00,3.514e+00,2.558e+00,2.069e+00,2.064e+00,1.365e+00,1.786e+00,2.488e+00,2.194e+00,2.066e+00,2.777e+00,2.499e+00,2.122e+00,2.203e+00,2.656e+00,1.472e+00,1.910e+00,2.197e+00,3.085e+00,2.183e+00,2.529e+00,2.183e+00,2.133e+00,3.410e+00,2.765e+00,1.563e+00,2.497e+00,1.744e+00,1.887e+00,2.617e+00,2.834e+00,1.715e+00,3.063e+00,2.496e+00,2.305e+00,2.718e+00,1.874e+00,1.787e+00,2.779e+00,1.934e+00,1.958e+00,2.262e+00,3.084e+00,3.106e+00,2.922e+00,1.750e+00,1.928e+00
2.857e-02,7.767e-01,5.937e-01,1.231e+00,1.296e+00,1.705e+00,2.851e+00,1.879e+00,2.433e+00,3.313e+00,3.016e+00,3.464e+00,2.916e+00,2.965e+00,1.740e+00,2.377e+00,2.203e+00,3.109e+00,2.268e+00,3.863e+00,2.462e+00,4.022e+00,3.497e+00,3.182e+00,2.702e+00,1.987e+00,2.551e+00,3.743e+00,2.617e+00,2.853e+00,2.358e+00,2.294e+00,4.215e+00,4.103e+00,2.253e+00,3.629e+00,2.859e+00,2.499e+00,3.222e+00,3.485e+00,1.827e+00,4.233e+00,3.236e+00,3.052e+00,3.507e+00,2.523e+00,3.880e+00,3.450e+00,3.139e+00,2.795e+00,4.038e+00,2.876e+00,3.696e+00,4.120e+00,2.998e+00,2.049e+00
