6.110e-02,6.087e-01,5.570e-01,5.730e-02,4.433e-01,5.079e-01,3.666e-01,4.127e-01,9.795e-01,8.904e-01,6.582e-01,6.258e-01,2.920e-01,7.569e-01,2.164e-01,8.287e-01,8.512e-01,4.558e-01,8.132e-01,2.131e-01,7.209e-03,2.247e-02,7.720e-01,3.741e-01,9.730e-01,1.254e-01,4.557e-01,9.256e-01,6.863e-01,3.763e-01,5.200e-01,6.114e-01,8.004e-02,9.861e-01,9.527e-01,7.918e-03,5.121e-01,3.791e-01,5.895e-01,4.506e-01,4.410e-01,8.040e-01,9.159e-01,8.278e-01,1.916e-01,1.023e-01,8.754e-02,7.779e-01
3.928e-03,8.500e-01,7.983e-01,9.345e-01,4.611e-01,2.440e-01,3.417e-01,5.235e-01,7.197e-01,3.996e-01,7.696e-01,2.560e-01,6.756e-01,6.716e-01,9.207e-01,3.338e-01,5.542e-01,7.108e-01,5.653e-01,4.441e-01,1.000e+00,6.318e-01,3.517e-01,3.489e-02,3.183e-01,2.569e-01,4.507e-01,8.020e-01,4.737e-01,4.334e-01,1.932e-01,3.491e-01,5.580e-01,1.036e+00,9.014e-01,3.312e-02,3.101e-01,9.797e-01,4.497e-01,5.895e-02,3.123e-01,4.909e-01,1.905e-01,4.770e-01,3.575e-01,7.015e-01,7.983e-01,1.042e+00
2.181e-03,3.670e-01,4.926e-01,9.730e-01,5.610e-01,5.610e-01,6.467e-01,1.020e+00,6.778e-01,8.579e-01,7.511e-01,4.667e-01,7.611e-01,4.445e-01,1.087e+00,7.751e-01,4.419e-01,9.311e-01,8.934e-01,1.145e+00,1.284e+00,9.634e-01,2.432e-01,7.826e-01,2.356e-01,5.619e-01,6.621e-01,8.265e-01,9.334e-01,4.700e-01,2.103e-01,2.370e-01,3.481e-01,9.205e-01,1.145e+00,7.132e-01,5.322e-01,1.116e+00,4.294e-01,4.303e-01,2.456e-01,5.512e-01,6.621e-01,7.435e-01,4.837e-01,8.258e-01,5.190e-01,6.484e-01
5.012e-02,1.147e+00,1.089e+00,1.425e+00,1.647e+00,1.411e+00,1.632e+00,1.482e+00,2.205e+00,1.370e+00,2.071e+00,1.369e+00,1.768e+00,1.631e+00,1.862e+00,1.085e+00,2.108e+00,1.231e+00,1.856e+00,8.230e-01,1.253e+00,1.052e+00,1.573e+00,7.746e-01,2.002e+00,1.329e+00,1.199e+00,2.380e+00,1.364e+00,6.960e-01,1.337e+00,1.406e+00,7.053e-01,1.921e+00,2.523e+00,7.704e-01,1.301e+00,1.498e+00,1.614e+00,6.684e-01,9.990e-01,1.304e+00,1.355e+00,2.046e+00,1.464e+00,1.425e+00,1.732e+00,2.183e+00
4.174e-02,8.778e-01,8.420e-01,8.642e-01,1.618e+00,1.147e+00,1.680e+00,1.121e+00,2.303e+00,1.864e+00,2.017e+00,1.335e+00,1.117e+00,1.561e+00,1.739e+00,1.111e+00,1.302e+00,1.731e+00,1.358e+00,1.229e+00,1.272e+00,6.895e-01,1.913e+00,7.186e-01,1.636e+00,1.039e+00,1.157e+00,2.420e+00,1.266e+00,1.165e+00,1.188e+00,9.257e-01,1.084e+00,2.015e+00,2.288e+00,4.465e-01,8.068e-01,1.824e+00,1.433e+00,1.269e+00,1.552e+00,1.408e+00,1.597e+00,2.011e+00,9.906e-01,1.063e+00,1.345e+00,2.089e+00
2.950e-02,5.028e-01,5.079e-01,7.144e-01,1.167e+00,1.243e+00,1.523e+00,1.012e+00,1.823e+00,2.141e+00,1.778e+00,1.058e+00,1.710e+00,1.879e+00,1.419e+00,8.481e-01,1.756e+00,1.889e+00,2.070e+00,1.441e+00,1.339e+00,1.247e+00,1.566e+00,1.208e+00,1.890e+00,1.002e+00,1.045e+00,2.077e+00,1.581e+00,1.186e+00,1.302e+00,9.997e-01,1.099e+00,1.573e+00,2.377e+00,8.026e-01,8.604e-01,1.198e+00,1.592e+00,9.335e-01,1.542e+00,1.105e+00,1.211e+00,2.285e+00,1.423e+00,1.271e+00,1.906e+00,1.817e+00
1.608e-02,5.422e-01,5.680e-01,1.230e+00,2.032e+00,1.503e+00,2.560e+00,2.474e+00,3.290e+00,2.423e+00,2.390e+00,1.571e+00,2.192e+00,2.302e+00,2.501e+00,9.838e-01,2.538e+00,1.767e+00,2.048e+00,1.892e+00,2.067e+00,1.714e+00,2.467e+00,1.823e+00,2.661e+00,1.907e+00,1.358e+00,3.065e+00,1.990e+00,1.306e+00,2.378e+00,1.981e+00,1.695e+00,2.419e+00,3.034e+00,1.422e+00,1.090e+00,2.075e+00,1.958e+00,1.929e+00,1.632e+00,1.952e+00,1.693e+00,2.841e+00,1.943e+00,2.515e+00,2.488e+00,2.218e+00
6.038e-02,1.184e+00,1.222e+00,1.536e+00,2.015e+00,1.938e+00,2.646e+00,3.574e+00,4.133e+00,4.207e+00,3.478e+00,2.335e+00,3.311e+00,3.797e+00,3.382e+00,2.341e+00,4.424e+00,3.455e+00,4.170e+00,3.086e+00,3.376e+00,3.291e+00,3.062e+00,3.333e+00,3.954e+00,2.629e+00,2.299e+00,4.436e+00,3.658e+00,2.126e+00,2.875e+00,2.811e+00,2.757e+00,3.920e+00,4.817e+00,2.618e+00,2.238e+00,2.772e+00,3.399e+00,2.266e+00,2.158e+00,2.880e+00,3.185e+00,4.768e+00,3.064e+00,3.333e+00,3.068e+00,3.273e+00
1.947e-02,3.016e-01,4.226e-01,7.493e-01,1.180e+00,1.040e+00,1.522e+00,1.557e+00,2.421e+00,2.355e+00,2.252e+00,1.954e+00,1.512e+00,1.843e+00,1.862e+00,1.312e+00,2.172e+00,2.041e+00,2.072e+00,2.213e+00,2.160e+00,2.132e+00,1.557e+00,1.891e+00,1.443e+00,1.808e+00,1.164e+00,2.555e+00,2.221e+00,1.933e+00,1.993e+00,1.190e+00,1.367e+00,2.268e+00,2.345e+00,2.103e+00,8.889e-01,2.471e+00,1.818e+00,1.516e+00,1.442e+00,1.420e+00,2.190e+00,2.123e+00,1.247e+00,1.892e+00,1.457e+00,1.773e+00
8.483e-03,1.658e-01,1.817e-01,6.280e-01,1.277e+00,1.036e+00,1.711e+00,1.819e+00,2.435e+00,2.673e+00,2.918e+00,1.969e+00,2.396e+00,2.751e+00,2.595e+00,1.252e+00,3.293e+00,1.566e+00,2.209e+00,2.148e+00,1.840e+00,2.370e+00,2.265e+00,2.607e+00,2.983e+00,2.364e+00,1.462e+00,3.506e+00,2.206e+00,2.127e+00,2.921e+00,2.389e+00,1.627e+00,2.134e+00,2.504e+00,2.733e+00,2.058e+00,1.918e+00,2.420e+00,1.856e+00,1.272e+00,1.434e+00,2.087e+00,3.098e+00,2.165e+00,2.864e+00,1.977e+00,2.244e+00
