4.605e-01,4.215e-01,7.974e-01,2.263e-01,6.025e-01,6.272e-01,2.590e-01,3.059e-01,8.777e-01,3.357e-01,6.191e-01,4.356e-02,8.226e-01,2.577e-01,1.573e-01,5.995e-01,9.788e-01,8.931e-01,8.935e-01,8.504e-01,3.653e-01,7.106e-01,1.052e-01,1.319e-01,8.707e-01,2.795e-01,3.420e-01,8.539e-01,4.171e-01,8.922e-01,9.239e-01,8.308e-01,7.401e-01
2.034e-01,3.975e-01,1.048e+00,6.173e-01,1.167e+00,1.040e+00,9.441e-01,4.711e-01,1.188e+00,4.975e-01,1.200e+00,6.805e-01,1.053e+00,1.808e-01,3.094e-01,4.205e-01,1.258e+00,1.117e+00,6.969e-01,1.204e+00,5.928e-01,1.145e+00,4.565e-01,8.882e-02,8.248e-01,4.322e-01,2.178e-01,6.388e-01,7.267e-01,9.092e-01,5.448e-01,8.790e-01,3.625e-01
3.570e-01,5.321e-01,1.700e+00,7.386e-01,1.989e+00,2.069e+00,1.017e+00,1.551e+00,2.010e+00,1.372e+00,2.091e+00,1.558e+00,2.187e+00,4.818e-01,1.321e+00,6.880e-01,2.365e+00,1.704e+00,1.336e+00,2.145e+00,1.303e+00,1.673e+00,1.321e+00,1.026e+00,1.230e+00,1.212e+00,8.890e-01,1.818e+00,1.004e+00,1.683e+00,1.664e+00,1.271e+00,1.343e+00
1.118e-01,1.311e-01,5.447e-01,1.158e+00,1.664e+00,1.063e+00,1.125e+00,1.722e+00,1.050e+00,6.636e-01,1.552e+00,1.369e+00,1.403e+00,1.062e+00,1.560e+00,9.771e-01,1.387e+00,9.269e-01,1.099e+00,1.033e+00,7.035e-01,8.523e-01,8.090e-01,6.460e-01,1.330e+00,1.480e+00,7.908e-01,1.465e+00,6.513e-01,1.546e+00,1.343e+00,1.115e+00,1.520e+00
2.711e-01,4.467e-01,1.352e+00,9.055e-01,2.278e+00,1.689e+00,1.348e+00,2.202e+00,2.251e+00,1.048e+00,2.426e+00,1.490e+00,2.422e+00,8.758e-01,1.389e+00,1.405e+00,2.362e+00,1.974e+00,1.757e+00,2.316e+00,1.993e+00,1.535e+00,1.940e+00,1.482e+00,1.638e+00,1.776e+00,1.374e+00,1.483e+00,1.279e+00,1.778e+00,1.361e+00,1.287e+00,1.774e+00
1.171e-01,1.532e-01,5.628e-01,5.734e-01,1.504e+00,1.061e+00,1.695e+00,2.168e+00,1.421e+00,1.636e+00,2.455e+00,1.390e+00,2.180e+00,1.158e+00,1.264e+00,1.471e+00,2.002e+00,1.316e+00,1.387e+00,1.932e+00,2.077e+00,1.294e+00,1.934e+00,2.355e+00,1.660e+00,1.954e+00,1.518e+00,1.387e+00,1.239e+00,2.188e+00,1.808e+00,8.344e-01,1.581e+00
4.051e-01,3.735e-01,7.913e-01,8.808e-01,1.628e+00,9.626e-01,1.642e+00,2.696e+00,1.938e+00,1.191e+00,2.510e+00,1.086e+00,1.789e+00,1.440e+00,1.629e+00,1.887e+00,2.559e+00,1.788e+00,2.581e+00,1.880e+00,1.632e+00,1.198e+00,1.316e+00,1.609e+00,1.785e+00,2.401e+00,1.528e+00,1.771e+00,1.658e+00,1.898e+00,1.498e+00,2.017e+00,2.291e+00
4.075e-01,5.078e-01,1.341e+00,8.170e-01,2.028e+00,1.590e+00,1.504e+00,2.367e+00,2.696e+00,1.896e+00,3.393e+00,1.760e+00,3.095e+00,1.467e+00,1.699e+00,1.647e+00,3.184e+00,2.790e+00,2.096e+00,2.490e+00,2.618e+00,1.727e+00,2.421e+00,1.642e+00,2.726e+00,1.920e+00,2.398e+00,2.111e+00,2.371e+00,2.815e+00,2.305e+00,2.442e+00,2.370e+00
7.950e-03,1.456e-02,1.583e-01,8.002e-01,1.102e+00,5.885e-01,1.610e+00,1.961e+00,1.209e+00,1.805e+00,2.446e+00,1.497e+00,1.925e+00,1.939e+00,1.860e+00,2.008e+00,2.123e+00,9.905e-01,1.909e+00,1.915e+00,1.977e+00,1.290e+00,1.286e+00,2.065e+00,2.126e+00,2.066e+00,1.532e+00,1.559e+00,1.597e+00,2.631e+00,1.657e+00,2.141e+00,1.469e+00
4.877e-02,2.251e-01,6.977e-01,1.146e+00,1.797e+00,1.073e+00,2.546e+00,2.590e+00,2.219e+00,3.149e+00,4.763e+00,2.457e+00,3.608e+00,2.945e+00,2.612e+00,2.934e+00,3.765e+00,3.151e+00,2.919e+00,3.036e+00,3.418e+00,2.022e+00,2.254e+00,2.612e+00,3.786e+00,2.669e+00,2.252e+00,2.412e+00,2.997e+00,3.435e+00,2.661e+00,3.291e+00,2.036e+00
