2.944e-01,3.871e-01,3.917e-01,8.674e-01,4.400e-01,1.587e-01,3.901e-01,6.584e-01,4.272e-01,1.936e-01,8.375e-01,7.706e-01,6.261e-01,9.951e-01,3.967e-01,5.102e-01,6.123e-01,3.428e-02,4.906e-01,9.902e-01,2.694e-01,7.059e-01,7.424e-02,1.206e-01,2.897e-01,3.080e-01,3.241e-01,4.624e-01,9.236e-02,4.858e-01,2.452e-01,9.503e-01,9.696e-01,8.515e-01
2.060e-01,1.210e+00,5.585e-01,1.011e+00,8.099e-01,8.176e-01,9.087e-01,1.151e+00,5.061e-01,1.104e+00,9.915e-01,7.017e-01,4.553e-01,1.383e+00,5.362e-01,4.381e-01,6.130e-01,2.110e-01,1.015e+00,1.600e+00,7.967e-01,1.487e+00,3.882e-01,4.799e-01,8.294e-01,1.145e+00,4.974e-01,9.971e-01,7.633e-02,1.325e+00,7.971e-01,1.081e+00,9.457e-01,1.165e+00
2.487e-01,4.561e-01,7.886e-01,1.598e+00,6.236e-01,5.927e-01,1.191e+00,1.317e+00,4.518e-01,4.017e-01,9.369e-01,1.539e+00,1.138e+00,1.376e+00,1.058e+00,6.987e-01,1.525e+00,8.261e-01,9.730e-01,1.933e+00,1.227e+00,9.733e-01,1.045e+00,3.483e-01,3.698e-01,6.827e-01,4.988e-01,1.022e+00,1.062e+00,1.427e+00,7.410e-01,1.161e+00,1.854e+00,1.466e+00
2.380e-01,1.088e+00,8.269e-01,2.140e+00,1.450e+00,1.584e+00,2.115e+00,2.249e+00,1.326e+00,1.335e+00,1.715e+00,2.236e+00,1.826e+00,1.961e+00,1.463e+00,7.353e-01,2.014e+00,1.538e+00,1.424e+00,2.531e+00,2.234e+00,2.136e+00,1.254e+00,1.174e+00,1.215e+00,2.162e+00,6.336e-01,1.706e+00,1.378e+00,2.630e+00,1.620e+00,1.850e+00,1.818e+00,1.636e+00
1.519e-01,8.588e-01,4.460e-01,1.106e+00,1.643e+00,1.053e+00,1.336e+00,1.413e+00,1.417e+00,1.702e+00,1.107e+00,1.467e+00,1.353e+00,1.221e+00,1.323e+00,6.164e-01,1.078e+00,1.228e+00,1.674e+00,2.021e+00,2.041e+00,2.100e+00,1.436e+00,1.026e+00,1.594e+00,2.224e+00,1.125e+00,1.433e+00,1.180e+00,1.519e+00,1.533e+00,1.626e+00,1.439e+00,1.550e+00
1.297e-01,2.442e-01,5.069e-01,1.198e+00,7.008e-01,1.405e+00,1.133e+00,2.021e+00,9.312e-01,1.277e+00,1.072e+00,2.331e+00,1.754e+00,1.580e+00,1.653e+00,1.419e+00,2.154e+00,1.147e+00,1.094e+00,2.432e+00,2.221e+00,1.394e+00,1.733e+00,1.439e+00,1.118e+00,1.356e+00,5.604e-01,1.263e+00,1.676e+00,1.563e+00,1.146e+00,1.536e+00,1.929e+00,1.086e+00
1.769e-01,4.125e-01,6.530e-01,1.655e+00,1.556e+00,1.360e+00,2.374e+00,2.591e+00,2.339e+00,2.305e+00,1.544e+00,2.583e+00,2.896e+00,1.595e+00,2.623e+00,1.927e+00,2.785e+00,2.459e+00,2.456e+00,3.496e+00,3.215e+00,2.169e+00,2.442e+00,1.459e+00,1.772e+00,2.823e+00,1.462e+00,2.576e+00,2.969e+00,2.479e+00,2.237e+00,2.134e+00,2.689e+00,1.804e+00
1.992e-01,6.739e-01,6.668e-01,1.788e+00,1.144e+00,1.730e+00,2.002e+00,3.205e+00,1.736e+00,1.724e+00,2.537e+00,2.728e+00,2.819e+00,2.761e+00,2.886e+00,1.721e+00,3.126e+00,2.404e+00,2.051e+00,3.014e+00,2.698e+00,2.096e+00,1.664e+00,2.173e+00,1.711e+00,2.372e+00,1.116e+00,2.866e+00,2.792e+00,3.251e+00,2.141e+00,2.816e+00,2.416e+00,2.270e+00
2.257e-01,1.014e+00,9.056e-01,1.834e+00,1.281e+00,1.736e+00,1.957e+00,2.825e+00,1.677e+00,2.559e+00,2.655e+00,3.525e+00,2.399e+00,3.255e+00,3.011e+00,2.285e+00,3.537e+00,2.195e+00,2.282e+00,4.225e+00,3.491e+00,3.255e+00,2.224e+00,2.332e+00,2.313e+00,3.168e+00,1.395e+00,3.355e+00,3.112e+00,3.521e+00,2.862e+00,2.761e+00,3.138e+00,2.882e+00
1.622e-01,7.449e-01,6.934e-01,1.645e+00,1.110e+00,1.637e+00,2.089e+00,2.778e+00,1.735e+00,2.531e+00,2.482e+00,3.234e+00,3.112e+00,2.710e+00,2.711e+00,1.926e+00,3.288e+00,3.069e+00,2.621e+00,3.776e+00,3.425e+00,2.756e+00,2.780e+00,2.000e+00,2.183e+00,3.191e+00,1.261e+00,3.294e+00,2.584e+00,3.661e+00,2.791e+00,2.819e+00,2.546e+00,2.100e+00
6.759e-02,1.445e-01,1.870e-01,6.138e-01,8.555e-01,6.961e-01,1.069e+00,1.557e+00,1.504e+00,1.724e+00,2.128e+00,2.498e+00,2.790e+00,2.370e+00,2.811e+00,1.887e+00,2.300e+00,2.579e+00,2.498e+00,2.970e+00,2.916e+00,2.149e+00,1.908e+00,2.465e+00,2.110e+00,2.753e+00,1.647e+00,2.924e+00,2.997e+00,2.350e+00,2.215e+00,3.041e+00,2.376e+00,2.352e+00
2.790e-01,4.891e-01,6.998e-01,1.736e+00,1.651e+00,1.622e+00,1.773e+00,3.155e+00,2.205e+00,2.698e+00,3.411e+00,4.393e+00,4.156e+00,4.025e+00,4.234e+00,3.408e+00,4.151e+00,3.980e+00,4.072e+00,5.122e+00,4.415e+00,3.987e+00,3.928e+00,3.487e+00,3.753e+00,4.554e+00,2.290e+00,4.861e+00,4.599e+00,4.654e+00,4.191e+00,4.270e+00,3.606e+00,3.830e+00
1.225e-01,6.511e-01,6.214e-01,1.367e+00,1.112e+00,1.515e+00,1.924e+00,2.515e+00,1.913e+00,2.877e+00,2.674e+00,3.758e+00,3.714e+00,4.045e+00,4.213e+00,3.467e+00,4.572e+00,3.212e+00,3.929e+00,5.559e+00,4.493e+00,4.369e+00,3.953e+00,2.820e+00,3.303e+00,4.961e+00,2.437e+00,4.591e+00,4.082e+00,4.516e+00,3.608e+00,4.040e+00,3.105e+00,3.682e+00
5.206e-02,9.982e-01,7.515e-01,1.492e+00,1.195e+00,1.423e+00,2.191e+00,2.538e+00,1.568e+00,2.640e+00,2.504e+00,2.910e+00,3.280e+00,3.485e+00,4.236e+00,3.047e+00,4.564e+00,4.117e+00,4.956e+00,5.230e+00,4.603e+00,4.500e+00,4.269e+00,2.823e+00,3.089e+00,5.086e+00,3.083e+00,4.880e+00,4.620e+00,5.662e+00,4.135e+00,4.138e+00,2.779e+00,4.457e+00
