4.524e-01,8.874e-01,2.821e-01,2.341e-01,9.984e-01,7.185e-01,6.725e-01,3.660e-01,2.046e-01,3.578e-01,6.414e-01,3.687e-01,2.382e-01,2.505e-01,8.848e-01,3.062e-02,6.911e-02,1.607e-01,9.837e-01,2.128e-01,4.027e-01,1.757e-01,5.290e-01,9.476e-01,7.472e-03,2.594e-01,1.117e-01,4.168e-01,6.330e-02,4.125e-01,2.699e-01,5.419e-01,4.963e-01,1.500e-01,1.996e-01,3.611e-01,8.794e-01,4.040e-02,2.911e-01,2.764e-01,5.559e-01,8.078e-01,1.305e-01,1.587e-02
3.078e-01,1.413e+00,5.214e-01,7.148e-01,9.304e-01,1.067e+00,1.120e+00,1.203e+00,5.872e-01,8.782e-01,1.153e+00,5.899e-01,4.490e-01,8.569e-01,1.182e+00,2.776e-01,1.772e-01,1.909e-01,1.611e+00,1.736e-01,7.235e-01,5.492e-01,6.800e-01,6.840e-01,5.069e-01,3.282e-01,4.955e-01,5.073e-01,1.327e-01,1.239e+00,9.327e-01,1.195e+00,1.300e+00,3.842e-01,7.751e-01,6.102e-01,1.309e+00,3.687e-02,8.430e-01,7.235e-01,6.553e-01,1.396e+00,7.878e-01,4.678e-01
4.092e-01,1.467e+00,6.240e-01,8.834e-01,1.505e+00,1.996e+00,1.413e+00,1.310e+00,9.472e-01,1.159e+00,1.769e+00,6.905e-01,5.768e-01,1.027e+00,1.954e+00,8.015e-01,4.020e-01,8.697e-01,2.472e+00,6.794e-01,7.955e-01,8.461e-01,7.598e-01,1.548e+00,5.732e-01,1.328e+00,6.994e-01,9.680e-01,8.797e-01,1.284e+00,1.085e+00,1.980e+00,1.601e+00,9.618e-01,8.265e-01,1.046e+00,2.321e+00,7.619e-01,8.411e-01,1.634e+00,1.017e+00,1.828e+00,8.003e-01,1.174e+00
8.182e-02,3.066e-01,1.932e-01,8.125e-01,1.537e+00,1.043e+00,9.752e-01,9.945e-01,1.112e+00,6.041e-01,1.684e+00,1.186e+00,8.286e-01,1.048e+00,9.861e-01,1.149e+00,8.284e-01,1.581e+00,1.984e+00,9.516e-01,3.885e-01,4.567e-01,7.757e-01,1.198e+00,5.895e-01,1.292e+00,7.494e-01,1.178e+00,1.445e+00,8.084e-01,4.098e-01,9.898e-01,8.501e-01,8.081e-01,7.781e-01,1.414e+00,1.845e+00,1.474e+00,3.751e-01,1.315e+00,4.349e-01,9.497e-01,6.429e-01,1.726e+00
8.552e-03,1.860e-02,9.018e-02,5.137e-01,1.013e+00,1.683e+00,7.977e-01,1.149e+00,9.755e-01,4.898e-01,1.741e+00,1.322e+00,1.093e+00,1.068e+00,1.339e+00,1.014e+00,1.068e+00,1.927e+00,1.599e+00,1.657e+00,1.147e+00,1.047e+00,8.376e-01,8.938e-01,1.192e+00,1.886e+00,1.349e+00,1.581e+00,1.301e+00,1.042e+00,2.728e-01,1.228e+00,6.219e-01,8.653e-01,1.098e+00,1.495e+00,1.429e+00,1.477e+00,4.410e-01,1.531e+00,1.069e+00,1.042e+00,9.344e-01,2.002e+00
3.941e-01,1.386e+00,5.743e-01,9.311e-01,1.650e+00,3.072e+00,1.763e+00,2.519e+00,1.750e+00,1.704e+00,2.881e+00,1.535e+00,1.656e+00,1.724e+00,2.569e+00,1.737e+00,1.400e+00,2.236e+00,3.527e+00,1.944e+00,2.229e+00,1.486e+00,1.437e+00,1.869e+00,1.436e+00,2.817e+00,1.498e+00,2.579e+00,1.108e+00,2.639e+00,1.174e+00,2.521e+00,2.175e+00,1.426e+00,1.789e+00,2.340e+00,2.405e+00,1.885e+00,1.414e+00,2.611e+00,2.369e+00,2.546e+00,1.376e+00,2.669e+00
3.900e-01,1.499e+00,5.676e-01,1.046e+00,1.766e+00,2.532e+00,2.633e+00,3.281e+00,1.820e+00,2.152e+00,3.019e+00,2.365e+00,1.795e+00,2.522e+00,2.217e+00,2.057e+00,2.138e+00,2.213e+00,4.064e+00,1.918e+00,2.349e+00,2.252e+00,2.136e+00,2.357e+00,1.759e+00,2.880e+00,1.932e+00,3.129e+00,1.818e+00,3.240e+00,1.704e+00,2.240e+00,2.823e+00,1.984e+00,2.783e+00,2.343e+00,2.816e+00,2.531e+00,2.115e+00,2.933e+00,2.648e+00,3.436e+00,1.572e+00,3.291e+00
8.937e-02,5.410e-01,2.128e-01,4.332e-01,5.854e-01,1.397e+00,9.432e-01,2.259e+00,1.476e+00,1.742e+00,1.630e+00,1.744e+00,1.908e+00,1.984e+00,1.993e+00,1.473e+00,1.375e+00,2.104e+00,2.239e+00,2.082e+00,1.701e+00,1.715e+00,1.452e+00,8.305e-01,1.348e+00,2.036e+00,1.940e+00,2.084e+00,9.761e-01,2.370e+00,9.492e-01,1.249e+00,2.039e+00,1.700e+00,1.373e+00,2.221e+00,1.488e+00,1.173e+00,1.315e+00,2.155e+00,2.254e+00,2.082e+00,1.766e+00,1.925e+00
1.428e-01,1.015e+00,4.486e-01,8.993e-01,1.170e+00,2.174e+00,1.542e+00,2.577e+00,1.708e+00,2.658e+00,2.766e+00,2.411e+00,2.437e+00,3.266e+00,2.559e+00,2.014e+00,2.111e+00,3.124e+00,3.089e+00,2.710e+00,2.489e+00,2.202e+00,2.557e+00,1.412e+00,2.471e+00,2.433e+00,2.415e+00,2.415e+00,1.504e+00,3.131e+00,1.361e+00,2.805e+00,2.414e+00,1.950e+00,2.734e+00,2.781e+00,3.359e+00,2.231e+00,1.804e+00,3.079e+00,2.893e+00,3.002e+00,2.542e+00,3.314e+00
1.280e-02,1.423e-01,1.149e-01,6.326e-01,1.136e+00,1.194e+00,1.119e+00,1.749e+00,1.502e+00,2.131e+00,2.333e+00,2.392e+00,1.723e+00,1.957e+00,1.886e+00,2.522e+00,2.364e+00,3.046e+00,2.541e+00,1.629e+00,1.852e+00,1.243e+00,2.231e+00,1.661e+00,1.132e+00,2.831e+00,1.249e+00,2.793e+00,2.139e+00,2.301e+00,8.939e-01,1.713e+00,1.932e+00,1.600e+00,1.737e+00,2.619e+00,2.725e+00,3.198e+00,1.214e+00,2.426e+00,2.181e+00,1.644e+00,1.530e+00,3.380e+00
2.072e-01,8.462e-01,4.022e-01,9.443e-01,1.635e+00,2.090e+00,1.477e+00,2.201e+00,1.774e+00,2.726e+00,3.198e+00,3.044e+00,2.514e+00,3.364e+00,3.574e+00,2.908e+00,2.426e+00,4.385e+00,3.940e+00,3.069e+00,2.864e+00,2.769e+00,3.031e+00,2.691e+00,2.681e+00,3.675e+00,2.826e+00,3.683e+00,2.242e+00,3.091e+00,1.343e+00,2.883e+00,3.003e+00,2.210e+00,2.792e+00,3.660e+00,4.707e+00,3.213e+00,1.576e+00,3.515e+00,3.692e+00,3.484e+00,3.106e+00,3.713e+00
9.972e-02,6.402e-01,2.620e-01,6.841e-01,1.007e+00,1.202e+00,1.552e+00,2.385e+00,1.585e+00,2.336e+00,2.401e+00,3.531e+00,2.481e+00,3.079e+00,2.494e+00,3.673e+00,2.523e+00,3.465e+00,4.474e+00,2.209e+00,2.624e+00,2.910e+00,2.446e+00,2.625e+00,2.057e+00,3.378e+00,3.048e+00,3.591e+00,2.440e+00,3.612e+00,2.196e+00,2.088e+00,3.331e+00,2.113e+00,2.784e+00,3.306e+00,4.075e+00,3.168e+00,2.463e+00,3.933e+00,3.287e+00,3.520e+00,3.167e+00,3.145e+00
3.136e-01,1.346e+00,5.388e-01,7.953e-01,1.170e+00,2.184e+00,1.461e+00,2.243e+00,1.417e+00,2.445e+00,2.551e+00,2.905e+00,3.263e+00,2.937e+00,3.463e+00,3.004e+00,2.270e+00,3.152e+00,4.090e+00,2.881e+00,3.120e+00,2.770e+00,2.988e+00,2.257e+00,2.474e+00,2.996e+00,3.483e+00,3.068e+00,2.212e+00,3.477e+00,2.408e+00,3.854e+00,3.185e+00,2.237e+00,2.411e+00,3.806e+00,4.487e+00,2.955e+00,2.893e+00,3.764e+00,3.441e+00,3.468e+00,3.553e+00,3.084e+00
7.973e-02,5.640e-01,2.881e-01,8.227e-01,1.288e+00,2.189e+00,1.691e+00,2.895e+00,2.031e+00,3.406e+00,3.453e+00,4.040e+00,4.047e+00,4.304e+00,4.947e+00,4.263e+00,3.750e+00,5.413e+00,5.173e+00,4.563e+00,4.715e+00,4.717e+00,4.868e+00,3.108e+00,3.828e+00,5.577e+00,4.734e+00,5.141e+00,3.837e+00,4.472e+00,2.570e+00,4.883e+00,3.908e+00,3.662e+00,3.780e+00,5.348e+00,6.149e+00,5.002e+00,3.106e+00,4.802e+00,5.373e+00,4.911e+00,4.485e+00,5.745e+00
2.721e-01,9.477e-01,4.104e-01,8.117e-01,1.479e+00,1.798e+00,1.720e+00,2.047e+00,1.397e+00,2.284e+00,2.619e+00,3.138e+00,2.462e+00,3.127e+00,4.002e+00,3.823e+00,2.981e+00,4.046e+00,4.743e+00,2.755e+00,3.631e+00,4.109e+00,3.135e+00,3.539e+00,3.264e+00,4.402e+00,3.553e+00,3.945e+00,2.986e+00,3.551e+00,2.418e+00,3.932e+00,3.636e+00,3.069e+00,3.176e+00,3.607e+00,5.460e+00,3.567e+00,2.753e+00,4.173e+00,3.772e+00,4.349e+00,3.942e+00,4.409e+00
3.665e-01,1.313e+00,5.173e-01,9.527e-01,1.690e+00,1.812e+00,2.220e+00,2.590e+00,1.562e+00,2.922e+00,2.851e+00,3.306e+00,2.688e+00,3.678e+00,2.934e+00,3.843e+00,2.882e+00,3.846e+00,5.270e+00,3.393e+00,3.426e+00,3.182e+00,4.306e+00,3.745e+00,3.370e+00,3.894e+00,3.067e+00,3.956e+00,2.907e+00,4.256e+00,2.507e+00,3.633e+00,3.597e+00,3.383e+00,3.824e+00,3.250e+00,5.321e+00,3.803e+00,3.174e+00,3.982e+00,3.693e+00,4.746e+00,3.894e+00,3.900e+00
1.379e-01,4.497e-01,1.721e-01,2.827e-01,5.356e-01,1.031e+00,8.950e-01,1.729e+00,1.075e+00,2.258e+00,1.831e+00,3.192e+00,2.371e+00,2.814e+00,3.708e+00,3.547e+00,3.737e+00,4.090e+00,3.600e+00,3.486e+00,3.778e+00,4.678e+00,3.551e+00,3.706e+00,3.925e+00,4.867e+00,4.420e+00,4.575e+00,2.288e+00,3.727e+00,2.096e+00,3.552e+00,3.491e+00,3.512e+00,3.507e+00,3.434e+00,4.282e+00,2.861e+00,3.130e+00,4.432e+00,4.215e+00,3.730e+00,4.654e+00,4.324e+00
4.019e-01,9.718e-01,3.409e-01,4.563e-01,1.188e+00,1.512e+00,1.329e+00,2.009e+00,1.265e+00,2.416e+00,2.224e+00,3.252e+00,2.865e+00,3.463e+00,3.784e+00,3.667e+00,2.585e+00,4.434e+00,5.635e+00,4.453e+00,3.901e+00,4.084e+00,3.919e+00,4.092e+00,4.101e+00,4.339e+00,4.151e+00,4.212e+00,3.070e+00,4.217e+00,2.467e+00,3.709e+00,4.100e+00,3.260e+00,3.656e+00,4.535e+00,5.844e+00,3.449e+00,3.790e+00,4.344e+00,5.390e+00,5.298e+00,5.360e+00,4.112e+00
4.347e-01,1.382e+00,4.930e-01,1.077e+00,2.101e+00,1.320e+00,2.063e+00,2.747e+00,1.902e+00,3.119e+00,3.111e+00,3.698e+00,3.340e+00,4.193e+00,4.023e+00,4.116e+00,3.453e+00,5.227e+00,6.482e+00,5.098e+00,4.862e+00,5.081e+00,5.383e+00,5.706e+00,5.294e+00,5.461e+00,4.301e+00,6.063e+00,3.654e+00,4.857e+00,2.566e+00,4.069e+00,5.435e+00,4.157e+00,4.865e+00,5.907e+00,7.214e+00,4.584e+00,4.844e+00,5.039e+00,5.403e+00,6.105e+00,6.101e+00,5.636e+00
2.757e-01,1.232e+00,5.500e-01,9.826e-01,1.520e+00,2.331e+00,1.646e+00,2.425e+00,1.840e+00,2.586e+00,2.889e+00,2.424e+00,2.987e+00,3.160e+00,4.430e+00,4.041e+00,2.848e+00,4.441e+00,5.802e+00,5.043e+00,4.640e+00,4.707e+00,4.453e+00,4.623e+00,4.075e+00,5.208e+00,4.486e+00,5.218e+00,3.683e+00,4.676e+00,3.142e+00,5.515e+00,5.011e+00,4.238e+00,3.875e+00,5.070e+00,6.113e+00,4.192e+00,4.322e+00,5.240e+00,4.886e+00,5.400e+00,5.088e+00,5.794e+00
3.296e-03,8.493e-03,5.810e-02,5.333e-01,1.054e+00,1.222e+00,1.033e+00,1.421e+00,1.153e+00,1.641e+00,2.224e+00,2.569e+00,2.731e+00,2.596e+00,2.088e+00,2.921e+00,2.839e+00,3.687e+00,3.683e+00,4.528e+00,4.745e+00,4.479e+00,4.350e+00,3.640e+00,4.141e+00,4.812e+00,3.815e+00,4.856e+00,4.275e+00,3.622e+00,2.589e+00,4.394e+00,3.975e+00,2.937e+00,4.592e+00,5.301e+00,4.905e+00,5.018e+00,3.891e+00,5.090e+00,3.928e+00,4.019e+00,4.778e+00,6.083e+00
1.196e-02,3.422e-01,2.345e-01,7.648e-01,1.175e+00,1.679e+00,1.325e+00,2.074e+00,1.592e+00,1.835e+00,2.313e+00,2.500e+00,2.206e+00,2.631e+00,3.051e+00,3.694e+00,2.812e+00,4.353e+00,4.911e+00,4.447e+00,4.165e+00,4.870e+00,3.926e+00,5.360e+00,4.912e+00,6.579e+00,3.875e+00,6.040e+00,4.434e+00,4.543e+00,2.814e+00,4.042e+00,5.295e+00,4.348e+00,4.931e+00,4.584e+00,5.787e+00,4.363e+00,4.519e+00,5.545e+00,4.025e+00,5.107e+00,6.096e+00,5.354e+00
