6.739e-02,4.015e-01,8.111e-01,5.162e-01,2.160e-01,6.525e-01,2.232e-01,2.168e-01,6.885e-01,4.923e-01,7.990e-01,7.456e-01,6.977e-01,3.627e-01,6.011e-01,9.625e-01,5.408e-01,7.389e-01,8.683e-01,8.647e-01,7.842e-01,5.134e-02,5.098e-01,4.955e-01,1.012e-01,9.487e-01,2.478e-01,8.077e-01,4.529e-01,9.662e-01,6.916e-01,1.238e-01,1.353e-01,4.458e-01,1.905e-01,9.998e-01,5.858e-01,3.884e-01,3.302e-01,7.783e-01,5.181e-01,3.960e-01,4.404e-01,8.251e-01,9.833e-01,6.844e-01,7.178e-01,8.255e-02,4.686e-01,7.652e-01,7.960e-01,8.090e-01,5.659e-01,4.891e-01,2.977e-01,7.519e-01,8.565e-01,2.705e-01
6.331e-02,9.846e-01,8.796e-01,1.346e+00,1.182e+00,1.428e+00,5.906e-01,9.374e-01,1.444e+00,1.299e+00,1.568e+00,8.566e-01,1.421e+00,5.821e-01,6.238e-01,1.762e+00,5.775e-01,1.160e+00,1.511e+00,1.417e+00,1.567e+00,1.036e+00,1.457e+00,4.891e-01,1.396e-01,1.660e+00,1.174e+00,1.524e+00,6.399e-01,1.046e+00,7.174e-01,4.357e-01,6.376e-01,6.909e-01,1.946e-01,1.498e+00,1.277e+00,4.987e-01,4.730e-01,1.039e+00,8.256e-01,5.730e-01,1.306e+00,1.429e+00,1.091e+00,8.752e-01,9.093e-01,6.258e-01,1.327e+00,7.998e-01,1.523e+00,1.293e+00,1.428e+00,1.062e+00,4.920e-01,1.000e+00,1.096e+00,5.739e-01
3.250e-02,7.248e-01,1.245e+00,1.753e+00,1.400e+00,1.515e+00,4.853e-01,1.099e+00,1.251e+00,1.966e+00,1.971e+00,5.759e-01,1.194e+00,9.814e-01,1.270e+00,1.903e+00,1.236e+00,1.123e+00,1.599e+00,1.744e+00,1.852e+00,1.677e+00,1.884e+00,7.856e-01,9.478e-01,1.251e+00,9.847e-01,1.547e+00,6.742e-01,1.275e+00,1.095e+00,5.408e-01,5.667e-01,9.695e-01,4.929e-01,1.714e+00,1.623e+00,3.522e-01,1.181e+00,1.511e+00,1.098e+00,7.553e-01,1.132e+00,1.057e+00,1.140e+00,1.298e+00,8.669e-01,9.112e-01,1.506e+00,8.477e-01,1.894e+00,1.774e+00,1.150e+00,1.753e+00,4.341e-01,1.546e+00,8.839e-01,9.646e-01
3.289e-02,7.488e-01,9.424e-01,1.494e+00,1.905e+00,1.797e+00,1.146e+00,1.655e+00,1.516e+00,2.025e+00,1.884e+00,1.211e+00,1.973e+00,1.166e+00,1.305e+00,1.672e+00,9.834e-01,1.635e+00,1.999e+00,1.544e+00,1.797e+00,1.520e+00,2.248e+00,9.459e-01,6.205e-01,1.618e+00,1.700e+00,1.721e+00,9.730e-01,1.294e+00,9.245e-01,1.213e+00,1.159e+00,1.171e+00,1.024e+00,1.883e+00,2.023e+00,9.734e-01,1.819e+00,1.562e+00,1.651e+00,1.159e+00,1.539e+00,1.707e+00,1.554e+00,1.571e+00,1.208e+00,1.376e+00,1.567e+00,9.802e-01,1.751e+00,2.378e+00,1.766e+00,1.467e+00,1.237e+00,1.391e+00,1.259e+00,9.332e-01
1.652e-02,6.666e-01,3.220e-01,9.466e-01,1.652e+00,1.039e+00,9.381e-01,1.492e+00,9.989e-01,1.559e+00,1.772e+00,8.679e-01,1.339e+00,4.992e-01,7.477e-01,1.929e+00,9.126e-01,1.301e+00,1.355e+00,8.614e-01,1.798e+00,1.475e+00,1.926e+00,6.220e-01,9.358e-01,1.002e+00,1.831e+00,1.192e+00,1.065e+00,1.115e+00,4.840e-01,9.550e-01,1.453e+00,6.953e-01,7.969e-01,1.469e+00,1.244e+00,3.210e-01,1.033e+00,1.227e+00,5.876e-01,1.148e+00,1.732e+00,1.732e+00,1.420e+00,1.427e+00,5.352e-01,1.359e+00,1.067e+00,1.243e+00,1.276e+00,1.246e+00,1.147e+00,1.117e+00,4.690e-01,6.026e-01,8.127e-01,9.472e-01
5.399e-03,3.693e-01,6.648e-01,1.056e+00,1.194e+00,1.600e+00,8.677e-01,1.773e+00,1.296e+00,2.386e+00,2.223e+00,5.756e-01,1.627e+00,1.066e+00,1.933e+00,1.474e+00,1.759e+00,1.226e+00,1.575e+00,1.628e+00,2.106e+00,1.657e+00,2.329e+00,1.380e+00,1.405e+00,8.394e-01,1.283e+00,1.814e+00,1.417e+00,1.315e+00,1.513e+00,1.480e+00,1.072e+00,9.398e-01,1.031e+00,2.043e+00,1.613e+00,6.371e-01,1.676e+00,1.620e+00,8.002e-01,1.350e+00,1.756e+00,1.906e+00,1.579e+00,1.341e+00,9.070e-01,1.809e+00,1.606e+00,1.200e+00,2.004e+00,1.418e+00,9.359e-01,1.747e+00,1.063e+00,1.090e+00,6.864e-01,1.085e+00
2.087e-03,5.510e-01,1.348e-01,8.025e-01,1.685e+00,1.659e+00,1.545e+00,2.140e+00,1.639e+00,2.063e+00,2.696e+00,1.891e+00,3.090e+00,1.152e+00,1.712e+00,1.538e+00,9.152e-01,2.368e+00,1.740e+00,1.686e+00,2.272e+00,2.144e+00,3.123e+00,1.909e+00,1.006e+00,2.101e+00,2.114e+00,1.712e+00,1.477e+00,1.481e+00,8.805e-01,1.832e+00,1.925e+00,1.333e+00,2.113e+00,2.067e+00,2.023e+00,1.185e+00,1.847e+00,1.744e+00,1.326e+00,2.273e+00,2.192e+00,2.657e+00,2.171e+00,2.018e+00,1.554e+00,1.943e+00,1.884e+00,1.621e+00,1.878e+00,2.266e+00,2.226e+00,1.605e+00,2.088e+00,1.295e+00,1.594e+00,1.653e+00
2.154e-03,3.804e-01,9.902e-02,5.527e-01,1.671e+00,9.277e-01,1.263e+00,2.558e+00,1.165e+00,1.757e+00,2.106e+00,1.465e+00,1.942e+00,9.373e-01,1.830e+00,1.687e+00,9.073e-01,2.132e+00,2.139e+00,1.011e+00,2.216e+00,2.249e+00,2.574e+00,1.301e+00,1.515e+00,2.009e+00,2.949e+00,1.146e+00,1.534e+00,1.533e+00,1.131e+00,1.733e+00,1.831e+00,9.537e-01,2.389e+00,2.352e+00,2.385e+00,1.466e+00,1.613e+00,2.397e+00,1.033e+00,2.136e+00,2.347e+00,2.369e+00,1.984e+00,2.668e+00,1.534e+00,1.902e+00,1.373e+00,1.639e+00,1.655e+00,2.367e+00,1.496e+00,1.661e+00,1.412e+00,1.661e+00,1.794e+00,1.635e+00
6.497e-02,8.218e-01,1.524e+00,1.783e+00,2.089e+00,2.498e+00,1.660e+00,3.016e+00,2.720e+00,4.406e+00,5.229e+00,2.559e+00,4.038e+00,1.986e+00,3.568e+00,3.784e+00,3.036e+00,4.248e+00,4.129e+00,3.194e+00,4.288e+00,3.791e+00,4.702e+00,3.261e+00,2.711e+00,3.560e+00,3.578e+00,3.062e+00,3.240e+00,3.418e+00,3.427e+00,2.537e+00,2.144e+00,2.532e+00,3.237e+00,4.078e+00,4.153e+00,2.109e+00,2.918e+00,4.613e+00,2.497e+00,3.163e+00,3.656e+00,4.079e+00,3.984e+00,4.217e+00,2.943e+00,3.420e+00,3.431e+00,3.413e+00,3.972e+00,4.360e+00,2.926e+00,3.779e+00,2.379e+00,3.396e+00,3.219e+00,2.539e+00
5.866e-03,2.558e-01,4.303e-01,6.935e-01,1.434e+00,1.099e+00,1.157e+00,2.118e+00,1.448e+00,2.953e+00,3.724e+00,2.525e+00,3.392e+00,1.193e+00,2.305e+00,2.312e+00,1.659e+00,3.647e+00,3.563e+00,1.758e+00,3.298e+00,3.225e+00,3.019e+00,2.500e+00,2.292e+00,3.283e+00,3.460e+00,1.571e+00,2.541e+00,2.132e+00,2.113e+00,2.589e+00,2.490e+00,2.587e+00,2.977e+00,2.726e+00,3.795e+00,2.673e+00,2.431e+00,3.453e+00,2.860e+00,2.787e+00,2.585e+00,2.824e+00,2.404e+00,3.297e+00,2.957e+00,2.460e+00,2.479e+00,2.880e+00,2.540e+00,3.551e+00,2.381e+00,2.869e+00,2.699e+00,2.505e+00,2.295e+00,2.519e+00
