6.435e-03,1.286e-01,8.993e-01,2.413e-01,4.353e-01,5.176e-01,4.909e-01,5.230e-01,8.201e-02,7.847e-01,2.194e-01,5.572e-01,9.933e-01,1.224e-01,4.240e-01,8.215e-01,6.987e-01,9.771e-01,4.508e-01,1.005e-01,6.867e-01,1.035e-01,6.587e-01,3.455e-01,1.199e-01,7.751e-01,9.304e-01,5.843e-01,3.878e-01,8.517e-01
3.417e-03,7.380e-01,9.573e-01,8.739e-01,5.206e-01,4.849e-01,5.747e-01,9.069e-01,8.182e-01,8.270e-01,1.206e-01,4.073e-01,8.880e-01,2.806e-01,6.833e-01,8.554e-01,8.960e-01,1.463e+00,2.458e-01,8.629e-01,6.314e-01,5.779e-01,7.362e-01,3.270e-01,5.077e-01,1.376e+00,1.057e+00,7.210e-01,4.790e-01,1.054e+00
4.881e-03,1.065e-01,1.635e+00,4.351e-01,1.143e+00,1.247e+00,4.635e-01,5.583e-01,5.928e-01,1.086e+00,4.649e-01,7.710e-01,1.185e+00,5.585e-01,7.592e-01,1.138e+00,9.608e-01,1.324e+00,1.291e+00,9.514e-01,6.350e-01,9.197e-01,9.867e-01,5.582e-01,2.615e-01,1.080e+00,1.549e+00,1.078e+00,8.951e-01,7.344e-01
1.108e-03,2.855e-01,1.104e+00,1.237e+00,1.670e+00,1.247e+00,3.884e-01,1.250e+00,1.696e+00,1.338e+00,5.556e-01,1.187e+00,7.665e-01,9.237e-01,8.011e-01,1.407e+00,1.333e+00,1.791e+00,1.691e+00,1.062e+00,3.535e-01,1.659e+00,7.684e-01,8.289e-01,8.555e-01,1.530e+00,1.169e+00,8.308e-01,1.454e+00,4.817e-01
2.436e-03,5.650e-01,8.975e-01,1.337e+00,1.873e+00,1.259e+00,1.246e+00,1.526e+00,2.105e+00,1.437e+00,4.691e-01,1.804e+00,1.769e+00,1.670e+00,1.108e+00,1.621e+00,1.578e+00,2.755e+00,1.273e+00,1.680e+00,5.574e-01,2.178e+00,1.022e+00,1.479e+00,1.494e+00,1.852e+00,1.926e+00,1.598e+00,1.786e+00,1.146e+00
2.137e-03,6.888e-01,8.193e-01,1.453e+00,1.418e+00,1.693e+00,1.396e+00,1.721e+00,1.973e+00,2.319e+00,4.125e-01,1.345e+00,1.225e+00,1.006e+00,9.633e-01,2.397e+00,1.633e+00,2.695e+00,1.925e+00,1.460e+00,1.255e+00,2.275e+00,1.514e+00,1.656e+00,1.716e+00,1.977e+00,2.292e+00,1.601e+00,1.596e+00,1.495e+00
5.541e-03,7.087e-01,2.111e+00,1.294e+00,1.680e+00,1.958e+00,1.252e+00,2.092e+00,1.634e+00,2.924e+00,1.295e+00,1.232e+00,2.331e+00,1.853e+00,2.115e+00,2.335e+00,2.408e+00,3.260e+00,2.703e+00,2.603e+00,1.927e+00,2.504e+00,1.918e+00,1.736e+00,1.995e+00,3.105e+00,3.294e+00,1.877e+00,1.697e+00,2.254e+00
2.253e-03,1.387e-01,4.143e-01,4.626e-01,1.011e+00,1.230e+00,1.278e+00,1.131e+00,1.203e+00,2.617e+00,1.599e+00,1.283e+00,2.124e+00,2.458e+00,1.608e+00,1.768e+00,1.336e+00,2.785e+00,1.859e+00,1.844e+00,1.301e+00,1.929e+00,1.188e+00,2.632e+00,2.545e+00,1.587e+00,2.314e+00,1.702e+00,1.922e+00,1.350e+00
2.517e-03,6.285e-01,1.494e+00,1.277e+00,2.043e+00,2.122e+00,1.694e+00,1.708e+00,2.777e+00,3.673e+00,1.497e+00,2.505e+00,2.752e+00,3.201e+00,1.979e+00,2.682e+00,2.559e+00,3.790e+00,2.946e+00,3.701e+00,2.312e+00,3.716e+00,2.079e+00,3.044e+00,3.105e+00,2.571e+00,3.621e+00,2.570e+00,3.177e+00,2.479e+00
8.597e-05,3.380e-01,7.809e-01,9.460e-01,1.434e+00,1.619e+00,1.135e+00,1.305e+00,1.928e+00,3.168e+00,1.091e+00,1.766e+00,1.999e+00,2.676e+00,1.622e+00,2.433e+00,2.000e+00,3.152e+00,2.770e+00,2.993e+00,1.821e+00,2.935e+00,2.323e+00,2.917e+00,2.508e+00,2.136e+00,2.427e+00,2.005e+00,2.171e+00,1.500e+00
3.226e-03,2.951e-01,8.909e-01,7.988e-01,1.547e+00,1.440e+00,1.352e+00,1.167e+00,1.831e+00,2.563e+00,8.700e-01,2.647e+00,3.179e+00,3.427e+00,1.429e+00,2.896e+00,2.413e+00,3.595e+00,2.785e+00,3.213e+00,2.312e+00,2.890e+00,2.885e+00,3.289e+00,2.843e+00,2.224e+00,3.127e+00,2.206e+00,2.585e+00,2.665e+00
3.796e-03,6.357e-01,1.397e+00,1.108e+00,1.569e+00,1.983e+00,1.662e+00,1.560e+00,2.211e+00,3.969e+00,1.569e+00,2.510e+00,3.478e+00,3.975e+00,2.750e+00,3.725e+00,2.932e+00,4.108e+00,3.775e+00,3.674e+00,3.078e+00,3.429e+00,3.216e+00,4.376e+00,3.417e+00,2.936e+00,4.092e+00,3.123e+00,2.930e+00,3.258e+00
3.267e-03,1.463e-01,9.909e-01,4.121e-01,8.875e-01,1.202e+00,8.074e-01,8.668e-01,1.284e+00,3.345e+00,1.454e+00,1.824e+00,2.445e+00,3.495e+00,2.080e+00,3.249e+00,2.315e+00,3.355e+00,3.194e+00,3.883e+00,2.831e+00,2.734e+00,2.420e+00,3.103e+00,3.256e+00,2.913e+00,2.917e+00,2.200e+00,2.738e+00,2.842e+00
3.357e-03,6.108e-01,1.310e+00,1.206e+00,1.502e+00,1.239e+00,1.001e+00,1.873e+00,1.999e+00,3.222e+00,1.594e+00,2.455e+00,3.584e+00,4.756e+00,3.345e+00,4.362e+00,4.332e+00,4.823e+00,4.017e+00,5.118e+00,3.641e+00,3.348e+00,3.615e+00,4.199e+00,4.005e+00,4.370e+00,3.709e+00,3.264e+00,3.061e+00,3.833e+00
2.815e-03,1.698e-01,8.764e-01,5.007e-01,1.360e+00,1.447e+00,1.294e+00,8.385e-01,1.642e+00,2.544e+00,1.139e+00,2.574e+00,3.283e+00,4.368e+00,2.768e+00,4.463e+00,3.374e+00,4.749e+00,3.467e+00,5.699e+00,3.599e+00,3.822e+00,3.841e+00,4.991e+00,4.033e+00,3.805e+00,3.918e+00,4.350e+00,3.413e+00,3.899e+00
3.878e-04,5.295e-01,6.793e-01,8.568e-01,8.405e-01,7.731e-01,6.783e-01,1.292e+00,1.513e+00,2.413e+00,1.125e+00,1.683e+00,2.483e+00,3.733e+00,2.873e+00,3.470e+00,3.954e+00,4.653e+00,3.118e+00,5.688e+00,3.984e+00,3.891e+00,3.894e+00,4.299e+00,4.262e+00,4.214e+00,3.513e+00,3.884e+00,3.250e+00,4.163e+00
