3.477e-01,7.123e-01,9.755e-01,5.770e-01,3.265e-01,4.622e-02,4.551e-01,8.392e-01,1.308e-01,7.074e-01,9.729e-02,4.664e-01,1.149e-01,3.205e-01,1.659e-01,7.094e-01,1.209e-01,3.064e-01,6.207e-01,8.426e-01,9.115e-01,7.314e-01,7.243e-01,7.826e-01,6.300e-01,7.270e-01,3.589e-01,6.248e-01,4.533e-01,4.468e-01,9.040e-01,1.081e-02,8.234e-01,2.442e-01,6.702e-01,5.120e-01,9.199e-01,3.914e-01
2.396e-03,7.355e-01,8.494e-02,3.527e-01,9.491e-01,1.274e-03,3.308e-01,4.801e-02,1.344e-01,4.504e-01,3.418e-01,4.199e-01,4.282e-01,4.704e-01,3.102e-01,3.665e-02,4.858e-01,8.485e-01,5.587e-01,8.207e-01,3.564e-01,1.847e-01,9.533e-01,5.871e-01,8.654e-01,7.073e-01,7.402e-01,5.498e-01,2.719e-01,6.774e-01,2.391e-01,9.863e-01,8.759e-02,7.441e-01,3.824e-01,6.708e-01,7.111e-02,9.953e-01
2.272e-01,6.597e-01,1.082e+00,1.191e+00,1.159e+00,3.539e-01,1.300e+00,9.182e-01,6.080e-01,1.055e+00,1.093e+00,1.275e+00,4.719e-01,9.132e-01,6.027e-01,5.904e-01,8.598e-01,6.471e-01,1.241e+00,1.702e+00,1.166e+00,1.192e+00,9.211e-01,1.239e+00,7.410e-01,1.647e+00,1.115e+00,8.229e-01,1.173e+00,1.420e+00,1.126e+00,8.853e-01,1.499e+00,9.391e-01,8.420e-01,9.457e-01,1.129e+00,1.147e+00
3.390e-01,1.392e+00,1.055e+00,1.713e+00,1.802e+00,7.398e-01,1.373e+00,1.528e+00,1.245e+00,1.709e+00,1.284e+00,1.274e+00,1.407e+00,1.795e+00,8.027e-01,1.085e+00,8.914e-01,1.127e+00,1.624e+00,2.098e+00,2.087e+00,1.183e+00,2.567e+00,2.282e+00,2.344e+00,1.765e+00,1.411e+00,1.514e+00,9.139e-01,1.287e+00,1.548e+00,1.297e+00,1.356e+00,1.197e+00,1.078e+00,1.423e+00,1.948e+00,2.286e+00
2.620e-02,1.491e-01,2.275e-01,1.091e+00,1.536e+00,1.456e+00,1.754e+00,1.373e+00,1.412e+00,1.731e+00,1.740e+00,8.766e-01,1.906e+00,1.646e+00,1.388e+00,1.177e+00,1.392e+00,4.795e-01,1.181e+00,1.731e+00,1.886e+00,8.094e-01,1.375e+00,1.255e+00,1.938e+00,9.351e-01,9.230e-01,1.330e+00,1.033e+00,6.661e-01,1.126e+00,1.406e+00,8.728e-01,1.361e+00,1.051e+00,7.059e-01,1.591e+00,2.002e+00
3.164e-01,6.764e-01,1.091e+00,1.117e+00,1.208e+00,1.426e+00,2.171e+00,1.802e+00,1.550e+00,1.654e+00,1.961e+00,1.644e+00,2.015e+00,1.684e+00,1.317e+00,1.708e+00,1.091e+00,5.947e-01,1.582e+00,2.702e+00,2.228e+00,2.079e+00,1.311e+00,2.117e+00,2.440e+00,1.383e+00,1.041e+00,2.064e+00,1.284e+00,1.508e+00,1.800e+00,1.171e+00,2.230e+00,1.873e+00,1.518e+00,1.193e+00,2.400e+00,1.866e+00
2.419e-01,8.998e-01,1.088e+00,1.914e+00,2.434e+00,1.997e+00,3.348e+00,3.210e+00,2.938e+00,2.690e+00,3.429e+00,2.571e+00,2.994e+00,3.427e+00,2.831e+00,2.649e+00,2.775e+00,1.484e+00,2.547e+00,4.371e+00,3.436e+00,2.315e+00,2.339e+00,3.606e+00,3.495e+00,2.848e+00,2.294e+00,2.888e+00,2.857e+00,2.818e+00,2.406e+00,2.697e+00,3.151e+00,3.314e+00,2.365e+00,2.040e+00,3.241e+00,3.836e+00
2.232e-01,8.661e-01,6.864e-01,1.010e+00,1.450e+00,1.339e+00,1.879e+00,2.293e+00,2.282e+00,2.015e+00,2.414e+00,1.965e+00,2.790e+00,1.984e+00,2.243e+00,1.877e+00,1.307e+00,9.155e-01,2.352e+00,2.742e+00,2.736e+00,1.780e+00,2.512e+00,2.413e+00,3.259e+00,1.906e+00,1.563e+00,2.741e+00,2.009e+00,1.791e+00,2.325e+00,1.671e+00,2.301e+00,2.351e+00,1.987e+00,1.978e+00,2.115e+00,2.648e+00
2.236e-01,9.621e-01,9.414e-01,1.155e+00,1.524e+00,1.045e+00,2.178e+00,2.389e+00,2.869e+00,2.226e+00,3.201e+00,2.423e+00,3.195e+00,2.854e+00,2.354e+00,2.586e+00,2.612e+00,1.416e+00,2.900e+00,3.628e+00,2.829e+00,2.254e+00,2.973e+00,3.042e+00,3.476e+00,2.643e+00,2.608e+00,2.550e+00,3.102e+00,3.537e+00,2.935e+00,2.332e+00,3.323e+00,2.825e+00,2.098e+00,2.565e+00,2.150e+00,2.878e+00
3.075e-01,7.550e-01,1.095e+00,1.402e+00,1.307e+00,9.285e-01,1.643e+00,1.609e+00,1.813e+00,2.353e+00,3.009e+00,1.533e+00,3.084e+00,2.643e+00,1.440e+00,2.032e+00,2.677e+00,1.302e+00,2.935e+00,2.476e+00,2.795e+00,2.580e+00,3.345e+00,2.482e+00,2.771e+00,2.569e+00,1.986e+00,1.576e+00,2.738e+00,2.502e+00,2.597e+00,1.554e+00,2.887e+00,2.054e+00,1.345e+00,2.422e+00,2.381e+00,2.247e+00
5.786e-02,6.282e-01,5.334e-01,1.616e+00,2.192e+00,1.385e+00,2.170e+00,1.651e+00,2.341e+00,2.514e+00,3.692e+00,1.776e+00,3.909e+00,3.665e+00,2.251e+00,2.479e+00,3.430e+00,2.181e+00,3.280e+00,3.724e+00,2.715e+00,1.605e+00,3.722e+00,2.296e+00,3.923e+00,2.712e+00,2.358e+00,1.930e+00,2.855e+00,2.930e+00,3.066e+00,3.187e+00,2.898e+00,2.214e+00,2.076e+00,2.479e+00,2.376e+00,2.919e+00
1.263e-01,6.154e-01,7.490e-01,1.195e+00,1.518e+00,8.872e-01,1.731e+00,1.717e+00,1.929e+00,1.867e+00,2.944e+00,2.845e+00,2.712e+00,2.699e+00,2.412e+00,1.791e+00,2.420e+00,2.296e+00,3.144e+00,3.105e+00,2.551e+00,2.342e+00,3.435e+00,2.405e+00,3.595e+00,2.774e+00,2.424e+00,2.184e+00,3.612e+00,3.289e+00,2.888e+00,2.561e+00,3.759e+00,2.296e+00,2.258e+00,2.749e+00,1.893e+00,2.417e+00
1.293e-01,3.880e-01,4.834e-01,1.106e+00,1.201e+00,1.380e+00,1.972e+00,2.341e+00,2.388e+00,1.768e+00,3.442e+00,2.081e+00,4.057e+00,3.992e+00,3.489e+00,3.194e+00,3.078e+00,2.550e+00,3.417e+00,3.827e+00,3.347e+00,2.654e+00,3.207e+00,3.542e+00,4.185e+00,3.342e+00,2.150e+00,2.540e+00,3.669e+00,2.738e+00,2.701e+00,2.949e+00,4.060e+00,2.952e+00,2.254e+00,3.114e+00,3.514e+00,3.540e+00
3.979e-02,5.456e-01,2.104e-01,6.645e-01,1.025e+00,4.486e-01,9.056e-01,1.378e+00,1.468e+00,1.352e+00,2.590e+00,1.929e+00,2.621e+00,3.513e+00,3.178e+00,1.956e+00,3.475e+00,2.896e+00,2.977e+00,2.894e+00,2.349e+00,2.501e+00,3.321e+00,3.091e+00,3.381e+00,2.846e+00,2.650e+00,2.565e+00,3.726e+00,2.775e+00,2.961e+00,2.660e+00,3.167e+00,2.855e+00,2.733e+00,3.105e+00,2.108e+00,2.370e+00
2.407e-02,5.179e-01,3.944e-01,8.814e-01,1.304e+00,5.765e-01,1.353e+00,1.590e+00,1.906e+00,1.690e+00,3.523e+00,2.059e+00,3.715e+00,3.951e+00,4.889e+00,3.011e+00,4.839e+00,3.874e+00,4.310e+00,4.408e+00,3.005e+00,3.787e+00,3.907e+00,3.827e+00,3.882e+00,4.573e+00,3.065e+00,2.994e+00,5.026e+00,3.308e+00,3.857e+00,3.728e+00,4.038e+00,4.074e+00,3.231e+00,4.605e+00,2.961e+00,3.289e+00
4.517e-02,6.795e-01,5.428e-01,1.557e+00,2.394e+00,1.551e+00,2.709e+00,2.444e+00,2.857e+00,2.924e+00,4.095e+00,2.507e+00,4.517e+00,5.196e+00,5.557e+00,4.592e+00,6.839e+00,4.857e+00,4.921e+00,6.316e+00,5.079e+00,4.974e+00,4.978e+00,5.683e+00,5.647e+00,4.645e+00,4.792e+00,3.867e+00,6.417e+00,5.146e+00,4.356e+00,4.738e+00,4.715e+00,6.061e+00,4.062e+00,4.839e+00,4.238e+00,5.522e+00
2.227e-01,6.927e-01,9.916e-01,1.681e+00,2.112e+00,1.847e+00,2.953e+00,3.189e+00,3.176e+00,2.899e+00,4.286e+00,2.784e+00,4.257e+00,4.681e+00,5.032e+00,3.868e+00,5.481e+00,3.318e+00,4.704e+00,6.281e+00,4.496e+00,4.324e+00,4.835e+00,4.839e+00,5.841e+00,4.248e+00,3.323e+00,5.000e+00,4.867e+00,3.818e+00,4.821e+00,3.926e+00,4.694e+00,4.860e+00,4.859e+00,4.602e+00,4.460e+00,4.758e+00
2.827e-01,6.108e-01,1.164e+00,1.572e+00,1.233e+00,1.006e+00,2.037e+00,2.270e+00,2.128e+00,1.859e+00,3.470e+00,2.460e+00,2.975e+00,4.097e+00,3.622e+00,3.035e+00,4.750e+00,4.307e+00,4.720e+00,5.985e+00,3.893e+00,5.152e+00,4.516e+00,5.056e+00,4.857e+00,4.349e+00,3.901e+00,3.869e+00,4.914e+00,4.107e+00,3.885e+00,3.549e+00,5.785e+00,4.507e+00,4.383e+00,5.057e+00,4.948e+00,4.308e+00
3.117e-01,8.727e-01,1.117e+00,1.114e+00,1.503e+00,1.055e+00,2.222e+00,2.529e+00,1.876e+00,2.303e+00,3.256e+00,2.673e+00,2.985e+00,4.030e+00,3.929e+00,3.632e+00,5.243e+00,4.737e+00,5.125e+00,6.705e+00,4.494e+00,5.099e+00,4.498e+00,4.958e+00,5.847e+00,4.282e+00,4.180e+00,4.464e+00,5.980e+00,5.542e+00,4.268e+00,4.058e+00,5.727e+00,5.890e+00,5.409e+00,4.959e+00,4.584e+00,4.575e+00
3.299e-01,1.306e+00,1.380e+00,2.123e+00,2.297e+00,1.160e+00,2.537e+00,2.753e+00,2.776e+00,2.770e+00,3.833e+00,3.338e+00,3.907e+00,5.052e+00,4.280e+00,3.631e+00,4.759e+00,4.520e+00,4.929e+00,6.025e+00,4.853e+00,4.604e+00,5.901e+00,5.452e+00,6.108e+00,5.181e+00,5.473e+00,4.199e+00,5.888e+00,5.455e+00,4.975e+00,5.032e+00,5.830e+00,4.550e+00,5.199e+00,5.163e+00,5.607e+00,5.281e+00
3.297e-01,8.081e-01,1.036e+00,1.143e+00,1.372e+00,1.471e+00,2.311e+00,2.773e+00,2.822e+00,2.612e+00,3.957e+00,2.364e+00,4.873e+00,4.809e+00,4.754e+00,4.614e+00,5.217e+00,4.114e+00,5.486e+00,6.830e+00,5.531e+00,5.605e+00,5.534e+00,5.020e+00,7.527e+00,4.947e+00,4.458e+00,5.379e+00,5.966e+00,5.103e+00,5.479e+00,5.017e+00,6.382e+00,6.071e+00,6.777e+00,5.501e+00,5.846e+00,5.262e+00
