1.020e-01,1.268e-01,1.467e-02,6.769e-01,1.187e-01,5.474e-01,3.640e-01,1.595e-01,4.615e-02,5.340e-01,3.943e-01,1.615e-01,6.428e-01,8.690e-01,5.899e-01,8.067e-01,9.487e-01,2.425e-02,7.802e-01,7.691e-01,3.571e-01,6.703e-01,9.945e-01,3.618e-01,5.662e-01,4.656e-01,2.156e-02,3.150e-01,8.215e-01,2.224e-01,7.178e-01,9.814e-01,1.505e-01,5.602e-01,7.671e-01,7.206e-01,1.173e-01,7.714e-01,2.494e-01,9.436e-01,3.825e-01,5.478e-01,7.952e-01,5.526e-01,5.593e-01,8.942e-01,2.339e-01,3.620e-01,4.765e-01,2.309e-01,8.649e-01,3.470e-01,1.647e-01,9.176e-01,1.959e-01,8.366e-01,2.076e-01,2.381e-01,5.360e-01,4.254e-01
5.553e-02,7.857e-01,4.351e-01,1.291e+00,2.296e-01,8.203e-01,9.281e-01,7.246e-01,4.582e-01,5.532e-01,7.079e-01,2.373e-01,8.396e-01,9.772e-01,1.040e+00,5.342e-01,9.737e-01,6.313e-01,1.114e+00,7.293e-01,1.184e+00,1.141e+00,5.667e-01,1.011e+00,8.972e-01,3.812e-01,1.454e-01,9.445e-01,5.199e-01,3.973e-01,4.875e-01,1.292e+00,6.900e-01,9.296e-01,1.070e+00,9.269e-01,1.218e-01,1.063e+00,7.348e-01,1.247e+00,3.611e-01,1.163e+00,4.511e-01,7.399e-01,5.145e-01,1.424e+00,3.871e-01,3.895e-01,2.858e-01,1.115e+00,1.149e+00,1.166e+00,6.787e-01,9.767e-01,8.946e-01,1.112e+00,5.266e-01,6.940e-01,6.536e-01,8.159e-01
8.138e-02,5.151e-01,1.077e+00,1.694e+00,5.978e-01,1.609e+00,1.676e+00,1.081e+00,1.026e+00,1.506e+00,8.796e-01,9.970e-01,1.317e+00,1.797e+00,1.366e+00,1.205e+00,1.194e+00,5.801e-01,1.842e+00,1.789e+00,8.716e-01,1.177e+00,1.351e+00,9.582e-01,1.363e+00,4.879e-01,9.131e-01,1.408e+00,1.111e+00,6.770e-01,9.229e-01,2.095e+00,5.812e-01,1.515e+00,1.339e+00,1.436e+00,3.630e-01,1.186e+00,7.265e-01,1.783e+00,1.338e+00,1.420e+00,7.528e-01,1.651e+00,1.022e+00,1.615e+00,7.741e-01,1.131e+00,5.030e-01,1.538e+00,1.315e+00,1.376e+00,1.418e+00,1.317e+00,1.427e+00,1.412e+00,6.962e-01,1.444e+00,1.157e+00,1.142e+00
3.926e-02,6.028e-01,9.849e-01,1.690e+00,1.495e+00,2.253e+00,1.486e+00,1.419e+00,1.080e+00,1.621e+00,1.732e+00,1.381e+00,1.594e+00,2.131e+00,1.627e+00,8.324e-01,1.215e+00,8.157e-01,1.554e+00,1.506e+00,1.395e+00,1.236e+00,1.301e+00,9.890e-01,1.617e+00,3.539e-01,1.592e+00,1.295e+00,1.650e+00,8.716e-01,9.657e-01,2.395e+00,1.501e+00,1.306e+00,1.586e+00,1.473e+00,6.877e-01,1.388e+00,1.069e+00,2.008e+00,1.645e+00,2.075e+00,1.055e+00,1.502e+00,1.563e+00,1.587e+00,1.169e+00,1.859e+00,8.062e-01,2.097e+00,1.313e+00,1.849e+00,1.280e+00,1.310e+00,1.998e+00,1.624e+00,8.890e-01,2.088e+00,1.221e+00,1.329e+00
9.395e-02,7.819e-01,7.705e-01,1.791e+00,9.847e-01,1.949e+00,1.541e+00,1.423e+00,1.306e+00,1.563e+00,1.254e+00,1.643e+00,1.534e+00,2.192e+00,2.184e+00,1.807e+00,1.563e+00,7.991e-01,2.455e+00,2.145e+00,2.285e+00,1.934e+00,1.302e+00,2.180e+00,1.687e+00,8.630e-01,9.141e-01,1.968e+00,2.091e+00,1.205e+00,1.538e+00,2.196e+00,1.226e+00,1.894e+00,1.869e+00,1.915e+00,1.189e+00,1.826e+00,1.108e+00,2.865e+00,1.271e+00,2.059e+00,1.827e+00,1.829e+00,1.342e+00,2.744e+00,1.538e+00,1.212e+00,7.321e-01,1.981e+00,2.295e+00,2.068e+00,1.776e+00,2.405e+00,1.422e+00,2.213e+00,9.868e-01,1.636e+00,1.308e+00,1.433e+00
5.920e-02,7.812e-01,1.220e+00,2.104e+00,1.524e+00,3.084e+00,1.945e+00,2.114e+00,1.655e+00,1.980e+00,2.206e+00,1.781e+00,2.289e+00,2.550e+00,2.829e+00,1.183e+00,1.760e+00,1.449e+00,2.825e+00,2.083e+00,1.706e+00,1.820e+00,1.689e+00,1.495e+00,2.498e+00,1.210e+00,1.827e+00,1.890e+00,2.406e+00,1.996e+00,1.711e+00,2.968e+00,1.702e+00,2.359e+00,1.976e+00,1.909e+00,8.450e-01,1.991e+00,1.771e+00,3.299e+00,2.615e+00,3.186e+00,1.700e+00,1.997e+00,2.270e+00,2.799e+00,2.114e+00,2.198e+00,1.221e+00,3.277e+00,2.103e+00,2.828e+00,2.533e+00,2.173e+00,2.326e+00,2.523e+00,1.245e+00,2.646e+00,2.222e+00,2.148e+00
5.915e-02,4.093e-01,7.607e-01,1.342e+00,9.868e-01,1.729e+00,1.309e+00,1.353e+00,1.576e+00,1.734e+00,1.685e+00,2.139e+00,1.927e+00,1.968e+00,2.405e+00,1.760e+00,1.098e+00,1.236e+00,1.662e+00,2.233e+00,1.271e+00,1.709e+00,1.475e+00,1.554e+00,1.971e+00,1.075e+00,1.223e+00,1.327e+00,1.909e+00,1.416e+00,1.536e+00,2.665e+00,1.064e+00,2.249e+00,1.954e+00,1.626e+00,1.345e+00,1.904e+00,1.622e+00,2.853e+00,1.731e+00,2.044e+00,1.685e+00,1.605e+00,1.682e+00,2.204e+00,1.581e+00,1.865e+00,9.643e-01,2.394e+00,2.315e+00,2.399e+00,1.595e+00,2.062e+00,1.925e+00,2.450e+00,1.696e+00,2.201e+00,1.620e+00,1.938e+00
8.994e-02,2.707e-01,7.613e-01,1.488e+00,1.561e+00,2.377e+00,1.349e+00,1.661e+00,1.620e+00,2.177e+00,2.105e+00,2.513e+00,2.507e+00,3.319e+00,2.879e+00,2.383e+00,1.679e+00,7.319e-01,2.229e+00,2.533e+00,2.531e+00,1.685e+00,2.707e+00,2.375e+00,1.886e+00,1.281e+00,1.782e+00,2.140e+00,3.114e+00,1.402e+00,2.168e+00,3.413e+00,2.180e+00,1.799e+00,2.840e+00,2.476e+00,1.905e+00,2.733e+00,1.654e+00,3.539e+00,2.881e+00,2.814e+00,2.689e+00,1.913e+00,1.935e+00,3.175e+00,2.197e+00,2.815e+00,1.599e+00,2.922e+00,2.705e+00,2.684e+00,1.888e+00,2.569e+00,2.031e+00,2.459e+00,1.487e+00,3.025e+00,1.932e+00,2.382e+00
9.339e-02,8.187e-01,1.164e+00,2.157e+00,1.060e+00,2.515e+00,1.977e+00,1.982e+00,2.534e+00,2.284e+00,2.035e+00,1.894e+00,2.666e+00,3.265e+00,3.915e+00,2.604e+00,2.189e+00,1.637e+00,2.969e+00,3.376e+00,3.285e+00,2.714e+00,2.483e+00,2.432e+00,2.268e+00,1.617e+00,2.103e+00,3.277e+00,2.581e+00,2.457e+00,2.655e+00,3.502e+00,2.335e+00,2.711e+00,2.867e+00,2.740e+00,1.282e+00,3.362e+00,1.927e+00,4.156e+00,3.590e+00,3.560e+00,2.317e+00,2.813e+00,2.696e+00,3.957e+00,2.709e+00,2.667e+00,1.667e+00,3.505e+00,3.245e+00,3.914e+00,2.502e+00,3.398e+00,2.701e+00,3.007e+00,2.226e+00,3.401e+00,2.912e+00,3.505e+00
5.961e-02,2.538e-01,6.867e-01,1.250e+00,1.527e+00,2.391e+00,1.244e+00,1.725e+00,2.508e+00,2.321e+00,2.332e+00,3.316e+00,3.092e+00,3.397e+00,4.667e+00,3.332e+00,1.574e+00,2.618e+00,2.719e+00,3.389e+00,2.777e+00,2.477e+00,2.767e+00,2.453e+00,2.561e+00,2.542e+00,2.623e+00,2.842e+00,3.893e+00,2.857e+00,2.989e+00,3.270e+00,2.545e+00,2.964e+00,3.220e+00,2.262e+00,2.883e+00,3.787e+00,2.209e+00,4.988e+00,3.199e+00,3.621e+00,3.548e+00,3.036e+00,3.918e+00,3.424e+00,3.760e+00,3.760e+00,1.908e+00,3.257e+00,3.421e+00,4.566e+00,3.056e+00,4.152e+00,2.623e+00,3.381e+00,2.610e+00,4.026e+00,3.264e+00,3.697e+00
