6.622e-01,9.588e-01,7.658e-01,2.110e-02,8.809e-01,1.775e-01,4.918e-01,5.107e-01,9.179e-02,4.838e-01,2.180e-01,2.284e-02,3.632e-01,5.445e-01,1.107e-01,8.568e-01,9.007e-01,2.425e-01,2.783e-01,7.882e-01,8.521e-01,4.307e-01,3.340e-01,7.702e-01,1.115e-02,6.235e-01,2.278e-01,8.264e-01,4.823e-01,5.571e-01,4.181e-01
1.534e-01,4.671e-01,3.672e-01,1.625e-01,8.779e-01,4.158e-01,4.476e-01,6.792e-01,1.007e+00,1.596e-01,4.969e-01,3.827e-01,7.404e-01,1.007e+00,5.060e-01,3.680e-01,1.029e+00,6.609e-02,3.871e-01,3.355e-01,2.075e-01,1.089e+00,1.047e-01,5.561e-01,4.632e-01,1.076e+00,5.526e-02,1.173e+00,3.751e-01,1.056e+00,3.334e-01
3.456e-01,7.330e-01,9.612e-01,7.869e-01,1.491e+00,1.269e+00,1.383e+00,1.305e+00,1.943e+00,1.282e+00,1.166e+00,1.289e+00,1.338e+00,1.240e+00,9.956e-01,9.497e-01,1.520e+00,6.224e-01,9.079e-01,5.801e-01,7.782e-01,1.780e+00,4.956e-01,1.724e+00,1.401e+00,1.318e+00,8.026e-01,1.899e+00,1.052e+00,1.655e+00,1.413e+00
2.524e-01,4.267e-01,6.097e-01,1.319e+00,9.860e-01,8.714e-01,1.133e+00,1.594e+00,1.779e+00,1.358e+00,1.532e+00,1.476e+00,1.365e+00,1.108e+00,1.094e+00,1.063e+00,1.417e+00,6.990e-01,6.792e-01,4.619e-01,7.478e-01,9.210e-01,3.920e-01,1.291e+00,1.022e+00,7.860e-01,6.595e-01,1.405e+00,1.303e+00,1.107e+00,1.478e+00
1.302e-01,4.199e-01,5.167e-01,9.065e-01,2.063e+00,9.707e-01,1.320e+00,2.044e+00,2.839e+00,1.027e+00,2.036e+00,1.561e+00,1.335e+00,1.537e+00,1.047e+00,1.261e+00,2.393e+00,1.306e+00,7.633e-01,7.431e-01,1.025e+00,2.303e+00,6.846e-01,1.771e+00,1.443e+00,2.149e+00,1.203e+00,1.936e+00,1.721e+00,1.493e+00,1.996e+00
2.668e-01,4.286e-01,5.658e-01,5.483e-01,1.014e+00,1.021e+00,1.022e+00,1.758e+00,1.569e+00,1.121e+00,1.674e+00,9.108e-01,7.488e-01,1.392e+00,6.442e-01,1.021e+00,1.203e+00,1.566e+00,5.637e-01,1.380e+00,1.420e+00,1.326e+00,1.145e+00,2.142e+00,8.246e-01,8.529e-01,8.729e-01,1.298e+00,1.186e+00,9.906e-01,1.257e+00
6.275e-01,9.394e-01,8.317e-01,2.657e-01,1.386e+00,6.976e-01,1.022e+00,2.177e+00,1.584e+00,1.053e+00,1.362e+00,1.139e+00,1.061e+00,2.032e+00,1.217e+00,1.670e+00,2.377e+00,2.060e+00,1.389e+00,2.052e+00,1.892e+00,1.594e+00,1.871e+00,2.030e+00,9.217e-01,1.735e+00,7.954e-01,1.947e+00,1.564e+00,1.311e+00,2.011e+00
1.359e-01,2.106e-01,2.073e-01,3.018e-01,6.567e-01,4.456e-01,5.370e-01,2.175e+00,1.231e+00,8.016e-01,1.483e+00,1.434e+00,1.034e+00,1.398e+00,1.586e+00,1.543e+00,1.648e+00,1.773e+00,7.700e-01,1.563e+00,1.282e+00,1.426e+00,1.422e+00,1.509e+00,6.105e-01,9.459e-01,1.291e+00,1.730e+00,1.736e+00,1.464e+00,1.672e+00
5.076e-01,8.196e-01,7.198e-01,9.250e-01,1.315e+00,6.011e-01,9.862e-01,2.321e+00,2.433e+00,1.755e+00,1.889e+00,1.832e+00,1.830e+00,2.121e+00,2.023e+00,2.780e+00,2.773e+00,1.679e+00,1.533e+00,1.670e+00,1.334e+00,2.303e+00,1.505e+00,1.789e+00,8.051e-01,1.832e+00,1.477e+00,2.291e+00,2.409e+00,1.894e+00,1.877e+00
2.295e-01,4.288e-01,4.731e-01,9.995e-01,1.643e+00,1.018e+00,1.274e+00,3.321e+00,2.809e+00,2.311e+00,3.073e+00,2.307e+00,2.647e+00,2.773e+00,1.974e+00,2.439e+00,3.535e+00,2.625e+00,1.250e+00,2.182e+00,1.982e+00,2.622e+00,2.664e+00,3.172e+00,1.965e+00,2.492e+00,2.174e+00,2.704e+00,3.027e+00,2.880e+00,2.658e+00
