8.706e-01,2.580e-01,7.885e-01,9.070e-01,6.401e-01,2.141e-01,9.521e-01,2.693e-01,6.557e-01,9.724e-01,7.264e-01,2.679e-01,8.578e-01,2.215e-01,7.502e-01,2.498e-01,4.995e-01,1.409e-01,2.476e-01,5.228e-01,6.475e-01,9.371e-01,5.310e-01,7.850e-01,9.733e-01,5.255e-01,9.639e-01,9.038e-01,7.192e-01,3.087e-01,1.747e-01,6.905e-01,7.410e-01,6.050e-01,1.268e-01,8.360e-01,1.532e-01,3.383e-01,3.196e-01,2.537e-01,3.132e-01,9.839e-01,4.302e-01,8.112e-01,3.600e-01,8.711e-01,3.425e-01,6.262e-01,6.139e-01,2.526e-01,9.054e-01,3.003e-01,5.777e-01,4.627e-01,1.547e-01,6.779e-01,5.362e-01,1.249e-01,5.655e-01,3.267e-01,2.573e-01,5.563e-01,8.425e-01,8.949e-01,3.662e-01,6.676e-01,6.381e-01,9.197e-01,4.823e-01,7.137e-01,5.813e-01,9.309e-01,3.457e-01,7.209e-01,7.474e-01
2.861e-01,4.605e-01,1.199e+00,1.127e+00,7.726e-01,3.198e-01,8.368e-01,9.087e-01,1.173e+00,5.431e-01,4.841e-01,4.053e-01,2.893e-01,4.734e-01,4.786e-01,8.152e-01,2.403e-01,6.627e-01,7.597e-01,6.931e-01,5.157e-01,5.058e-01,8.787e-01,1.245e+00,8.531e-01,1.085e+00,1.011e+00,9.532e-01,4.006e-01,2.647e-01,2.539e-01,9.154e-01,2.578e-01,8.921e-01,2.866e-01,6.873e-01,9.175e-01,9.405e-01,7.199e-01,3.063e-01,3.242e-01,3.696e-01,5.405e-01,8.325e-01,6.619e-01,6.172e-01,1.223e-01,7.790e-01,1.198e+00,1.018e+00,8.724e-01,1.091e+00,4.685e-01,5.981e-01,8.053e-01,6.065e-01,1.030e+00,1.423e-01,9.762e-01,3.843e-01,7.822e-01,5.820e-01,7.481e-01,9.436e-01,8.067e-01,6.991e-01,5.776e-01,4.401e-01,1.030e+00,7.614e-01,5.244e-01,1.153e+00,1.882e-01,1.122e+00,1.121e+00
4.272e-01,3.708e-01,1.404e+00,1.677e+00,7.699e-01,3.076e-01,1.514e+00,9.456e-01,1.859e+00,1.042e+00,6.468e-01,7.060e-01,1.034e+00,1.219e+00,6.058e-01,1.468e+00,1.230e+00,1.220e+00,1.019e+00,1.301e+00,7.641e-01,6.550e-01,8.341e-01,1.359e+00,1.794e+00,1.706e+00,1.663e+00,1.471e+00,1.450e+00,8.925e-01,1.106e+00,1.041e+00,1.299e+00,9.752e-01,7.203e-01,1.544e+00,1.176e+00,1.056e+00,1.302e+00,8.013e-01,3.346e-01,1.147e+00,1.115e+00,1.301e+00,5.649e-01,1.615e+00,4.034e-01,1.128e+00,1.102e+00,7.870e-01,1.312e+00,1.396e+00,8.514e-01,1.428e+00,8.211e-01,1.112e+00,1.347e+00,7.711e-01,1.192e+00,1.161e+00,1.092e+00,1.108e+00,1.348e+00,9.349e-01,9.832e-01,1.071e+00,1.542e+00,1.320e+00,1.468e+00,1.667e+00,1.482e+00,1.737e+00,7.077e-01,1.095e+00,1.901e+00
5.291e-01,3.586e-01,1.109e+00,2.068e+00,1.197e+00,5.268e-01,1.222e+00,7.717e-01,1.558e+00,1.079e+00,1.198e+00,5.819e-01,1.110e+00,6.769e-01,9.286e-01,1.033e+00,1.503e+00,6.729e-01,1.527e+00,1.508e+00,1.160e+00,1.081e+00,1.695e+00,1.947e+00,2.135e+00,1.451e+00,2.036e+00,1.432e+00,1.668e+00,9.061e-01,1.467e+00,1.403e+00,8.659e-01,1.608e+00,1.084e+00,1.415e+00,1.307e+00,1.705e+00,1.384e+00,6.467e-01,4.920e-01,1.170e+00,1.571e+00,1.391e+00,1.317e+00,1.632e+00,5.022e-01,1.682e+00,1.672e+00,1.029e+00,1.156e+00,1.380e+00,1.444e+00,1.223e+00,6.763e-01,1.355e+00,1.690e+00,3.933e-01,1.606e+00,9.189e-01,1.007e+00,1.474e+00,1.078e+00,1.741e+00,1.190e+00,1.107e+00,1.858e+00,1.679e+00,1.019e+00,1.525e+00,1.482e+00,1.572e+00,1.226e+00,1.318e+00,1.244e+00
3.769e-01,4.581e-01,1.504e+00,1.752e+00,1.347e+00,8.180e-01,1.642e+00,1.548e+00,1.906e+00,1.802e+00,8.375e-01,1.390e+00,1.518e+00,1.512e+00,1.464e+00,2.109e+00,1.199e+00,1.879e+00,1.182e+00,1.558e+00,1.202e+00,1.556e+00,2.025e+00,2.500e+00,2.428e+00,2.700e+00,2.672e+00,1.770e+00,1.768e+00,1.290e+00,1.258e+00,1.530e+00,1.044e+00,2.115e+00,9.686e-01,1.862e+00,1.793e+00,1.928e+00,2.177e+00,8.694e-01,1.335e+00,1.639e+00,1.444e+00,2.009e+00,1.340e+00,1.865e+00,9.760e-01,1.598e+00,1.934e+00,1.854e+00,2.158e+00,1.607e+00,9.403e-01,1.463e+00,1.648e+00,1.105e+00,1.651e+00,1.596e+00,1.546e+00,1.373e+00,1.229e+00,1.184e+00,1.894e+00,1.883e+00,1.565e+00,1.666e+00,2.153e+00,1.822e+00,1.744e+00,2.518e+00,1.946e+00,1.935e+00,1.270e+00,1.968e+00,2.098e+00
6.015e-02,1.423e-01,4.450e-01,7.015e-01,7.614e-01,1.058e+00,9.735e-01,1.518e+00,1.456e+00,1.626e+00,1.201e+00,1.728e+00,1.109e+00,7.887e-01,1.945e+00,1.309e+00,7.667e-01,1.640e+00,1.267e+00,1.720e+00,1.216e+00,1.067e+00,1.909e+00,1.991e+00,1.452e+00,1.589e+00,2.371e+00,7.841e-01,1.896e+00,9.786e-01,1.124e+00,1.695e+00,4.343e-01,2.108e+00,1.122e+00,1.078e+00,1.916e+00,1.727e+00,1.539e+00,1.174e+00,1.679e+00,1.240e+00,8.988e-01,1.186e+00,1.178e+00,1.155e+00,1.570e+00,1.350e+00,1.384e+00,1.740e+00,1.365e+00,1.447e+00,1.008e+00,6.139e-01,1.890e+00,9.408e-01,1.548e+00,2.016e+00,1.587e+00,1.467e+00,1.088e+00,6.842e-01,1.071e+00,1.238e+00,1.153e+00,1.350e+00,2.138e+00,1.448e+00,8.508e-01,2.281e+00,1.865e+00,7.847e-01,1.024e+00,1.335e+00,7.862e-01
4.655e-01,2.215e-01,9.234e-01,1.296e+00,7.015e-01,3.924e-01,1.582e+00,1.436e+00,1.477e+00,1.786e+00,8.131e-01,1.242e+00,1.731e+00,1.468e+00,1.044e+00,1.724e+00,1.569e+00,1.574e+00,1.098e+00,2.070e+00,1.565e+00,1.842e+00,1.733e+00,1.549e+00,1.769e+00,2.196e+00,2.018e+00,1.964e+00,1.777e+00,1.132e+00,1.599e+00,1.486e+00,1.352e+00,1.592e+00,1.333e+00,2.013e+00,1.806e+00,1.064e+00,1.956e+00,7.836e-01,1.234e+00,2.102e+00,1.578e+00,1.937e+00,9.945e-01,1.565e+00,9.000e-01,2.012e+00,1.293e+00,7.722e-01,2.018e+00,1.916e+00,1.121e+00,2.088e+00,1.231e+00,1.485e+00,1.560e+00,1.428e+00,1.325e+00,1.612e+00,1.173e+00,1.819e+00,1.590e+00,1.316e+00,1.276e+00,1.572e+00,2.403e+00,1.562e+00,1.090e+00,2.475e+00,2.273e+00,2.026e+00,9.723e-01,1.687e+00,1.358e+00
7.928e-02,3.214e-01,9.412e-01,1.482e+00,1.096e+00,1.136e+00,1.539e+00,2.470e+00,2.525e+00,2.221e+00,1.809e+00,2.686e+00,2.431e+00,1.546e+00,2.773e+00,2.587e+00,1.559e+00,3.076e+00,2.237e+00,3.235e+00,2.605e+00,2.791e+00,3.261e+00,3.556e+00,2.458e+00,3.307e+00,3.551e+00,1.784e+00,2.973e+00,1.892e+00,2.937e+00,3.290e+00,1.377e+00,3.014e+00,2.665e+00,2.013e+00,3.149e+00,3.177e+00,2.581e+00,1.985e+00,2.865e+00,2.625e+00,2.075e+00,2.387e+00,2.406e+00,2.072e+00,1.911e+00,2.715e+00,2.753e+00,2.330e+00,2.459e+00,3.347e+00,2.528e+00,2.309e+00,2.719e+00,1.943e+00,2.935e+00,2.876e+00,2.811e+00,2.203e+00,2.044e+00,2.343e+00,2.175e+00,2.533e+00,2.033e+00,2.594e+00,3.628e+00,2.727e+00,2.189e+00,3.801e+00,3.766e+00,2.369e+00,1.385e+00,3.175e+00,2.135e+00
6.325e-02,2.024e-01,5.228e-01,6.487e-01,5.936e-01,3.890e-01,4.888e-01,7.129e-01,8.954e-01,7.875e-01,7.318e-01,1.230e+00,8.313e-01,1.335e+00,9.890e-01,1.219e+00,9.731e-01,1.441e+00,1.246e+00,7.661e-01,8.371e-01,1.113e+00,1.521e+00,1.432e+00,1.197e+00,1.548e+00,1.958e+00,9.064e-01,1.312e+00,8.195e-01,1.279e+00,1.331e+00,2.663e-01,1.453e+00,8.643e-01,1.170e+00,1.570e+00,1.599e+00,1.835e+00,8.153e-01,1.613e+00,1.433e+00,1.483e+00,1.640e+00,1.469e+00,1.094e+00,1.171e+00,1.372e+00,1.460e+00,1.203e+00,1.719e+00,1.587e+00,1.405e+00,9.130e-01,1.533e+00,5.492e-01,1.682e+00,1.547e+00,1.628e+00,1.311e+00,1.316e+00,5.605e-01,7.717e-01,1.830e+00,7.821e-01,1.434e+00,1.595e+00,9.439e-01,1.643e+00,1.508e+00,1.020e+00,1.439e+00,7.094e-01,1.068e+00,1.654e+00
2.148e-01,3.235e-01,1.094e+00,1.856e+00,1.247e+00,1.153e+00,1.839e+00,2.359e+00,2.525e+00,2.828e+00,2.157e+00,2.984e+00,2.952e+00,2.742e+00,2.881e+00,3.197e+00,2.732e+00,2.865e+00,3.292e+00,3.623e+00,3.146e+00,2.572e+00,3.512e+00,3.988e+00,3.703e+00,3.222e+00,4.185e+00,2.196e+00,3.100e+00,2.748e+00,3.621e+00,3.431e+00,1.477e+00,3.860e+00,2.651e+00,2.413e+00,3.922e+00,3.653e+00,3.238e+00,2.251e+00,2.661e+00,2.899e+00,2.444e+00,2.743e+00,2.729e+00,2.348e+00,2.599e+00,3.695e+00,3.236e+00,2.989e+00,3.002e+00,3.109e+00,2.193e+00,3.144e+00,3.109e+00,2.504e+00,3.074e+00,2.725e+00,3.149e+00,3.322e+00,2.881e+00,2.263e+00,2.193e+00,2.765e+00,2.551e+00,3.055e+00,4.147e+00,3.114e+00,2.319e+00,3.852e+00,3.522e+00,2.583e+00,2.538e+00,2.986e+00,1.962e+00
