5.476e-01,6.132e-01,3.456e-01,3.128e-01,3.770e-01,6.591e-01,3.450e-01,8.963e-01,4.475e-02,3.353e-01,6.813e-01,2.515e-02,5.967e-01,6.815e-01,6.570e-01,7.813e-01,9.791e-01,7.003e-01,6.539e-01,6.043e-01,2.486e-01,7.415e-01,9.103e-01,4.080e-01,9.839e-01,7.995e-01,9.071e-01,5.870e-01,8.846e-02,7.041e-02,7.234e-01,9.032e-01,1.509e-01,4.555e-01,4.171e-01,6.847e-02,7.504e-01,7.710e-01,1.605e-01,5.358e-01,9.627e-01,8.829e-01,9.452e-01,2.768e-01,5.879e-01,7.423e-02,4.103e-02,2.839e-01,9.855e-01,5.480e-01,7.902e-01,7.827e-02,8.836e-01,6.397e-01,3.296e-01,9.894e-01,2.359e-01,3.809e-01,8.939e-02,2.527e-01,7.263e-01,2.600e-01,2.537e-01,8.307e-01,8.225e-01,9.502e-01,3.980e-01,1.664e-01,6.371e-01,4.308e-02,3.809e-01,6.880e-02,4.953e-01
9.081e-02,6.488e-01,6.504e-02,7.498e-01,3.067e-01,5.387e-01,4.653e-01,1.098e+00,1.499e-01,1.046e+00,4.737e-01,9.601e-01,5.958e-01,6.467e-01,1.398e-01,9.113e-01,8.529e-01,4.232e-01,7.873e-01,2.466e-01,9.644e-01,8.194e-01,9.518e-01,5.905e-01,8.794e-01,6.810e-01,1.112e+00,9.136e-01,2.826e-01,9.668e-01,1.032e+00,4.794e-01,7.412e-02,4.198e-01,2.444e-01,8.059e-01,4.960e-01,7.729e-01,8.582e-01,1.071e-01,6.109e-01,7.308e-01,4.282e-01,2.371e-01,9.362e-01,7.860e-01,2.113e-01,1.167e-01,1.008e+00,5.500e-01,7.169e-01,2.442e-02,3.541e-01,7.157e-01,9.803e-01,1.066e+00,8.222e-01,6.958e-01,6.403e-01,1.835e-01,2.225e-01,1.452e-01,3.764e-01,1.932e-01,1.020e+00,4.790e-01,1.313e-01,4.782e-01,7.937e-01,9.927e-01,9.222e-01,4.769e-01,7.087e-01
4.714e-01,6.407e-01,4.030e-01,4.727e-01,6.598e-01,1.018e+00,1.244e+00,1.179e+00,4.463e-01,1.074e+00,7.651e-01,1.084e+00,1.340e+00,9.707e-01,1.386e+00,1.017e+00,1.711e+00,1.625e+00,7.158e-01,8.722e-01,1.288e+00,1.142e+00,1.150e+00,9.988e-01,1.068e+00,1.656e+00,1.845e+00,1.495e+00,1.116e+00,2.585e-01,1.348e+00,1.012e+00,7.816e-01,6.501e-01,9.770e-01,9.155e-01,9.744e-01,1.508e+00,1.310e+00,1.450e+00,1.528e+00,1.619e+00,1.376e+00,3.420e-01,1.147e+00,5.558e-01,8.036e-01,3.190e-01,1.469e+00,5.799e-01,1.348e+00,5.407e-01,1.475e+00,1.652e+00,1.222e+00,1.725e+00,5.636e-01,9.645e-01,9.852e-01,1.086e+00,1.161e+00,4.589e-01,6.756e-01,1.068e+00,1.765e+00,1.227e+00,1.350e+00,1.212e+00,1.263e+00,4.505e-01,1.256e+00,2.669e-01,7.844e-01
3.311e-01,7.179e-01,2.160e-01,1.150e+00,8.895e-01,9.368e-01,8.273e-01,2.015e+00,9.647e-01,1.580e+00,7.212e-01,1.024e+00,7.693e-01,1.207e+00,7.905e-01,1.421e+00,1.590e+00,1.565e+00,1.165e+00,1.355e+00,1.670e+00,9.336e-01,1.900e+00,1.198e+00,1.801e+00,1.579e+00,1.873e+00,1.423e+00,3.217e-01,8.020e-01,2.021e+00,1.108e+00,9.479e-01,1.133e+00,1.037e+00,7.916e-01,1.550e+00,1.133e+00,8.625e-01,5.853e-01,1.098e+00,1.659e+00,1.162e+00,6.476e-01,1.467e+00,7.668e-01,4.022e-01,6.649e-01,1.175e+00,1.094e+00,1.788e+00,8.124e-01,1.544e+00,9.570e-01,8.520e-01,2.126e+00,1.213e+00,8.312e-01,1.176e+00,8.957e-01,1.160e+00,9.319e-01,1.328e+00,7.102e-01,1.679e+00,1.755e+00,5.808e-01,4.644e-01,1.291e+00,1.353e+00,1.403e+00,1.127e+00,1.678e+00
2.561e-02,3.691e-01,6.882e-02,6.551e-01,1.028e+00,1.217e+00,1.439e+00,1.440e+00,1.355e+00,2.044e+00,1.085e+00,1.520e+00,1.209e+00,1.101e+00,8.150e-01,1.599e+00,1.134e+00,1.698e+00,1.519e+00,7.053e-01,2.182e+00,1.421e+00,1.451e+00,1.694e+00,1.387e+00,1.115e+00,1.549e+00,1.857e+00,1.627e+00,1.014e+00,1.568e+00,1.106e+00,1.473e+00,1.443e+00,9.128e-01,1.788e+00,1.658e+00,1.305e+00,1.213e+00,6.910e-01,1.051e+00,1.551e+00,6.653e-01,1.213e+00,1.215e+00,1.038e+00,1.536e+00,1.179e+00,8.128e-01,1.057e+00,1.379e+00,9.869e-01,9.379e-01,1.392e+00,1.533e+00,1.710e+00,1.435e+00,7.344e-01,1.877e+00,1.554e+00,1.261e+00,8.848e-01,1.726e+00,5.816e-01,1.879e+00,1.367e+00,9.021e-01,9.998e-01,1.751e+00,1.201e+00,1.710e+00,1.188e+00,1.132e+00
5.305e-01,1.098e+00,3.465e-01,1.115e+00,9.303e-01,1.909e+00,1.163e+00,2.207e+00,1.591e+00,2.422e+00,1.373e+00,1.442e+00,1.517e+00,1.723e+00,1.575e+00,2.393e+00,2.289e+00,2.084e+00,2.005e+00,1.918e+00,2.429e+00,2.016e+00,2.108e+00,1.977e+00,2.969e+00,1.695e+00,2.700e+00,1.930e+00,1.497e+00,1.268e+00,2.339e+00,2.049e+00,1.073e+00,1.767e+00,8.914e-01,1.821e+00,1.758e+00,1.837e+00,1.257e+00,9.300e-01,1.568e+00,1.914e+00,1.786e+00,9.784e-01,1.792e+00,1.596e+00,7.420e-01,1.053e+00,1.859e+00,2.263e+00,2.034e+00,1.337e+00,2.097e+00,1.544e+00,1.676e+00,3.170e+00,2.311e+00,1.393e+00,1.928e+00,1.788e+00,1.780e+00,9.388e-01,1.913e+00,1.580e+00,2.404e+00,2.661e+00,1.355e+00,8.378e-01,2.071e+00,1.356e+00,2.507e+00,1.480e+00,1.604e+00
3.399e-02,4.373e-01,9.717e-02,7.084e-01,9.032e-01,1.283e+00,1.904e+00,2.253e+00,2.014e+00,2.455e+00,1.261e+00,1.789e+00,1.911e+00,1.679e+00,1.237e+00,2.423e+00,1.542e+00,2.006e+00,2.041e+00,1.537e+00,2.685e+00,2.140e+00,2.325e+00,2.319e+00,2.223e+00,1.586e+00,2.725e+00,2.885e+00,2.169e+00,1.807e+00,2.373e+00,1.298e+00,1.610e+00,2.249e+00,1.698e+00,2.265e+00,2.147e+00,2.087e+00,2.362e+00,1.745e+00,1.461e+00,2.528e+00,1.809e+00,1.716e+00,2.319e+00,2.062e+00,1.833e+00,1.912e+00,1.473e+00,1.406e+00,2.097e+00,1.137e+00,1.791e+00,2.027e+00,1.987e+00,2.731e+00,2.399e+00,1.238e+00,2.769e+00,2.264e+00,2.271e+00,9.315e-01,1.972e+00,1.083e+00,2.129e+00,1.653e+00,1.362e+00,1.592e+00,2.073e+00,1.760e+00,2.578e+00,1.970e+00,1.530e+00
2.353e-01,5.651e-01,2.286e-01,1.035e+00,1.217e+00,1.667e+00,1.836e+00,2.625e+00,2.449e+00,3.521e+00,1.848e+00,2.747e+00,1.768e+00,1.959e+00,2.229e+00,2.478e+00,2.958e+00,3.627e+00,2.425e+00,2.744e+00,3.801e+00,2.489e+00,3.193e+00,3.398e+00,2.806e+00,2.531e+00,3.926e+00,3.417e+00,2.459e+00,2.051e+00,3.568e+00,1.898e+00,2.629e+00,2.760e+00,1.847e+00,2.619e+00,2.942e+00,2.649e+00,2.804e+00,2.048e+00,2.188e+00,3.049e+00,2.889e+00,1.701e+00,2.993e+00,2.185e+00,1.569e+00,1.574e+00,1.532e+00,2.275e+00,3.145e+00,2.533e+00,2.849e+00,2.314e+00,2.463e+00,4.010e+00,2.849e+00,2.334e+00,2.875e+00,2.997e+00,2.610e+00,2.085e+00,3.065e+00,2.124e+00,3.358e+00,2.639e+00,2.171e+00,2.329e+00,3.190e+00,2.570e+00,2.820e+00,2.072e+00,2.131e+00
3.714e-01,5.577e-01,2.851e-01,9.182e-01,1.078e+00,1.263e+00,1.495e+00,2.439e+00,2.058e+00,2.796e+00,1.554e+00,1.717e+00,1.916e+00,1.924e+00,2.402e+00,2.737e+00,2.235e+00,3.486e+00,1.963e+00,2.709e+00,3.070e+00,1.899e+00,3.648e+00,2.921e+00,2.806e+00,3.108e+00,3.162e+00,3.536e+00,2.137e+00,1.663e+00,3.269e+00,2.348e+00,2.636e+00,2.868e+00,1.914e+00,1.918e+00,3.170e+00,2.331e+00,2.216e+00,2.181e+00,2.455e+00,3.197e+00,3.036e+00,1.639e+00,2.859e+00,2.175e+00,1.207e+00,1.702e+00,1.805e+00,1.958e+00,2.833e+00,2.000e+00,2.544e+00,2.061e+00,2.204e+00,3.770e+00,2.365e+00,2.339e+00,2.648e+00,2.221e+00,2.594e+00,2.417e+00,2.885e+00,2.386e+00,3.356e+00,2.499e+00,2.183e+00,2.371e+00,2.531e+00,1.758e+00,2.366e+00,2.438e+00,2.402e+00
4.132e-01,8.895e-01,3.443e-01,1.047e+00,1.338e+00,1.870e+00,2.089e+00,2.821e+00,2.150e+00,4.297e+00,2.970e+00,3.184e+00,3.139e+00,2.462e+00,2.603e+00,3.539e+00,3.855e+00,4.482e+00,3.657e+00,2.837e+00,4.195e+00,3.179e+00,4.567e+00,3.650e+00,3.037e+00,3.515e+00,4.727e+00,4.438e+00,3.185e+00,2.824e+00,4.632e+00,2.646e+00,3.415e+00,3.989e+00,2.146e+00,3.002e+00,3.476e+00,3.155e+00,3.098e+00,2.329e+00,3.372e+00,4.027e+00,3.717e+00,2.890e+00,3.587e+00,2.860e+00,1.966e+00,1.959e+00,2.470e+00,2.927e+00,3.537e+00,2.237e+00,3.357e+00,3.679e+00,3.603e+00,4.749e+00,3.063e+00,2.864e+00,3.081e+00,3.414e+00,3.348e+00,3.088e+00,3.485e+00,3.351e+00,4.632e+00,2.584e+00,2.779e+00,2.933e+00,3.719e+00,2.835e+00,3.787e+00,2.794e+00,2.964e+00
