3.013e-01,2.134e-01,2.858e-01,4.821e-01,6.122e-01,4.183e-01,1.383e-01,2.822e-01,2.747e-01,3.146e-01,3.636e-01,5.205e-01,2.613e-01,3.616e-01,5.035e-01,1.244e-01,8.150e-01,7.030e-01,9.207e-01,5.990e-01,8.354e-01,9.939e-01,7.560e-01,7.552e-01,8.758e-02,7.119e-01,9.864e-01,5.970e-01,4.833e-01,5.207e-01,8.187e-01,2.923e-01,9.282e-01,5.240e-01,8.672e-02,2.174e-01,4.508e-02,6.589e-01,5.521e-02,8.945e-01,5.826e-02,1.498e-01,1.951e-02,7.946e-01,7.635e-01,7.734e-01,5.180e-01,3.150e-01,9.890e-01,5.358e-01,4.443e-01,9.726e-01
1.365e-01,4.345e-01,5.045e-01,1.184e+00,9.160e-01,5.533e-01,8.053e-02,6.691e-01,8.061e-01,1.096e+00,4.025e-01,3.150e-01,6.195e-01,1.837e-01,8.950e-01,4.321e-01,6.731e-01,5.345e-01,4.828e-01,5.960e-01,1.329e+00,1.097e+00,1.163e+00,3.491e-01,4.018e-01,1.317e+00,4.543e-01,9.062e-01,6.499e-01,1.224e+00,9.407e-01,2.591e-01,4.226e-01,5.351e-01,6.656e-01,4.858e-01,1.010e+00,5.175e-01,7.127e-01,9.126e-01,5.016e-01,9.535e-01,7.825e-01,1.042e+00,7.268e-01,1.083e+00,5.366e-01,3.544e-01,1.135e+00,4.010e-01,2.931e-01,1.415e+00
9.620e-02,3.834e-01,6.533e-01,1.935e+00,9.280e-01,1.453e+00,5.109e-01,1.317e+00,1.683e+00,1.849e+00,1.128e+00,3.565e-01,1.300e+00,1.134e+00,1.556e+00,5.094e-01,1.433e+00,1.300e+00,1.155e+00,8.593e-01,1.817e+00,1.064e+00,1.461e+00,9.452e-01,6.085e-01,1.739e+00,5.316e-01,1.120e+00,1.230e+00,1.143e+00,7.984e-01,8.386e-01,6.678e-01,6.862e-01,1.121e+00,1.150e+00,1.686e+00,7.541e-01,7.060e-01,1.213e+00,4.968e-01,9.106e-01,9.910e-01,1.667e+00,6.945e-01,1.010e+00,5.105e-01,8.179e-01,1.086e+00,3.777e-01,7.902e-01,1.355e+00
2.581e-02,1.612e-01,2.137e-01,1.293e+00,7.697e-01,9.870e-01,6.016e-01,1.239e+00,7.974e-01,1.195e+00,1.225e+00,1.972e-01,9.757e-01,1.171e+00,6.279e-01,9.395e-01,8.484e-01,1.155e+00,5.242e-01,1.157e+00,1.080e+00,1.269e+00,8.592e-01,7.643e-01,3.342e-01,8.277e-01,9.960e-01,4.481e-01,8.003e-01,1.202e+00,3.320e-01,1.883e-01,2.478e-01,1.023e+00,7.896e-01,5.490e-01,9.710e-01,6.233e-01,1.035e+00,5.722e-01,5.140e-01,9.153e-01,8.000e-01,7.754e-01,5.407e-01,5.195e-01,4.645e-01,1.945e-01,1.249e+00,1.074e+00,6.399e-01,1.116e+00
9.894e-03,2.314e-01,4.422e-01,1.699e+00,7.574e-01,1.827e+00,8.108e-01,1.351e+00,2.162e+00,1.902e+00,1.282e+00,6.787e-01,2.172e+00,2.204e+00,1.890e+00,1.645e+00,1.316e+00,2.040e+00,1.371e+00,1.141e+00,1.507e+00,1.744e+00,1.836e+00,1.639e+00,1.169e+00,1.731e+00,8.662e-01,1.214e+00,1.378e+00,1.244e+00,1.314e+00,1.419e+00,6.928e-01,1.472e+00,1.486e+00,1.877e+00,2.402e+00,1.039e+00,1.002e+00,1.486e+00,1.128e+00,1.051e+00,1.070e+00,1.622e+00,1.342e+00,1.613e+00,7.066e-01,7.970e-01,1.244e+00,8.855e-01,1.524e+00,1.718e+00
1.903e-01,3.743e-01,5.585e-01,1.871e+00,1.165e+00,2.474e+00,1.074e+00,2.030e+00,2.062e+00,2.667e+00,1.692e+00,7.289e-01,2.178e+00,1.556e+00,1.547e+00,1.829e+00,2.381e+00,1.767e+00,1.861e+00,1.487e+00,2.541e+00,2.453e+00,2.203e+00,1.503e+00,1.206e+00,2.362e+00,1.309e+00,2.049e+00,1.956e+00,2.128e+00,1.778e+00,1.215e+00,9.147e-01,1.302e+00,1.455e+00,1.407e+00,1.857e+00,1.232e+00,1.779e+00,1.747e+00,1.575e+00,1.949e+00,1.008e+00,2.417e+00,1.429e+00,1.717e+00,1.490e+00,8.589e-01,1.741e+00,1.527e+00,1.417e+00,1.928e+00
1.880e-01,3.488e-01,5.311e-01,1.982e+00,1.241e+00,2.223e+00,1.840e+00,2.689e+00,3.102e+00,3.246e+00,2.530e+00,1.046e+00,2.516e+00,2.551e+00,2.135e+00,3.051e+00,2.443e+00,2.617e+00,2.720e+00,1.974e+00,2.352e+00,3.422e+00,2.324e+00,2.459e+00,1.638e+00,2.836e+00,2.325e+00,2.157e+00,2.076e+00,2.773e+00,2.774e+00,1.876e+00,1.991e+00,2.100e+00,2.104e+00,2.317e+00,2.308e+00,1.980e+00,2.299e+00,2.503e+00,1.652e+00,1.790e+00,1.266e+00,2.153e+00,2.486e+00,2.977e+00,2.148e+00,1.730e+00,2.631e+00,2.556e+00,2.676e+00,2.987e+00
6.332e-02,3.144e-01,5.301e-01,2.178e+00,1.109e+00,2.672e+00,1.284e+00,2.714e+00,2.998e+00,3.445e+00,2.888e+00,8.740e-01,3.232e+00,2.664e+00,2.125e+00,2.357e+00,3.009e+00,2.824e+00,2.656e+00,1.985e+00,3.387e+00,2.960e+00,2.774e+00,1.977e+00,1.465e+00,3.287e+00,1.693e+00,2.740e+00,2.426e+00,3.122e+00,1.645e+00,1.629e+00,1.192e+00,1.642e+00,2.127e+00,2.455e+00,2.664e+00,1.947e+00,2.051e+00,2.282e+00,2.552e+00,2.921e+00,1.726e+00,3.244e+00,1.271e+00,2.341e+00,2.094e+00,1.770e+00,2.664e+00,2.346e+00,1.979e+00,1.886e+00
1.480e-02,3.301e-01,5.646e-01,2.331e+00,1.108e+00,2.455e+00,1.337e+00,2.671e+00,2.926e+00,4.233e+00,2.618e+00,1.484e+00,3.522e+00,2.286e+00,1.969e+00,2.571e+00,3.237e+00,2.562e+00,2.745e+00,2.341e+00,3.376e+00,2.779e+00,2.336e+00,2.188e+00,1.364e+00,3.708e+00,1.978e+00,3.079e+00,2.960e+00,2.769e+00,1.569e+00,1.551e+00,1.611e+00,2.093e+00,2.727e+00,2.890e+00,3.174e+00,1.712e+00,2.616e+00,2.368e+00,2.652e+00,2.678e+00,1.875e+00,3.215e+00,1.240e+00,2.340e+00,2.165e+00,2.435e+00,2.440e+00,2.747e+00,2.387e+00,2.381e+00
1.783e-01,3.162e-01,4.141e-01,1.257e+00,9.237e-01,1.032e+00,9.061e-01,1.616e+00,2.045e+00,3.363e+00,2.579e+00,2.189e+00,3.085e+00,1.782e+00,1.635e+00,2.588e+00,3.005e+00,2.368e+00,2.660e+00,2.739e+00,2.778e+00,3.418e+00,1.895e+00,2.191e+00,1.530e+00,3.922e+00,2.408e+00,3.128e+00,2.681e+00,3.229e+00,2.293e+00,2.035e+00,2.644e+00,2.773e+00,1.956e+00,2.950e+00,2.489e+00,1.938e+00,1.949e+00,3.020e+00,2.874e+00,2.478e+00,1.919e+00,2.858e+00,1.929e+00,3.383e+00,2.605e+00,2.385e+00,2.505e+00,3.148e+00,2.590e+00,3.367e+00
