3.618e-01,5.965e-01,8.015e-01,5.514e-01,3.347e-01,8.510e-01,9.717e-01,4.103e-01,7.645e-01,4.852e-01,1.541e-01,6.627e-01,6.167e-01,3.873e-01,8.762e-01,4.976e-01,9.073e-01,8.134e-01,2.344e-01,9.069e-01,8.777e-01,6.538e-01,4.212e-01,6.278e-01,1.157e-01,7.973e-01,4.406e-01,5.951e-01,5.103e-01,7.388e-01,5.597e-01,5.391e-02,6.263e-01,2.224e-01,8.899e-01,5.363e-02,2.283e-01,2.514e-02,7.474e-01,6.203e-01,3.624e-01,1.378e-02,8.021e-01,2.947e-01,9.544e-01,8.337e-01,9.332e-01,1.176e-01
5.606e-02,3.731e-01,7.594e-01,1.018e+00,9.698e-01,3.942e-01,1.047e+00,9.881e-01,2.172e-01,5.973e-01,8.215e-02,1.606e-01,6.053e-01,7.362e-01,6.648e-01,3.169e-01,9.684e-01,3.334e-01,9.085e-01,7.156e-01,1.728e-01,2.995e-01,7.996e-01,8.296e-01,6.167e-01,1.120e+00,1.058e+00,1.027e-01,5.575e-01,6.988e-01,2.483e-01,1.463e-01,6.320e-01,8.406e-01,2.101e-01,8.632e-01,4.969e-01,6.618e-02,8.562e-01,3.897e-01,1.044e+00,8.302e-03,7.641e-01,4.769e-01,5.317e-01,4.046e-01,5.296e-01,9.847e-01
2.796e-01,5.729e-01,9.823e-01,1.262e+00,6.511e-01,8.910e-01,1.932e+00,7.792e-01,1.204e+00,1.061e+00,3.971e-01,9.628e-01,1.645e+00,1.496e+00,1.790e+00,1.379e+00,1.829e+00,1.640e+00,1.232e+00,1.787e+00,1.688e+00,8.919e-01,9.156e-01,1.300e+00,6.919e-01,2.013e+00,1.563e+00,8.236e-01,8.253e-01,8.935e-01,7.205e-01,1.714e-01,1.654e+00,1.016e+00,9.136e-01,5.602e-01,1.119e+00,6.700e-01,1.133e+00,1.017e+00,9.893e-01,1.018e-01,1.454e+00,1.226e+00,1.260e+00,1.163e+00,1.460e+00,6.334e-01
1.438e-01,4.963e-01,9.193e-01,2.018e+00,1.708e+00,9.807e-01,1.982e+00,1.043e+00,1.212e+00,9.156e-01,2.237e-01,4.004e-01,9.976e-01,1.409e+00,1.078e+00,1.283e+00,1.801e+00,7.051e-01,1.354e+00,1.321e+00,9.965e-01,1.320e+00,1.620e+00,1.044e+00,7.116e-01,2.347e+00,1.507e+00,3.996e-01,1.308e+00,1.352e+00,1.061e+00,6.924e-01,1.190e+00,1.463e+00,1.411e+00,1.723e+00,1.539e+00,3.240e-01,1.600e+00,7.604e-01,1.586e+00,3.807e-01,1.966e+00,1.080e+00,8.650e-01,1.152e+00,1.076e+00,1.212e+00
1.194e-01,4.447e-01,9.331e-01,2.285e+00,2.082e+00,1.666e+00,3.453e+00,1.413e+00,1.879e+00,1.658e+00,7.223e-01,1.115e+00,2.021e+00,2.778e+00,1.902e+00,2.396e+00,2.740e+00,1.641e+00,2.350e+00,2.768e+00,2.581e+00,2.409e+00,1.782e+00,1.453e+00,1.497e+00,3.480e+00,2.773e+00,1.528e+00,1.720e+00,1.627e+00,1.646e+00,1.037e+00,2.052e+00,2.061e+00,1.717e+00,2.039e+00,2.243e+00,1.678e+00,2.064e+00,1.621e+00,1.928e+00,4.333e-01,2.479e+00,2.634e+00,1.199e+00,2.125e+00,1.966e+00,1.826e+00
1.370e-01,3.846e-01,7.707e-01,1.429e+00,1.235e+00,2.034e+00,3.174e+00,1.434e+00,1.831e+00,2.135e+00,1.566e+00,1.294e+00,2.213e+00,2.197e+00,2.141e+00,2.205e+00,2.871e+00,2.229e+00,1.936e+00,2.502e+00,3.105e+00,1.912e+00,1.273e+00,1.424e+00,1.813e+00,2.666e+00,3.037e+00,1.537e+00,1.283e+00,1.782e+00,1.842e+00,1.366e+00,1.724e+00,1.896e+00,2.013e+00,1.669e+00,2.405e+00,1.937e+00,1.468e+00,1.899e+00,2.051e+00,3.259e-01,2.260e+00,2.245e+00,1.246e+00,1.681e+00,2.203e+00,2.095e+00
2.530e-01,5.675e-01,9.952e-01,1.373e+00,1.232e+00,2.074e+00,3.414e+00,1.712e+00,1.879e+00,2.115e+00,1.562e+00,1.536e+00,2.908e+00,2.179e+00,2.367e+00,2.770e+00,3.539e+00,2.982e+00,2.346e+00,3.582e+00,3.903e+00,2.194e+00,2.084e+00,1.479e+00,1.975e+00,2.844e+00,3.153e+00,2.493e+00,1.625e+00,2.689e+00,2.657e+00,1.460e+00,2.451e+00,1.765e+00,2.395e+00,1.989e+00,2.017e+00,2.432e+00,2.056e+00,2.149e+00,2.033e+00,9.864e-01,2.367e+00,2.887e+00,1.878e+00,2.328e+00,3.187e+00,2.115e+00
1.830e-01,5.248e-01,9.158e-01,1.407e+00,1.565e+00,1.524e+00,2.519e+00,1.951e+00,2.158e+00,2.112e+00,1.291e+00,1.234e+00,2.514e+00,1.598e+00,2.291e+00,2.400e+00,2.864e+00,1.465e+00,2.505e+00,2.369e+00,2.962e+00,2.209e+00,2.541e+00,1.073e+00,2.268e+00,2.946e+00,3.091e+00,2.110e+00,2.071e+00,2.783e+00,2.491e+00,1.358e+00,2.371e+00,1.518e+00,2.576e+00,1.871e+00,2.172e+00,1.467e+00,2.718e+00,1.607e+00,1.759e+00,6.677e-01,2.582e+00,1.957e+00,1.247e+00,2.056e+00,2.349e+00,2.600e+00
1.836e-01,3.240e-01,5.258e-01,1.059e+00,7.129e-01,1.562e+00,2.298e+00,1.059e+00,2.925e+00,2.410e+00,2.234e+00,1.414e+00,3.061e+00,1.941e+00,2.851e+00,2.624e+00,3.728e+00,2.995e+00,2.353e+00,2.464e+00,3.273e+00,1.986e+00,2.488e+00,1.738e+00,1.886e+00,2.357e+00,2.617e+00,2.145e+00,2.105e+00,3.203e+00,2.941e+00,2.008e+00,2.011e+00,2.043e+00,2.581e+00,2.546e+00,2.255e+00,2.630e+00,2.211e+00,1.685e+00,2.259e+00,1.826e+00,2.459e+00,2.128e+00,1.613e+00,2.237e+00,2.609e+00,1.741e+00
4.921e-02,2.987e-01,6.512e-01,1.090e+00,1.201e+00,1.111e+00,2.289e+00,1.425e+00,1.927e+00,2.162e+00,2.456e+00,1.254e+00,3.573e+00,2.344e+00,2.418e+00,2.061e+00,4.046e+00,2.721e+00,2.891e+00,2.753e+00,2.434e+00,2.082e+00,3.092e+00,2.326e+00,2.859e+00,2.498e+00,3.142e+00,2.906e+00,2.786e+00,3.467e+00,2.338e+00,1.715e+00,2.281e+00,2.284e+00,1.908e+00,3.348e+00,1.926e+00,3.226e+00,2.904e+00,1.473e+00,2.206e+00,1.661e+00,2.644e+00,2.518e+00,2.318e+00,2.895e+00,2.910e+00,2.868e+00
